datetime;total_votes;Lay_Lady_Lay;rockamark;not;sly2m;Qumnica;Deneo;voklo;akuaku;kotophalk;kiLstrom
2019-10-09 19:42:58;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:43:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:44:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:45:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:46:58;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:47:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:48:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:49:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:50:58;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:51:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:52:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:53:58;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:54:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:55:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:56:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:57:58;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:58:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 19:59:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 20:00:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 20:01:58;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 20:02:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 20:03:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 20:04:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 20:05:59;141;49;29;11;7;8;8;3;2;3;2
2019-10-09 20:06:58;142;49;30;11;7;8;8;3;2;3;2
2019-10-09 20:07:59;142;49;30;11;7;8;8;3;2;3;2
2019-10-09 20:08:58;142;49;30;11;7;8;8;3;2;3;2
2019-10-09 20:09:59;142;49;30;11;7;8;8;3;2;3;2
2019-10-09 20:10:59;142;49;30;11;7;8;8;3;2;3;2
2019-10-09 20:11:59;143;50;30;11;7;8;8;3;2;3;2
2019-10-09 20:12:58;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:13:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:14:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:15:58;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:16:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:17:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:18:58;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:19:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:20:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:21:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:22:58;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:23:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:24:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:25:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:26:58;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:27:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:28:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:29:58;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:30:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:31:58;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:32:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:33:59;144;51;30;11;7;8;8;3;2;3;2
2019-10-09 20:35:00;145;51;31;11;7;8;8;3;2;3;2
2019-10-09 20:35:58;145;51;31;11;7;8;8;3;2;3;2
2019-10-09 20:36:59;145;51;31;11;7;8;8;3;2;3;2
2019-10-09 20:37:59;145;51;31;11;7;8;8;3;2;3;2
2019-10-09 20:38:59;146;51;31;11;8;8;8;3;2;3;2
2019-10-09 20:39:58;147;51;32;11;8;8;8;3;2;3;2
2019-10-09 20:40:59;147;51;32;11;8;8;8;3;2;3;2
2019-10-09 20:41:59;147;51;32;11;8;8;8;3;2;3;2
2019-10-09 20:42:58;147;51;32;11;8;8;8;3;2;3;2
2019-10-09 20:43:59;147;51;32;11;8;8;8;3;2;3;2
2019-10-09 20:44:59;147;51;32;11;8;8;8;3;2;3;2
2019-10-09 20:45:59;147;51;32;11;8;8;8;3;2;3;2
2019-10-09 20:46:58;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:47:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:48:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:49:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:50:58;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:51:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:52:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:53:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:54:58;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:55:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:56:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:57:58;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:58:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 20:59:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:01:00;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:01:58;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:02:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:03:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:04:58;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:05:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:06:59;147;52;32;11;8;8;7;3;2;3;2
2019-10-09 21:07:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:08:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:09:58;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:10:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:11:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:13:00;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:13:58;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:14:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:15:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:16:58;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:17:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:18:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:19:58;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:20:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:21:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:22:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:23:58;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:24:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:25:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:26:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:27:58;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:28:59;148;52;33;11;8;8;7;3;2;3;2
2019-10-09 21:29:59;149;52;33;11;8;8;7;3;3;3;2
2019-10-09 21:30:58;149;52;33;11;8;8;7;3;3;3;2
2019-10-09 21:31:59;149;52;33;11;8;8;7;3;3;3;2
2019-10-09 21:32:59;149;52;33;11;8;8;7;3;3;3;2
2019-10-09 21:33:59;149;52;33;11;8;8;7;3;3;3;2
2019-10-09 21:34:59;149;52;33;11;8;8;7;3;3;3;2
2019-10-09 21:35:58;149;52;33;11;8;8;7;3;3;3;2
2019-10-09 21:36:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:37:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:38:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:39:58;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:40:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:41:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:42:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:43:58;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:44:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:45:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:47:00;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:47:58;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:48:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:49:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:50:58;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:51:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:52:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:53:58;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:54:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:55:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:56:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:57:59;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:58:58;148;52;32;11;8;8;7;3;3;3;2
2019-10-09 21:59:59;149;52;32;11;8;8;7;4;3;3;2
2019-10-09 22:00:59;149;52;32;11;8;8;7;4;3;3;2
2019-10-09 22:01:58;149;52;32;11;8;8;7;4;3;3;2
2019-10-09 22:02:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:03:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:04:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:05:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:06:58;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:07:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:08:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:09:58;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:10:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:11:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:12:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:13:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:14:58;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:15:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:16:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:17:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:18:58;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:19:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:20:59;150;52;33;11;8;8;7;4;3;3;2
2019-10-09 22:21:59;151;52;34;11;8;8;7;4;3;3;2
2019-10-09 22:22:58;151;52;34;11;8;8;7;4;3;3;2
2019-10-09 22:23:59;152;52;35;11;8;8;7;4;3;3;2
2019-10-09 22:24:59;152;52;35;11;8;8;7;4;3;3;2
2019-10-09 22:25:58;152;52;35;11;8;8;7;4;3;3;2
2019-10-09 22:26:59;153;52;35;11;9;8;7;4;3;3;2
2019-10-09 22:27:59;153;52;35;11;9;8;7;4;3;3;2
2019-10-09 22:28:58;153;52;35;11;9;8;7;4;3;3;2
2019-10-09 22:29:59;153;52;35;11;9;8;7;4;3;3;2
2019-10-09 22:30:59;154;53;35;11;9;8;7;4;3;3;2
2019-10-09 22:31:58;154;53;35;11;9;8;7;4;3;3;2
2019-10-09 22:32:59;154;53;35;11;9;8;7;4;3;3;2
2019-10-09 22:33:59;154;53;35;11;9;8;7;4;3;3;2
2019-10-09 22:34:58;154;53;35;11;9;8;7;4;3;3;2
2019-10-09 22:35:59;156;54;35;11;9;8;7;4;4;3;2
2019-10-09 22:36:59;156;54;35;11;9;8;7;4;4;3;2
2019-10-09 22:37:59;156;54;35;11;9;8;7;4;4;3;2
2019-10-09 22:38:58;156;54;35;11;9;8;7;4;4;3;2
2019-10-09 22:39:59;157;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:40:59;158;54;37;11;9;8;7;4;4;3;2
2019-10-09 22:41:59;158;54;37;11;9;8;7;4;4;3;2
2019-10-09 22:42:58;158;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:43:59;158;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:44:59;158;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:45:59;158;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:46:58;158;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:47:59;158;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:48:59;158;54;36;11;9;8;7;4;4;3;2
2019-10-09 22:49:58;159;54;37;11;9;8;7;4;4;3;2
2019-10-09 22:50:59;159;54;37;11;9;8;7;4;4;3;2
2019-10-09 22:51:59;159;54;37;11;9;8;7;4;4;3;2
2019-10-09 22:52:59;159;54;37;11;9;8;7;4;4;3;2
2019-10-09 22:53:58;159;54;38;10;9;8;7;4;4;3;2
2019-10-09 22:54:59;159;54;38;10;9;8;7;4;4;3;2
2019-10-09 22:55:59;159;54;38;10;9;8;7;4;4;3;2
2019-10-09 22:56:59;160;55;38;10;9;8;7;4;4;3;2
2019-10-09 22:57:58;160;55;38;10;9;8;7;4;4;3;2
2019-10-09 22:58:59;159;55;37;10;9;8;7;4;4;3;2
2019-10-09 22:59:59;159;55;37;10;9;8;7;4;4;3;2
2019-10-09 23:00:59;159;55;37;10;9;8;7;4;4;3;2
2019-10-09 23:01:58;159;55;37;10;9;8;7;4;4;3;2
2019-10-09 23:02:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:03:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:04:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:05:58;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:06:59;158;55;37;10;9;7;7;4;4;3;2
2019-10-09 23:07:59;158;55;37;10;9;7;7;4;4;3;2
2019-10-09 23:08:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:09:58;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:10:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:11:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:12:58;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:13:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:14:59;159;56;37;10;9;7;7;4;4;3;2
2019-10-09 23:15:59;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:16:58;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:17:59;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:18:59;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:19:59;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:20:58;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:21:59;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:22:59;160;57;37;10;9;7;7;4;4;3;2
2019-10-09 23:23:58;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:24:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:25:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:26:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:27:58;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:28:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:29:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:30:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:31:58;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:32:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:33:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:34:59;161;57;38;10;9;7;7;4;4;3;2
2019-10-09 23:35:58;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:36:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:37:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:38:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:39:58;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:40:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:41:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:42:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:43:58;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:44:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:45:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:46:59;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:47:58;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:48:59;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:49:59;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:51:00;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:51:58;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:52:59;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:53:59;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:54:59;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:55:58;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:56:59;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:57:59;161;58;37;10;9;7;7;4;4;3;2
2019-10-09 23:58:58;162;58;38;10;9;7;7;4;4;3;2
2019-10-09 23:59:59;162;58;38;10;9;7;7;4;4;3;2
