datetime;total_votes;ante;Tae4ka;bf6;wintercyclone;rockamark;Helengar;MsRobinson;BlackIrony;gelatelno;Salt
2020-02-26 19:45:58;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:46:59;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:47:59;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:48:58;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:49:59;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:50:59;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:51:59;185;109;29;10;6;4;3;4;2;2;1
2020-02-26 19:52:58;186;109;29;10;6;5;3;4;2;2;1
2020-02-26 19:53:59;186;109;29;10;6;5;3;4;2;2;1
2020-02-26 19:54:59;186;109;29;10;6;5;3;4;2;2;1
2020-02-26 19:55:59;186;109;29;10;6;5;3;4;2;2;1
2020-02-26 19:56:58;186;109;29;10;6;5;3;4;2;2;1
2020-02-26 19:57:59;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 19:58:59;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 19:59:58;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 20:00:59;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 20:01:59;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 20:02:58;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 20:03:59;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 20:04:59;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 20:06:00;187;110;29;10;6;5;3;4;2;2;1
2020-02-26 20:06:58;188;111;29;10;6;5;3;4;2;2;1
2020-02-26 20:07:59;188;111;29;10;6;5;3;4;2;2;1
2020-02-26 20:08:59;188;111;29;10;6;5;3;4;2;2;1
2020-02-26 20:09:58;188;111;29;10;6;5;3;4;2;2;1
2020-02-26 20:10:59;188;111;29;10;6;5;3;4;2;2;1
2020-02-26 20:11:59;188;111;29;10;6;5;3;4;2;2;1
2020-02-26 20:12:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:13:58;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:14:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:15:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:16:58;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:17:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:18:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:19:58;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:20:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:21:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:22:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:23:58;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:24:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:25:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:26:58;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:27:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:28:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:29:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:30:58;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:31:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:32:59;189;111;30;10;6;5;3;4;2;2;1
2020-02-26 20:33:59;190;111;31;10;6;5;3;4;2;2;1
2020-02-26 20:34:58;190;111;31;10;6;5;3;4;2;2;1
2020-02-26 20:35:59;190;111;31;10;6;5;3;4;2;2;1
2020-02-26 20:36:59;190;111;31;10;6;5;3;4;2;2;1
2020-02-26 20:37:58;190;111;31;10;6;5;3;4;2;2;1
2020-02-26 20:38:59;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:39:59;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:40:59;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:41:58;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:42:59;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:43:59;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:44:58;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:45:59;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:46:59;191;111;31;10;6;5;4;4;2;2;1
2020-02-26 20:47:58;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:48:59;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:49:59;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:50:59;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:51:58;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:52:59;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:53:59;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:55:00;192;111;32;10;6;5;4;4;2;2;1
2020-02-26 20:55:58;193;112;32;10;6;5;4;4;2;2;1
2020-02-26 20:56:59;193;112;32;10;6;5;4;4;2;2;1
2020-02-26 20:57:59;193;112;32;10;6;5;4;4;2;2;1
2020-02-26 20:58:58;193;112;32;10;6;5;4;4;2;2;1
2020-02-26 20:59:59;194;113;32;10;6;5;4;4;2;2;1
2020-02-26 21:00:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:02:00;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:02:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:03:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:05:00;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:05:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:06:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:07:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:08:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:09:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:10:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:11:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:12:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:13:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:14:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:15:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:16:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:17:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:18:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:19:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:20:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:21:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:22:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:23:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:24:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:25:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:26:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:27:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:28:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:29:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:30:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:31:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:32:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:33:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:34:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:35:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:36:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:37:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:38:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:39:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:41:00;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:41:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:42:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:43:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:44:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:45:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:46:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:47:58;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:48:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:49:59;195;114;32;10;6;5;4;4;2;2;1
2020-02-26 21:50:59;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:51:58;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:52:59;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:53:59;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:54:58;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:55:59;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:56:59;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:57:59;196;115;32;10;6;5;4;4;2;2;1
2020-02-26 21:58:58;197;116;32;10;6;5;4;4;2;2;1
2020-02-26 21:59:59;197;116;32;10;6;5;4;4;2;2;1
2020-02-26 22:00:59;198;118;32;10;6;5;4;3;2;2;1
2020-02-26 22:01:58;199;119;32;10;6;5;4;3;2;2;1
2020-02-26 22:02:59;199;119;32;10;6;5;4;3;2;2;1
2020-02-26 22:03:59;199;119;32;10;6;5;4;3;2;2;1
2020-02-26 22:04:58;199;119;32;10;6;5;4;3;2;2;1
2020-02-26 22:05:59;199;119;32;10;6;5;4;3;2;2;1
2020-02-26 22:06:59;199;119;32;10;6;5;4;3;2;2;1
2020-02-26 22:07:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:08:58;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:09:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:10:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:11:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:12:58;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:13:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:14:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:15:58;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:16:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:17:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:18:58;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:19:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:20:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:21:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:22:58;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:23:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:24:59;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:26:00;200;120;32;10;6;5;4;3;2;2;1
2020-02-26 22:26:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:27:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:28:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:29:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:30:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:31:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:32:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:33:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:34:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:35:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:36:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:37:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:38:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:39:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:40:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:41:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:42:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:43:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:44:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:45:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:46:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:47:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:48:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:49:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:50:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:51:58;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:52:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:53:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:54:59;201;121;32;10;6;5;4;3;2;2;1
2020-02-26 22:55:58;202;121;32;11;6;5;4;3;2;2;1
2020-02-26 22:56:59;202;121;32;11;6;5;4;3;2;2;1
2020-02-26 22:57:59;202;121;32;11;6;5;4;3;2;2;1
2020-02-26 22:58:58;202;121;32;11;6;5;4;3;2;2;1
2020-02-26 22:59:59;203;122;32;11;6;5;4;3;2;2;1
2020-02-26 23:00:59;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:01:59;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:02:58;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:03:59;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:04:58;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:05:59;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:06:59;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:08:00;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:08:58;204;122;33;11;6;5;4;3;2;2;1
2020-02-26 23:09:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:10:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:11:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:12:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:13:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:14:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:15:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:16:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:17:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:18:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:19:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:20:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:22:00;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:22:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:23:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:24:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:25:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:26:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:27:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:28:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:29:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:30:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:31:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:32:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:33:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:34:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:35:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:36:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:37:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:38:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:39:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:40:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:41:58;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:42:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:43:59;205;122;34;11;6;5;4;3;2;2;1
2020-02-26 23:44:58;206;122;35;11;6;5;4;3;2;2;1
2020-02-26 23:45:59;206;122;35;11;6;5;4;3;2;2;1
2020-02-26 23:46:59;207;123;35;11;6;5;4;3;2;2;1
2020-02-26 23:47:58;208;124;35;11;6;5;4;3;2;2;1
2020-02-26 23:48:59;208;124;35;11;6;5;4;3;2;2;1
2020-02-26 23:49:59;208;124;35;11;6;5;4;3;2;2;1
2020-02-26 23:50:59;208;124;35;11;6;5;4;3;2;2;1
2020-02-26 23:51:58;208;124;35;11;6;5;4;3;2;2;1
2020-02-26 23:52:59;209;125;35;11;6;5;4;3;2;2;1
2020-02-26 23:53:59;209;125;35;11;6;5;4;3;2;2;1
2020-02-26 23:54:58;209;125;35;11;6;5;4;3;2;2;1
2020-02-26 23:55:59;209;125;35;11;6;5;4;3;2;2;1
2020-02-26 23:56:59;209;125;35;11;6;5;4;3;2;2;1
2020-02-26 23:57:59;209;125;35;11;6;5;4;3;2;2;1
2020-02-26 23:58:58;209;125;35;11;6;5;4;3;2;2;1
2020-02-26 23:59:59;210;126;35;11;6;5;4;3;2;2;1
