datetime;total_votes;Rumpelstilzchen;navalny;shamanka2_0;KOCTOPE3;Есения;ruweb;quick_justice;mahinaci9;kotophalk;Trudofobique
2020-10-07 19:41:59;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:42:58;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:43:59;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:44:59;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:45:58;156;63;38;14;9;4;3;5;2;1;2
2020-10-07 19:46:59;157;63;38;15;9;4;3;5;2;1;2
2020-10-07 19:47:59;157;63;38;15;9;4;3;5;2;1;2
2020-10-07 19:48:59;157;63;38;15;9;4;3;5;2;1;2
2020-10-07 19:49:58;157;63;38;15;9;4;3;5;2;1;2
2020-10-07 19:50:59;157;63;38;15;9;4;3;5;2;1;2
2020-10-07 19:51:59;158;63;39;15;9;4;3;5;2;1;2
2020-10-07 19:52:58;158;63;39;15;9;4;3;5;2;1;2
2020-10-07 19:53:59;158;63;39;15;9;4;3;5;2;1;2
2020-10-07 19:54:58;158;63;39;15;9;4;3;5;2;1;2
2020-10-07 19:55:59;158;63;39;15;9;4;3;5;2;1;2
2020-10-07 19:56:58;159;64;39;15;9;4;3;5;2;1;2
2020-10-07 19:57:59;159;64;39;15;9;4;3;5;2;1;2
2020-10-07 19:58:59;160;64;39;15;9;5;3;5;2;1;2
2020-10-07 19:59:58;160;64;39;15;9;5;3;5;2;1;2
2020-10-07 20:00:59;160;64;39;15;9;5;3;5;2;1;2
2020-10-07 20:01:59;160;64;39;15;9;5;3;5;2;1;2
2020-10-07 20:02:58;161;64;40;15;9;5;3;5;2;1;2
2020-10-07 20:03:59;162;64;40;15;9;6;3;5;2;1;2
2020-10-07 20:04:59;162;64;40;15;9;6;3;5;2;1;2
2020-10-07 20:05:58;162;64;40;15;9;6;3;5;2;1;2
2020-10-07 20:06:59;162;64;40;15;9;6;3;5;2;1;2
2020-10-07 20:07:59;163;64;40;15;9;6;4;5;2;1;2
2020-10-07 20:08:58;163;64;40;15;9;6;4;5;2;1;2
2020-10-07 20:09:59;163;64;40;15;9;6;4;5;2;1;2
2020-10-07 20:10:59;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:11:58;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:12:59;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:13:59;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:14:58;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:15:59;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:16:58;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:17:59;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:18:59;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:19:58;164;64;40;16;9;6;4;5;2;1;2
2020-10-07 20:20:59;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:21:58;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:22:59;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:23:59;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:24:58;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:25:59;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:26:59;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:27:58;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:28:59;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:29:59;165;65;40;16;9;6;4;5;2;1;2
2020-10-07 20:30:58;167;67;40;16;9;6;4;5;2;1;2
2020-10-07 20:31:59;167;67;40;16;9;6;4;5;2;1;2
2020-10-07 20:32:59;167;67;40;16;9;6;4;5;2;1;2
2020-10-07 20:33:58;168;67;41;16;9;6;4;5;2;1;2
2020-10-07 20:34:59;168;67;41;16;9;6;4;5;2;1;2
2020-10-07 20:35:59;168;67;41;16;9;6;4;5;2;1;2
2020-10-07 20:36:58;168;67;41;16;9;6;4;5;2;1;2
2020-10-07 20:37:59;168;67;41;16;9;6;4;5;2;1;2
2020-10-07 20:38:59;168;67;42;16;9;6;4;5;2;1;2
2020-10-07 20:39:58;168;67;42;16;9;6;4;5;2;1;2
2020-10-07 20:40:59;169;68;42;16;9;6;4;5;2;1;2
2020-10-07 20:41:59;169;68;42;16;9;6;4;5;2;1;2
2020-10-07 20:42:58;169;68;42;16;9;6;4;5;2;1;2
2020-10-07 20:43:59;169;68;42;16;9;6;4;5;2;1;2
2020-10-07 20:44:59;170;69;42;16;9;6;4;5;2;1;2
2020-10-07 20:45:58;170;69;42;16;9;6;4;5;2;1;2
2020-10-07 20:46:59;171;70;42;16;9;6;4;5;2;1;2
2020-10-07 20:47:59;171;70;42;16;9;6;4;5;2;1;2
2020-10-07 20:48:58;172;70;42;16;9;7;4;5;2;1;2
2020-10-07 20:49:59;172;70;42;16;9;7;4;5;2;1;2
2020-10-07 20:50:59;172;70;42;16;9;7;4;5;2;1;2
2020-10-07 20:51:58;172;70;42;16;9;7;4;5;2;1;2
2020-10-07 20:52:59;172;70;42;16;9;7;4;5;2;1;2
2020-10-07 20:54:00;173;71;42;16;9;7;4;5;2;1;2
2020-10-07 20:54:58;174;71;43;16;9;7;4;5;2;1;2
2020-10-07 20:55:59;174;71;43;16;9;7;4;5;2;1;2
2020-10-07 20:56:58;174;71;43;16;9;7;4;5;2;1;2
2020-10-07 20:57:59;174;71;43;16;9;7;4;5;2;1;2
2020-10-07 20:58:59;174;71;43;16;9;7;4;5;2;1;2
2020-10-07 20:59:58;174;71;44;15;9;7;4;5;2;1;2
2020-10-07 21:00:59;174;71;44;15;9;7;4;5;2;1;2
2020-10-07 21:01:59;173;71;44;15;9;7;4;5;2;1;2
2020-10-07 21:02:58;173;71;44;15;9;7;4;5;2;1;2
2020-10-07 21:03:59;173;71;44;15;9;7;4;5;2;1;2
2020-10-07 21:04:59;174;71;45;15;9;7;4;5;2;1;2
2020-10-07 21:05:58;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:06:59;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:07:58;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:08:59;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:09:59;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:10:59;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:11:58;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:12:59;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:13:59;175;72;45;15;9;7;4;5;2;1;2
2020-10-07 21:14:58;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:15:59;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:16:59;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:17:58;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:18:59;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:19:58;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:20:59;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:21:59;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:22:58;174;72;45;15;9;7;4;5;2;1;1
2020-10-07 21:23:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:24:58;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:25:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:26:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:27:58;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:28:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:29:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:30:58;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:31:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:32:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:33:58;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:34:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:35:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:36:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:37:58;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:38:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:39:59;175;72;46;15;9;7;4;5;2;1;1
2020-10-07 21:40:58;175;72;47;14;9;7;4;5;2;1;1
2020-10-07 21:41:59;175;72;47;14;9;7;4;5;2;1;1
2020-10-07 21:42:59;175;72;47;14;9;7;4;5;2;1;1
2020-10-07 21:43:58;175;72;47;14;9;7;4;5;2;1;1
2020-10-07 21:44:59;175;72;47;14;9;7;4;5;2;1;1
2020-10-07 21:45:59;175;72;47;14;9;7;4;5;2;1;1
2020-10-07 21:46:58;176;72;47;15;9;7;4;5;2;1;1
2020-10-07 21:47:59;177;72;48;15;9;7;4;5;2;1;1
2020-10-07 21:48:59;177;72;48;15;9;7;4;5;2;1;1
2020-10-07 21:49:58;177;72;48;15;9;7;4;5;2;1;1
2020-10-07 21:50:59;178;72;49;15;9;7;4;5;2;1;1
2020-10-07 21:51:59;178;72;49;15;9;7;4;5;2;1;1
2020-10-07 21:52:58;178;72;49;15;9;7;4;5;2;1;1
2020-10-07 21:53:59;179;73;49;15;9;7;4;5;2;1;1
2020-10-07 21:54:58;179;73;49;15;9;7;4;5;2;1;1
2020-10-07 21:55:59;179;73;49;15;9;7;4;5;2;1;1
2020-10-07 21:56:59;179;73;49;15;9;7;4;5;2;1;1
2020-10-07 21:57:58;180;73;49;15;9;7;4;5;2;1;1
2020-10-07 21:58:59;180;73;49;15;9;7;4;5;2;1;1
2020-10-07 21:59:59;180;73;49;15;9;7;4;5;2;1;1
2020-10-07 22:00:58;180;73;49;15;9;7;4;5;2;1;1
2020-10-07 22:01:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:02:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:03:58;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:04:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:05:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:06:58;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:07:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:08:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:09:58;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:10:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:11:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:12:58;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:13:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:14:58;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:15:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:16:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:17:59;181;73;49;15;9;7;5;5;2;1;1
2020-10-07 22:18:58;182;73;50;15;9;7;5;5;2;1;1
2020-10-07 22:19:59;182;73;50;15;9;7;5;5;2;1;1
2020-10-07 22:20:58;182;73;50;15;9;7;5;5;2;1;1
2020-10-07 22:21:59;182;73;50;15;9;7;5;5;2;1;1
2020-10-07 22:22:58;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:23:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:24:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:25:58;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:26:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:27:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:28:58;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:29:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:30:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:31:58;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:32:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:33:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:34:58;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:35:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:36:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:37:58;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:38:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:39:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:40:58;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:41:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:42:59;183;74;50;15;9;7;5;5;2;1;1
2020-10-07 22:43:58;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:44:59;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:45:58;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:46:59;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:47:59;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:48:58;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:49:59;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:50:58;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:51:59;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:52:59;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:53:58;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:54:59;184;74;51;15;9;7;5;5;2;1;1
2020-10-07 22:55:58;184;74;52;15;9;7;5;5;2;1;1
2020-10-07 22:56:59;184;74;52;15;9;7;5;5;2;1;1
2020-10-07 22:57:59;185;75;52;15;9;7;5;5;2;1;1
2020-10-07 22:59:00;185;75;52;15;9;7;5;5;2;1;1
2020-10-07 22:59:58;185;75;52;15;9;7;5;5;2;1;1
2020-10-07 23:00:59;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:01:58;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:02:59;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:03:58;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:04:59;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:05:59;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:06:58;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:07:59;187;75;54;15;9;7;5;5;2;1;1
2020-10-07 23:08:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:09:58;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:10:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:11:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:12:58;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:13:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:14:58;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:15:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:16:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:17:58;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:18:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:19:58;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:20:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:21:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:22:58;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:23:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:24:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:25:58;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:26:59;187;76;54;15;9;7;5;5;2;1;1
2020-10-07 23:27:58;187;76;55;15;9;7;5;5;2;1;1
2020-10-07 23:28:59;187;76;55;15;9;7;5;5;2;1;1
2020-10-07 23:29:59;187;76;55;15;9;7;5;5;2;1;1
2020-10-07 23:30:58;187;76;55;15;9;7;5;5;2;1;1
2020-10-07 23:31:59;187;76;55;15;9;7;5;5;2;1;1
2020-10-07 23:32:59;187;76;55;15;9;7;5;5;2;1;1
2020-10-07 23:33:58;187;76;55;15;9;7;5;5;2;1;1
2020-10-07 23:34:59;188;76;55;16;9;7;5;5;2;1;1
2020-10-07 23:35:59;188;76;55;16;9;7;5;5;2;1;1
2020-10-07 23:36:58;188;76;55;16;9;7;5;5;2;1;1
2020-10-07 23:37:59;188;76;56;15;9;7;5;5;2;1;1
2020-10-07 23:38:59;188;76;56;15;9;7;5;5;2;1;1
2020-10-07 23:39:58;188;76;56;15;9;7;5;5;2;1;1
2020-10-07 23:40:59;188;76;56;15;9;7;5;5;2;1;1
2020-10-07 23:41:59;188;76;56;15;9;7;5;5;2;1;1
2020-10-07 23:42:58;188;76;56;15;9;7;5;5;2;1;1
2020-10-07 23:43:59;188;76;56;15;9;7;5;5;2;1;1
2020-10-07 23:44:58;190;76;57;16;9;7;5;5;2;1;1
2020-10-07 23:45:59;190;76;57;16;9;7;5;5;2;1;1
2020-10-07 23:46:59;190;76;57;16;9;7;5;5;2;1;1
2020-10-07 23:47:58;190;76;57;16;9;7;5;5;2;1;1
2020-10-07 23:48:59;190;76;57;16;9;7;5;5;2;1;1
2020-10-07 23:49:59;190;76;57;16;9;7;5;5;2;1;1
2020-10-07 23:50:58;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:51:59;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:52:59;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:53:58;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:54:59;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:55:59;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:56:58;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:57:59;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:58:58;191;77;57;16;9;7;5;5;2;1;1
2020-10-07 23:59:59;191;77;57;16;9;7;5;5;2;1;1
