datetime;total_votes;heavy_vombat;mad_crow;a5urbanipa1;akuaku;Dirtylieutenant;KOCTOPE3;Есения;Pechorin;Schopenhauer;Terkin
2020-02-05 23:08:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:09:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:11:00;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:11:58;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:12:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:13:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:14:58;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:15:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:16:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:17:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:18:58;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:19:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:20:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:21:58;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:22:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:23:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:24:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:25:58;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:26:59;229;120;33;21;10;6;5;5;4;4;3
2020-02-05 23:27:59;230;120;34;21;10;6;5;5;4;4;3
2020-02-05 23:28:58;230;120;34;21;10;6;5;5;4;4;3
2020-02-05 23:29:59;230;120;34;21;10;6;5;5;4;4;3
2020-02-05 23:30:59;230;120;34;21;10;6;5;5;4;4;3
2020-02-05 23:31:58;230;120;34;21;10;6;5;5;4;4;3
2020-02-05 23:32:59;230;120;34;21;10;6;5;5;4;4;3
2020-02-05 23:33:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:35:00;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:35:58;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:36:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:37:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:38:58;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:39:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:40:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:41:58;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:42:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:43:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:44:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:45:58;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:46:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:47:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:48:58;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:49:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:50:59;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:52:00;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:52:58;231;121;34;21;10;6;5;5;4;4;3
2020-02-05 23:53:59;232;121;35;21;10;6;5;5;4;4;3
2020-02-05 23:54:59;232;121;35;21;10;6;5;5;4;4;3
2020-02-05 23:55:59;232;121;35;21;10;6;5;5;4;4;3
2020-02-05 23:56:58;231;121;35;21;10;6;5;4;4;4;3
2020-02-05 23:57:59;233;122;36;21;10;6;5;4;4;4;3
2020-02-05 23:58:59;233;122;36;21;10;6;5;4;4;4;3
2020-02-05 23:59:58;233;122;36;21;10;6;5;4;4;4;3
