datetime;total_votes;ruweb;atomic_gun;ksiam;axxl;PVN;few;Bruja_;Barkas;kross;KOCTOPE3
2020-03-25 19:49:59;329;141;104;16;12;9;4;6;4;3;0
2020-03-25 19:50:59;329;141;104;16;12;9;4;6;4;3;0
2020-03-25 19:51:58;329;141;104;16;12;9;4;6;4;3;0
2020-03-25 19:52:59;329;140;105;16;12;9;4;6;4;3;0
2020-03-25 19:53:59;329;140;105;16;12;9;4;6;4;3;0
2020-03-25 19:54:58;329;140;105;16;12;9;4;6;4;3;0
2020-03-25 19:55:59;329;140;105;16;12;9;4;6;4;3;0
2020-03-25 19:56:59;329;140;105;16;12;9;4;6;4;3;0
2020-03-25 19:57:59;330;140;106;16;12;9;4;6;4;3;0
2020-03-25 19:58:58;330;140;106;16;12;9;4;6;4;3;0
2020-03-25 19:59:59;330;140;106;16;12;9;4;6;4;3;0
2020-03-25 20:00:59;330;140;106;16;12;9;4;6;4;3;0
2020-03-25 20:01:58;330;140;106;16;12;9;4;6;4;3;0
2020-03-25 20:02:59;330;140;106;16;12;9;4;6;4;3;0
2020-03-25 20:03:59;330;140;106;16;12;9;4;6;4;3;0
2020-03-25 20:04:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:05:58;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:06:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:07:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:08:58;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:09:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:10:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:11:58;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:12:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:13:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:14:58;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:15:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:16:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:17:59;331;141;106;16;12;9;4;6;4;3;0
2020-03-25 20:18:58;332;141;106;16;12;9;5;6;4;3;0
2020-03-25 20:19:59;332;141;106;16;12;9;5;6;4;3;0
2020-03-25 20:20:58;332;141;106;16;12;9;5;6;4;3;0
2020-03-25 20:21:59;332;141;106;16;12;9;5;6;4;3;0
2020-03-25 20:22:59;333;142;106;16;12;9;5;6;4;3;0
2020-03-25 20:23:59;333;142;106;16;12;9;5;6;4;3;0
2020-03-25 20:24:58;334;143;106;16;12;9;5;6;4;3;0
2020-03-25 20:25:59;334;143;106;16;12;9;5;6;4;3;0
2020-03-25 20:26:59;335;144;106;16;12;9;5;6;4;3;0
2020-03-25 20:27:58;337;144;106;16;12;9;5;6;4;3;0
2020-03-25 20:28:59;337;144;106;16;12;9;5;6;4;3;0
2020-03-25 20:29:59;338;145;106;16;12;9;5;6;4;3;0
2020-03-25 20:30:59;338;145;106;16;12;9;5;6;4;3;0
2020-03-25 20:31:58;338;145;106;16;12;9;5;6;4;3;0
2020-03-25 20:32:59;338;145;106;16;12;9;5;6;4;3;0
2020-03-25 20:33:59;338;145;106;16;12;9;5;6;4;3;0
2020-03-25 20:34:59;339;145;106;17;12;9;5;6;4;3;0
2020-03-25 20:35:58;339;145;106;17;12;9;5;6;4;3;0
2020-03-25 20:36:59;339;145;106;17;12;9;5;6;4;3;0
2020-03-25 20:37:59;339;145;106;17;12;9;5;6;4;3;0
2020-03-25 20:38:59;340;146;106;17;12;9;5;6;4;3;0
2020-03-25 20:39:58;341;147;107;16;12;9;5;6;4;3;0
2020-03-25 20:40:59;341;147;107;16;12;9;5;6;4;3;0
2020-03-25 20:41:58;341;147;107;16;12;9;5;6;4;3;0
2020-03-25 20:42:59;341;147;107;16;12;9;5;6;4;3;0
2020-03-25 20:43:59;341;147;107;16;12;9;5;6;4;3;0
2020-03-25 20:44:59;341;147;107;16;12;9;5;6;4;3;0
2020-03-25 20:45:58;341;147;107;16;12;9;5;6;4;3;0
2020-03-25 20:46:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:47:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:48:58;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:49:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:50:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:51:58;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:52:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:53:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:54:58;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:55:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:56:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:57:58;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:58:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 20:59:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 21:00:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 21:01:58;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 21:02:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 21:03:59;342;148;107;16;12;9;5;6;4;3;0
2020-03-25 21:04:58;343;148;108;16;12;9;5;6;4;3;0
2020-03-25 21:05:59;343;148;108;16;12;9;5;6;4;3;0
2020-03-25 21:06:59;344;148;108;16;12;9;5;6;4;3;2
2020-03-25 21:07:59;344;148;108;16;12;9;5;6;4;3;2
2020-03-25 21:08:58;345;149;108;16;12;9;5;6;4;3;2
2020-03-25 21:09:59;346;149;108;16;12;9;5;6;4;3;2
2020-03-25 21:10:59;346;149;108;16;12;9;5;6;4;3;2
2020-03-25 21:11:59;346;149;108;16;12;9;5;6;4;3;2
2020-03-25 21:12:58;346;149;108;16;12;9;5;6;4;3;2
2020-03-25 21:13:59;346;149;108;16;12;9;5;6;4;3;2
2020-03-25 21:14:59;347;150;108;16;12;9;5;6;4;3;2
2020-03-25 21:15:58;347;150;108;16;12;9;5;6;4;3;2
2020-03-25 21:16:59;347;150;108;16;12;9;5;6;4;3;2
2020-03-25 21:17:59;347;150;108;16;12;9;5;6;4;3;2
2020-03-25 21:18:58;347;150;108;16;12;9;5;6;4;3;2
2020-03-25 21:19:59;347;150;108;16;12;9;5;6;4;3;2
2020-03-25 21:20:59;348;151;108;16;12;9;5;6;4;3;2
2020-03-25 21:21:58;348;151;108;16;12;9;5;6;4;3;2
2020-03-25 21:22:59;348;151;108;16;12;9;5;6;4;3;2
2020-03-25 21:23:59;349;151;108;17;12;9;5;6;4;3;2
2020-03-25 21:24:58;349;151;108;17;12;9;5;6;4;3;2
2020-03-25 21:25:59;349;151;108;17;12;9;5;6;4;3;2
2020-03-25 21:26:59;350;152;108;17;12;9;5;6;4;3;2
2020-03-25 21:27:59;350;152;108;17;12;9;5;6;4;3;2
2020-03-25 21:28:58;350;152;108;17;12;9;5;6;4;3;2
2020-03-25 21:29:59;350;152;108;17;12;9;5;6;4;3;2
2020-03-25 21:30:59;349;152;107;17;12;9;5;6;4;3;2
2020-03-25 21:31:58;348;152;106;17;12;9;5;6;4;3;2
2020-03-25 21:32:59;348;152;106;17;12;9;5;6;4;3;2
2020-03-25 21:33:59;348;152;106;17;12;9;5;6;4;3;2
2020-03-25 21:34:58;348;152;106;17;12;9;5;6;4;3;2
2020-03-25 21:35:59;349;153;106;17;12;9;5;6;4;3;2
2020-03-25 21:36:59;349;153;106;17;12;9;5;6;4;3;2
2020-03-25 21:37:59;350;153;106;17;13;9;5;6;4;3;2
2020-03-25 21:38:58;351;153;106;17;13;9;5;6;4;3;0
2020-03-25 21:39:59;351;153;106;17;13;9;5;6;4;3;0
2020-03-25 21:40:59;351;153;106;17;13;9;5;6;4;3;0
2020-03-25 21:41:58;351;153;106;17;13;9;5;6;4;3;0
2020-03-25 21:42:59;351;153;106;17;13;9;5;6;4;3;0
2020-03-25 21:43:59;352;153;107;17;13;9;5;6;4;3;0
2020-03-25 21:44:58;352;153;107;17;13;9;5;6;4;3;0
2020-03-25 21:45:59;353;153;107;17;13;9;5;6;4;3;0
2020-03-25 21:46:59;353;153;107;17;13;9;5;6;4;3;0
2020-03-25 21:47:59;354;154;107;17;13;9;5;6;4;3;0
2020-03-25 21:48:58;354;154;107;17;13;9;5;6;4;3;0
2020-03-25 21:49:59;354;154;107;17;13;9;5;6;4;3;0
2020-03-25 21:50:59;354;154;107;17;13;9;5;6;4;3;0
2020-03-25 21:51:58;354;154;107;17;13;9;5;6;4;3;0
2020-03-25 21:52:59;354;154;107;17;13;9;5;6;4;3;0
2020-03-25 21:53:59;353;154;106;17;13;9;5;6;4;3;0
2020-03-25 21:54:58;353;154;106;17;13;9;5;6;4;3;0
2020-03-25 21:55:59;353;154;106;17;13;9;5;6;4;3;0
2020-03-25 21:56:59;353;154;106;17;13;9;5;6;4;3;0
2020-03-25 21:57:58;353;154;106;17;13;9;5;6;4;3;0
2020-03-25 21:58:59;353;154;106;17;13;9;5;6;4;3;0
2020-03-25 21:59:59;354;155;106;17;13;9;5;6;4;3;0
2020-03-25 22:00:59;354;155;106;17;13;9;5;6;4;3;0
2020-03-25 22:01:58;354;156;105;17;13;9;5;6;4;3;0
2020-03-25 22:02:59;354;156;105;17;13;9;5;6;4;3;0
2020-03-25 22:03:59;354;156;105;17;13;9;5;6;4;3;0
2020-03-25 22:04:59;354;156;105;17;13;9;5;6;4;3;0
2020-03-25 22:05:58;354;156;105;17;13;9;5;6;4;3;0
2020-03-25 22:06:59;355;156;105;17;13;9;6;6;4;3;0
2020-03-25 22:07:59;355;156;105;17;13;9;6;6;4;3;0
2020-03-25 22:08:58;355;156;105;17;13;9;6;6;4;3;0
2020-03-25 22:09:59;355;156;105;17;13;9;6;6;4;3;0
2020-03-25 22:10:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:12:00;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:12:58;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:13:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:14:58;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:15:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:16:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:17:58;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:18:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:19:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:20:58;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:21:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:22:58;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:23:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:24:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:25:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:26:58;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:27:59;357;157;105;18;13;9;6;6;4;3;0
2020-03-25 22:28:59;356;157;105;18;13;9;6;5;4;3;0
2020-03-25 22:29:58;356;157;105;18;13;9;6;5;4;3;0
2020-03-25 22:30:59;357;158;105;18;13;9;6;5;4;3;0
2020-03-25 22:31:59;357;158;105;18;13;9;6;5;4;3;0
2020-03-25 22:32:58;357;158;105;18;13;9;6;5;4;3;0
2020-03-25 22:33:59;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:34:59;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:35:58;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:36:59;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:37:59;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:38:58;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:39:59;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:40:58;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:41:59;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:42:59;358;159;105;18;13;9;6;5;4;3;0
2020-03-25 22:43:58;359;160;105;18;13;9;6;5;4;3;0
2020-03-25 22:44:59;359;160;105;18;13;9;6;5;4;3;0
2020-03-25 22:45:59;359;160;105;18;13;9;6;5;4;3;0
2020-03-25 22:46:58;359;160;105;18;13;9;6;5;4;3;0
2020-03-25 22:47:59;359;160;105;18;13;9;6;5;4;3;0
2020-03-25 22:48:59;359;160;105;18;13;9;6;5;4;3;0
2020-03-25 22:49:59;360;161;105;18;13;9;6;5;4;3;0
2020-03-25 22:50:58;361;162;105;18;13;9;6;5;4;3;0
2020-03-25 22:51:59;361;162;105;18;13;9;6;5;4;3;0
2020-03-25 22:52:59;361;162;105;18;13;9;6;5;4;3;0
2020-03-25 22:53:58;361;162;105;18;13;9;6;5;4;3;0
2020-03-25 22:54:59;361;162;105;18;13;9;6;5;4;3;0
2020-03-25 22:55:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 22:56:58;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 22:57:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 22:58:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 22:59:58;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:00:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:01:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:02:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:03:58;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:04:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:05:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:06:58;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:07:59;362;162;106;18;13;9;6;5;4;3;0
2020-03-25 23:08:59;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:10:00;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:10:58;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:11:59;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:12:59;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:13:58;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:14:59;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:15:59;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:16:59;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:17:58;363;162;106;18;13;10;6;5;4;3;0
2020-03-25 23:18:59;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:19:58;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:20:59;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:21:59;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:22:59;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:23:58;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:24:59;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:25:59;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:26:58;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:27:59;364;162;107;18;13;10;6;5;4;3;0
2020-03-25 23:28:59;365;162;108;18;13;10;6;5;4;3;0
2020-03-25 23:29:59;365;162;108;18;13;10;6;5;4;3;0
2020-03-25 23:30:58;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:31:59;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:32:59;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:33:58;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:34:59;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:35:59;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:36:58;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:37:59;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:38:59;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:39:59;366;162;108;18;13;10;6;5;4;3;3
2020-03-25 23:40:58;365;162;107;18;13;10;6;5;4;3;3
2020-03-25 23:41:59;365;162;107;18;13;10;6;5;4;3;3
2020-03-25 23:42:59;365;162;107;18;13;10;6;5;4;3;3
2020-03-25 23:43:59;366;163;107;18;13;10;6;5;4;3;3
2020-03-25 23:44:58;367;164;107;18;13;10;6;5;4;3;3
2020-03-25 23:45:59;367;164;107;18;13;10;6;5;4;3;3
2020-03-25 23:46:59;367;164;107;18;13;10;6;5;4;3;3
2020-03-25 23:47:59;368;165;107;18;13;10;6;5;4;3;3
2020-03-25 23:48:58;368;164;108;18;13;10;6;5;4;3;3
2020-03-25 23:49:59;367;164;107;18;13;10;6;5;4;3;3
2020-03-25 23:50:59;367;163;108;18;13;10;6;5;4;3;3
2020-03-25 23:51:59;367;163;108;18;13;10;6;5;4;3;3
2020-03-25 23:52:58;367;162;109;18;13;10;6;5;4;3;3
2020-03-25 23:53:59;367;161;110;18;13;10;6;5;4;3;3
2020-03-25 23:54:59;367;161;110;18;13;10;6;5;4;3;3
2020-03-25 23:55:58;367;161;110;18;13;10;6;5;4;3;3
2020-03-25 23:56:59;367;161;110;18;13;10;6;5;4;3;3
2020-03-25 23:57:59;367;161;110;18;13;10;6;5;4;3;3
2020-03-25 23:58:59;367;161;110;18;13;10;6;5;4;3;3
2020-03-25 23:59:59;366;162;108;18;13;10;6;5;4;3;3
