datetime;total_votes;groundhog;cmapukocmankypum;paramed;kaiL;KOCTOPE3;tutabrain;medstas;BlackIrony;rockamark;KT
2020-04-29 20:20:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:21:59;245;101;47;29;15;9;8;6;5;4;5
2020-04-29 20:22:58;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:23:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:24:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:25:58;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:26:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:28:00;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:28:58;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:29:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:30:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:31:58;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:32:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:33:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:34:58;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:35:59;246;101;48;29;15;9;8;6;5;4;5
2020-04-29 20:37:00;247;103;47;29;15;9;8;6;5;4;5
2020-04-29 20:37:58;247;103;47;29;15;9;8;6;5;4;5
2020-04-29 20:38:59;247;103;47;29;15;9;8;6;5;4;5
2020-04-29 20:39:58;247;103;47;29;15;9;8;6;5;4;5
2020-04-29 20:40:59;247;103;47;29;15;9;8;6;5;4;5
2020-04-29 20:41:58;247;103;47;29;15;9;8;6;5;4;5
2020-04-29 20:42:59;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:43:59;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:44:58;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:45:59;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:46:59;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:47:59;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:48:58;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:49:59;249;105;47;29;15;9;8;6;5;4;5
2020-04-29 20:50:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:51:58;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:52:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:53:58;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:54:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:55:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:56:58;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:57:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:58:58;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 20:59:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 21:00:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 21:01:58;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 21:02:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 21:03:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 21:04:58;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 21:05:59;250;105;47;29;16;9;8;6;5;4;5
2020-04-29 21:06:59;251;105;47;30;16;9;8;6;5;4;5
2020-04-29 21:07:58;251;105;47;30;16;9;8;6;5;4;5
2020-04-29 21:08:59;251;105;47;30;16;9;8;6;5;4;5
2020-04-29 21:09:59;251;105;47;30;16;9;8;6;5;4;5
2020-04-29 21:10:58;251;105;47;30;16;9;8;6;5;4;5
2020-04-29 21:11:59;251;105;47;30;16;9;8;6;5;4;5
2020-04-29 21:12:59;251;105;47;30;16;9;8;6;5;4;5
2020-04-29 21:13:58;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:14:59;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:15:59;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:16:58;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:17:59;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:18:59;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:19:58;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:20:59;252;106;47;30;16;9;8;6;5;4;5
2020-04-29 21:21:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:22:58;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:23:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:24:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:25:58;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:26:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:27:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:28:58;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:29:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:30:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:31:58;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:32:59;253;106;47;30;16;9;9;6;5;4;5
2020-04-29 21:33:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:35:00;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:35:58;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:36:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:37:58;255;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:38:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:39:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:40:58;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:41:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:42:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:44:00;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:44:58;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:45:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:46:58;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:47:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:48:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:49:58;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:50:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:51:59;254;106;47;31;16;9;9;6;5;4;5
2020-04-29 21:52:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 21:53:58;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 21:54:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 21:55:58;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 21:56:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 21:57:58;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 21:58:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 21:59:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:01:00;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:01:58;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:02:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:03:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:04:58;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:05:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:06:59;255;106;48;31;16;9;9;6;5;4;5
2020-04-29 22:07:58;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:08:59;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:09:59;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:10:58;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:11:59;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:12:59;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:13:58;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:14:59;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:15:58;256;106;49;31;16;9;9;6;5;4;5
2020-04-29 22:16:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:17:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:18:58;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:19:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:20:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:21:58;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:22:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:23:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:24:58;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:25:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:26:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:27:58;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:28:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:29:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:30:58;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:31:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:32:59;257;107;49;31;16;9;9;6;5;4;5
2020-04-29 22:33:58;258;108;49;31;16;9;9;6;5;4;5
2020-04-29 22:34:59;258;108;49;31;16;9;9;6;5;4;5
2020-04-29 22:35:59;258;108;49;31;16;9;9;6;5;4;5
2020-04-29 22:36:58;258;108;49;31;16;9;9;6;5;4;5
2020-04-29 22:37:59;258;108;49;31;16;9;9;6;5;4;5
2020-04-29 22:38:59;259;108;50;31;16;9;9;6;5;4;5
2020-04-29 22:39:58;259;108;50;31;16;9;9;6;5;4;5
2020-04-29 22:40:59;260;108;50;31;16;9;9;7;5;4;5
2020-04-29 22:41:59;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:42:58;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:43:59;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:45:00;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:45:58;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:46:59;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:47:59;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:48:58;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:49:59;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:50:59;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:51:58;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:52:59;259;108;49;31;16;9;9;7;5;4;5
2020-04-29 22:53:59;260;108;49;32;16;9;9;7;5;4;5
2020-04-29 22:54:58;260;108;49;32;16;9;9;7;5;4;5
2020-04-29 22:55:59;260;108;49;32;16;9;9;7;5;4;5
2020-04-29 22:56:58;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 22:57:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 22:58:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 22:59:58;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:00:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:01:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:02:58;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:03:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:04:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:05:58;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:06:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:07:59;261;109;49;32;16;9;9;7;5;4;5
2020-04-29 23:08:58;262;110;49;32;16;9;9;7;5;4;5
2020-04-29 23:09:59;262;110;49;32;16;9;9;7;5;4;5
2020-04-29 23:10:59;262;110;49;32;16;9;9;7;5;4;5
2020-04-29 23:11:58;262;110;49;32;16;9;9;7;5;4;5
2020-04-29 23:12:59;262;110;49;32;16;9;9;7;5;4;5
2020-04-29 23:13:59;262;110;49;32;16;9;9;7;5;4;5
2020-04-29 23:14:58;263;110;49;32;16;10;9;7;5;4;5
2020-04-29 23:15:59;263;110;49;32;16;10;9;7;5;4;5
2020-04-29 23:16:59;263;110;49;32;16;10;9;7;5;4;5
2020-04-29 23:17:58;263;110;49;32;16;10;9;7;5;4;5
2020-04-29 23:18:59;263;110;49;32;16;10;9;7;5;4;5
2020-04-29 23:19:59;263;110;49;32;16;10;9;7;5;4;5
2020-04-29 23:20:58;264;110;50;32;16;10;9;7;5;4;5
2020-04-29 23:21:59;264;110;50;32;16;10;9;7;5;4;5
2020-04-29 23:22:59;264;110;50;32;16;10;9;7;5;4;5
2020-04-29 23:24:00;266;110;51;32;16;10;9;7;5;5;5
2020-04-29 23:24:58;266;110;51;32;16;10;9;7;5;5;5
2020-04-29 23:25:59;266;110;51;32;16;10;9;7;5;5;5
2020-04-29 23:26:58;266;110;51;32;16;10;9;7;5;5;5
2020-04-29 23:27:59;267;111;51;32;16;10;9;7;5;5;5
2020-04-29 23:28:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:30:00;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:30:58;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:31:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:32:58;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:33:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:34:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:35:58;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:36:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:37:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:38:58;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:39:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:40:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:41:58;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:42:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:43:59;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:44:58;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:45:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:46:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:47:59;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:48:58;268;111;51;33;16;10;9;7;5;5;5
2020-04-29 23:49:59;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:51:00;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:51:58;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:52:59;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:53:59;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:54:58;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:55:59;269;111;52;33;16;10;9;7;5;5;5
2020-04-29 23:56:58;270;112;52;33;16;10;9;7;5;5;5
2020-04-29 23:57:59;270;112;52;33;16;10;9;7;5;5;5
2020-04-29 23:58:59;270;112;52;33;16;10;9;7;5;5;5
