datetime;total_votes;pavelomg;DrumBox;Dirtylieutenant;kamutahirovata;rockamark;megalomaniac;Zabava;mvgolubev;Lay_Lady_Lay;Palad1n
2019-12-25 19:37:58;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:38:59;206;70;60;15;8;9;8;6;4;3;3
2019-12-25 19:39:59;207;71;60;15;8;9;8;6;4;3;3
2019-12-25 19:40:58;207;71;60;15;8;9;8;6;4;3;3
2019-12-25 19:41:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:42:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:43:58;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:44:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:45:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:46:58;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:47:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:48:58;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:49:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:50:58;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:51:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:52:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:53:58;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:54:59;208;72;60;15;8;9;8;6;4;3;3
2019-12-25 19:55:59;210;74;60;15;8;9;8;6;4;3;3
2019-12-25 19:56:58;210;74;60;15;8;9;8;6;4;3;3
2019-12-25 19:57:59;210;74;60;15;8;9;8;6;4;3;3
2019-12-25 19:58:59;210;74;60;15;8;9;8;6;4;3;3
2019-12-25 19:59:58;210;74;60;15;8;9;8;6;4;3;3
2019-12-25 20:00:59;210;74;60;15;8;9;8;6;4;3;3
2019-12-25 20:01:59;210;74;60;15;8;9;8;6;4;3;3
2019-12-25 20:02:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:03:58;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:04:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:05:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:06:58;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:07:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:08:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:09:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:10:58;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:11:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:12:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:13:58;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:14:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:15:59;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:16:58;211;75;60;15;8;9;8;6;4;3;3
2019-12-25 20:17:59;212;75;60;15;8;10;8;6;4;3;3
2019-12-25 20:18:59;212;75;60;15;8;10;8;6;4;3;3
2019-12-25 20:19:58;212;75;60;15;8;10;8;6;4;3;3
2019-12-25 20:20:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:21:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:22:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:23:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:24:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:25:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:26:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:27:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:28:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:29:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:30:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:31:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:32:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:33:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:34:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:35:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:36:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:37:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:38:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:39:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:40:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:41:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:42:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:43:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:44:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:45:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:46:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:47:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:48:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:49:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:50:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:51:59;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:52:58;213;76;60;15;8;10;8;6;4;3;3
2019-12-25 20:53:59;214;77;60;15;8;10;8;6;4;3;3
2019-12-25 20:54:59;214;77;60;15;8;10;8;6;4;3;3
2019-12-25 20:55:58;214;77;60;15;8;10;8;6;4;3;3
2019-12-25 20:56:59;215;77;61;15;8;10;8;6;4;3;3
2019-12-25 20:58:00;215;77;61;15;8;10;8;6;4;3;3
2019-12-25 20:58:58;215;77;61;15;8;10;8;6;4;3;3
2019-12-25 20:59:59;215;77;61;15;8;10;8;6;4;3;3
2019-12-25 21:00:59;215;77;61;15;8;10;8;6;4;3;3
2019-12-25 21:01:58;215;77;61;15;8;10;8;6;4;3;3
2019-12-25 21:02:59;215;77;61;15;8;10;8;6;4;3;3
2019-12-25 21:03:59;215;78;60;15;8;10;8;6;4;3;3
2019-12-25 21:04:58;215;78;60;15;8;10;8;6;4;3;3
2019-12-25 21:05:59;215;78;60;15;8;10;8;6;4;3;3
2019-12-25 21:06:59;215;78;60;15;8;10;8;6;4;3;3
2019-12-25 21:07:58;216;79;60;15;8;10;8;6;4;3;3
2019-12-25 21:08:59;216;79;60;15;8;10;8;6;4;3;3
2019-12-25 21:09:59;216;79;60;15;8;10;8;6;4;3;3
2019-12-25 21:10:58;216;79;60;15;8;10;8;6;4;3;3
2019-12-25 21:11:59;217;80;60;15;8;10;8;6;4;3;3
2019-12-25 21:12:59;217;80;60;15;8;10;8;6;4;3;3
2019-12-25 21:13:58;217;80;60;15;8;10;8;6;4;3;3
2019-12-25 21:14:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:15:58;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:16:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:17:58;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:18:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:19:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:20:58;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:21:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:22:58;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:23:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:24:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:25:58;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:26:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:27:59;218;81;60;15;8;10;8;6;4;3;3
2019-12-25 21:28:58;218;81;60;15;8;11;7;6;4;3;3
2019-12-25 21:29:59;218;81;60;15;8;11;7;6;4;3;3
2019-12-25 21:30:59;218;81;60;15;8;11;7;6;4;3;3
2019-12-25 21:31:58;218;81;60;15;8;11;7;6;4;3;3
2019-12-25 21:32:59;219;81;60;15;8;11;7;7;4;3;3
2019-12-25 21:33:59;219;81;60;15;8;11;7;7;4;3;3
2019-12-25 21:34:58;219;81;60;15;8;11;7;7;4;3;3
2019-12-25 21:35:59;218;81;59;15;8;11;7;7;4;3;3
2019-12-25 21:36:59;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:37:58;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:38:59;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:39:59;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:40:58;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:41:59;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:42:59;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:43:58;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:44:59;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:45:59;219;82;59;15;8;11;7;7;4;3;3
2019-12-25 21:46:58;218;82;58;15;8;11;7;7;4;3;3
2019-12-25 21:47:59;218;82;58;15;8;11;7;7;4;3;3
2019-12-25 21:48:58;218;82;58;15;8;11;7;7;4;3;3
2019-12-25 21:49:59;218;82;58;15;8;11;7;7;4;3;3
2019-12-25 21:50:59;218;82;58;15;8;11;7;7;4;3;3
2019-12-25 21:51:58;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:52:59;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:53:59;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:54:58;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:55:59;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:56:59;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:57:59;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:58:58;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 21:59:59;219;82;58;15;9;11;7;7;4;3;3
2019-12-25 22:00:58;220;83;58;15;9;11;7;7;4;3;3
2019-12-25 22:01:59;221;84;58;15;9;11;7;7;4;3;3
2019-12-25 22:02:59;221;84;58;15;9;11;7;7;4;3;3
2019-12-25 22:03:59;221;84;58;15;9;11;7;7;4;3;3
2019-12-25 22:04:58;221;84;58;15;9;11;7;7;4;3;3
2019-12-25 22:05:59;221;85;58;15;9;11;7;7;4;3;3
2019-12-25 22:06:59;221;85;58;15;9;11;7;7;4;3;3
2019-12-25 22:07:58;221;85;58;15;9;11;7;7;4;3;3
2019-12-25 22:08:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:09:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:10:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:11:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:12:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:13:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:14:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:15:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:16:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:17:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:18:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:19:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:20:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:21:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:22:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:23:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:24:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:25:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:26:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:27:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:28:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:29:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:30:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:31:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:32:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:33:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:34:58;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:35:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:36:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:37:59;223;86;58;15;9;11;7;7;4;4;3
2019-12-25 22:38:59;223;86;59;15;9;11;7;6;4;4;3
2019-12-25 22:39:58;223;86;59;15;9;11;7;6;4;4;3
2019-12-25 22:40:59;223;86;59;15;9;11;7;6;4;4;3
2019-12-25 22:41:59;223;86;59;15;9;11;7;6;4;4;3
2019-12-25 22:42:58;223;86;59;15;9;11;7;6;4;4;3
2019-12-25 22:43:59;224;87;59;15;9;11;7;6;4;4;3
2019-12-25 22:44:59;224;87;59;15;9;11;7;6;4;4;3
2019-12-25 22:45:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:46:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:47:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:49:00;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:49:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:50:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:51:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:52:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:53:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:54:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:55:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:56:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:57:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:58:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 22:59:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:00:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:01:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:02:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:03:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:04:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:05:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:06:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:07:58;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:08:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:09:59;225;87;59;15;10;11;7;6;4;4;3
2019-12-25 23:10:59;226;87;59;15;11;11;7;6;4;4;3
2019-12-25 23:11:58;226;87;59;15;11;11;7;6;4;4;3
2019-12-25 23:12:59;226;87;59;15;11;11;7;6;4;4;3
2019-12-25 23:13:59;225;87;58;15;11;11;7;6;4;4;3
2019-12-25 23:14:58;225;87;58;15;11;11;7;6;4;4;3
2019-12-25 23:15:59;225;87;58;15;11;11;7;6;4;4;3
2019-12-25 23:16:59;225;87;58;15;11;11;7;6;4;4;3
2019-12-25 23:17:58;225;87;58;15;11;11;7;6;4;4;3
2019-12-25 23:18:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:19:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:20:58;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:21:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:22:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:23:58;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:24:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:26:00;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:26:58;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:27:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:28:58;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:29:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:30:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:31:58;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:32:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:33:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:34:58;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:35:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:36:59;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:37:58;226;88;58;15;11;11;7;6;4;4;3
2019-12-25 23:38:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:39:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:40:58;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:41:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:42:58;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:43:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:44:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:45:58;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:46:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:47:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:48:58;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:49:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:50:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:51:58;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:52:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:53:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:54:58;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:55:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:56:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:57:59;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:58:58;228;89;58;15;11;11;7;6;4;4;3
2019-12-25 23:59:59;229;90;58;15;11;11;7;6;4;4;3
