datetime;total_votes;PhaoBao;Есения;bigmouse;Umgewandelt;Trudofobermeins;brammator;Patagonia;kotophalk;bf6;Salt
2020-02-12 19:44:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:45:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:46:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:47:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:48:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:49:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:50:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:51:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:52:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:53:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:54:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:55:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:56:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:57:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:58:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 19:59:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 20:00:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 20:01:58;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 20:02:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 20:03:59;109;27;30;14;9;2;4;3;2;2;0
2020-02-12 20:04:58;109;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:05:59;109;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:06:59;109;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:07:59;109;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:08:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:09:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:10:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:11:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:12:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:13:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:14:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:15:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:16:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:17:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:18:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:19:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:20:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:21:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:22:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:23:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:24:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:25:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:26:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:27:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:29:00;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:29:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:30:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:31:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:32:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:33:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:34:59;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:35:58;110;28;30;14;9;2;4;3;2;2;0
2020-02-12 20:36:59;111;28;30;14;9;3;4;3;2;2;0
2020-02-12 20:37:59;111;28;30;14;9;3;4;3;2;2;0
2020-02-12 20:38:58;111;28;30;14;9;3;4;3;2;2;0
2020-02-12 20:39:59;111;28;30;14;9;3;4;3;2;2;0
2020-02-12 20:40:59;111;28;30;14;9;3;4;3;2;2;0
2020-02-12 20:41:58;111;28;30;14;9;3;4;3;2;2;0
2020-02-12 20:42:59;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:43:59;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:44:58;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:45:59;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:46:59;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:47:58;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:48:59;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:49:59;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:50:58;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:51:59;112;28;31;14;9;3;4;3;2;2;0
2020-02-12 20:52:59;113;28;32;14;9;3;4;3;2;2;0
2020-02-12 20:53:59;114;28;32;14;9;4;4;3;2;2;0
2020-02-12 20:54:58;114;28;32;14;9;4;4;3;2;2;0
2020-02-12 20:55:59;114;28;32;14;9;4;4;3;2;2;0
2020-02-12 20:56:58;114;28;32;14;9;4;4;3;2;2;0
2020-02-12 20:57:59;114;28;32;14;9;4;4;3;2;2;0
2020-02-12 20:58:59;114;28;32;14;9;4;4;3;2;2;0
2020-02-12 20:59:59;114;28;32;14;9;4;4;3;2;2;0
2020-02-12 21:00:58;115;29;32;14;9;4;4;3;2;2;0
2020-02-12 21:01:59;115;29;33;14;9;4;4;3;2;2;0
2020-02-12 21:02:58;115;29;33;14;9;4;4;3;2;2;0
2020-02-12 21:03:59;116;29;33;15;9;4;4;3;2;2;0
2020-02-12 21:04:59;116;29;33;15;9;4;4;3;2;2;0
2020-02-12 21:05:58;116;29;33;15;9;4;4;3;2;2;0
2020-02-12 21:06:59;116;29;33;15;9;4;4;3;2;2;0
2020-02-12 21:07:59;116;29;34;14;9;4;4;3;2;2;0
2020-02-12 21:08:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:09:58;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:10:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:11:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:12:58;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:13:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:14:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:15:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:16:58;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:17:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:18:58;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:19:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:20:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:21:59;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:22:58;114;29;34;14;7;4;4;3;2;2;0
2020-02-12 21:23:59;115;29;35;14;7;4;4;3;2;2;0
2020-02-12 21:24:59;116;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:25:58;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:26:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:27:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:28:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:29:58;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:30:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:31:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:32:58;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:33:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:34:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:35:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:36:58;114;28;35;14;7;4;5;3;2;2;0
2020-02-12 21:37:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:38:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:39:58;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:40:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:41:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:43:00;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:43:58;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:44:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:45:59;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:46:58;115;29;35;14;7;4;5;3;2;2;0
2020-02-12 21:47:59;116;30;35;14;7;4;5;3;2;2;0
2020-02-12 21:48:59;116;30;35;14;7;4;5;3;2;2;0
2020-02-12 21:50:00;117;31;35;15;7;4;5;3;2;2;1
2020-02-12 21:50:58;117;31;35;15;7;4;5;3;2;2;1
2020-02-12 21:51:59;118;32;35;15;7;4;5;3;2;2;1
2020-02-12 21:52:59;119;32;35;15;8;4;5;3;2;2;1
2020-02-12 21:53:58;119;32;35;15;8;4;5;3;2;2;1
2020-02-12 21:54:59;119;32;35;15;8;4;5;3;2;2;1
2020-02-12 21:55:59;119;32;35;15;8;4;5;3;2;2;1
2020-02-12 21:56:58;120;32;35;16;8;4;5;3;2;2;1
2020-02-12 21:57:59;120;32;35;16;8;4;5;3;2;2;1
2020-02-12 21:58:59;120;32;35;16;8;4;5;3;2;2;1
2020-02-12 21:59:58;121;33;35;16;8;4;5;3;2;2;1
2020-02-12 22:00:59;121;33;35;16;8;4;5;3;2;2;1
2020-02-12 22:01:59;121;33;35;16;8;4;5;3;2;2;1
2020-02-12 22:02:59;122;33;36;16;8;4;5;3;2;2;1
2020-02-12 22:03:58;122;33;36;16;8;4;5;3;2;2;1
2020-02-12 22:04:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:05:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:06:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:07:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:08:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:09:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:10:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:11:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:12:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:13:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:14:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:15:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:16:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:17:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:18:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:19:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:20:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:21:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:22:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:23:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:24:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:25:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:26:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:28:00;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:28:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:29:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:30:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:31:58;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:32:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:33:59;123;34;36;16;8;4;5;3;2;2;1
2020-02-12 22:34:59;125;35;37;16;8;4;5;3;2;2;1
2020-02-12 22:35:58;126;35;38;16;8;4;5;3;2;2;1
2020-02-12 22:36:59;126;35;38;16;8;4;5;3;2;2;1
2020-02-12 22:37:59;127;35;39;16;8;4;5;3;2;2;1
2020-02-12 22:38:59;127;35;39;16;8;4;5;3;2;2;1
2020-02-12 22:39:58;126;35;39;15;8;4;5;3;2;2;1
2020-02-12 22:40:59;128;37;39;15;8;4;5;3;2;2;1
2020-02-12 22:41:58;128;37;39;15;8;4;5;3;2;2;1
2020-02-12 22:42:59;128;37;39;15;8;4;5;3;2;2;1
2020-02-12 22:43:59;128;37;39;15;8;4;5;3;2;2;1
2020-02-12 22:44:59;128;37;39;15;8;4;5;3;2;2;1
2020-02-12 22:45:58;129;37;40;15;8;4;5;3;2;2;1
2020-02-12 22:46:59;129;37;40;15;8;4;5;3;2;2;1
2020-02-12 22:47:59;129;37;40;15;8;4;5;3;2;2;1
2020-02-12 22:48:58;129;37;40;15;8;4;5;3;2;2;1
2020-02-12 22:49:59;130;38;40;15;8;4;5;3;2;2;1
2020-02-12 22:50:59;130;38;40;15;8;4;5;3;2;2;1
2020-02-12 22:51:58;130;38;40;15;8;4;5;3;2;2;1
2020-02-12 22:52:59;131;38;40;16;8;4;5;3;2;2;1
2020-02-12 22:53:59;132;38;40;16;8;4;5;4;2;2;1
2020-02-12 22:54:59;132;38;40;16;8;4;5;4;2;2;1
2020-02-12 22:55:58;132;38;40;16;8;4;5;4;2;2;1
2020-02-12 22:56:59;132;38;40;16;8;4;5;4;2;2;1
2020-02-12 22:57:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 22:58:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 22:59:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:00:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:01:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:02:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:03:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:04:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:05:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:06:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:07:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:08:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:09:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:10:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:11:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:12:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:13:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:14:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:15:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:16:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:17:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:18:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:19:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:20:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:21:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:22:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:23:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:24:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:25:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:26:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:27:58;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:28:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:29:59;132;38;40;16;8;5;4;4;2;2;1
2020-02-12 23:30:59;132;39;39;16;8;5;4;4;2;2;1
2020-02-12 23:31:58;132;39;39;16;8;5;4;4;2;2;1
2020-02-12 23:32:59;132;39;39;16;8;5;4;4;2;2;1
2020-02-12 23:33:59;132;39;39;16;8;5;4;4;2;2;1
2020-02-12 23:34:59;132;39;39;16;8;5;4;4;2;2;1
2020-02-12 23:35:58;133;40;39;16;8;5;4;4;2;2;1
2020-02-12 23:36:59;133;40;39;16;8;5;4;4;2;2;1
2020-02-12 23:37:59;133;40;39;16;8;5;4;4;2;2;1
2020-02-12 23:38:59;133;40;39;16;8;5;4;4;2;2;1
2020-02-12 23:39:58;133;40;39;16;8;5;4;4;2;2;1
2020-02-12 23:40:59;133;39;40;16;8;5;4;4;2;2;1
2020-02-12 23:41:58;133;39;40;16;8;5;4;4;2;2;1
2020-02-12 23:42:59;133;39;40;16;8;5;4;4;2;2;1
2020-02-12 23:43:59;133;39;40;16;8;5;4;4;2;2;1
2020-02-12 23:44:58;134;39;41;16;8;5;4;4;2;2;1
2020-02-12 23:45:59;134;39;41;16;8;5;4;4;2;2;1
2020-02-12 23:46:59;134;39;41;16;8;5;4;4;2;2;1
2020-02-12 23:48:00;134;40;41;16;8;5;4;4;2;2;1
2020-02-12 23:48:58;135;41;41;16;8;5;4;4;2;2;1
2020-02-12 23:49:59;136;42;41;16;8;5;4;4;2;2;1
2020-02-12 23:50:59;136;41;42;16;8;5;4;4;2;2;1
2020-02-12 23:51:58;136;41;42;16;8;5;4;4;2;2;1
2020-02-12 23:52:59;136;41;42;16;8;5;4;4;2;2;1
2020-02-12 23:53:59;136;41;42;16;8;5;4;4;2;2;1
2020-02-12 23:54:58;137;42;42;16;8;5;4;4;2;2;1
2020-02-12 23:55:59;137;43;41;16;8;5;4;4;2;2;1
2020-02-12 23:56:59;138;43;42;16;8;5;4;4;2;2;1
2020-02-12 23:57:58;137;42;43;16;8;4;4;4;2;2;1
2020-02-12 23:58:59;137;42;43;16;8;4;4;4;2;2;1
2020-02-12 23:59:59;139;44;43;16;8;4;4;4;2;2;1
