datetime;total_votes;jovan;pashkowski;KOCTOPE3;paramed;pupsique;Helengar;yachik;bigmouse;praktik;Есения
2019-05-01 16:36:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:37:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:38:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:39:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:40:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:41:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:42:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:43:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:44:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:45:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:46:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:47:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:48:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:49:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:50:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:51:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:52:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:53:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:54:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:55:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:56:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:57:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:58:58;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 16:59:59;165;79;28;17;8;4;4;5;2;2;2
2019-05-01 17:00:58;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:01:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:02:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:03:58;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:04:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:05:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:06:58;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:07:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:08:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:09:58;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:10:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:11:59;166;79;28;17;8;4;4;6;2;2;2
2019-05-01 17:12:58;166;79;29;16;8;4;4;6;2;2;2
2019-05-01 17:13:59;167;79;29;16;8;4;4;6;2;2;2
2019-05-01 17:14:59;168;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:15:58;168;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:16:59;169;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:17:59;169;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:18:58;169;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:19:59;169;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:20:59;169;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:21:58;169;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:22:59;169;79;30;16;8;4;4;6;2;2;2
2019-05-01 17:23:59;170;79;31;16;8;4;4;6;2;2;2
2019-05-01 17:24:58;170;79;31;16;8;4;4;6;2;2;2
2019-05-01 17:25:59;171;79;32;16;8;4;4;6;2;2;2
2019-05-01 17:26:58;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:27:59;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:28:59;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:29:58;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:30:59;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:31:59;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:32:58;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:33:59;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:34:59;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:35:58;172;79;33;16;8;4;4;6;2;2;2
2019-05-01 17:36:59;173;79;33;16;8;4;5;6;2;2;2
2019-05-01 17:37:59;173;79;33;16;8;4;5;6;2;2;2
2019-05-01 17:38:58;173;79;33;16;8;4;5;6;2;2;2
2019-05-01 17:39:59;173;79;33;16;8;4;5;6;2;2;2
2019-05-01 17:40:58;173;79;33;16;8;4;5;6;2;2;2
2019-05-01 17:41:59;173;79;33;16;8;4;5;6;2;2;2
2019-05-01 17:42:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:43:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:44:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:45:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:46:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:47:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:48:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:49:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:50:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:51:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:52:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:53:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:54:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:55:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:56:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:57:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:58:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 17:59:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:00:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:01:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:02:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:03:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:04:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:05:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:06:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:07:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:08:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:09:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:10:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:11:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:12:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:13:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:14:58;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:15:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:16:59;175;81;33;16;8;4;5;6;2;2;2
2019-05-01 18:17:58;176;81;34;16;8;5;5;6;2;2;2
2019-05-01 18:18:59;177;81;35;16;8;5;5;6;2;2;2
2019-05-01 18:19:59;177;81;35;16;8;5;5;6;2;2;2
2019-05-01 18:20:58;177;81;35;16;8;5;5;6;2;2;2
2019-05-01 18:21:59;177;81;35;16;8;5;5;6;2;2;2
2019-05-01 18:22:59;177;81;35;16;8;5;5;6;2;2;2
2019-05-01 18:23:58;177;81;35;16;8;5;5;6;2;2;2
2019-05-01 18:24:59;178;81;36;16;8;5;5;6;2;2;2
2019-05-01 18:25:59;178;81;36;16;8;5;5;6;2;2;2
2019-05-01 18:26:59;178;81;36;16;8;5;5;6;2;2;2
2019-05-01 18:27:59;178;81;36;16;8;5;5;6;2;2;2
2019-05-01 18:28:58;178;81;36;16;8;5;5;6;2;2;2
2019-05-01 18:29:59;178;81;36;16;8;5;5;6;2;2;2
2019-05-01 18:30:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:31:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:32:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:33:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:34:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:35:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:36:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:37:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:38:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:39:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:40:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:41:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:42:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:43:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:44:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:45:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:46:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:47:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:48:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:49:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:50:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:51:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:52:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:53:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:54:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:55:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:56:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:57:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:58:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 18:59:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:00:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:01:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:02:58;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:03:59;179;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:04:59;180;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:05:58;180;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:06:59;180;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:07:59;180;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:08:58;180;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:09:59;180;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:10:59;180;82;36;16;8;5;5;6;2;2;2
2019-05-01 19:11:58;181;82;36;16;8;6;5;6;2;2;2
2019-05-01 19:12:59;181;82;36;16;8;6;5;6;2;2;2
2019-05-01 19:13:59;181;82;36;16;8;6;5;6;2;2;2
2019-05-01 19:14:58;181;82;36;16;8;6;5;6;2;2;2
2019-05-01 19:15:59;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:16:59;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:17:58;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:18:59;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:19:59;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:20:58;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:21:59;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:22:59;182;83;36;16;8;6;5;6;2;2;2
2019-05-01 19:23:58;184;84;36;16;8;7;5;6;2;2;2
2019-05-01 19:24:59;184;84;36;16;8;7;5;6;2;2;2
2019-05-01 19:25:59;184;84;36;16;8;7;5;6;2;2;2
2019-05-01 19:26:58;184;84;36;16;8;7;5;6;2;2;2
2019-05-01 19:27:59;185;84;37;16;8;7;5;6;2;2;2
2019-05-01 19:28:59;185;84;37;16;8;7;5;6;2;2;2
2019-05-01 19:29:58;186;84;38;16;8;7;5;6;2;2;2
2019-05-01 19:30:59;186;84;39;15;8;7;5;6;2;2;2
2019-05-01 19:32:00;186;84;39;15;8;7;5;6;2;2;2
2019-05-01 19:32:58;186;84;39;15;8;7;5;6;2;2;2
2019-05-01 19:33:59;186;84;39;15;8;7;5;6;2;2;2
2019-05-01 19:34:58;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:35:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:36:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:37:58;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:38:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:39:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:40:58;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:41:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:42:58;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:43:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:44:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:45:58;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:46:59;186;84;40;14;8;7;5;6;2;2;2
2019-05-01 19:47:59;187;85;41;14;8;7;5;6;2;2;2
2019-05-01 19:48:58;187;85;41;14;8;7;5;6;2;2;2
2019-05-01 19:49:59;188;85;42;14;8;7;5;6;2;2;2
2019-05-01 19:50:59;189;85;43;14;8;7;5;6;2;2;2
2019-05-01 19:51:58;189;85;43;14;8;7;5;6;2;2;2
2019-05-01 19:52:59;190;85;44;14;8;7;5;6;2;2;2
2019-05-01 19:53:59;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 19:54:58;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 19:55:59;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 19:56:59;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 19:57:58;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 19:58:59;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 19:59:59;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 20:00:58;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 20:01:59;190;85;45;13;8;7;5;6;2;2;2
2019-05-01 20:02:59;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:03:58;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:04:59;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:05:59;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:06:58;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:07:59;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:08:58;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:09:59;190;85;46;13;8;7;5;5;2;2;2
2019-05-01 20:10:59;191;86;46;13;8;7;5;5;2;2;2
2019-05-01 20:11:58;191;86;46;13;8;7;5;5;2;2;2
2019-05-01 20:12:59;191;86;46;13;8;7;5;5;2;2;2
2019-05-01 20:13:59;191;86;46;13;8;7;5;5;2;2;2
2019-05-01 20:14:58;191;86;46;13;8;7;5;5;2;2;2
2019-05-01 20:15:59;192;87;46;13;8;7;5;5;2;2;2
2019-05-01 20:16:59;192;87;46;13;8;7;5;5;2;2;2
2019-05-01 20:17:58;192;86;46;13;8;8;5;5;2;2;2
2019-05-01 20:18:59;192;86;46;13;8;8;5;5;2;2;2
2019-05-01 20:19:59;192;86;46;13;8;8;5;5;2;2;2
2019-05-01 20:20:58;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:21:59;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:22:58;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:23:59;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:24:59;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:25:58;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:26:59;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:27:58;193;86;47;13;8;8;5;5;2;2;2
2019-05-01 20:28:59;194;85;49;13;8;8;5;5;2;2;2
2019-05-01 20:29:59;194;85;49;13;8;8;5;5;2;2;2
2019-05-01 20:30:58;194;85;49;13;8;8;5;5;2;2;2
2019-05-01 20:31:59;195;85;49;14;8;8;5;5;2;2;2
2019-05-01 20:32:59;195;85;49;14;8;8;5;5;2;2;2
2019-05-01 20:33:59;195;85;49;14;8;8;5;5;2;2;2
2019-05-01 20:34:58;195;85;49;14;8;8;5;5;2;2;2
2019-05-01 20:35:59;195;85;49;14;8;8;5;5;2;2;2
2019-05-01 20:36:58;196;86;49;14;8;8;5;5;2;2;2
2019-05-01 20:37:59;196;86;49;14;8;8;5;5;2;2;2
2019-05-01 20:38:59;196;86;49;14;8;8;5;5;2;2;2
2019-05-01 20:39:58;196;86;49;14;8;8;5;5;2;2;2
2019-05-01 20:40:59;197;86;50;14;8;8;5;5;2;2;2
2019-05-01 20:41:59;197;86;50;14;8;8;5;5;2;2;2
2019-05-01 20:42:58;197;86;50;14;8;8;5;5;2;2;2
2019-05-01 20:43:59;197;86;50;14;8;8;5;5;2;2;2
2019-05-01 20:44:58;198;86;50;14;8;8;5;5;2;3;2
2019-05-01 20:45:59;198;86;50;14;8;8;5;5;2;3;2
2019-05-01 20:46:59;199;86;51;14;8;8;5;5;2;3;2
2019-05-01 20:47:58;199;86;51;14;8;8;5;5;2;3;2
2019-05-01 20:48:59;200;86;52;14;8;8;5;5;2;3;2
2019-05-01 20:49:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:50:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:51:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:52:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:53:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:54:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:55:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:56:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:57:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:58:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 20:59:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:00:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:01:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:02:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:03:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:04:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:05:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:06:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:07:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:08:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:09:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:10:58;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:11:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:12:59;201;86;52;14;8;9;5;5;2;3;2
2019-05-01 21:13:59;201;86;53;14;8;9;5;5;2;2;2
2019-05-01 21:14:58;201;86;53;14;8;9;5;5;2;2;2
2019-05-01 21:15:59;201;86;53;14;8;9;5;5;2;2;2
2019-05-01 21:16:58;201;86;53;14;8;9;5;5;2;2;2
2019-05-01 21:17:59;201;86;53;14;8;9;5;5;2;2;2
2019-05-01 21:18:59;201;86;53;14;8;9;5;5;2;2;2
2019-05-01 21:19:58;201;86;53;14;8;9;5;5;2;2;2
2019-05-01 21:20:59;202;86;54;14;8;9;5;5;2;2;2
2019-05-01 21:21:59;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:22:58;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:23:59;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:24:59;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:25:58;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:26:59;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:28:00;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:28:58;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:29:59;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:30:59;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:31:58;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:32:59;202;86;55;14;8;9;5;5;2;2;2
2019-05-01 21:33:59;203;86;55;14;8;9;5;5;3;2;2
2019-05-01 21:34:58;203;86;55;14;8;9;5;5;3;2;2
2019-05-01 21:35:59;203;86;55;14;8;9;5;5;3;2;2
2019-05-01 21:36:59;203;86;55;14;8;9;5;5;3;2;2
2019-05-01 21:37:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:38:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:39:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:40:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:41:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:42:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:43:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:44:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:45:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:46:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:47:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:48:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:49:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:50:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:51:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:52:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:53:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:54:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:55:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:56:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:57:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:58:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 21:59:58;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 22:00:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 22:01:59;204;86;55;14;9;9;5;5;3;2;2
2019-05-01 22:02:58;205;86;55;14;9;9;5;5;3;3;2
2019-05-01 22:03:59;205;86;55;14;9;9;5;5;3;3;2
2019-05-01 22:04:59;205;86;55;14;9;9;5;5;3;3;2
2019-05-01 22:05:58;205;86;55;14;9;9;5;5;3;3;2
2019-05-01 22:06:59;205;86;55;14;9;9;5;5;3;3;2
2019-05-01 22:07:59;205;86;55;14;9;9;5;5;3;3;2
2019-05-01 22:08:58;205;86;55;14;9;9;5;5;3;3;2
2019-05-01 22:09:59;205;86;56;13;9;9;5;5;3;3;2
2019-05-01 22:10:59;205;86;56;13;9;9;5;5;3;3;2
2019-05-01 22:11:58;205;86;56;13;9;9;5;5;3;3;2
2019-05-01 22:12:59;205;86;56;13;9;9;5;5;3;3;2
2019-05-01 22:13:59;205;86;56;13;9;9;5;5;3;3;2
2019-05-01 22:14:58;206;87;56;13;9;9;5;5;3;3;2
2019-05-01 22:15:59;206;87;56;13;9;9;5;5;3;3;2
2019-05-01 22:16:59;206;87;56;13;9;9;5;5;3;3;2
2019-05-01 22:17:58;207;86;59;12;9;9;5;5;3;3;2
2019-05-01 22:18:59;207;86;59;12;9;9;5;5;3;3;2
2019-05-01 22:19:59;207;86;59;12;9;9;5;5;3;3;2
2019-05-01 22:20:58;207;86;59;12;9;9;5;5;3;3;2
2019-05-01 22:21:59;207;85;60;12;9;9;5;5;3;3;2
2019-05-01 22:22:59;207;85;60;12;9;9;5;5;3;3;2
2019-05-01 22:23:58;207;85;60;12;9;9;5;5;3;3;2
2019-05-01 22:24:59;207;85;60;12;9;9;5;5;3;3;2
2019-05-01 22:25:59;207;85;60;12;9;9;5;5;3;3;2
2019-05-01 22:26:58;207;85;60;12;9;9;5;5;3;3;2
2019-05-01 22:27:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:28:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:29:58;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:30:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:31:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:32:58;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:33:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:34:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:35:58;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:36:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:37:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:38:58;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:39:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:40:58;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:41:59;208;86;60;12;9;9;5;5;3;3;2
2019-05-01 22:42:59;209;86;61;12;9;9;5;5;3;3;2
2019-05-01 22:43:58;209;86;61;12;9;9;5;5;3;3;2
2019-05-01 22:44:59;209;86;61;12;9;9;5;5;3;3;2
2019-05-01 22:45:59;211;87;62;12;9;9;5;5;3;3;2
2019-05-01 22:46:58;211;87;62;12;9;9;5;5;3;3;2
2019-05-01 22:47:59;211;87;62;12;9;9;5;5;3;3;2
2019-05-01 22:48:59;211;87;62;12;9;9;5;5;3;3;2
2019-05-01 22:49:58;211;87;62;12;9;9;5;5;3;3;2
2019-05-01 22:50:59;211;87;62;12;9;9;5;5;3;3;2
2019-05-01 22:51:58;211;87;62;12;9;9;5;5;3;3;2
2019-05-01 22:52:59;212;88;62;12;9;9;5;5;3;3;2
2019-05-01 22:53:59;212;88;62;12;9;9;5;5;3;3;2
2019-05-01 22:54:58;212;88;62;12;9;9;5;5;3;3;2
2019-05-01 22:55:59;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 22:56:59;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 22:57:58;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 22:58:59;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 22:59:59;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 23:00:58;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 23:01:59;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 23:02:59;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 23:03:58;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 23:04:59;213;88;62;13;9;9;5;5;3;3;2
2019-05-01 23:05:59;214;89;62;13;9;9;5;5;3;3;2
2019-05-01 23:06:58;214;89;62;13;9;9;5;5;3;3;2
2019-05-01 23:07:59;214;89;62;13;9;9;5;5;3;3;2
2019-05-01 23:08:59;214;89;62;13;9;9;5;5;3;3;2
2019-05-01 23:09:58;214;89;62;13;9;9;5;5;3;3;2
2019-05-01 23:10:59;214;89;62;13;9;9;5;5;3;3;2
2019-05-01 23:11:58;214;89;63;13;9;8;5;5;3;3;2
2019-05-01 23:12:59;213;89;62;13;9;8;5;5;3;3;2
2019-05-01 23:13:58;213;89;62;13;9;8;5;5;3;3;2
