datetime;total_votes;Good;Tomintoul;megalomaniac;KOCTOPE3;Duran;Mindsplitter;Villanelle;Shambala;quick_justice;Rumpelstilzchen
2021-01-13 19:41:58;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:42:59;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:43:59;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:44:58;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:45:59;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:46:59;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:47:58;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:48:59;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:49:59;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:50:58;350;162;94;22;14;7;6;6;4;5;3
2021-01-13 19:51:59;351;163;94;22;14;7;6;6;4;5;3
2021-01-13 19:52:59;351;163;94;22;14;7;6;6;4;5;3
2021-01-13 19:53:58;351;163;94;22;14;7;6;6;4;5;3
2021-01-13 19:54:59;352;164;94;22;14;7;6;6;4;5;3
2021-01-13 19:55:58;352;164;94;22;14;7;6;6;4;5;3
2021-01-13 19:56:59;352;164;94;22;14;7;6;6;4;5;3
2021-01-13 19:57:59;352;164;94;22;14;7;6;6;4;5;3
2021-01-13 19:58:58;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 19:59:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:00:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:01:58;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:02:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:03:58;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:04:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:05:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:06:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:07:58;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:08:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:09:58;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:10:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:11:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:12:58;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:13:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:14:59;353;165;94;22;14;7;6;6;4;5;3
2021-01-13 20:15:58;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:16:59;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:17:59;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:18:59;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:19:58;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:20:59;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:21:58;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:22:59;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:23:59;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:24:59;354;166;94;22;14;7;6;6;4;5;3
2021-01-13 20:25:58;355;167;94;22;14;7;6;6;4;5;3
2021-01-13 20:26:59;355;167;94;22;14;7;6;6;4;5;3
2021-01-13 20:27:59;355;167;94;22;14;7;6;6;4;5;3
2021-01-13 20:28:58;356;168;94;22;14;7;6;6;4;5;3
2021-01-13 20:29:59;356;167;94;22;14;7;7;6;4;5;3
2021-01-13 20:30:58;356;167;94;22;14;7;7;6;4;5;3
2021-01-13 20:31:59;358;168;94;22;15;7;7;6;4;5;3
2021-01-13 20:32:59;358;168;94;22;15;7;7;6;4;5;3
2021-01-13 20:33:58;358;168;94;22;15;7;7;6;4;5;3
2021-01-13 20:34:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:35:58;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:36:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:37:58;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:38:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:39:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:40:58;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:41:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:42:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:43:58;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:44:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:45:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:46:58;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:47:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:48:58;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:49:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:50:59;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:51:58;358;168;93;22;15;8;7;6;4;5;3
2021-01-13 20:52:59;359;169;93;22;15;8;7;6;4;5;3
2021-01-13 20:53:59;359;169;93;22;15;8;7;6;4;5;3
2021-01-13 20:54:58;359;169;93;22;15;8;7;6;4;5;3
2021-01-13 20:55:59;359;169;93;22;15;8;7;6;4;5;3
2021-01-13 20:56:59;359;169;93;22;15;8;7;6;4;5;3
2021-01-13 20:57:58;359;169;93;22;15;8;7;6;4;5;3
2021-01-13 20:58:59;359;169;93;22;15;8;7;6;4;5;3
2021-01-13 20:59:58;360;170;93;22;15;8;7;6;4;5;3
2021-01-13 21:00:59;361;171;93;22;15;8;7;6;4;5;3
2021-01-13 21:01:59;362;172;93;22;15;8;7;6;4;5;3
2021-01-13 21:02:58;362;172;93;22;15;8;7;6;4;5;3
2021-01-13 21:03:59;362;172;93;22;15;8;7;6;4;5;3
2021-01-13 21:04:59;362;172;93;22;15;8;7;6;4;5;3
2021-01-13 21:05:58;362;172;93;22;15;8;7;6;4;5;3
2021-01-13 21:06:59;362;172;93;22;15;8;7;6;4;5;3
2021-01-13 21:07:59;363;173;93;22;15;8;7;6;4;5;3
2021-01-13 21:09:00;363;173;93;22;15;8;7;6;4;5;3
2021-01-13 21:09:58;363;173;93;22;15;8;7;6;4;5;3
2021-01-13 21:10:59;363;173;93;22;15;8;7;6;4;5;3
2021-01-13 21:11:58;363;172;93;22;15;9;7;6;4;5;3
2021-01-13 21:12:59;363;172;93;22;15;9;7;6;4;5;3
2021-01-13 21:13:58;363;172;93;22;15;9;7;6;4;5;3
2021-01-13 21:14:59;363;172;93;22;15;9;7;6;4;5;3
2021-01-13 21:15:59;362;172;92;22;15;9;7;6;4;5;3
2021-01-13 21:16:58;363;173;92;22;15;9;7;6;4;5;3
2021-01-13 21:17:59;364;174;92;22;15;9;7;6;4;5;3
2021-01-13 21:18:59;364;173;93;22;15;9;7;6;4;5;3
2021-01-13 21:19:58;365;174;93;22;15;9;7;6;4;5;3
2021-01-13 21:20:59;366;174;94;22;15;9;7;6;4;5;3
2021-01-13 21:21:59;366;174;94;22;15;9;7;6;4;5;3
2021-01-13 21:22:58;366;174;94;22;15;9;7;6;4;5;3
2021-01-13 21:23:59;366;174;94;22;15;9;7;6;4;5;3
2021-01-13 21:24:58;366;174;94;22;15;9;7;6;4;5;3
2021-01-13 21:25:59;367;175;94;22;15;9;7;6;4;5;3
2021-01-13 21:26:59;368;176;94;22;15;9;7;6;4;5;3
2021-01-13 21:27:58;368;176;94;22;15;9;7;6;4;5;3
2021-01-13 21:28:59;368;176;94;22;15;9;7;6;4;5;3
2021-01-13 21:29:59;369;176;94;22;15;10;7;6;4;5;3
2021-01-13 21:30:58;369;176;94;22;15;10;7;6;4;5;3
2021-01-13 21:31:59;369;176;94;22;15;10;7;6;4;5;3
2021-01-13 21:32:59;369;176;94;22;15;10;7;6;4;5;3
2021-01-13 21:33:58;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:34:59;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:35:58;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:36:59;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:37:59;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:38:58;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:39:59;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:40:59;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:41:58;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:42:59;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:43:58;370;177;94;22;15;10;7;6;4;5;3
2021-01-13 21:44:59;371;177;95;22;15;10;7;6;4;5;3
2021-01-13 21:45:58;371;177;95;22;15;10;7;6;4;5;3
2021-01-13 21:46:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:47:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:48:58;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:49:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:50:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:51:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:52:58;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:53:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:54:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:55:58;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:56:59;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:57:58;372;178;95;22;15;10;7;6;4;5;3
2021-01-13 21:58:59;372;178;95;22;15;11;7;6;4;5;3
2021-01-13 21:59:58;372;178;95;22;15;11;7;6;4;5;3
2021-01-13 22:00:59;372;178;95;22;15;11;7;6;4;5;3
2021-01-13 22:01:58;372;178;95;22;15;11;7;6;4;5;3
2021-01-13 22:02:59;373;179;95;22;15;11;7;6;4;5;3
2021-01-13 22:03:59;375;180;95;22;15;11;7;7;4;5;3
2021-01-13 22:04:58;375;180;95;22;15;11;7;7;4;5;3
2021-01-13 22:05:59;375;180;95;22;15;11;7;7;4;5;3
2021-01-13 22:06:59;377;182;95;22;15;11;7;7;4;5;3
2021-01-13 22:07:58;377;182;95;22;15;11;7;7;4;5;3
2021-01-13 22:08:59;378;183;95;22;15;11;7;7;4;5;3
2021-01-13 22:09:59;378;183;95;22;15;11;7;7;4;5;3
2021-01-13 22:10:58;378;183;95;22;15;11;7;7;4;5;3
2021-01-13 22:11:59;380;184;96;22;15;11;7;7;4;5;3
2021-01-13 22:12:59;380;184;96;22;15;11;7;7;4;5;3
2021-01-13 22:13:58;379;183;96;22;15;11;7;7;4;5;3
2021-01-13 22:14:59;379;183;96;22;15;11;7;7;4;5;3
2021-01-13 22:15:59;379;183;96;22;15;11;7;7;4;5;3
2021-01-13 22:16:58;380;184;96;22;15;11;7;7;4;5;3
2021-01-13 22:17:59;380;184;96;22;15;11;7;7;4;5;3
2021-01-13 22:18:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:19:58;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:20:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:21:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:22:58;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:23:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:24:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:25:58;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:26:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:27:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:28:58;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:29:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:30:58;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:31:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:32:59;381;185;96;22;15;11;7;7;4;5;3
2021-01-13 22:33:58;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:34:59;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:35:58;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:36:59;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:37:58;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:38:59;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:39:59;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:40:58;382;185;97;22;15;11;7;7;4;5;3
2021-01-13 22:41:59;383;185;98;22;15;11;7;7;4;5;3
2021-01-13 22:42:59;383;185;98;22;15;11;7;7;4;5;3
2021-01-13 22:43:58;384;186;98;22;15;11;7;7;4;5;3
2021-01-13 22:44:59;384;186;98;22;15;11;7;7;4;5;3
2021-01-13 22:45:58;384;186;98;22;15;11;7;7;4;5;3
2021-01-13 22:46:59;384;186;98;22;15;11;7;7;4;5;3
2021-01-13 22:47:58;385;187;98;22;15;11;7;7;4;5;3
2021-01-13 22:48:59;385;187;98;22;15;11;7;7;4;5;3
2021-01-13 22:49:59;385;187;98;22;15;11;7;7;4;5;3
2021-01-13 22:50:58;385;187;98;22;15;11;7;7;4;5;3
2021-01-13 22:51:59;385;187;98;22;15;11;7;7;4;5;3
2021-01-13 22:52:59;385;187;98;22;15;11;7;7;4;5;3
2021-01-13 22:53:58;386;188;98;22;15;11;7;7;4;5;3
2021-01-13 22:54:59;387;188;98;22;15;11;7;7;4;5;3
2021-01-13 22:55:58;387;188;98;22;15;11;7;7;4;5;3
2021-01-13 22:56:59;388;188;98;22;16;11;7;7;4;5;3
2021-01-13 22:57:59;388;188;98;22;16;11;7;7;4;5;3
2021-01-13 22:58:58;388;188;98;22;16;11;7;7;4;5;3
2021-01-13 22:59:59;388;188;98;22;16;11;7;7;4;5;3
2021-01-13 23:00:58;388;188;98;22;16;11;7;7;4;5;3
2021-01-13 23:01:59;388;188;98;22;16;11;7;7;4;5;3
2021-01-13 23:02:59;389;188;98;22;16;11;7;7;5;5;3
2021-01-13 23:03:58;389;188;98;22;16;11;7;7;5;5;3
2021-01-13 23:04:59;389;188;98;22;16;11;7;7;5;5;3
2021-01-13 23:05:59;389;188;98;22;16;11;7;7;5;5;3
2021-01-13 23:06:58;390;188;98;22;16;11;7;7;5;5;3
2021-01-13 23:07:59;390;188;98;22;16;11;7;7;5;5;3
2021-01-13 23:08:58;389;187;98;22;16;11;7;7;5;5;3
2021-01-13 23:09:59;389;187;98;22;16;11;7;7;5;5;3
2021-01-13 23:10:59;389;187;98;22;16;11;7;7;5;5;3
2021-01-13 23:11:59;389;187;98;22;16;11;7;7;5;5;3
2021-01-13 23:12:58;389;187;98;22;16;11;7;7;5;5;3
2021-01-13 23:13:59;389;187;98;22;16;11;7;7;5;5;3
2021-01-13 23:14:59;389;188;97;22;16;11;7;7;5;5;3
2021-01-13 23:15:58;389;188;97;22;16;11;7;7;5;5;3
2021-01-13 23:16:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:17:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:18:58;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:19:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:20:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:21:58;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:22:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:23:58;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:24:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:25:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:26:58;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:27:59;389;188;98;21;16;11;7;7;5;5;3
2021-01-13 23:28:59;390;188;99;21;16;11;7;7;5;5;3
2021-01-13 23:29:58;390;188;99;21;16;11;7;7;5;5;3
2021-01-13 23:30:59;390;188;99;21;16;11;7;7;5;5;3
2021-01-13 23:31:58;390;188;99;21;16;11;7;7;5;5;3
2021-01-13 23:32:59;390;188;99;21;16;11;7;7;5;5;3
2021-01-13 23:33:59;391;188;99;21;16;12;7;7;5;5;3
2021-01-13 23:34:58;391;188;99;21;16;12;7;7;5;5;3
2021-01-13 23:35:59;391;188;99;21;16;12;7;7;5;5;3
2021-01-13 23:36:59;390;188;98;21;16;12;7;7;5;5;3
2021-01-13 23:37:58;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:38:59;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:39:59;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:40:58;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:41:59;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:42:58;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:43:59;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:44:59;390;189;97;21;16;12;7;7;5;5;3
2021-01-13 23:45:58;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:46:59;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:47:59;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:48:58;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:49:59;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:51:00;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:51:58;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:52:59;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:53:58;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:54:59;389;189;97;21;16;12;7;6;5;5;3
2021-01-13 23:55:59;388;189;96;21;16;12;7;6;5;5;3
2021-01-13 23:56:58;388;189;96;21;16;12;7;6;5;5;3
2021-01-13 23:57:59;388;189;96;21;16;12;7;6;5;5;3
2021-01-13 23:58:59;388;189;96;21;16;12;7;6;5;5;3
2021-01-13 23:59:58;388;189;96;21;16;12;7;6;5;5;3
