datetime;total_votes;Private_Ryan;Bf109H;axxl;xtal;Есения;navalny;Noforhamsters;megaslowpoke;Vikvalan;pupsique
2020-08-12 19:45:59;299;191;47;13;6;8;5;3;2;3;2
2020-08-12 19:46:59;299;191;47;13;6;8;5;3;2;3;2
2020-08-12 19:47:58;299;191;47;13;6;8;5;3;2;3;2
2020-08-12 19:48:59;299;191;47;13;6;8;5;3;2;3;2
2020-08-12 19:49:59;299;191;47;13;6;8;5;3;2;3;2
2020-08-12 19:50:58;300;192;47;13;6;8;5;3;2;3;2
2020-08-12 19:51:59;301;193;47;13;6;8;5;3;2;3;2
2020-08-12 19:52:59;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 19:53:58;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 19:54:59;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 19:55:59;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 19:56:58;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 19:57:59;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 19:58:59;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 19:59:58;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 20:00:59;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 20:01:59;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 20:02:58;302;193;48;13;6;8;5;3;2;3;2
2020-08-12 20:03:59;303;194;48;13;6;8;5;3;2;3;2
2020-08-12 20:05:00;303;194;48;13;6;8;5;3;2;3;2
2020-08-12 20:05:58;303;194;48;13;6;8;5;3;2;3;2
2020-08-12 20:06:59;304;195;48;13;6;8;5;3;2;3;2
2020-08-12 20:07:59;304;195;48;13;6;8;5;3;2;3;2
2020-08-12 20:08:58;304;195;48;14;6;8;5;3;2;3;2
2020-08-12 20:09:59;305;195;49;14;6;8;5;3;2;3;2
2020-08-12 20:10:58;305;195;49;14;6;8;5;3;2;3;2
2020-08-12 20:11:59;305;195;49;14;6;8;5;3;2;3;2
2020-08-12 20:12:59;305;195;49;14;6;8;5;3;2;3;2
2020-08-12 20:13:58;305;195;49;14;6;8;5;3;2;3;2
2020-08-12 20:14:59;305;195;49;14;6;8;5;3;2;3;2
2020-08-12 20:15:59;305;195;49;14;6;8;5;3;2;3;2
2020-08-12 20:16:59;306;196;49;14;6;8;5;3;2;3;2
2020-08-12 20:17:58;306;196;49;14;6;8;5;3;2;3;2
2020-08-12 20:18:59;307;197;49;14;6;8;5;3;2;3;2
2020-08-12 20:20:00;307;197;49;14;6;8;5;3;2;3;2
2020-08-12 20:20:58;307;197;49;14;6;8;5;3;2;3;2
2020-08-12 20:21:59;308;198;49;14;6;8;5;3;2;3;2
2020-08-12 20:22:59;309;199;49;14;6;8;5;3;2;3;2
2020-08-12 20:23:58;310;200;49;14;6;8;5;3;2;3;2
2020-08-12 20:24:59;310;200;49;14;6;8;5;3;2;3;2
2020-08-12 20:25:59;310;200;49;14;6;8;5;3;2;3;2
2020-08-12 20:26:58;312;202;49;14;6;8;5;3;2;3;2
2020-08-12 20:27:59;312;202;49;14;6;8;5;3;2;3;2
2020-08-12 20:28:58;313;203;49;14;6;8;5;3;2;3;2
2020-08-12 20:29:59;314;203;49;14;6;8;5;3;3;3;2
2020-08-12 20:30:59;315;204;49;14;6;8;5;3;3;3;2
2020-08-12 20:31:58;315;204;49;14;6;8;5;3;3;3;2
2020-08-12 20:32:59;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:33:59;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:34:58;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:35:59;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:36:59;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:37:58;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:38:59;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:39:59;316;205;49;14;6;8;5;3;3;3;2
2020-08-12 20:40:58;318;207;49;14;6;8;5;3;3;3;2
2020-08-12 20:41:59;318;207;49;14;6;8;5;3;3;3;2
2020-08-12 20:42:59;319;208;49;14;6;8;5;3;3;3;2
2020-08-12 20:43:58;320;209;49;14;6;8;5;3;3;3;2
2020-08-12 20:44:59;320;209;49;14;6;8;5;3;3;3;2
2020-08-12 20:45:59;320;209;49;14;6;8;5;3;3;3;2
2020-08-12 20:46:58;321;210;49;14;6;8;5;3;3;3;2
2020-08-12 20:47:59;321;210;49;14;6;8;5;3;3;3;2
2020-08-12 20:48:59;321;210;49;14;6;8;5;3;3;3;2
2020-08-12 20:49:58;321;210;49;14;6;8;5;3;3;3;2
2020-08-12 20:50:59;322;211;49;14;6;8;5;3;3;3;2
2020-08-12 20:51:59;322;211;49;14;6;8;5;3;3;3;2
2020-08-12 20:52:58;322;211;49;14;6;8;5;3;3;3;2
2020-08-12 20:53:59;321;211;48;14;6;8;5;3;3;3;2
2020-08-12 20:54:59;322;212;48;14;6;8;5;3;3;3;2
2020-08-12 20:55:58;322;212;48;14;6;8;5;3;3;3;2
2020-08-12 20:56:59;322;212;48;14;6;8;5;3;3;3;2
2020-08-12 20:57:58;322;212;48;14;6;8;5;3;3;3;2
2020-08-12 20:58:59;322;212;48;14;6;8;5;3;3;3;2
2020-08-12 20:59:59;323;213;48;14;6;8;5;3;3;3;2
2020-08-12 21:00:58;326;215;49;14;6;8;5;3;3;3;2
2020-08-12 21:01:59;327;216;49;14;6;8;5;3;3;3;2
2020-08-12 21:02:59;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:03:58;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:04:59;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:05:59;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:06:58;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:07:59;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:08:59;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:09:58;328;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:10:59;329;217;49;14;6;8;5;3;3;3;2
2020-08-12 21:11:59;330;218;49;14;6;8;5;3;3;3;2
2020-08-12 21:12:58;331;219;49;14;6;8;5;3;3;3;2
2020-08-12 21:13:59;331;219;49;14;6;8;5;3;3;3;2
2020-08-12 21:14:59;333;221;49;14;6;8;5;3;3;3;2
2020-08-12 21:15:58;333;221;49;14;6;8;5;3;3;3;2
2020-08-12 21:16:59;333;221;49;14;6;8;5;3;3;3;2
2020-08-12 21:17:59;333;221;49;14;6;8;5;3;3;3;2
2020-08-12 21:18:58;333;221;49;14;6;8;5;3;3;3;2
2020-08-12 21:19:59;333;221;49;14;6;8;5;3;3;3;2
2020-08-12 21:20:59;333;221;49;14;6;8;5;3;3;3;2
2020-08-12 21:21:58;334;222;49;14;6;8;5;3;3;3;2
2020-08-12 21:22:59;334;222;49;14;6;8;5;3;3;3;2
2020-08-12 21:23:59;334;222;49;14;6;8;5;3;3;3;2
2020-08-12 21:24:58;335;223;49;14;6;8;5;3;3;3;2
2020-08-12 21:25:59;335;223;49;14;6;8;5;3;3;3;2
2020-08-12 21:26:59;335;223;49;14;6;8;5;3;3;3;2
2020-08-12 21:27:58;335;223;49;14;6;8;5;3;3;3;2
2020-08-12 21:28:59;336;223;50;14;6;8;5;3;3;3;2
2020-08-12 21:29:58;339;224;51;13;6;9;5;3;3;3;2
2020-08-12 21:30:59;339;224;51;13;6;9;5;3;3;3;2
2020-08-12 21:31:59;339;224;51;13;6;9;5;3;3;3;2
2020-08-12 21:32:59;342;228;51;13;6;9;5;3;3;3;2
2020-08-12 21:33:59;342;228;51;13;6;9;5;3;3;3;2
2020-08-12 21:34:58;342;228;51;13;6;9;5;3;3;3;2
2020-08-12 21:35:59;342;228;51;13;6;9;5;3;3;3;2
2020-08-12 21:36:58;342;228;51;13;6;9;5;3;3;3;2
2020-08-12 21:37:59;342;228;51;13;6;9;5;3;3;3;2
2020-08-12 21:38:59;343;230;51;13;6;8;5;3;3;3;2
2020-08-12 21:39:59;343;230;51;13;6;8;5;3;3;3;2
2020-08-12 21:40:58;344;231;51;13;6;8;5;3;3;3;2
2020-08-12 21:41:59;344;231;51;13;6;8;5;3;3;3;2
2020-08-12 21:42:59;344;231;51;13;6;8;5;3;3;3;2
2020-08-12 21:43:58;344;231;51;13;6;8;5;3;3;3;2
2020-08-12 21:44:59;344;231;51;13;6;8;5;3;3;3;2
2020-08-12 21:45:58;344;231;51;13;6;8;5;3;3;3;2
2020-08-12 21:46:59;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:47:59;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:48:58;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:49:59;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:50:59;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:51:58;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:52:59;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:53:59;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:54:58;345;232;51;13;6;8;5;3;3;3;2
2020-08-12 21:55:59;348;234;52;13;6;8;5;3;3;3;2
2020-08-12 21:56:59;349;235;52;13;6;8;5;3;3;3;2
2020-08-12 21:57:58;349;235;52;13;6;8;5;3;3;3;2
2020-08-12 21:58:59;351;237;52;13;6;8;5;3;3;3;2
2020-08-12 21:59:59;351;237;52;13;6;8;5;3;3;3;2
2020-08-12 22:00:58;351;237;52;13;6;8;5;3;3;3;2
2020-08-12 22:01:59;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:02:58;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:03:59;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:04:59;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:05:58;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:06:59;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:07:59;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:08:58;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:09:59;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:10:59;353;239;52;13;6;8;5;3;3;3;2
2020-08-12 22:11:58;354;240;52;13;6;8;5;3;3;3;2
2020-08-12 22:12:59;355;241;52;13;6;8;5;3;3;3;2
2020-08-12 22:13:59;355;241;52;13;6;8;5;3;3;3;2
2020-08-12 22:14:58;355;241;52;13;6;8;5;3;3;3;2
2020-08-12 22:15:59;355;241;52;13;6;8;5;3;3;3;2
2020-08-12 22:16:59;355;241;52;13;6;8;5;3;3;3;2
2020-08-12 22:17:58;355;241;52;13;6;8;5;3;3;3;2
2020-08-12 22:18:59;355;241;52;13;6;8;5;3;3;3;2
2020-08-12 22:19:58;356;242;52;13;6;8;5;3;3;3;2
2020-08-12 22:20:59;356;242;52;13;6;8;5;3;3;3;2
2020-08-12 22:21:59;356;242;52;13;6;8;5;3;3;3;2
2020-08-12 22:22:58;356;242;52;13;6;8;5;3;3;3;2
2020-08-12 22:23:59;356;242;52;13;6;8;5;3;3;3;2
2020-08-12 22:24:59;356;242;52;13;6;8;5;3;3;3;2
2020-08-12 22:25:58;357;243;52;13;6;8;5;3;3;3;2
2020-08-12 22:26:59;357;243;52;13;6;8;5;3;3;3;2
2020-08-12 22:27:59;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:28:58;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:29:59;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:30:59;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:31:58;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:32:59;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:33:59;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:34:58;358;244;52;13;6;8;5;3;3;3;2
2020-08-12 22:35:59;359;245;52;13;6;8;5;3;3;3;2
2020-08-12 22:36:58;359;245;52;13;6;8;5;3;3;3;2
2020-08-12 22:37:59;359;245;52;13;6;8;5;3;3;3;2
2020-08-12 22:38:59;359;245;52;13;6;8;5;3;3;3;2
2020-08-12 22:39:58;360;245;52;13;6;8;6;3;3;3;2
2020-08-12 22:40:59;360;245;52;13;6;8;6;3;3;3;2
2020-08-12 22:41:58;360;245;52;13;6;8;6;3;3;3;2
2020-08-12 22:42:59;361;246;52;13;6;8;6;3;3;3;2
2020-08-12 22:43:59;362;246;53;13;6;8;6;3;3;3;2
2020-08-12 22:44:58;362;246;53;13;6;8;6;3;3;3;2
2020-08-12 22:45:59;363;246;54;13;6;8;6;3;3;3;2
2020-08-12 22:46:59;363;246;54;13;6;8;6;3;3;3;2
2020-08-12 22:47:58;363;246;54;13;6;8;6;3;3;3;2
2020-08-12 22:48:59;363;246;54;13;6;8;6;3;3;3;2
2020-08-12 22:49:59;364;247;54;13;6;8;6;3;3;3;2
2020-08-12 22:50:58;365;248;54;13;6;8;6;3;3;3;2
2020-08-12 22:51:59;365;248;54;13;6;8;6;3;3;3;2
2020-08-12 22:52:58;365;248;54;13;6;8;6;3;3;3;2
2020-08-12 22:53:59;366;248;54;14;6;8;6;3;3;3;2
2020-08-12 22:54:59;366;248;54;14;6;8;6;3;3;3;2
2020-08-12 22:55:59;366;248;54;14;6;8;6;3;3;3;2
2020-08-12 22:56:58;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 22:57:59;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 22:58:59;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 22:59:58;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:00:59;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:01:59;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:02:58;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:03:59;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:04:58;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:05:59;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:06:59;366;249;53;14;6;8;6;3;3;3;2
2020-08-12 23:07:58;366;250;53;14;6;8;6;3;3;3;2
2020-08-12 23:08:59;366;250;53;14;6;8;6;3;3;3;2
2020-08-12 23:09:59;366;250;53;14;6;8;6;3;3;3;2
2020-08-12 23:10:58;366;250;53;14;6;8;6;3;3;3;2
2020-08-12 23:11:59;367;251;53;14;6;8;6;3;3;3;2
2020-08-12 23:12:58;366;250;53;14;6;8;6;3;3;3;2
2020-08-12 23:13:59;368;251;54;14;6;8;6;3;3;3;2
2020-08-12 23:14:59;368;251;54;14;6;8;6;3;3;3;2
2020-08-12 23:15:58;368;251;54;14;6;8;6;3;3;3;2
2020-08-12 23:16:59;369;252;54;14;6;8;6;3;3;3;2
2020-08-12 23:17:58;369;252;54;14;6;8;6;3;3;3;2
2020-08-12 23:18:59;369;251;54;14;7;8;6;3;3;3;2
2020-08-12 23:19:58;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:20:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:22:00;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:22:58;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:23:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:24:58;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:25:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:26:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:27:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:28:58;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:29:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:30:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:31:58;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:32:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:33:58;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:34:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:35:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:36:58;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:37:59;370;251;54;14;8;8;6;3;3;3;2
2020-08-12 23:38:59;372;252;55;14;8;8;6;3;3;3;2
2020-08-12 23:39:58;373;253;55;14;8;8;6;3;3;3;2
2020-08-12 23:40:59;373;253;55;14;8;8;6;3;3;3;2
2020-08-12 23:41:59;373;253;55;14;8;8;6;3;3;3;2
2020-08-12 23:42:58;373;253;55;14;8;8;6;3;3;3;2
2020-08-12 23:43:59;373;253;55;14;8;8;6;3;3;3;2
2020-08-12 23:44:58;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:45:59;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:46:59;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:47:58;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:48:59;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:49:59;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:50:58;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:51:59;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:52:59;374;254;55;14;8;8;6;3;3;3;2
2020-08-12 23:53:58;375;256;55;14;8;8;6;3;3;3;2
2020-08-12 23:54:59;375;256;55;14;8;8;6;3;3;3;2
2020-08-12 23:55:58;375;256;55;14;8;8;6;3;3;3;2
2020-08-12 23:56:59;377;257;56;14;8;8;6;3;3;3;2
2020-08-12 23:57:59;377;257;56;14;8;8;6;3;3;3;2
2020-08-12 23:58:58;377;257;56;14;8;8;6;3;3;3;2
2020-08-12 23:59:59;379;259;56;14;8;8;6;3;3;3;2
