datetime;total_votes;bigmouse;rockamark;Detsl;pupsique;kilogramm;yachik;Есения;brammator;denkoshka;berdax
2019-02-06 20:29:59;261;95;72;17;13;12;10;5;6;2;2
2019-02-06 20:30:59;261;95;72;17;13;12;10;5;6;2;2
2019-02-06 20:31:58;261;95;72;17;13;12;10;5;6;2;2
2019-02-06 20:32:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:33:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:34:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:35:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:36:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:37:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:38:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:39:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:40:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:41:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:42:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:43:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:44:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:45:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:46:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:47:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:48:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:49:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:50:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:51:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:52:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:53:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:54:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:55:58;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:56:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:57:59;262;95;73;17;13;12;10;5;6;2;2
2019-02-06 20:58:58;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 20:59:59;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:00:59;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:01:58;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:02:59;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:03:58;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:04:59;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:05:58;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:06:59;263;95;74;17;13;12;10;5;6;2;2
2019-02-06 21:07:59;264;95;74;18;13;12;10;5;6;2;2
2019-02-06 21:08:58;264;95;74;18;13;12;10;5;6;2;2
2019-02-06 21:09:59;264;95;74;18;13;12;10;5;6;2;2
2019-02-06 21:10:59;264;95;74;18;13;12;10;5;6;2;2
2019-02-06 21:11:58;264;95;74;18;13;12;10;5;6;2;2
2019-02-06 21:12:59;265;95;75;18;13;12;10;5;6;2;2
2019-02-06 21:13:58;266;96;75;18;13;12;10;5;6;2;2
2019-02-06 21:14:59;266;96;75;18;13;12;10;5;6;2;2
2019-02-06 21:15:59;266;96;75;18;13;12;10;5;6;2;2
2019-02-06 21:16:58;266;96;75;18;13;12;10;5;6;2;2
2019-02-06 21:17:59;266;96;75;18;13;12;10;5;6;2;2
2019-02-06 21:18:59;266;96;75;18;13;12;10;5;6;2;2
2019-02-06 21:19:58;265;96;74;18;13;12;10;5;6;2;2
2019-02-06 21:20:59;265;96;74;18;13;12;10;5;6;2;2
2019-02-06 21:21:59;265;96;74;18;13;12;10;5;6;2;2
2019-02-06 21:22:58;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:23:59;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:24:59;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:25:58;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:26:59;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:27:58;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:28:59;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:29:59;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:30:58;266;97;74;18;13;12;10;5;6;2;2
2019-02-06 21:31:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:32:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:33:58;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:34:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:35:58;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:36:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:37:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:38:58;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:39:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:40:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:41:58;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:42:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:43:58;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:44:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:45:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:46:58;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:47:59;267;97;75;18;13;12;10;5;6;2;2
2019-02-06 21:48:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:49:58;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:50:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:51:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:52:58;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:53:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:54:58;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:55:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:56:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:57:58;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:58:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 21:59:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 22:00:58;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 22:01:59;268;98;75;18;13;12;10;5;6;2;2
2019-02-06 22:02:59;269;98;76;18;13;12;10;5;6;2;2
2019-02-06 22:03:58;269;98;76;18;13;12;10;5;6;2;2
2019-02-06 22:04:59;269;98;76;18;13;12;10;5;6;2;2
2019-02-06 22:05:59;270;99;76;18;13;12;10;5;6;2;2
2019-02-06 22:06:58;270;99;76;18;13;12;10;5;6;2;2
2019-02-06 22:07:59;270;99;76;18;13;12;10;5;6;2;2
2019-02-06 22:09:00;270;99;76;18;13;12;10;5;6;2;2
2019-02-06 22:09:58;270;99;76;18;13;12;10;5;6;2;2
2019-02-06 22:10:59;271;99;76;19;13;12;10;5;6;2;2
2019-02-06 22:12:00;271;99;76;19;13;12;10;5;6;2;2
2019-02-06 22:12:58;271;99;76;19;13;12;10;5;6;2;2
2019-02-06 22:13:59;271;99;76;19;13;12;10;5;6;2;2
2019-02-06 22:14:58;271;99;76;19;13;12;10;5;6;2;2
2019-02-06 22:15:59;271;99;76;19;13;12;10;5;6;2;2
2019-02-06 22:16:59;272;99;76;19;13;12;10;6;6;2;2
2019-02-06 22:17:58;272;99;76;19;13;12;10;6;6;2;2
2019-02-06 22:18:59;272;99;76;19;13;12;10;6;6;2;2
2019-02-06 22:19:59;272;99;76;19;13;12;10;6;6;2;2
2019-02-06 22:20:58;273;99;76;19;13;12;10;7;6;2;2
2019-02-06 22:21:59;273;99;76;19;13;12;10;7;6;2;2
2019-02-06 22:22:58;273;99;76;20;13;12;9;7;6;2;2
2019-02-06 22:23:59;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:24:59;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:25:58;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:26:59;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:27:59;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:28:58;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:29:59;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:30:58;272;99;75;20;13;12;9;7;6;2;2
2019-02-06 22:31:59;273;99;76;20;13;12;9;7;6;2;2
2019-02-06 22:32:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:33:58;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:34:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:35:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:36:58;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:37:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:38:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:39:58;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:40:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:41:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:42:58;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:43:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:44:59;274;100;76;20;13;12;9;7;6;2;2
2019-02-06 22:45:58;275;100;76;21;13;12;9;7;6;2;2
2019-02-06 22:46:59;276;100;77;21;13;12;9;7;6;2;2
2019-02-06 22:47:59;276;100;77;21;13;12;9;7;6;2;2
2019-02-06 22:48:58;276;100;77;21;13;12;9;7;6;2;2
2019-02-06 22:49:59;276;100;77;21;13;12;9;7;6;2;2
2019-02-06 22:50:58;276;100;77;21;13;12;9;7;6;2;2
2019-02-06 22:51:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:52:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:54:00;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:54:58;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:55:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:56:58;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:57:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:58:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 22:59:58;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:00:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:01:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:02:58;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:03:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:04:58;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:05:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:06:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:07:58;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:08:59;277;100;78;21;13;12;9;7;6;2;2
2019-02-06 23:09:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:10:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:11:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:12:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:13:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:14:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:15:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:16:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:17:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:18:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:19:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:20:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:21:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:22:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:23:58;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:24:59;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:25:59;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:26:58;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:27:59;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:28:58;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:29:59;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:30:59;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:31:58;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:32:59;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:33:59;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:34:58;277;101;77;21;13;12;9;7;6;2;2
2019-02-06 23:35:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:36:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:37:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:38:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:39:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:40:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:41:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:42:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:43:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:44:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:45:58;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:46:59;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:48:00;278;101;78;21;13;12;9;7;6;2;2
2019-02-06 23:48:58;279;102;78;21;13;12;9;7;6;2;2
2019-02-06 23:49:59;279;102;78;21;13;12;9;7;6;2;2
2019-02-06 23:50:58;279;102;78;21;13;12;9;7;6;2;2
2019-02-06 23:51:59;279;102;78;21;13;12;9;7;6;2;2
2019-02-06 23:52:59;279;102;78;21;13;12;9;7;6;2;2
2019-02-06 23:53:58;280;103;78;21;13;12;9;7;6;2;2
2019-02-06 23:54:59;280;103;78;21;13;12;9;7;6;2;2
2019-02-06 23:55:58;281;103;78;22;13;12;9;7;6;2;2
2019-02-06 23:56:59;281;103;78;22;13;12;9;7;6;2;2
2019-02-06 23:57:59;281;103;78;22;13;12;9;7;6;2;2
2019-02-06 23:58:58;281;103;78;22;13;12;9;7;6;2;2
2019-02-06 23:59:59;281;103;78;22;13;12;9;7;6;2;2
