datetime;total_votes;Tae4ka;Kolbasevich;southparallel;pavelomg;XASSA;navalny;Есения;BlackIrony;kross;Hexadecachoron
2020-07-22 21:15:59;230;77;48;27;16;13;6;7;6;4;4
2020-07-22 21:16:58;230;77;48;27;16;13;6;7;6;4;4
2020-07-22 21:17:59;230;77;48;27;16;13;6;7;6;4;4
2020-07-22 21:18:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:19:58;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:20:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:21:58;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:22:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:23:58;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:24:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:25:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:26:58;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:27:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:28:58;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:29:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:30:58;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:31:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:32:59;231;77;48;27;16;14;6;7;6;4;4
2020-07-22 21:33:58;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:34:59;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:35:58;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:36:59;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:37:58;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:39:00;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:39:58;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:40:59;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:41:59;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:42:58;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:43:59;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:44:58;232;77;48;27;17;14;6;7;6;4;4
2020-07-22 21:45:59;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:46:59;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:47:58;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:48:59;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:49:58;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:51:00;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:51:58;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:52:59;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:53:59;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:54:58;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:55:59;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:56:58;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:57:59;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:58:58;233;77;49;27;17;14;6;7;6;4;4
2020-07-22 21:59:59;234;77;49;27;17;14;7;7;6;4;4
2020-07-22 22:00:58;234;77;49;27;17;14;7;7;6;4;4
2020-07-22 22:01:59;235;77;50;27;17;14;7;7;6;4;4
2020-07-22 22:02:58;235;77;50;27;17;14;7;7;6;4;4
2020-07-22 22:03:59;235;77;50;27;17;14;7;7;6;4;4
2020-07-22 22:04:58;235;77;50;27;17;14;7;7;6;4;4
2020-07-22 22:05:59;236;78;50;27;17;14;7;7;6;4;4
2020-07-22 22:06:58;236;78;50;27;17;14;7;7;6;4;4
2020-07-22 22:07:59;236;78;50;27;17;14;7;7;6;4;4
2020-07-22 22:08:59;236;78;50;27;17;14;7;7;6;4;4
2020-07-22 22:09:58;237;79;50;27;17;14;7;7;6;4;4
2020-07-22 22:10:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:11:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:12:58;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:13:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:14:58;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:15:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:16:58;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:17:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:18:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:19:58;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:20:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:21:58;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:22:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:23:59;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:24:58;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:26:00;238;80;50;27;17;14;7;7;6;4;4
2020-07-22 22:26:58;239;81;50;27;17;14;7;7;6;4;4
2020-07-22 22:27:59;239;81;50;27;17;14;7;7;6;4;4
2020-07-22 22:28:59;239;81;50;27;17;14;7;7;6;4;4
2020-07-22 22:29:58;239;81;50;27;17;14;7;7;6;4;4
2020-07-22 22:30:59;239;81;50;27;17;14;7;7;6;4;4
2020-07-22 22:31:58;240;81;51;27;17;14;7;7;6;4;4
2020-07-22 22:32:59;240;82;50;27;17;14;7;7;6;4;4
2020-07-22 22:33:58;240;82;50;27;17;14;7;7;6;4;4
2020-07-22 22:34:59;240;82;50;27;17;14;7;7;6;4;4
2020-07-22 22:35:59;240;82;50;27;17;14;7;7;6;4;4
2020-07-22 22:36:58;240;82;50;27;17;14;7;7;6;4;4
2020-07-22 22:37:59;240;82;50;27;17;14;7;7;6;4;4
2020-07-22 22:38:58;242;83;50;27;18;14;7;7;6;4;4
2020-07-22 22:39:59;242;83;50;27;18;14;7;7;6;4;4
2020-07-22 22:40:58;242;83;50;27;18;14;7;7;6;4;4
2020-07-22 22:41:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:42:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:43:58;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:44:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:45:58;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:46:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:47:58;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:48:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:49:58;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:50:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:51:58;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:52:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:53:59;243;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:54:58;244;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:55:59;244;83;50;27;18;15;7;7;6;4;4
2020-07-22 22:56:58;245;84;50;27;18;15;7;7;6;4;4
2020-07-22 22:57:59;245;84;50;27;18;15;7;7;6;4;4
2020-07-22 22:58:59;245;84;50;27;18;15;7;7;6;4;4
2020-07-22 22:59:58;246;84;50;27;18;15;7;7;6;4;4
2020-07-22 23:00:59;246;84;50;27;18;15;7;7;6;4;4
2020-07-22 23:01:59;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:02:58;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:03:59;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:04:58;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:05:59;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:06:59;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:07:58;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:08:59;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:09:59;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:10:58;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:11:59;247;84;51;27;18;15;7;7;6;4;4
2020-07-22 23:12:59;248;85;51;27;18;15;7;7;6;4;4
2020-07-22 23:13:58;248;85;51;27;18;15;7;7;6;4;4
2020-07-22 23:14:59;248;85;51;27;18;15;7;7;6;4;4
2020-07-22 23:15:58;248;85;51;27;18;15;7;7;6;4;4
2020-07-22 23:16:59;249;86;51;27;18;15;7;7;6;4;4
2020-07-22 23:17:59;249;86;51;27;18;15;7;7;6;4;4
2020-07-22 23:18:58;249;86;51;27;18;15;7;7;6;4;4
2020-07-22 23:19:59;249;86;51;27;18;15;7;7;6;4;4
2020-07-22 23:20:59;249;86;51;27;18;15;7;7;6;4;4
2020-07-22 23:21:58;249;86;51;27;18;15;7;7;6;4;4
2020-07-22 23:22:59;249;86;51;27;18;15;7;7;6;4;4
2020-07-22 23:23:58;250;87;51;27;18;15;7;7;6;4;4
2020-07-22 23:24:59;250;87;51;27;18;15;7;7;6;4;4
2020-07-22 23:25:59;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:26:58;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:27:59;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:28:58;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:29:59;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:30:59;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:31:58;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:32:59;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:33:58;251;88;51;27;18;15;7;7;6;4;4
2020-07-22 23:35:00;252;88;51;28;18;15;7;7;6;4;4
2020-07-22 23:35:58;253;89;51;28;18;15;7;7;6;4;4
2020-07-22 23:36:59;253;89;51;28;18;15;7;7;6;4;4
2020-07-22 23:37:59;253;89;51;28;18;15;7;7;6;4;4
2020-07-22 23:38:58;253;89;51;28;18;15;7;7;6;4;4
2020-07-22 23:39:59;253;89;51;28;18;15;7;7;6;4;4
2020-07-22 23:40:59;253;89;51;28;18;15;7;7;6;4;4
2020-07-22 23:41:58;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:42:59;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:43:58;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:44:59;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:45:58;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:47:00;255;90;52;28;18;15;7;7;6;4;4
2020-07-22 23:47:58;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:48:59;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:49:59;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:50:58;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:51:59;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:52:58;254;90;51;28;18;15;7;7;6;4;4
2020-07-22 23:53:59;255;91;51;28;18;15;7;7;6;4;4
2020-07-22 23:54:58;254;91;51;28;18;15;7;7;6;4;4
2020-07-22 23:55:59;255;91;51;28;19;15;7;7;6;4;4
2020-07-22 23:56:58;255;91;51;28;19;15;7;7;6;4;4
2020-07-22 23:57:59;255;91;51;28;19;15;7;7;6;4;4
2020-07-22 23:58:59;255;92;51;28;19;15;7;7;6;4;3
2020-07-22 23:59:58;255;92;51;28;19;15;7;7;6;4;3
