datetime;total_votes;jovan;TouchMe;orlando;xtal;Dirtylieutenant;Hexadecachoron;UndeadMoroz;Militsija;kross;asap
2019-11-20 06:38:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:39:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:40:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:41:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:42:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:43:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:44:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:45:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:46:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:47:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:48:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:49:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:50:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:51:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:52:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:53:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:54:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:55:58;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:56:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:57:59;67;15;10;5;17;4;1;2;0;1;2
2019-11-20 06:58:59;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 06:59:58;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:00:59;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:01:59;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:02:58;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:03:59;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:04:59;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:06:00;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:06:58;68;15;10;6;17;4;1;2;0;1;2
2019-11-20 07:07:59;69;16;10;6;17;4;1;2;0;1;2
2019-11-20 07:08:58;69;16;10;6;17;4;1;2;0;1;2
2019-11-20 07:09:59;69;16;10;6;17;4;1;2;0;1;2
2019-11-20 07:10:59;69;16;10;6;17;4;1;2;0;1;2
2019-11-20 07:11:58;70;16;10;6;17;4;2;2;0;1;2
2019-11-20 07:12:59;70;16;10;6;17;4;2;2;0;1;2
2019-11-20 07:13:59;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:14:59;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:15:58;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:16:59;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:17:59;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:18:58;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:19:59;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:20:59;71;17;10;6;17;4;2;2;0;1;2
2019-11-20 07:21:58;72;17;10;6;17;4;2;2;0;2;2
2019-11-20 07:22:59;74;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:23:59;74;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:24:59;74;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:25:58;74;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:26:59;74;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:27:59;74;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:28:58;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:29:59;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:30:59;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:31:58;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:32:59;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:33:59;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:34:59;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:35:58;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:36:59;75;18;11;6;17;4;2;2;0;2;2
2019-11-20 07:37:59;76;19;11;6;17;4;2;2;0;2;2
2019-11-20 07:38:58;76;19;11;6;17;4;2;2;0;2;2
2019-11-20 07:39:59;76;19;11;6;17;4;2;2;0;2;2
2019-11-20 07:40:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:41:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:42:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:43:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:44:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:45:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:46:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:47:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:48:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:49:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:50:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:51:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:52:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:53:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:54:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:55:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:56:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:57:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:58:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 07:59:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:00:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:01:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:02:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:03:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:04:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:05:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:06:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:07:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:08:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:09:59;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:10:58;76;20;11;5;17;4;2;2;0;2;2
2019-11-20 08:11:59;77;21;11;5;17;4;2;2;0;2;2
2019-11-20 08:12:59;77;21;11;5;17;4;2;2;0;2;2
2019-11-20 08:13:59;77;21;11;5;17;4;2;2;0;2;2
2019-11-20 08:14:58;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:15:59;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:16:59;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:17:58;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:18:59;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:19:59;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:20:58;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:21:59;77;22;11;5;17;4;2;2;0;2;2
2019-11-20 08:22:59;79;22;12;5;18;4;2;2;0;2;2
2019-11-20 08:23:59;79;22;12;5;18;4;2;2;0;2;2
2019-11-20 08:24:58;79;22;12;5;18;4;2;2;0;2;2
2019-11-20 08:25:59;79;22;12;5;18;4;2;2;0;2;2
2019-11-20 08:26:59;79;22;12;5;18;4;2;2;0;2;2
2019-11-20 08:27:59;79;22;12;5;18;4;2;2;0;2;2
2019-11-20 08:28:58;81;22;12;5;20;4;2;2;0;2;2
2019-11-20 08:29:59;81;22;12;5;20;4;2;2;0;2;2
2019-11-20 08:30:59;81;22;12;5;20;4;2;2;0;2;2
2019-11-20 08:31:58;81;22;12;5;20;4;2;2;0;2;2
2019-11-20 08:32:59;81;22;12;5;20;4;2;2;0;2;2
2019-11-20 08:33:59;81;22;12;5;20;4;2;2;0;2;2
2019-11-20 08:34:58;81;22;12;5;20;4;2;2;0;2;2
2019-11-20 08:35:59;82;22;12;5;20;5;2;2;0;2;2
2019-11-20 08:36:59;82;22;12;5;20;5;2;2;0;2;2
2019-11-20 08:37:58;82;22;12;5;20;5;2;2;0;2;2
2019-11-20 08:38:59;82;22;12;5;20;5;2;2;0;2;2
2019-11-20 08:39:59;82;22;12;5;20;5;2;2;0;2;2
2019-11-20 08:40:58;82;22;12;5;20;5;2;2;0;2;2
2019-11-20 08:41:59;83;22;13;5;20;5;2;2;0;2;2
2019-11-20 08:42:59;83;22;13;5;20;5;2;2;0;2;2
2019-11-20 08:43:59;83;22;13;5;20;5;2;2;0;2;2
2019-11-20 08:44:58;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:45:59;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:46:59;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:47:58;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:48:59;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:49:59;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:50:58;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:51:59;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:52:59;84;22;14;5;20;5;2;2;0;2;2
2019-11-20 08:53:58;85;22;14;5;20;6;2;2;0;2;2
2019-11-20 08:54:59;85;22;14;5;20;6;2;2;0;2;2
2019-11-20 08:55:59;85;22;14;5;20;6;2;2;0;2;2
2019-11-20 08:56:59;85;22;14;5;20;6;2;2;0;2;2
2019-11-20 08:57:58;85;22;14;5;20;6;2;2;0;2;2
2019-11-20 08:58:59;85;22;14;5;20;6;2;2;0;2;2
2019-11-20 08:59:59;86;22;15;5;20;6;2;2;0;2;2
2019-11-20 09:00:58;86;22;15;5;20;6;2;2;0;2;2
2019-11-20 09:01:59;86;22;15;5;20;6;2;2;0;2;2
2019-11-20 09:02:58;86;22;15;5;20;6;2;2;0;2;2
2019-11-20 09:03:59;86;22;15;5;20;6;2;2;0;2;2
2019-11-20 09:04:59;86;22;15;5;20;6;2;2;0;2;2
2019-11-20 09:05:59;86;22;15;5;20;6;2;2;0;2;2
2019-11-20 09:06:58;87;23;15;5;20;6;2;2;0;2;2
2019-11-20 09:07:59;88;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:08:59;88;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:10:00;88;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:10:58;88;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:11:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:12:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:13:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:14:58;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:15:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:16:59;88;24;14;5;20;6;2;2;0;2;2
2019-11-20 09:17:58;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:18:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:19:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:20:58;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:21:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:22:59;89;24;15;5;20;6;2;2;0;2;2
2019-11-20 09:23:58;90;24;15;5;20;7;2;2;0;2;2
2019-11-20 09:24:59;90;24;15;5;20;7;2;2;0;2;2
2019-11-20 09:25:59;91;25;15;5;20;7;2;2;0;2;2
2019-11-20 09:26:59;91;25;15;5;20;7;2;2;0;2;2
2019-11-20 09:27:58;91;25;15;5;20;7;2;2;0;2;2
2019-11-20 09:28:59;91;25;15;5;20;7;2;2;0;2;2
2019-11-20 09:29:59;91;25;15;5;20;7;2;2;0;2;2
2019-11-20 09:30:59;91;25;15;5;20;7;2;2;0;2;2
2019-11-20 09:31:58;91;25;15;5;20;7;2;2;0;2;2
2019-11-20 09:32:59;92;25;16;5;20;7;2;2;0;2;2
2019-11-20 09:33:59;92;25;16;5;20;7;2;2;0;2;2
2019-11-20 09:34:59;92;25;16;5;20;7;2;2;0;2;2
2019-11-20 09:35:58;92;25;16;5;20;7;2;2;0;2;2
2019-11-20 09:36:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:37:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:39:00;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:39:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:40:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:41:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:42:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:43:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:44:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:45:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:46:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:47:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:48:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:49:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:50:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:51:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:52:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:53:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:54:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:55:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:56:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:57:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:58:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 09:59:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 10:00:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 10:01:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 10:02:58;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 10:03:59;93;25;16;5;21;7;2;2;0;2;2
2019-11-20 10:04:59;94;25;17;5;21;7;2;2;0;2;2
2019-11-20 10:05:58;94;25;17;5;21;7;2;2;0;2;2
2019-11-20 10:06:59;94;25;17;5;21;7;2;2;0;2;2
2019-11-20 10:07:59;95;25;17;6;21;7;2;2;0;2;2
2019-11-20 10:08:58;96;26;17;6;21;7;2;2;0;2;2
2019-11-20 10:09:59;96;26;17;6;21;7;2;2;0;2;2
2019-11-20 10:10:59;96;26;17;6;21;7;2;2;0;2;2
2019-11-20 10:11:59;97;26;18;6;21;7;2;2;0;2;2
2019-11-20 10:12:58;97;26;18;6;21;7;2;2;0;2;2
2019-11-20 10:13:59;97;26;18;6;21;7;2;2;0;2;2
2019-11-20 10:14:58;97;26;18;6;21;7;2;2;0;2;2
2019-11-20 10:15:59;97;26;18;6;21;7;2;2;0;2;2
2019-11-20 10:16:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:17:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:18:58;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:19:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:20:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:21:58;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:22:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:23:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:24:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:25:58;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:26:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:27:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:28:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:29:58;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:30:59;98;27;18;6;21;7;2;2;0;2;2
2019-11-20 10:31:59;99;27;19;6;21;7;2;2;0;2;2
2019-11-20 10:32:59;99;27;19;6;21;7;2;2;0;2;2
2019-11-20 10:33:58;99;27;19;6;21;7;2;2;0;2;2
2019-11-20 10:34:59;99;27;19;6;21;7;2;2;0;2;2
2019-11-20 10:35:59;99;27;19;6;21;7;2;2;0;2;2
2019-11-20 10:36:59;99;27;19;6;21;7;2;2;0;2;2
2019-11-20 10:38:00;100;28;19;6;21;7;2;2;0;2;2
2019-11-20 10:38:58;100;28;19;6;21;7;2;2;0;2;2
2019-11-20 10:39:59;100;28;19;6;21;7;2;2;0;2;2
2019-11-20 10:40:59;100;28;19;6;21;7;2;2;0;2;2
2019-11-20 10:41:58;102;29;19;6;21;7;2;2;0;2;2
2019-11-20 10:42:59;102;29;19;6;21;7;2;2;0;2;2
2019-11-20 10:43:59;104;29;19;6;22;7;2;2;2;2;2
2019-11-20 10:44:58;104;29;19;6;22;7;2;2;2;2;2
2019-11-20 10:45:59;105;29;19;6;22;7;2;2;2;2;2
2019-11-20 10:46:59;105;29;19;6;22;7;2;2;2;2;2
2019-11-20 10:47:59;105;29;19;6;22;7;2;2;2;2;2
2019-11-20 10:48:58;105;28;20;6;22;7;2;2;2;2;2
2019-11-20 10:49:59;106;29;20;6;22;7;2;2;2;2;2
2019-11-20 10:50:59;107;30;20;6;22;7;2;2;2;2;2
2019-11-20 10:51:59;107;30;20;6;22;7;2;2;2;2;2
2019-11-20 10:52:58;107;30;20;6;22;7;2;2;2;2;2
2019-11-20 10:53:59;107;30;20;6;22;7;2;2;2;2;2
2019-11-20 10:54:59;107;30;20;6;22;7;2;2;2;2;2
2019-11-20 10:55:58;108;31;20;6;22;7;2;2;2;2;2
2019-11-20 10:56:59;109;32;20;6;22;7;2;2;2;2;2
2019-11-20 10:57:59;109;32;20;6;22;7;2;2;2;2;2
2019-11-20 10:58:59;109;32;20;6;22;7;2;2;2;2;2
2019-11-20 10:59:58;110;32;21;6;22;7;2;2;2;2;2
2019-11-20 11:00:59;110;32;21;6;22;7;2;2;2;2;2
2019-11-20 11:01:59;111;32;22;6;22;7;2;2;2;2;2
2019-11-20 11:02:58;111;32;22;6;22;7;2;2;2;2;2
2019-11-20 11:03:59;111;32;22;6;22;7;2;2;2;2;2
2019-11-20 11:04:59;112;33;22;6;22;7;2;2;2;2;2
2019-11-20 11:05:59;112;33;22;6;22;7;2;2;2;2;2
2019-11-20 11:06:58;112;33;22;6;22;7;2;2;2;2;2
2019-11-20 11:07:59;113;33;22;7;22;7;2;2;2;2;2
2019-11-20 11:08:59;113;33;22;7;22;7;2;2;2;2;2
2019-11-20 11:09:58;113;33;22;7;22;7;2;2;2;2;2
2019-11-20 11:10:59;113;33;22;7;22;7;2;2;2;2;2
2019-11-20 11:11:59;113;33;22;7;22;7;2;2;2;2;2
2019-11-20 11:12:59;114;33;22;7;22;7;2;2;2;2;2
2019-11-20 11:13:58;113;33;22;7;22;6;2;2;2;2;2
2019-11-20 11:14:59;113;33;22;7;22;6;2;2;2;2;2
2019-11-20 11:15:59;113;33;22;7;22;6;2;2;2;2;2
2019-11-20 11:16:58;113;33;22;7;22;6;2;2;2;2;2
2019-11-20 11:17:59;115;35;22;7;22;6;2;2;2;2;2
2019-11-20 11:18:59;115;35;22;7;22;6;2;2;2;2;2
2019-11-20 11:20:00;115;35;22;7;22;6;2;2;2;2;2
2019-11-20 11:20:58;115;35;22;7;22;6;2;2;2;2;2
2019-11-20 11:21:59;115;35;22;7;22;6;2;2;2;2;2
2019-11-20 11:22:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:23:58;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:24:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:25:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:26:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:27:58;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:28:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:29:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:30:58;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:31:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:32:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:33:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:34:58;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:35:59;116;35;22;8;22;6;2;2;2;2;2
2019-11-20 11:36:59;118;35;22;8;23;6;2;2;2;2;2
2019-11-20 11:37:58;118;35;22;8;23;6;2;2;2;2;2
2019-11-20 11:38:59;119;36;22;8;23;6;2;2;2;2;2
2019-11-20 11:39:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:40:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:41:58;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:42:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:43:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:44:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:45:58;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:46:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:47:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:48:59;120;36;22;8;24;6;2;2;2;2;2
2019-11-20 11:49:58;121;37;22;8;24;6;2;2;2;2;2
2019-11-20 11:50:59;121;37;22;8;24;6;2;2;2;2;2
2019-11-20 11:51:59;121;37;22;8;24;6;2;2;2;2;2
2019-11-20 11:52:59;121;37;22;8;24;6;2;2;2;2;2
2019-11-20 11:53:58;121;37;22;8;24;6;2;2;2;2;2
2019-11-20 11:54:59;122;37;22;8;24;6;2;2;2;2;2
2019-11-20 11:55:59;122;37;22;8;24;6;2;2;2;2;2
2019-11-20 11:56:58;125;39;23;8;24;6;2;2;2;2;2
2019-11-20 11:57:59;125;39;23;8;24;6;2;2;2;2;2
2019-11-20 11:58:59;125;39;23;8;24;6;2;2;2;2;2
2019-11-20 11:59:58;125;39;23;8;24;6;2;2;2;2;2
2019-11-20 12:00:59;125;39;23;8;24;6;2;2;2;2;2
2019-11-20 12:01:59;126;40;23;8;24;6;2;2;2;2;2
2019-11-20 12:02:59;126;40;23;8;24;6;2;2;2;2;2
2019-11-20 12:03:58;126;40;23;8;24;6;2;2;2;2;2
2019-11-20 12:04:59;127;40;24;8;24;6;2;2;2;2;2
2019-11-20 12:05:59;127;40;24;8;24;6;2;2;2;2;2
2019-11-20 12:07:00;127;40;24;8;24;6;2;2;2;2;2
2019-11-20 12:07:58;127;40;24;8;24;6;2;2;2;2;2
2019-11-20 12:08:59;127;40;24;8;24;6;2;2;2;2;2
2019-11-20 12:09:59;127;40;24;8;24;6;2;2;2;2;2
2019-11-20 12:10:58;128;40;24;8;24;6;2;2;3;2;2
2019-11-20 12:11:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:12:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:13:58;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:14:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:15:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:16:58;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:17:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:18:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:19:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:20:58;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:21:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:22:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:23:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:24:58;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:25:59;129;40;25;8;24;6;2;2;3;2;2
2019-11-20 12:26:59;129;40;25;8;24;6;2;2;3;2;2
