datetime;total_votes;KT;cmapukocmankypum;Polkovnik;quick_justice;XASSA;Great_Mu;Lazarus;BlackIrony;kotophalk;Nutshell
2020-04-22 20:51:59;306;128;121;14;11;4;5;5;0;2;1
2020-04-22 20:52:58;306;128;121;14;11;4;5;5;0;2;1
2020-04-22 20:53:59;307;129;121;14;11;4;5;5;0;2;1
2020-04-22 20:54:59;307;129;121;14;11;4;5;5;0;2;1
2020-04-22 20:55:58;308;129;122;14;11;4;5;5;0;2;1
2020-04-22 20:56:59;309;130;122;14;11;4;5;5;0;2;1
2020-04-22 20:57:59;309;131;122;14;11;4;5;5;0;2;1
2020-04-22 20:58:58;308;131;121;14;11;4;5;5;0;2;1
2020-04-22 20:59:59;308;131;121;14;11;4;5;5;0;2;1
2020-04-22 21:00:59;309;131;122;14;11;4;5;5;0;2;1
2020-04-22 21:01:58;310;131;122;14;11;4;5;5;0;2;1
2020-04-22 21:02:59;310;131;122;14;11;4;5;5;0;2;1
2020-04-22 21:03:58;310;131;122;14;11;4;5;5;0;2;1
2020-04-22 21:04:59;310;131;122;14;11;4;5;5;0;2;1
2020-04-22 21:05:58;310;131;122;14;11;4;5;5;0;2;1
2020-04-22 21:06:59;311;131;123;14;11;4;5;5;0;2;1
2020-04-22 21:07:59;313;131;125;14;11;4;5;5;0;2;1
2020-04-22 21:08:58;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:09:59;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:10:59;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:11:59;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:12:58;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:13:59;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:14:58;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:15:59;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:16:59;316;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:17:59;317;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:18:58;317;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:19:59;317;131;127;14;11;5;5;5;0;2;1
2020-04-22 21:20:59;318;131;128;14;11;5;5;5;0;2;1
2020-04-22 21:21:58;319;131;129;14;11;5;5;5;0;2;1
2020-04-22 21:22:59;319;131;129;14;11;5;5;5;0;2;1
2020-04-22 21:23:59;320;133;129;14;10;5;5;5;0;2;1
2020-04-22 21:24:58;320;132;130;14;10;5;5;5;0;2;1
2020-04-22 21:25:59;320;131;131;14;10;5;5;5;0;2;1
2020-04-22 21:26:59;323;133;132;14;10;5;5;5;0;2;1
2020-04-22 21:27:59;323;133;132;14;10;5;5;5;0;2;1
2020-04-22 21:28:58;322;133;132;14;10;5;5;5;0;2;1
2020-04-22 21:29:59;323;134;132;14;10;5;5;5;0;2;1
2020-04-22 21:30:59;324;133;134;14;10;5;5;5;0;2;1
2020-04-22 21:31:58;326;135;133;14;10;6;5;5;0;2;1
2020-04-22 21:32:59;327;136;133;14;10;6;5;5;0;2;1
2020-04-22 21:33:59;329;138;133;14;10;6;5;5;0;2;1
2020-04-22 21:34:58;330;138;134;14;10;6;5;5;0;2;1
2020-04-22 21:35:59;330;138;134;14;10;6;5;5;0;2;1
2020-04-22 21:36:59;330;138;134;14;10;6;5;5;0;2;1
2020-04-22 21:37:58;330;138;134;14;10;6;5;5;0;2;1
2020-04-22 21:38:59;331;139;134;14;10;6;5;5;0;2;1
2020-04-22 21:39:59;331;139;134;14;10;6;5;5;0;2;1
2020-04-22 21:40:59;332;139;135;14;10;6;5;5;0;2;1
2020-04-22 21:41:58;333;140;135;14;10;6;5;5;0;2;1
2020-04-22 21:42:59;333;140;135;14;10;6;5;5;0;2;1
2020-04-22 21:43:59;334;141;135;14;10;6;5;5;0;2;1
2020-04-22 21:44:59;334;141;135;14;10;6;5;5;0;2;1
2020-04-22 21:45:59;335;141;136;14;10;6;5;5;0;2;1
2020-04-22 21:46:58;335;141;136;14;10;6;5;5;0;2;1
2020-04-22 21:47:59;335;141;136;14;10;6;5;5;0;2;1
2020-04-22 21:48:59;335;141;136;14;10;6;5;5;0;2;1
2020-04-22 21:49:58;336;141;137;14;10;6;5;5;0;2;1
2020-04-22 21:50:59;337;141;138;14;10;6;5;5;0;2;1
2020-04-22 21:51:59;339;143;138;14;10;6;5;5;0;2;1
2020-04-22 21:52:58;339;143;138;14;10;6;5;5;0;2;1
2020-04-22 21:53:59;340;143;139;14;10;6;5;5;0;2;1
2020-04-22 21:54:59;340;143;139;14;10;6;5;5;0;2;1
2020-04-22 21:55:58;340;143;139;14;10;6;5;5;0;2;1
2020-04-22 21:56:59;340;143;139;14;10;6;5;5;0;2;1
2020-04-22 21:57:59;343;146;139;14;10;6;5;5;0;2;1
2020-04-22 21:58:58;343;146;139;14;10;6;5;5;0;2;1
2020-04-22 21:59:59;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:00:59;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:01:58;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:02:59;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:03:59;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:04:58;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:05:59;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:06:59;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:07:59;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:08:58;344;148;138;14;10;6;5;5;0;2;1
2020-04-22 22:09:59;345;149;138;14;10;6;5;5;0;2;1
2020-04-22 22:10:59;346;150;138;14;10;6;5;5;0;2;1
2020-04-22 22:11:58;346;150;138;14;10;6;5;5;0;2;1
2020-04-22 22:12:59;348;153;137;14;10;6;6;5;0;2;1
2020-04-22 22:13:59;348;153;137;14;10;6;6;5;0;2;1
2020-04-22 22:14:58;349;154;137;14;10;6;6;5;0;2;1
2020-04-22 22:15:59;349;155;136;14;10;6;6;5;0;2;1
2020-04-22 22:16:59;349;155;136;14;10;6;6;5;0;2;1
2020-04-22 22:17:58;349;155;136;14;10;6;6;5;0;2;1
2020-04-22 22:18:59;351;157;136;14;10;6;6;5;0;2;1
2020-04-22 22:19:59;351;157;136;14;10;6;6;5;0;2;1
2020-04-22 22:20:58;351;157;136;14;10;6;6;5;0;2;1
2020-04-22 22:21:59;351;157;136;14;10;6;6;5;0;2;1
2020-04-22 22:22:59;352;158;136;14;10;6;6;5;0;2;1
2020-04-22 22:23:58;352;158;136;14;10;6;6;5;0;2;1
2020-04-22 22:24:59;353;158;136;14;10;6;6;5;0;2;1
2020-04-22 22:25:59;353;158;136;14;10;6;6;5;0;2;1
2020-04-22 22:26:58;353;158;136;14;10;6;6;5;0;2;1
2020-04-22 22:27:59;354;158;137;14;10;6;6;5;0;2;1
2020-04-22 22:28:59;355;158;138;14;10;6;6;5;0;2;1
2020-04-22 22:29:58;356;159;138;14;10;6;6;5;0;2;1
2020-04-22 22:30:59;356;159;138;14;10;6;6;5;0;2;1
2020-04-22 22:31:58;356;159;138;14;10;6;6;5;0;2;1
2020-04-22 22:32:59;357;159;139;14;10;6;6;5;0;2;1
2020-04-22 22:33:59;357;159;139;14;10;6;6;5;0;2;1
2020-04-22 22:34:58;357;159;139;14;10;6;6;5;0;2;1
2020-04-22 22:35:59;357;159;139;14;10;6;6;5;0;2;1
2020-04-22 22:36:59;358;159;140;14;10;6;6;5;0;2;1
2020-04-22 22:37:58;358;159;140;14;10;6;6;5;0;2;1
2020-04-22 22:38:59;359;160;140;14;10;6;6;5;0;2;1
2020-04-22 22:39:59;359;160;140;14;10;6;6;5;0;2;1
2020-04-22 22:40:58;359;160;140;14;10;6;6;5;0;2;1
2020-04-22 22:41:59;359;160;140;14;10;6;6;5;0;2;1
2020-04-22 22:42:59;359;160;140;14;10;6;6;5;0;2;1
2020-04-22 22:43:59;360;160;141;14;10;6;6;5;0;2;1
2020-04-22 22:44:58;361;160;141;14;10;6;6;5;0;2;1
2020-04-22 22:45:59;362;160;141;14;10;6;6;5;2;2;1
2020-04-22 22:46:59;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:47:58;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:48:59;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:49:59;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:50:58;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:51:59;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:52:59;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:53:58;363;160;141;14;10;6;6;6;2;2;1
2020-04-22 22:54:59;364;161;141;14;10;6;6;6;2;2;1
2020-04-22 22:55:59;364;161;141;14;10;6;6;6;2;2;1
2020-04-22 22:56:58;365;161;141;14;11;6;6;6;2;2;1
2020-04-22 22:57:59;365;161;141;14;11;6;6;6;2;2;1
2020-04-22 22:58:59;365;161;141;14;11;6;6;6;2;2;1
2020-04-22 23:00:00;366;161;142;14;11;6;6;6;2;2;1
2020-04-22 23:00:58;366;161;142;14;11;6;6;6;2;2;1
2020-04-22 23:01:59;366;161;142;14;11;6;6;6;2;2;1
2020-04-22 23:02:59;366;161;142;14;11;6;6;6;2;2;1
2020-04-22 23:03:58;366;161;142;14;11;6;6;6;2;2;1
2020-04-22 23:04:59;366;161;142;14;11;6;6;6;2;2;1
2020-04-22 23:05:59;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:06:58;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:07:59;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:08:59;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:09:58;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:10:59;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:11:58;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:12:59;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:13:59;367;161;143;14;11;6;6;6;2;2;1
2020-04-22 23:14:58;368;161;144;14;11;6;6;6;2;2;1
2020-04-22 23:15:59;369;161;145;14;11;6;6;6;2;2;1
2020-04-22 23:16:59;369;161;145;14;11;6;6;6;2;2;1
2020-04-22 23:17:58;369;161;145;14;11;6;6;6;2;2;1
2020-04-22 23:18:59;369;161;145;14;11;6;6;6;2;2;1
2020-04-22 23:19:59;370;162;145;14;11;6;6;6;2;2;1
2020-04-22 23:20:58;370;162;145;14;11;6;6;6;2;2;1
2020-04-22 23:21:59;370;162;145;14;11;6;6;6;2;2;1
2020-04-22 23:22:59;369;162;144;14;11;6;6;6;2;2;1
2020-04-22 23:23:58;369;162;144;14;11;6;6;6;2;2;1
2020-04-22 23:24:59;371;162;145;15;11;6;6;6;2;2;1
2020-04-22 23:25:59;371;162;145;15;11;6;6;6;2;2;1
2020-04-22 23:26:58;371;162;145;15;11;6;6;6;2;2;1
2020-04-22 23:27:59;371;162;145;15;11;6;6;6;2;2;1
2020-04-22 23:28:59;371;162;145;15;11;6;6;6;2;2;1
2020-04-22 23:29:58;371;162;145;15;11;6;6;6;2;2;1
2020-04-22 23:30:59;371;163;145;15;11;6;6;6;2;2;1
2020-04-22 23:31:59;372;163;146;15;11;6;6;6;2;2;1
2020-04-22 23:32:58;372;163;146;15;11;6;6;6;2;2;1
2020-04-22 23:33:59;372;163;146;15;11;6;6;6;2;2;1
2020-04-22 23:35:00;373;163;147;15;11;6;6;6;2;2;1
2020-04-22 23:35:58;373;163;147;15;11;6;6;6;2;2;1
2020-04-22 23:36:59;373;163;147;15;11;6;6;6;2;2;1
2020-04-22 23:37:59;374;164;147;15;11;6;6;6;2;2;1
2020-04-22 23:38:59;374;164;147;15;11;6;6;6;2;2;1
2020-04-22 23:39:58;374;164;147;15;11;6;6;6;2;2;1
2020-04-22 23:40:59;375;163;149;15;11;6;6;6;2;2;1
2020-04-22 23:41:58;375;163;149;15;11;6;6;6;2;2;1
2020-04-22 23:42:59;375;163;149;15;11;6;6;6;2;2;1
2020-04-22 23:43:59;375;163;149;15;11;6;6;6;2;2;1
2020-04-22 23:44:58;376;163;150;15;11;6;6;6;2;2;1
2020-04-22 23:45:59;376;163;150;15;11;6;6;6;2;2;1
2020-04-22 23:46:59;376;163;150;15;11;6;6;6;2;2;1
2020-04-22 23:47:58;376;163;150;15;11;6;6;6;2;2;1
2020-04-22 23:48:59;376;163;150;15;11;6;6;6;2;2;1
2020-04-22 23:49:59;376;163;150;15;11;6;6;6;2;2;1
2020-04-22 23:50:59;378;166;150;15;11;6;6;5;2;2;1
2020-04-22 23:51:58;380;167;151;15;11;6;6;5;2;2;1
2020-04-22 23:52:59;381;166;153;15;11;6;6;5;2;2;1
2020-04-22 23:53:59;381;166;153;15;11;6;6;5;2;2;1
2020-04-22 23:54:58;381;166;153;15;11;6;6;5;2;2;1
2020-04-22 23:55:59;381;167;152;15;11;6;6;5;2;2;1
2020-04-22 23:56:59;383;170;152;14;11;6;6;5;2;2;1
2020-04-22 23:57:58;383;170;152;14;11;6;6;5;2;2;1
2020-04-22 23:58:59;386;172;153;14;11;6;6;5;2;2;1
2020-04-22 23:59:59;385;171;153;14;11;6;6;5;2;2;1
