datetime;total_votes;Wiedemann;orlando;Lay_Lady_Lay;norpo;kaiL;Dirtylieutenant;xtend;Etinilestradiol;Palad1n;asap
2019-12-11 19:41:58;118;43;5;17;16;11;8;4;2;2;0
2019-12-11 19:42:59;118;43;5;17;16;11;8;4;2;2;0
2019-12-11 19:43:59;118;43;5;17;16;11;8;4;2;2;0
2019-12-11 19:44:58;118;43;5;17;16;11;8;4;2;2;0
2019-12-11 19:45:59;118;43;5;17;16;11;8;4;2;2;0
2019-12-11 19:46:59;118;43;5;17;16;11;8;4;2;2;0
2019-12-11 19:47:58;119;43;5;18;16;11;8;4;2;2;0
2019-12-11 19:48:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:49:58;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:50:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:51:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:52:58;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:53:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:54:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:55:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:56:58;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:57:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:58:59;119;44;5;17;16;11;8;4;2;2;0
2019-12-11 19:59:58;120;44;5;17;16;12;8;4;2;2;0
2019-12-11 20:00:59;120;44;5;17;16;12;8;4;2;2;0
2019-12-11 20:01:59;120;44;5;17;16;12;8;4;2;2;0
2019-12-11 20:02:58;120;44;5;17;16;12;8;4;2;2;0
2019-12-11 20:03:59;121;45;5;17;16;12;8;4;2;2;0
2019-12-11 20:04:59;121;45;5;17;16;12;8;4;2;2;0
2019-12-11 20:05:58;121;45;5;17;16;12;8;4;2;2;0
2019-12-11 20:06:59;121;45;5;17;16;12;8;4;2;2;0
2019-12-11 20:07:59;121;45;5;17;16;12;8;4;2;2;0
2019-12-11 20:08:58;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:09:59;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:10:59;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:11:58;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:12:59;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:13:59;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:14:59;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:15:58;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:16:59;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:17:59;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:18:58;122;46;5;17;16;12;8;4;2;2;0
2019-12-11 20:19:59;123;46;6;17;16;12;8;4;2;2;0
2019-12-11 20:20:59;123;46;6;17;16;12;8;4;2;2;0
2019-12-11 20:21:58;125;47;7;17;16;12;8;4;2;2;0
2019-12-11 20:22:59;125;47;7;17;16;12;8;4;2;2;0
2019-12-11 20:23:59;125;47;7;17;16;12;8;4;2;2;0
2019-12-11 20:24:58;125;47;7;17;16;12;8;4;2;2;0
2019-12-11 20:25:59;125;47;7;17;16;12;8;4;2;2;0
2019-12-11 20:26:59;125;47;7;17;16;12;8;4;2;2;0
2019-12-11 20:27:59;125;47;7;17;16;12;8;4;2;2;0
2019-12-11 20:28:58;126;47;8;17;16;12;8;4;2;2;0
2019-12-11 20:29:59;127;47;8;17;16;12;9;4;2;2;0
2019-12-11 20:30:59;128;47;9;17;16;12;9;4;2;2;0
2019-12-11 20:31:59;128;47;9;17;16;12;9;4;2;2;0
2019-12-11 20:32:58;128;47;9;17;16;12;9;4;2;2;0
2019-12-11 20:33:59;128;47;9;17;16;12;9;4;2;2;0
2019-12-11 20:34:59;128;47;9;17;16;12;9;4;2;2;0
2019-12-11 20:35:58;128;47;9;17;16;12;9;4;2;2;0
2019-12-11 20:36:59;128;47;9;17;16;12;9;4;2;2;0
2019-12-11 20:37:59;129;48;9;17;16;12;9;4;2;2;0
2019-12-11 20:38:59;129;48;9;17;16;12;9;4;2;2;0
2019-12-11 20:39:58;129;48;9;17;16;12;9;4;2;2;0
2019-12-11 20:40:59;129;48;9;17;16;12;9;4;2;2;0
2019-12-11 20:41:59;130;48;10;17;16;12;9;4;2;2;0
2019-12-11 20:42:58;130;48;10;17;16;12;9;4;2;2;0
2019-12-11 20:43:59;130;48;10;17;16;12;9;4;2;2;0
2019-12-11 20:44:59;130;48;10;17;16;12;9;4;2;2;0
2019-12-11 20:45:58;130;48;10;17;16;12;9;4;2;2;0
2019-12-11 20:46:59;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:47:59;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:48:59;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:49:58;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:50:59;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:51:59;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:52:58;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:53:59;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:54:59;131;48;11;17;16;12;9;4;2;2;0
2019-12-11 20:55:58;133;48;13;17;16;12;9;4;2;2;0
2019-12-11 20:56:59;133;48;13;17;16;12;9;4;2;2;0
2019-12-11 20:57:59;134;48;14;17;16;12;9;4;2;2;0
2019-12-11 20:58:58;134;48;14;17;16;12;9;4;2;2;0
2019-12-11 20:59:59;134;48;14;17;16;12;9;4;2;2;0
2019-12-11 21:00:59;135;49;14;17;16;12;9;4;2;2;0
2019-12-11 21:01:58;136;49;14;18;16;12;9;4;2;2;0
2019-12-11 21:02:59;136;49;14;18;16;12;9;4;2;2;0
2019-12-11 21:03:59;136;49;14;18;16;12;9;4;2;2;0
2019-12-11 21:05:00;136;49;14;18;16;12;9;4;2;2;0
2019-12-11 21:05:58;137;48;14;18;18;12;9;4;2;2;0
2019-12-11 21:06:59;137;48;14;18;18;12;9;4;2;2;0
2019-12-11 21:07:58;137;48;14;18;18;12;9;4;2;2;0
2019-12-11 21:08:59;137;48;14;18;18;12;9;4;2;2;0
2019-12-11 21:09:58;137;48;14;18;18;12;9;4;2;2;0
2019-12-11 21:10:59;138;48;15;18;18;12;9;4;2;2;0
2019-12-11 21:11:59;139;48;16;18;18;12;9;4;2;2;0
2019-12-11 21:12:59;138;48;15;18;18;12;9;4;2;2;0
2019-12-11 21:13:58;138;48;15;18;18;12;9;4;2;2;0
2019-12-11 21:14:59;138;48;15;18;18;12;9;4;2;2;0
2019-12-11 21:15:59;138;48;15;18;18;12;9;4;2;2;0
2019-12-11 21:16:58;138;48;15;18;18;12;9;4;2;2;0
2019-12-11 21:17:59;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:18:59;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:19:58;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:20:59;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:21:59;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:22:58;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:23:59;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:24:59;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:25:59;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:26:58;138;48;16;17;18;12;9;4;2;2;0
2019-12-11 21:27:59;139;48;17;17;18;12;9;4;2;2;0
2019-12-11 21:28:59;140;48;18;17;18;12;9;4;2;2;0
2019-12-11 21:29:58;139;48;18;16;18;12;9;4;2;2;0
2019-12-11 21:30:59;139;48;18;16;18;12;9;4;2;2;0
2019-12-11 21:31:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:32:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:33:58;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:34:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:35:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:36:58;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:37:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:38:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:39:58;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:40:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:41:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:42:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:43:58;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:44:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:45:58;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:46:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:47:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:48:58;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:49:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:50:59;139;47;18;17;18;12;9;4;2;2;0
2019-12-11 21:51:58;140;47;19;17;18;12;9;4;2;2;0
2019-12-11 21:52:59;140;47;19;17;18;12;9;4;2;2;0
2019-12-11 21:53:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 21:54:58;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 21:55:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 21:56:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 21:57:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 21:58:58;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 21:59:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:00:58;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:01:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:02:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:03:58;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:04:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:05:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:06:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:08:00;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:08:58;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:09:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:10:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:11:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:12:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:13:59;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:14:58;141;47;20;17;18;12;9;4;2;2;0
2019-12-11 22:15:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:16:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:17:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:18:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:19:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:20:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:21:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:22:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:23:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:24:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:25:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:26:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:27:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:28:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:29:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:30:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:31:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:32:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:33:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:34:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:35:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:36:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:37:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:38:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:40:00;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:40:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:41:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:42:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:43:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:44:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:45:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:46:58;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:47:59;142;47;21;17;18;12;9;4;2;2;0
2019-12-11 22:48:59;142;47;22;17;18;12;9;4;2;2;0
2019-12-11 22:49:58;142;47;22;17;18;12;9;4;2;2;0
2019-12-11 22:50:59;142;47;22;17;18;12;9;4;2;2;0
2019-12-11 22:52:00;142;47;22;17;18;12;9;4;2;2;0
2019-12-11 22:52:58;142;47;23;17;17;12;9;4;2;2;0
2019-12-11 22:53:59;142;47;23;17;17;12;9;4;2;2;0
2019-12-11 22:54:58;143;48;23;17;17;12;9;4;2;2;0
2019-12-11 22:55:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 22:56:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 22:57:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 22:58:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 22:59:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:00:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:01:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:02:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:04:00;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:04:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:05:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:06:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:07:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:08:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:09:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:10:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:11:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:12:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:13:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:14:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:15:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:16:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:17:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:18:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:19:59;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:20:58;144;49;23;17;17;12;9;4;2;2;0
2019-12-11 23:21:59;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:22:59;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:23:58;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:24:59;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:25:59;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:26:58;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:27:59;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:28:59;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:29:59;145;49;23;17;17;12;9;4;2;2;1
2019-12-11 23:30:58;145;49;24;17;17;12;9;3;2;2;1
2019-12-11 23:31:59;145;49;24;17;17;12;9;3;2;2;1
2019-12-11 23:32:59;145;49;24;17;17;12;9;3;2;2;1
2019-12-11 23:33:58;145;49;24;17;17;12;9;3;2;2;1
2019-12-11 23:34:59;145;49;24;17;17;12;9;3;2;2;1
2019-12-11 23:35:58;145;49;24;17;17;12;9;3;2;2;1
2019-12-11 23:36:59;146;49;25;17;17;12;9;3;2;2;1
2019-12-11 23:37:59;146;49;25;17;17;12;9;3;2;2;1
2019-12-11 23:38:58;146;49;25;17;17;12;9;3;2;2;1
2019-12-11 23:39:59;146;49;25;17;17;12;9;3;2;2;1
2019-12-11 23:40:59;146;49;25;17;17;12;9;3;2;2;1
2019-12-11 23:41:58;146;49;26;17;16;12;9;3;2;2;1
2019-12-11 23:42:59;146;49;26;17;16;12;9;3;2;2;1
2019-12-11 23:43:59;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:44:58;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:45:59;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:46:59;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:47:59;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:48:58;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:49:59;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:50:59;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:51:59;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:52:58;147;49;27;17;16;12;9;3;2;2;1
2019-12-11 23:53:59;148;50;27;17;16;12;9;3;2;2;1
2019-12-11 23:54:59;148;50;27;17;16;12;9;3;2;2;1
2019-12-11 23:55:58;148;50;27;17;16;12;9;3;2;2;1
2019-12-11 23:56:59;148;50;27;17;16;12;9;3;2;2;1
2019-12-11 23:57:59;148;50;27;17;16;12;9;3;2;2;1
2019-12-11 23:58:58;148;50;27;17;16;12;9;3;2;2;1
2019-12-11 23:59:59;148;50;27;17;16;12;9;3;2;2;1
