datetime;total_votes;cyberworm;Есения;navalny;kaiL;GlobetrotterXL;Ikarus-garmoshka;ielarud;vjik;kotophalk;asap
2021-03-17 06:38:58;62;19;14;11;2;5;2;1;0;0;0
2021-03-17 06:39:59;63;19;15;11;2;5;2;1;0;0;0
2021-03-17 06:40:58;64;19;15;11;2;5;2;1;0;0;0
2021-03-17 06:41:59;64;19;15;11;2;5;2;1;0;0;0
2021-03-17 06:42:59;64;19;15;11;2;5;2;1;0;0;0
2021-03-17 06:43:58;64;19;15;11;2;5;2;1;0;0;0
2021-03-17 06:44:59;64;19;15;11;2;5;2;1;0;0;0
2021-03-17 06:45:58;65;19;15;11;2;5;2;1;0;0;1
2021-03-17 06:46:59;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:47:58;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:48:59;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:49:59;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:50:58;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:51:59;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:52:58;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:53:59;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:54:58;66;19;15;11;2;5;2;1;0;0;2
2021-03-17 06:55:59;68;20;15;11;2;5;2;2;0;0;2
2021-03-17 06:56:59;68;20;15;11;2;5;2;2;0;0;2
2021-03-17 06:57:58;68;20;15;11;2;5;2;2;0;0;2
2021-03-17 06:58:59;68;20;15;11;2;5;2;2;0;0;2
2021-03-17 06:59:59;68;20;15;11;2;5;2;2;0;0;2
2021-03-17 07:00:58;68;20;15;11;2;5;2;2;0;0;2
2021-03-17 07:01:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:02:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:03:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:04:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:05:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:06:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:07:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:08:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:09:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:10:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:11:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:12:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:13:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:14:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:15:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:16:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:17:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:18:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:19:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:20:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:21:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:22:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:23:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:24:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:25:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:26:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:27:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:28:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:29:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:31:00;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:31:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:32:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:33:58;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:34:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:35:59;69;20;16;11;2;5;2;2;0;0;2
2021-03-17 07:36:58;70;20;16;11;3;5;2;2;0;0;2
2021-03-17 07:37:59;70;20;16;11;3;5;2;2;0;0;2
2021-03-17 07:38:59;70;20;16;11;3;5;2;2;0;0;2
2021-03-17 07:39:58;70;20;16;11;3;5;2;2;0;0;2
2021-03-17 07:40:59;70;20;16;11;3;5;2;2;0;0;2
2021-03-17 07:42:00;70;20;16;11;3;5;2;2;0;0;2
2021-03-17 07:42:58;70;20;16;11;3;5;2;2;0;0;2
2021-03-17 07:43:59;71;20;16;12;3;5;2;2;0;0;2
2021-03-17 07:45:00;71;20;16;12;3;5;2;2;0;0;2
2021-03-17 07:45:58;72;20;16;12;3;5;2;2;0;0;2
2021-03-17 07:46:59;72;20;16;13;3;5;2;2;0;0;2
2021-03-17 07:47:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:48:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:49:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:50:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:51:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:52:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:53:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:54:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:55:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:56:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:57:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:58:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 07:59:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:00:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:01:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:02:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:03:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:04:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:05:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:06:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:07:58;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:08:59;73;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:09:59;74;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:10:58;74;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:11:59;74;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:12:59;75;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:13:58;75;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:14:59;75;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:15:58;75;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:16:59;75;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:17:59;75;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:18:58;75;21;16;13;3;5;2;2;0;0;2
2021-03-17 08:19:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:20:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:21:58;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:22:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:23:58;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:24:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:25:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:26:58;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:27:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:28:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:29:58;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:30:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:31:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:32:58;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:33:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:34:59;76;21;16;13;3;5;3;2;0;0;2
2021-03-17 08:35:58;77;21;17;13;3;5;3;2;0;0;2
2021-03-17 08:36:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:37:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:38:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:39:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:40:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:41:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:42:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:43:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:44:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:45:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:46:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:47:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:48:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:49:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:50:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:51:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:52:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:53:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:54:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:55:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:56:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:57:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:58:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 08:59:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:00:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:01:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:02:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:03:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:04:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:05:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:06:58;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:07:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:08:59;78;21;18;13;3;5;3;2;0;0;2
2021-03-17 09:09:58;79;22;18;13;3;5;3;2;0;0;2
2021-03-17 09:10:59;79;22;18;13;3;5;3;2;0;0;2
2021-03-17 09:11:58;79;22;18;13;3;5;3;2;0;0;2
2021-03-17 09:12:59;79;22;18;13;3;5;3;2;0;0;2
2021-03-17 09:13:58;80;23;18;13;3;5;3;2;0;0;2
2021-03-17 09:14:59;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:15:59;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:16:58;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:17:59;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:18:58;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:19:59;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:20:58;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:21:59;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:22:59;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:23:58;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:24:59;82;24;18;13;4;5;3;2;0;0;2
2021-03-17 09:25:59;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:26:59;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:27:58;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:28:59;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:29:59;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:30:58;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:31:59;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:32:58;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:33:59;83;24;19;13;4;5;3;2;0;0;2
2021-03-17 09:34:59;84;25;19;13;4;5;3;2;0;0;2
2021-03-17 09:35:58;84;25;19;13;4;5;3;2;0;0;2
2021-03-17 09:36:59;84;25;19;13;4;5;3;2;0;0;2
2021-03-17 09:37:59;85;26;19;13;4;5;3;2;0;0;2
2021-03-17 09:38:58;85;26;19;13;4;5;3;2;0;0;2
2021-03-17 09:39:59;86;26;19;13;4;5;3;2;0;0;2
2021-03-17 09:40:59;86;26;19;13;4;5;3;2;0;0;2
2021-03-17 09:41:59;86;26;19;13;4;5;3;2;0;0;2
2021-03-17 09:42:58;86;26;19;13;4;5;3;2;0;0;2
2021-03-17 09:43:59;87;26;19;14;4;5;3;2;0;0;2
2021-03-17 09:44:59;88;26;19;14;4;5;4;2;0;0;2
2021-03-17 09:45:58;88;26;19;14;4;5;4;2;0;0;2
2021-03-17 09:46:59;88;26;19;14;4;5;4;2;0;0;2
2021-03-17 09:47:59;88;26;19;14;4;5;4;2;0;0;2
2021-03-17 09:48:58;87;26;19;14;3;5;4;2;0;0;2
2021-03-17 09:49:59;87;26;19;14;3;5;4;2;0;0;2
2021-03-17 09:50:59;87;26;19;14;3;5;4;2;0;0;2
2021-03-17 09:51:58;87;26;19;14;3;5;4;2;0;0;2
2021-03-17 09:52:59;88;26;19;15;3;5;4;2;0;0;2
2021-03-17 09:53:59;88;26;19;15;3;5;4;2;0;0;2
2021-03-17 09:54:58;89;27;19;15;3;5;4;2;0;0;2
2021-03-17 09:55:59;89;27;19;15;3;5;4;2;0;0;2
2021-03-17 09:56:58;90;27;19;15;3;5;4;2;0;1;2
2021-03-17 09:57:59;90;27;19;15;3;5;4;2;0;1;2
2021-03-17 09:58:59;90;27;19;15;3;5;4;2;0;1;2
2021-03-17 09:59:58;90;27;19;15;3;5;4;2;0;1;2
2021-03-17 10:00:59;90;27;19;15;3;5;4;2;0;1;2
2021-03-17 10:01:58;90;27;19;15;3;5;4;2;0;1;2
2021-03-17 10:02:59;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:03:59;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:04:58;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:05:59;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:06:59;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:07:58;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:08:59;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:09:59;91;27;19;16;3;5;4;2;0;1;2
2021-03-17 10:10:58;92;27;19;16;3;6;4;2;0;1;2
2021-03-17 10:11:59;93;27;19;16;3;6;4;2;0;2;2
2021-03-17 10:12:58;93;27;19;16;3;6;4;2;0;2;2
2021-03-17 10:13:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:14:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:15:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:16:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:17:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:18:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:19:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:20:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:21:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:22:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:23:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:24:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:25:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:26:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:27:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:28:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:29:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:30:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:31:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:32:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:33:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:34:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:35:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:36:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:37:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:38:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:39:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:40:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:41:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:42:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:43:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:44:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:45:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:46:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:47:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:48:58;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:49:59;94;28;19;16;3;6;4;2;0;2;2
2021-03-17 10:50:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:51:58;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:52:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:53:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:54:58;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:55:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:56:58;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:57:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:58:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 10:59:58;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:00:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:01:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:02:58;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:03:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:04:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:05:58;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:06:59;95;28;19;17;3;6;4;2;0;2;2
2021-03-17 11:07:59;96;29;19;17;3;6;4;2;0;2;2
2021-03-17 11:08:58;96;29;19;17;3;6;4;2;0;2;2
2021-03-17 11:09:59;97;29;20;17;3;6;4;2;0;2;2
2021-03-17 11:11:00;98;29;20;17;3;6;4;2;0;2;2
2021-03-17 11:11:58;98;29;20;17;3;6;4;2;0;2;2
2021-03-17 11:12:59;98;29;20;17;3;6;4;2;0;2;2
2021-03-17 11:13:58;98;29;20;17;3;6;4;2;0;2;2
2021-03-17 11:14:59;99;29;21;17;3;6;4;2;0;2;2
2021-03-17 11:15:59;99;29;21;17;3;6;4;2;0;2;2
2021-03-17 11:16:58;99;29;21;17;3;6;4;2;0;2;2
2021-03-17 11:17:59;99;29;21;17;3;6;4;2;0;2;2
2021-03-17 11:18:58;99;29;21;17;3;6;4;2;0;2;2
2021-03-17 11:19:59;99;29;21;17;3;6;4;2;0;2;2
2021-03-17 11:20:59;100;30;21;17;3;6;4;2;0;2;2
2021-03-17 11:21:58;100;30;21;17;3;6;4;2;0;2;2
2021-03-17 11:22:59;101;30;21;18;3;6;4;2;0;2;2
2021-03-17 11:23:58;101;30;21;18;3;6;4;2;0;2;2
2021-03-17 11:24:59;101;30;21;18;3;6;4;2;0;2;2
2021-03-17 11:25:59;102;30;21;18;4;6;4;2;0;2;2
2021-03-17 11:26:58;102;30;21;18;4;6;4;2;0;2;2
2021-03-17 11:27:59;102;30;21;18;4;6;4;2;0;2;2
2021-03-17 11:28:59;102;30;21;18;4;6;4;2;0;2;2
2021-03-17 11:29:58;102;30;21;18;4;6;4;2;0;2;2
2021-03-17 11:30:59;102;30;21;18;4;6;4;2;0;2;2
2021-03-17 11:31:59;103;31;21;18;4;6;4;2;0;2;2
2021-03-17 11:32:58;103;31;21;18;4;6;4;2;0;2;2
2021-03-17 11:33:59;103;32;21;17;4;6;4;2;0;2;2
2021-03-17 11:34:59;103;32;21;17;4;6;4;2;0;2;2
2021-03-17 11:35:58;103;32;21;17;4;6;4;2;0;2;2
2021-03-17 11:36:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:37:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:38:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:39:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:40:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:41:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:42:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:43:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:44:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:45:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:46:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:47:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:48:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:49:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:50:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:51:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:52:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:53:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:54:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:55:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:56:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:57:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:58:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 11:59:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 12:00:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 12:01:58;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 12:02:59;104;32;22;17;4;6;4;2;0;2;2
2021-03-17 12:03:58;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:04:59;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:05:59;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:06:58;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:07:59;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:09:00;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:09:58;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:10:59;106;33;23;17;4;6;4;2;0;2;2
2021-03-17 12:11:58;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:12:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:13:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:14:58;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:15:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:16:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:17:58;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:18:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:19:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:20:58;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:21:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:22:58;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:23:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:24:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:25:58;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:26:59;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:27:58;105;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:28:59;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:29:59;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:30:58;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:31:59;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:32:58;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:33:59;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:34:58;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:35:59;106;33;23;17;4;5;4;2;0;2;2
2021-03-17 12:36:59;106;34;23;17;4;5;4;2;0;2;2
2021-03-17 12:37:58;106;34;23;17;4;5;4;2;0;2;2
2021-03-17 12:38:59;108;34;24;17;4;5;4;3;0;2;2
2021-03-17 12:39:59;108;34;24;17;4;5;4;3;0;2;2
2021-03-17 12:40:58;109;35;24;17;4;5;4;3;0;2;2
2021-03-17 12:41:59;109;35;24;17;4;5;4;3;0;2;2
2021-03-17 12:42:59;109;35;24;17;4;5;4;3;0;2;2
2021-03-17 12:43:58;109;35;24;17;4;5;4;3;0;2;2
2021-03-17 12:44:59;109;34;24;17;4;5;4;3;0;2;2
2021-03-17 12:45:59;109;34;24;17;4;5;4;3;0;2;2
2021-03-17 12:46:58;110;35;24;17;4;5;4;3;0;2;2
2021-03-17 12:47:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:48:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:49:58;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:50:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:51:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:52:58;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:53:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:54:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:55:58;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:56:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:57:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:58:58;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 12:59:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 13:00:58;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 13:01:59;111;35;24;17;4;6;4;3;0;2;2
2021-03-17 13:02:58;113;37;24;17;4;6;4;3;0;2;2
2021-03-17 13:03:59;113;37;24;17;4;6;4;3;0;2;2
2021-03-17 13:04:59;113;37;24;17;4;6;4;3;0;2;2
2021-03-17 13:05:58;114;37;25;17;4;6;4;3;0;2;2
2021-03-17 13:06:59;114;37;25;17;4;6;4;3;0;2;2
2021-03-17 13:07:59;114;37;25;17;4;6;4;3;0;2;2
2021-03-17 13:08:59;114;37;25;17;4;6;4;3;0;2;2
2021-03-17 13:09:58;116;38;26;17;4;6;4;3;0;2;2
2021-03-17 13:10:59;116;38;26;17;4;6;4;3;0;2;2
2021-03-17 13:11:58;116;38;26;17;4;6;4;3;0;2;2
2021-03-17 13:12:59;116;38;26;17;4;6;4;3;0;2;2
2021-03-17 13:13:59;116;38;26;17;4;6;4;3;0;2;2
2021-03-17 13:14:58;116;38;26;17;4;6;4;3;0;2;2
2021-03-17 13:15:59;116;38;26;17;4;6;4;3;0;2;2
