datetime;total_votes;mvgolubev;Bf109H;Qumnica;acckiy;megaslowpoke;UndeadMoroz;Terkin;BbIBuX;Fitzmaurice;KOCTOPE3
2020-03-11 19:44:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:45:58;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:46:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:47:59;157;56;46;12;7;9;5;3;3;2;0
2020-03-11 19:48:58;158;56;47;12;7;9;5;3;3;2;0
2020-03-11 19:49:59;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:50:59;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:51:58;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:52:59;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:53:59;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:54:59;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:55:58;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:56:59;158;57;47;12;7;9;5;3;3;2;0
2020-03-11 19:57:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 19:58:58;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 19:59:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:00:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:01:58;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:02:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:03:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:04:58;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:05:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:06:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:07:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:08:58;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:09:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:10:59;160;58;47;12;7;9;5;3;3;2;0
2020-03-11 20:11:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:12:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:13:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:14:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:15:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:16:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:17:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:18:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:19:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:20:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:21:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:22:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:23:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:24:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:25:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:26:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:27:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:28:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:29:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:30:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:31:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:32:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:33:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:34:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:35:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:36:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:37:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:38:58;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:39:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:40:59;161;59;47;12;7;9;5;3;3;2;0
2020-03-11 20:41:59;161;60;46;12;7;9;5;3;3;2;0
2020-03-11 20:42:58;162;60;47;12;7;9;5;3;3;2;0
2020-03-11 20:43:59;162;60;47;12;7;9;5;3;3;2;0
2020-03-11 20:44:59;162;60;47;12;7;9;5;3;3;2;0
2020-03-11 20:45:58;162;60;47;12;7;9;5;3;3;2;0
2020-03-11 20:46:59;163;61;47;12;7;9;5;3;3;2;0
2020-03-11 20:47:59;163;61;47;12;7;9;5;3;3;2;0
2020-03-11 20:48:59;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:49:58;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:50:59;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:51:59;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:52:58;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:53:59;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:54:59;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:55:58;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:56:59;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:57:59;164;61;47;13;7;9;5;3;3;2;0
2020-03-11 20:58:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 20:59:58;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:00:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:01:58;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:02:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:03:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:04:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:05:58;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:06:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:07:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:08:58;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:09:59;165;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:10:59;166;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:11:58;166;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:12:59;166;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:13:59;166;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:14:58;166;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:15:59;166;61;48;13;7;9;5;3;3;2;0
2020-03-11 21:16:59;167;61;48;14;7;9;5;3;3;2;0
2020-03-11 21:17:59;167;61;48;14;7;9;5;3;3;2;0
2020-03-11 21:18:58;170;63;49;14;7;9;5;3;3;2;0
2020-03-11 21:19:59;170;63;49;14;7;9;5;3;3;2;0
2020-03-11 21:20:58;170;63;49;14;7;9;5;3;3;2;0
2020-03-11 21:21:59;170;63;49;14;7;9;5;3;3;2;0
2020-03-11 21:22:59;170;63;49;14;7;9;5;3;3;2;0
2020-03-11 21:23:58;170;63;49;14;7;9;5;3;3;2;0
2020-03-11 21:24:59;170;63;49;14;7;9;5;3;3;2;0
2020-03-11 21:25:59;171;64;49;14;7;9;5;3;3;2;0
2020-03-11 21:26:58;171;64;49;14;7;9;5;3;3;2;0
2020-03-11 21:27:59;171;64;49;14;7;9;5;3;3;2;0
2020-03-11 21:28:59;173;66;49;14;7;9;5;3;3;2;0
2020-03-11 21:29:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:30:58;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:31:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:32:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:33:58;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:34:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:35:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:36:58;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:37:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:38:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:39:58;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:40:59;175;66;50;14;8;9;5;3;4;2;0
2020-03-11 21:41:59;176;67;50;14;8;9;5;3;4;2;0
2020-03-11 21:42:58;176;67;50;14;8;9;5;3;4;2;0
2020-03-11 21:43:59;177;67;50;14;8;9;6;3;4;2;0
2020-03-11 21:44:59;177;67;50;14;8;9;6;3;4;2;0
2020-03-11 21:45:58;177;67;50;14;8;9;6;3;4;2;0
2020-03-11 21:46:59;177;67;50;14;8;9;6;3;4;2;0
2020-03-11 21:47:59;177;67;50;14;8;9;6;3;4;2;0
2020-03-11 21:48:59;177;67;50;14;8;9;6;3;4;2;0
2020-03-11 21:49:58;178;67;51;14;8;9;6;3;4;2;0
2020-03-11 21:50:59;176;67;49;14;8;9;6;3;4;2;0
2020-03-11 21:51:58;176;67;49;14;8;9;6;3;4;2;0
2020-03-11 21:52:59;176;67;49;14;8;9;6;3;4;2;0
2020-03-11 21:53:59;177;67;49;14;8;9;6;3;4;2;0
2020-03-11 21:54:59;177;67;49;14;8;9;6;3;4;2;0
2020-03-11 21:55:58;177;67;49;14;8;9;6;3;4;2;0
2020-03-11 21:56:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 21:57:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 21:58:58;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 21:59:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:00:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:01:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:02:58;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:03:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:04:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:05:58;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:06:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:07:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:08:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:09:58;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:10:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:11:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:12:58;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:13:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:14:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:15:58;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:16:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:17:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:18:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:19:58;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:20:59;178;68;49;14;8;9;6;3;4;2;0
2020-03-11 22:21:59;179;68;49;15;8;9;6;3;4;2;0
2020-03-11 22:22:58;179;68;49;15;8;9;6;3;4;2;0
2020-03-11 22:23:59;179;68;49;15;8;9;6;3;4;2;0
2020-03-11 22:24:59;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:26:00;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:26:58;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:27:59;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:28:59;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:29:58;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:30:59;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:31:59;180;68;49;15;8;9;6;4;4;2;0
2020-03-11 22:32:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:33:58;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:34:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:35:59;179;68;48;15;8;9;6;4;4;2;0
2020-03-11 22:36:58;179;68;48;15;8;9;6;4;4;2;0
2020-03-11 22:37:59;179;68;48;15;8;9;6;4;4;2;0
2020-03-11 22:38:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:39:58;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:40:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:41:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:42:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:43:58;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:44:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:45:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:46:59;180;69;48;15;8;9;6;4;4;2;0
2020-03-11 22:47:58;179;69;48;15;8;8;6;4;4;2;0
2020-03-11 22:48:59;179;69;48;15;8;8;6;4;4;2;0
2020-03-11 22:49:59;179;69;48;15;8;8;6;4;4;2;0
2020-03-11 22:50:59;179;69;48;15;8;8;6;4;4;2;0
2020-03-11 22:51:58;179;69;48;15;8;8;6;4;4;2;0
2020-03-11 22:52:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 22:53:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 22:54:58;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 22:55:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 22:56:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 22:57:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 22:58:58;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 22:59:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 23:00:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 23:01:58;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 23:02:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 23:03:59;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 23:04:58;178;69;48;15;8;8;6;4;4;2;1
2020-03-11 23:05:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:06:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:07:58;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:08:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:09:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:10:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:11:58;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:12:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:13:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:14:58;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:15:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:16:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:17:58;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:18:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:19:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:20:58;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:21:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:22:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:23:58;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:24:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:25:59;179;69;48;16;8;8;6;4;4;2;1
2020-03-11 23:26:58;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:27:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:28:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:29:58;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:30:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:31:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:32:58;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:33:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:34:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:35:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:36:58;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:37:59;180;70;48;16;8;8;6;4;4;2;1
2020-03-11 23:38:59;181;70;49;16;8;8;6;4;4;2;1
2020-03-11 23:39:58;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:40:59;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:41:59;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:42:58;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:43:59;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:44:59;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:45:58;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:46:59;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:47:59;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:48:58;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:49:59;182;70;49;16;9;8;6;4;4;2;1
2020-03-11 23:50:59;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:51:59;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:52:58;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:53:59;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:54:59;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:56:00;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:56:58;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:57:59;183;70;50;16;9;8;6;4;4;2;1
2020-03-11 23:58:59;182;70;50;16;9;8;5;4;4;2;1
2020-03-11 23:59:58;182;70;50;16;9;8;5;4;4;2;1
