datetime;total_votes;cmapukocmankypum;KOCTOPE3;pupsique;rockamark;paramed;brammator;Есения;tutabrain;kilogramm;navalny
2019-05-22 19:46:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:47:58;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:48:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:49:59;298;159;79;18;7;5;6;4;2;4;0
2019-05-22 19:50:58;299;160;79;18;7;5;6;4;2;4;0
2019-05-22 19:51:59;299;160;79;18;7;5;6;4;2;4;0
2019-05-22 19:52:59;299;160;79;18;7;5;6;4;2;4;0
2019-05-22 19:53:58;299;160;79;18;7;5;6;4;2;4;0
2019-05-22 19:54:59;300;161;79;18;7;5;6;4;2;4;0
2019-05-22 19:55:59;300;161;79;18;7;5;6;4;2;4;0
2019-05-22 19:56:58;300;161;79;18;7;5;6;4;2;4;0
2019-05-22 19:57:59;300;161;79;18;7;5;6;4;2;4;0
2019-05-22 19:58:58;302;163;79;18;7;5;6;4;2;4;0
2019-05-22 19:59:59;303;164;79;18;7;5;6;4;2;4;0
2019-05-22 20:00:59;303;164;79;18;7;5;6;4;2;4;0
2019-05-22 20:01:58;303;164;79;18;7;5;6;4;2;4;0
2019-05-22 20:02:59;304;165;79;18;7;5;6;4;2;4;0
2019-05-22 20:03:59;304;165;79;18;7;5;6;4;2;4;0
2019-05-22 20:04:58;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:05:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:06:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:07:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:08:58;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:09:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:10:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:11:58;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:12:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:13:58;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:14:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:15:59;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:16:58;305;165;79;18;8;5;6;4;2;4;0
2019-05-22 20:17:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:18:59;307;167;79;18;8;5;6;4;2;4;0
2019-05-22 20:19:58;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:20:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:21:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:22:58;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:23:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:24:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:25:58;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:26:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:27:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:28:58;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:29:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:31:00;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:31:58;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:32:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:33:59;306;166;79;18;8;5;6;4;2;4;0
2019-05-22 20:34:58;307;166;80;18;8;5;6;4;2;4;0
2019-05-22 20:35:59;308;166;81;18;8;5;6;4;2;4;0
2019-05-22 20:36:58;309;166;82;18;8;5;6;4;2;4;0
2019-05-22 20:37:59;309;166;82;18;8;5;6;4;2;4;0
2019-05-22 20:38:59;309;166;82;18;8;5;6;4;2;4;0
2019-05-22 20:39:58;309;166;82;18;8;5;6;4;2;4;0
2019-05-22 20:40:59;309;166;82;18;8;5;6;4;2;4;0
2019-05-22 20:41:59;309;166;82;18;8;5;6;4;2;4;0
2019-05-22 20:42:58;309;166;82;18;8;5;6;4;2;4;0
2019-05-22 20:43:59;310;166;82;19;8;5;6;4;2;4;0
2019-05-22 20:44:59;310;166;82;19;8;5;6;4;2;4;0
2019-05-22 20:45:58;311;166;83;19;8;5;6;4;2;4;0
2019-05-22 20:46:59;312;166;84;19;8;5;6;4;2;4;0
2019-05-22 20:47:58;312;166;84;19;8;5;6;4;2;4;0
2019-05-22 20:48:59;312;166;84;19;8;5;6;4;2;4;0
2019-05-22 20:49:58;311;166;83;19;8;5;6;4;2;4;0
2019-05-22 20:50:59;311;166;83;19;8;5;6;4;2;4;0
2019-05-22 20:51:59;312;166;84;19;8;5;6;4;2;4;0
2019-05-22 20:52:58;312;166;84;19;8;5;6;4;2;4;0
2019-05-22 20:53:59;312;166;84;19;8;5;6;4;2;4;0
2019-05-22 20:54:59;313;167;84;19;8;5;6;4;2;4;0
2019-05-22 20:55:58;314;167;85;19;8;5;6;4;2;4;0
2019-05-22 20:56:59;314;167;85;19;8;5;6;4;2;4;0
2019-05-22 20:57:58;317;167;87;20;8;5;6;4;2;4;0
2019-05-22 20:58:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 20:59:58;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:00:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:01:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:02:58;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:03:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:04:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:05:58;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:06:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:07:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:08:58;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:09:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:10:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:11:58;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:12:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:13:58;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:14:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:15:59;318;167;87;21;8;5;6;4;2;4;0
2019-05-22 21:16:58;319;167;88;21;8;5;6;4;2;4;0
2019-05-22 21:17:59;319;167;88;21;8;5;6;4;2;4;0
2019-05-22 21:18:59;319;167;88;21;8;5;6;4;2;4;0
2019-05-22 21:19:58;320;168;88;21;8;5;6;4;2;4;0
2019-05-22 21:20:59;320;168;88;21;8;5;6;4;2;4;0
2019-05-22 21:21:59;320;168;88;21;8;5;6;4;2;4;0
2019-05-22 21:22:58;320;168;88;21;8;5;6;4;2;4;0
2019-05-22 21:23:59;320;168;88;21;8;5;6;4;2;4;0
2019-05-22 21:24:58;321;168;88;21;8;6;6;4;2;4;0
2019-05-22 21:25:59;321;168;88;21;8;6;6;4;2;4;0
2019-05-22 21:26:59;322;168;89;21;8;6;6;4;2;4;0
2019-05-22 21:27:58;322;168;89;21;8;6;6;4;2;4;0
2019-05-22 21:28:59;323;169;89;21;8;6;6;4;2;4;0
2019-05-22 21:29:59;323;169;89;21;8;6;6;4;2;4;0
2019-05-22 21:30:58;323;169;89;21;8;6;6;4;2;4;0
2019-05-22 21:31:59;324;169;90;21;8;6;6;4;2;4;0
2019-05-22 21:32:59;324;169;90;21;8;6;6;4;2;4;0
2019-05-22 21:33:58;324;169;90;21;8;6;6;4;2;4;0
2019-05-22 21:34:59;324;169;90;21;8;6;6;4;2;4;0
2019-05-22 21:35:59;324;169;90;21;8;6;6;4;2;4;0
2019-05-22 21:36:58;324;169;90;21;8;6;6;4;2;4;0
2019-05-22 21:37:59;324;169;90;21;8;6;6;4;2;4;0
2019-05-22 21:38:59;325;170;90;21;8;6;6;4;2;4;0
2019-05-22 21:39:59;325;170;90;21;8;6;6;4;2;4;0
2019-05-22 21:40:58;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:41:59;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:42:59;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:43:58;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:44:59;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:45:59;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:46:58;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:47:59;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:48:59;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:49:58;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:50:59;327;171;91;21;8;6;6;4;2;4;0
2019-05-22 21:51:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:52:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:53:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:54:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:55:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:56:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:57:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:58:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 21:59:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:00:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:01:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:02:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:03:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:04:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:05:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:06:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:07:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:08:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:09:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:10:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:11:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:12:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:13:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:14:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:15:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:16:59;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:17:58;328;171;92;21;8;6;6;4;2;4;0
2019-05-22 22:18:59;329;171;93;21;8;6;6;4;2;4;0
2019-05-22 22:19:58;329;171;93;21;8;6;6;4;2;4;0
2019-05-22 22:20:59;330;172;93;21;8;6;6;4;3;3;0
2019-05-22 22:21:59;330;172;93;21;8;6;6;4;3;3;0
2019-05-22 22:22:58;329;172;93;21;8;6;6;4;3;3;0
2019-05-22 22:23:59;329;172;93;21;8;6;6;4;3;3;0
2019-05-22 22:24:59;330;172;94;21;8;6;6;4;3;3;0
2019-05-22 22:25:58;330;172;94;21;8;6;6;4;3;3;0
2019-05-22 22:26:59;331;173;94;21;8;6;6;4;3;3;0
2019-05-22 22:27:59;331;173;94;21;8;6;6;4;3;3;0
2019-05-22 22:28:58;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:29:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:30:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:31:58;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:32:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:33:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:34:58;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:35:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:36:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:37:58;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:38:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:39:59;332;174;94;21;8;6;6;4;3;3;0
2019-05-22 22:40:58;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:41:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:42:59;334;175;95;21;8;6;6;4;3;3;0
2019-05-22 22:43:58;334;175;95;21;8;6;6;4;3;3;0
2019-05-22 22:44:59;334;175;95;21;8;6;6;4;3;3;0
2019-05-22 22:45:58;334;175;95;21;8;6;6;4;3;3;0
2019-05-22 22:46:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:47:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:48:58;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:49:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:50:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:52:00;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:52:58;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:53:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:54:58;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:55:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:56:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:57:58;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:58:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 22:59:58;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 23:00:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 23:01:59;333;175;94;21;8;6;6;4;3;3;0
2019-05-22 23:02:58;333;176;93;21;8;6;6;4;3;3;0
2019-05-22 23:03:59;333;176;93;21;8;6;6;4;3;3;0
2019-05-22 23:04:59;333;176;93;21;8;6;6;4;3;3;0
2019-05-22 23:05:58;333;176;93;21;8;6;6;4;3;3;0
2019-05-22 23:06:59;333;176;93;21;8;6;6;4;3;3;0
2019-05-22 23:07:59;333;176;93;21;8;6;6;4;3;3;0
2019-05-22 23:08:58;333;176;93;21;8;6;6;4;3;3;0
2019-05-22 23:09:59;334;176;94;21;8;6;6;4;3;3;0
2019-05-22 23:10:59;334;176;94;21;8;6;6;4;3;3;0
2019-05-22 23:11:58;334;176;94;21;8;6;6;4;3;3;0
2019-05-22 23:12:59;334;176;94;21;8;6;6;4;3;3;0
2019-05-22 23:13:59;335;176;95;21;8;6;6;4;3;3;0
2019-05-22 23:14:58;335;176;95;21;8;6;6;4;3;3;0
2019-05-22 23:15:59;336;176;95;21;9;6;6;4;3;3;0
2019-05-22 23:16:59;337;177;95;21;9;6;6;4;3;3;0
2019-05-22 23:17:58;337;177;95;21;9;6;6;4;3;3;0
2019-05-22 23:18:59;337;177;95;21;9;6;6;4;3;3;0
2019-05-22 23:19:58;337;177;95;21;9;6;6;4;3;3;0
2019-05-22 23:20:59;336;177;94;21;9;6;6;4;3;3;0
2019-05-22 23:21:59;336;177;94;21;9;6;6;4;3;3;0
2019-05-22 23:22:58;336;177;94;21;9;6;6;4;3;3;0
2019-05-22 23:23:59;337;177;94;21;9;7;6;4;3;3;0
2019-05-22 23:24:59;337;177;94;21;9;7;6;4;3;3;0
2019-05-22 23:25:58;337;177;94;21;9;7;6;4;3;3;0
2019-05-22 23:26:59;337;177;94;21;9;7;6;4;3;3;0
2019-05-22 23:27:58;337;177;94;21;9;7;6;4;3;3;0
2019-05-22 23:28:59;337;177;94;21;9;7;6;4;3;3;0
2019-05-22 23:29:59;337;177;94;21;9;7;6;4;3;3;0
2019-05-22 23:30:58;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:31:59;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:32:58;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:33:59;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:34:59;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:35:58;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:36:59;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:37:59;338;177;95;21;9;7;6;4;3;3;0
2019-05-22 23:38:58;339;178;95;21;9;7;6;4;3;3;0
2019-05-22 23:39:59;339;178;95;21;9;7;6;4;3;3;0
2019-05-22 23:40:59;340;178;95;22;9;7;6;4;3;3;0
2019-05-22 23:41:58;340;178;95;22;9;7;6;4;3;3;0
2019-05-22 23:42:59;341;178;95;22;9;7;6;4;3;3;2
2019-05-22 23:43:59;341;178;95;22;9;7;6;4;3;3;2
2019-05-22 23:44:58;341;178;95;22;9;7;6;4;3;3;2
2019-05-22 23:45:59;342;178;96;22;9;7;6;4;3;3;2
2019-05-22 23:46:59;342;178;96;22;9;7;6;4;3;3;2
2019-05-22 23:47:58;342;178;96;22;9;7;6;4;3;3;2
2019-05-22 23:48:59;342;178;96;22;9;7;6;4;3;3;2
2019-05-22 23:49:59;342;178;96;22;9;7;6;4;3;3;2
2019-05-22 23:50:58;342;178;96;22;9;7;6;4;3;3;2
2019-05-22 23:51:59;342;178;96;22;9;7;6;4;3;3;2
2019-05-22 23:52:59;343;178;97;22;9;7;6;4;3;3;2
2019-05-22 23:53:58;343;178;97;22;9;7;6;4;3;3;2
2019-05-22 23:54:59;343;178;97;22;9;7;6;4;3;3;2
2019-05-22 23:55:59;344;178;98;22;9;7;6;4;3;3;2
2019-05-22 23:57:00;345;179;98;22;9;7;6;4;3;3;2
2019-05-22 23:57:58;345;179;98;22;9;7;6;4;3;3;2
2019-05-22 23:58:59;345;179;98;22;9;7;6;4;3;3;2
2019-05-22 23:59:59;345;179;98;22;9;7;6;4;3;3;2
