datetime;total_votes;Grit;Shambala;Есения;Yardrey;KOCTOPE3;pupsique;ABbl_HEMbl;megalomaniac;-Ne_mogu;daruta
2019-03-13 06:37:58;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:38:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:39:59;54;16;11;5;1;3;0;3;0;3;0
2019-03-13 06:40:58;55;16;11;5;1;3;0;4;0;3;0
2019-03-13 06:41:59;55;16;10;5;1;3;0;4;0;3;0
2019-03-13 06:42:58;55;16;10;5;1;3;0;4;0;3;0
2019-03-13 06:43:59;55;16;10;5;1;3;0;4;0;3;0
2019-03-13 06:44:59;56;16;10;5;1;4;1;4;0;3;0
2019-03-13 06:45:58;56;16;10;5;1;4;1;4;0;3;0
2019-03-13 06:46:59;56;16;10;5;1;4;1;4;0;3;0
2019-03-13 06:47:58;58;17;10;6;1;4;1;4;0;3;0
2019-03-13 06:48:59;58;17;10;6;1;4;1;4;0;3;0
2019-03-13 06:49:59;58;17;10;6;1;4;1;4;0;3;0
2019-03-13 06:50:58;58;17;10;6;1;4;1;4;0;3;0
2019-03-13 06:51:59;58;17;10;6;1;4;1;4;0;3;0
2019-03-13 06:52:58;58;17;10;6;1;4;1;4;0;3;0
2019-03-13 06:53:59;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 06:54:58;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 06:55:58;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 06:56:59;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 06:57:58;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 06:58:59;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 06:59:59;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 07:00:58;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 07:01:59;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 07:02:58;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 07:03:59;60;17;10;6;1;4;2;4;0;3;0
2019-03-13 07:04:59;61;17;11;6;1;4;2;4;0;3;0
2019-03-13 07:05:58;61;17;11;6;1;4;2;4;0;3;0
2019-03-13 07:06:59;62;18;11;6;1;4;2;4;0;3;0
2019-03-13 07:07:58;62;18;11;6;1;4;2;4;0;3;0
2019-03-13 07:08:59;62;18;11;6;1;4;2;4;0;3;0
2019-03-13 07:09:59;62;18;11;6;1;4;2;4;0;3;0
2019-03-13 07:10:58;62;18;11;6;1;4;2;4;0;3;0
2019-03-13 07:11:59;63;19;11;6;1;4;2;4;0;3;0
2019-03-13 07:12:59;63;19;11;6;1;4;2;4;0;3;0
2019-03-13 07:13:58;63;19;11;6;1;4;2;4;0;3;0
2019-03-13 07:14:59;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:15:59;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:16:58;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:18:00;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:18:58;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:19:59;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:20:58;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:21:59;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:22:59;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:23:58;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:24:59;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:25:58;64;19;11;6;2;4;2;4;0;3;1
2019-03-13 07:26:59;65;20;11;6;2;4;2;4;0;3;1
2019-03-13 07:27:59;65;20;11;6;2;4;2;4;0;3;1
2019-03-13 07:28:58;65;20;11;6;2;4;2;4;0;3;1
2019-03-13 07:29:59;65;20;11;6;2;4;2;4;0;3;1
2019-03-13 07:30:58;65;20;11;6;2;4;2;4;0;3;1
2019-03-13 07:31:59;66;20;12;6;2;4;2;4;0;3;1
2019-03-13 07:32:59;66;20;12;6;2;4;2;4;0;3;1
2019-03-13 07:33:58;66;20;12;6;2;4;2;4;0;3;1
2019-03-13 07:34:59;66;20;12;6;2;4;2;4;0;3;1
2019-03-13 07:35:59;66;20;12;6;2;4;2;4;0;3;1
2019-03-13 07:36:58;66;20;12;6;2;4;2;4;0;3;1
2019-03-13 07:37:59;66;20;12;6;2;4;2;4;0;3;1
2019-03-13 07:38:58;67;20;12;6;3;4;2;4;0;3;0
2019-03-13 07:39:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:40:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:41:58;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:42:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:43:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:44:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:45:58;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:46:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:47:58;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:48:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:49:58;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:50:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:51:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:52:58;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:53:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:54:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:55:58;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:56:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:57:59;68;21;12;6;3;4;2;4;0;3;0
2019-03-13 07:58:58;69;21;13;6;3;4;2;4;0;3;0
2019-03-13 07:59:59;69;21;13;6;3;4;2;4;0;3;0
2019-03-13 08:00:58;69;21;13;6;3;4;2;4;0;3;0
2019-03-13 08:01:59;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:02:59;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:03:58;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:04:59;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:05:58;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:06:59;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:07:59;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:08:58;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:09:59;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:10:59;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:11:58;70;22;13;6;3;4;2;4;0;3;0
2019-03-13 08:12:59;71;23;13;6;3;4;2;4;0;3;0
2019-03-13 08:13:58;71;23;13;6;3;4;2;4;0;3;0
2019-03-13 08:14:59;72;24;13;6;3;4;2;4;0;3;0
2019-03-13 08:15:58;72;24;13;6;3;4;2;4;0;3;0
2019-03-13 08:16:59;72;24;13;6;3;4;2;4;0;3;0
2019-03-13 08:17:59;72;24;13;6;3;4;2;4;0;3;0
2019-03-13 08:18:58;73;25;13;6;3;4;2;4;0;3;0
2019-03-13 08:19:59;73;25;13;6;3;4;2;4;0;3;0
2019-03-13 08:20:59;73;25;13;6;3;4;2;4;0;3;0
2019-03-13 08:21:58;73;25;13;6;3;4;2;4;0;3;0
2019-03-13 08:22:59;73;25;13;6;3;4;2;4;0;3;0
2019-03-13 08:23:58;73;25;13;6;3;4;2;4;0;3;0
2019-03-13 08:24:59;73;25;13;6;3;4;2;4;0;3;0
2019-03-13 08:25:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:26:58;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:27:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:28:58;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:29:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:30:58;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:31:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:33:00;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:33:58;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:34:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:35:58;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:36:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:37:58;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:38:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:39:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:40:58;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:41:59;73;26;13;6;3;4;2;3;0;3;0
2019-03-13 08:42:59;74;27;13;6;3;4;2;3;0;3;0
2019-03-13 08:43:58;74;27;13;6;3;4;2;3;0;3;0
2019-03-13 08:44:59;74;27;13;6;3;4;2;3;0;3;0
2019-03-13 08:45:58;74;27;13;6;3;4;2;3;0;3;0
2019-03-13 08:46:59;74;27;13;6;3;4;2;3;0;3;0
2019-03-13 08:47:59;74;27;13;6;3;4;2;3;0;3;0
2019-03-13 08:48:58;75;27;13;6;4;4;2;3;0;3;1
2019-03-13 08:49:59;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:50:59;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:51:58;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:52:59;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:53:58;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:54:59;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:55:59;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:56:58;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:57:59;76;27;13;6;4;4;2;3;0;3;0
2019-03-13 08:58:59;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 08:59:58;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 09:00:59;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 09:01:58;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 09:02:59;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 09:03:59;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 09:04:58;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 09:05:59;77;27;13;6;5;4;2;3;0;3;0
2019-03-13 09:06:58;78;27;13;6;6;4;2;3;0;3;0
2019-03-13 09:07:59;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:08:58;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:09:59;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:10:59;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:11:58;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:12:59;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:13:59;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:14:58;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:15:59;79;28;13;6;6;4;2;3;0;3;0
2019-03-13 09:16:58;80;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:17:59;80;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:18:59;80;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:19:58;80;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:20:59;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:21:58;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:22:59;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:23:59;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:24:58;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:25:59;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:26:59;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:27:58;81;28;14;6;6;4;2;3;0;3;0
2019-03-13 09:28:59;82;28;14;7;6;4;2;3;0;3;0
2019-03-13 09:29:59;82;28;14;7;6;4;2;3;0;3;0
2019-03-13 09:30:58;82;28;14;7;6;4;2;3;0;3;0
2019-03-13 09:31:59;82;28;14;7;6;4;2;3;0;3;0
2019-03-13 09:32:59;83;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:33:58;84;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:34:59;84;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:35:58;85;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:36:59;85;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:37:58;85;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:38:59;85;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:39:58;85;29;14;7;6;4;2;3;0;3;0
2019-03-13 09:40:59;86;29;14;7;6;4;2;3;2;3;0
2019-03-13 09:41:58;86;29;14;7;6;4;2;3;2;3;0
2019-03-13 09:42:59;86;29;14;7;6;4;2;3;2;3;0
2019-03-13 09:43:58;86;29;14;7;6;4;2;3;2;3;0
2019-03-13 09:44:59;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:45:59;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:46:58;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:47:59;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:48:59;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:49:58;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:50:59;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:51:59;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:52:58;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:53:59;87;30;14;7;6;4;2;3;2;3;0
2019-03-13 09:54:59;87;31;13;7;6;4;2;3;2;3;0
2019-03-13 09:55:58;87;31;13;7;6;4;2;3;2;3;0
2019-03-13 09:56:59;87;31;13;7;6;4;2;3;2;3;0
2019-03-13 09:57:59;87;31;13;7;6;4;2;3;2;3;0
2019-03-13 09:58:58;87;31;13;7;6;4;2;3;2;3;0
2019-03-13 09:59:59;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:00:58;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:01:59;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:02:58;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:03:59;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:04:59;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:05:58;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:06:59;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:07:59;88;32;13;7;6;4;2;3;2;3;0
2019-03-13 10:08:58;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:09:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:10:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:11:58;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:12:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:13:58;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:14:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:16:00;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:16:58;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:17:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:18:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:19:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:20:58;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:21:59;89;32;14;7;6;4;2;3;2;3;0
2019-03-13 10:22:58;90;33;14;7;6;4;2;3;2;3;0
2019-03-13 10:23:59;90;33;14;7;6;4;2;3;2;3;0
2019-03-13 10:24:58;90;33;14;7;6;4;2;3;2;3;0
2019-03-13 10:25:59;91;33;14;7;6;4;2;3;2;3;2
2019-03-13 10:26:59;91;33;14;7;6;4;2;3;2;3;2
2019-03-13 10:27:58;91;33;14;7;6;4;2;3;2;3;2
2019-03-13 10:28:59;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:29:59;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:30:58;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:31:59;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:32:58;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:33:59;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:34:59;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:35:58;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:36:59;92;33;14;7;6;5;2;3;2;3;2
2019-03-13 10:37:58;93;33;15;7;6;5;2;3;2;3;2
2019-03-13 10:38:59;93;33;15;7;6;5;2;3;2;3;2
2019-03-13 10:39:59;93;33;15;7;6;5;2;3;2;3;2
2019-03-13 10:40:58;93;33;15;7;6;5;2;3;2;3;2
2019-03-13 10:41:59;93;33;15;7;6;5;2;3;2;3;2
2019-03-13 10:42:58;93;33;15;7;6;5;2;3;2;3;2
2019-03-13 10:43:59;94;33;15;7;6;5;2;3;2;4;2
2019-03-13 10:44:59;94;33;15;7;6;5;2;3;2;4;2
2019-03-13 10:45:58;94;33;15;7;6;5;2;3;2;4;2
2019-03-13 10:46:59;94;33;15;7;6;5;2;3;2;4;2
2019-03-13 10:47:58;95;34;15;7;6;5;2;3;2;4;2
2019-03-13 10:48:59;95;34;15;7;6;5;2;3;2;4;2
2019-03-13 10:49:59;95;34;15;7;6;5;2;3;2;4;2
2019-03-13 10:50:58;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:51:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:52:58;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:53:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:54:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:55:58;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:56:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:57:58;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:58:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 10:59:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 11:00:58;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 11:01:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 11:02:58;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 11:03:59;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 11:04:58;96;35;15;7;6;5;2;3;2;4;2
2019-03-13 11:05:59;97;35;16;7;6;5;2;3;2;4;2
2019-03-13 11:06:58;97;35;16;7;6;5;2;3;2;4;2
2019-03-13 11:07:59;97;35;16;7;6;5;2;3;2;4;2
2019-03-13 11:08:59;97;35;16;7;6;5;2;3;2;4;2
2019-03-13 11:09:58;97;35;16;7;6;5;2;3;2;4;2
2019-03-13 11:10:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:11:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:12:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:13:58;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:14:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:15:58;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:16:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:17:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:18:58;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:19:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:20:58;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:21:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:22:58;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:23:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:24:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:26:00;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:26:58;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:27:59;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:28:58;98;36;16;7;6;5;2;3;2;4;2
2019-03-13 11:29:59;99;37;16;7;6;5;2;3;2;4;2
2019-03-13 11:30:59;99;37;16;7;6;5;2;3;2;4;2
2019-03-13 11:31:58;99;37;16;7;6;5;2;3;2;4;2
2019-03-13 11:32:59;99;37;16;7;6;5;2;3;2;4;2
2019-03-13 11:33:58;99;37;16;7;6;5;2;3;2;4;2
2019-03-13 11:34:59;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:35:59;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:36:58;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:37:59;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:38:58;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:39:59;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:40:59;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:41:58;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:42:59;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:43:59;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:44:58;101;39;16;7;6;5;2;3;2;4;2
2019-03-13 11:45:59;101;39;16;7;6;5;2;3;2;4;2
2019-03-13 11:46:59;101;39;16;7;6;5;2;3;2;4;2
2019-03-13 11:47:58;100;38;16;7;6;5;2;3;2;4;2
2019-03-13 11:48:59;101;38;16;7;7;5;2;3;2;4;2
2019-03-13 11:49:59;101;38;16;7;7;5;2;3;2;4;2
2019-03-13 11:50:58;101;38;16;7;7;5;2;3;2;4;2
2019-03-13 11:51:59;102;39;16;7;7;5;2;3;2;4;2
2019-03-13 11:52:58;102;39;16;7;7;5;2;3;2;4;2
2019-03-13 11:53:59;102;39;16;7;7;5;2;3;2;4;2
2019-03-13 11:54:58;102;39;16;7;7;5;2;3;2;4;2
2019-03-13 11:55:59;104;39;17;7;7;5;3;3;2;4;2
2019-03-13 11:57:00;104;39;17;7;7;5;3;3;2;4;2
2019-03-13 11:57:58;105;40;17;7;7;5;3;3;2;4;2
2019-03-13 11:58:59;106;40;18;7;7;5;3;4;2;4;0
2019-03-13 11:59:58;106;40;18;7;7;5;3;4;2;4;0
2019-03-13 12:00:59;107;40;18;8;7;5;3;4;2;4;0
2019-03-13 12:01:59;107;40;18;8;7;5;3;4;2;4;0
2019-03-13 12:02:58;107;40;18;8;7;5;3;4;2;4;0
2019-03-13 12:03:59;107;40;18;8;7;5;3;4;2;4;0
2019-03-13 12:04:58;108;40;18;9;7;5;3;4;2;4;0
2019-03-13 12:05:59;108;40;18;9;7;5;3;4;2;4;0
2019-03-13 12:06:59;108;40;18;9;7;5;3;4;2;4;0
2019-03-13 12:07:58;108;40;18;9;7;5;3;4;2;4;0
2019-03-13 12:08:59;109;41;18;9;7;5;3;4;2;4;0
2019-03-13 12:09:59;110;42;18;9;7;5;3;4;2;4;0
2019-03-13 12:10:58;110;42;18;9;7;5;3;4;2;4;0
2019-03-13 12:11:59;110;42;18;9;7;5;3;4;2;4;0
2019-03-13 12:12:59;110;42;18;9;7;5;3;4;2;4;0
2019-03-13 12:13:58;110;42;18;9;7;5;3;4;2;4;0
2019-03-13 12:14:59;110;42;18;9;7;5;3;4;2;4;0
2019-03-13 12:15:59;112;42;18;10;7;6;3;4;2;4;0
2019-03-13 12:16:58;112;42;18;10;7;6;3;4;2;4;0
2019-03-13 12:17:59;112;42;18;10;7;6;3;4;2;4;0
2019-03-13 12:18:59;112;42;18;10;7;6;3;4;2;4;0
2019-03-13 12:19:58;112;42;18;10;7;6;3;4;2;4;0
2019-03-13 12:20:59;113;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:21:58;113;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:22:59;114;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:23:59;114;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:24:58;114;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:25:59;114;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:26:59;114;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:27:58;114;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:28:59;114;42;19;10;7;6;3;4;2;4;0
2019-03-13 12:29:58;115;42;19;10;7;6;3;4;2;5;0
2019-03-13 12:30:59;115;42;19;10;7;6;3;4;2;5;0
2019-03-13 12:31:59;115;42;19;10;7;6;3;4;2;5;0
2019-03-13 12:32:58;115;42;19;10;7;6;3;4;2;5;0
2019-03-13 12:33:59;115;42;19;10;7;6;3;4;2;5;0
2019-03-13 12:34:59;115;42;19;10;7;6;3;4;2;5;0
2019-03-13 12:35:58;116;43;19;10;7;6;3;4;2;5;0
2019-03-13 12:36:59;117;43;19;10;7;6;3;4;2;5;0
2019-03-13 12:37:58;118;44;19;10;7;6;3;4;2;5;0
2019-03-13 12:38:59;118;44;19;10;7;6;3;4;2;5;0
2019-03-13 12:39:58;118;44;19;10;7;6;3;4;2;5;0
2019-03-13 12:40:59;118;44;19;10;7;6;3;4;2;5;0
2019-03-13 12:41:59;119;45;19;10;7;6;3;4;2;5;0
2019-03-13 12:42:58;119;45;19;10;7;6;3;4;2;5;0
2019-03-13 12:43:59;119;45;19;10;7;6;3;4;2;5;0
2019-03-13 12:44:58;119;45;19;10;7;6;3;4;2;5;0
2019-03-13 12:45:59;120;45;20;10;7;6;3;4;2;5;0
2019-03-13 12:47:00;120;45;20;10;7;6;3;4;2;5;0
2019-03-13 12:47:58;120;44;20;10;7;6;3;4;3;5;0
2019-03-13 12:48:59;120;44;20;10;7;6;3;4;3;5;0
2019-03-13 12:49:58;121;44;21;10;7;6;3;4;3;5;0
2019-03-13 12:50:59;122;44;22;10;7;6;3;4;3;5;0
2019-03-13 12:51:59;122;44;22;10;7;6;3;4;3;5;0
2019-03-13 12:52:58;123;45;22;10;7;6;3;4;3;5;0
2019-03-13 12:53:59;123;45;22;10;7;6;3;4;3;5;0
2019-03-13 12:54:58;123;45;22;10;7;6;3;4;3;5;0
2019-03-13 12:55:59;125;46;23;10;7;6;3;4;3;5;0
2019-03-13 12:56:59;125;46;23;10;7;6;3;4;3;5;0
2019-03-13 12:57:58;126;46;23;10;8;6;3;4;3;5;0
2019-03-13 12:58:59;126;46;23;10;8;6;3;4;3;5;0
2019-03-13 12:59:58;126;46;23;10;8;6;3;4;3;5;0
2019-03-13 13:00:59;126;46;24;10;8;6;3;4;3;5;0
2019-03-13 13:01:58;128;48;24;10;8;6;3;4;3;5;0
2019-03-13 13:02:59;127;48;24;10;8;6;3;4;3;5;0
2019-03-13 13:03:59;128;48;24;10;9;6;3;4;3;5;0
2019-03-13 13:04:58;128;48;24;10;9;6;3;4;3;5;0
2019-03-13 13:05:59;128;48;24;10;9;6;3;4;3;5;0
2019-03-13 13:06:59;128;48;24;10;9;6;3;4;3;5;0
2019-03-13 13:07:58;129;48;24;10;9;6;3;4;3;5;0
2019-03-13 13:08:59;129;48;24;10;9;6;3;4;3;5;0
2019-03-13 13:09:58;130;49;24;10;9;6;3;4;3;5;0
2019-03-13 13:10:59;130;49;24;10;9;6;3;4;3;5;0
2019-03-13 13:11:59;130;48;25;10;9;6;3;4;3;5;0
2019-03-13 13:12:58;130;48;25;10;9;6;3;4;3;5;0
2019-03-13 13:13:59;131;48;26;10;9;6;3;4;3;5;0
