datetime;total_votes;KT;Volodya_FM;quick_justice;pereehal;navalny;Terkin;KOCTOPE3;Hexadecachoron;bf6;Kolbasevich
2020-07-08 19:45:59;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:46:58;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:47:59;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:48:59;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:49:58;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:50:59;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:51:58;267;114;65;26;9;6;7;5;4;3;4
2020-07-08 19:52:59;268;115;65;26;9;6;7;5;4;3;4
2020-07-08 19:53:59;269;115;65;27;9;6;7;5;4;3;4
2020-07-08 19:54:58;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 19:55:59;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 19:56:58;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 19:57:59;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 19:58:58;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 19:59:59;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:00:58;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:01:59;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:02:58;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:03:59;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:04:58;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:05:59;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:06:58;270;116;65;27;9;6;7;5;4;3;4
2020-07-08 20:07:59;272;118;65;27;9;6;7;5;4;3;4
2020-07-08 20:08:59;274;119;66;27;9;6;7;5;4;3;4
2020-07-08 20:09:58;274;119;66;27;9;6;7;5;4;3;4
2020-07-08 20:10:59;274;119;66;27;9;6;7;5;4;3;4
2020-07-08 20:11:58;274;119;66;27;9;6;7;5;4;3;4
2020-07-08 20:12:59;275;120;66;27;9;6;7;5;4;3;4
2020-07-08 20:13:58;275;120;65;27;9;6;7;5;4;4;4
2020-07-08 20:14:59;275;120;65;27;9;6;7;5;4;4;4
2020-07-08 20:15:59;275;120;65;27;9;6;7;5;4;4;4
2020-07-08 20:16:58;275;120;65;27;9;6;7;5;4;4;4
2020-07-08 20:17:59;276;121;65;27;9;6;7;5;4;4;4
2020-07-08 20:18:58;276;121;65;27;9;6;7;5;4;4;4
2020-07-08 20:19:59;276;121;65;27;9;6;7;5;4;4;4
2020-07-08 20:20:58;276;121;65;27;9;6;7;5;4;4;4
2020-07-08 20:21:59;276;121;65;27;9;6;7;5;4;4;4
2020-07-08 20:22:58;277;121;65;27;10;6;7;5;4;4;4
2020-07-08 20:23:59;277;121;65;27;10;6;7;5;4;4;4
2020-07-08 20:24:59;278;122;65;27;10;6;7;5;4;4;4
2020-07-08 20:25:58;278;122;65;27;10;6;7;5;4;4;4
2020-07-08 20:26:59;278;122;65;27;10;6;7;5;4;4;4
2020-07-08 20:27:59;279;122;65;27;10;7;7;5;4;4;4
2020-07-08 20:28:58;279;122;65;27;10;7;7;5;4;4;4
2020-07-08 20:29:59;279;122;65;27;10;7;7;5;4;4;4
2020-07-08 20:30:58;280;122;65;27;10;7;7;6;4;4;4
2020-07-08 20:31:59;280;122;65;27;10;7;7;6;4;4;4
2020-07-08 20:32:58;280;122;65;27;10;7;7;6;4;4;4
2020-07-08 20:33:59;280;122;65;27;10;7;7;6;4;4;4
2020-07-08 20:34:58;280;122;65;27;10;7;7;6;4;4;4
2020-07-08 20:35:59;281;122;66;27;10;7;7;6;4;4;4
2020-07-08 20:36:58;281;122;66;27;10;7;7;6;4;4;4
2020-07-08 20:37:59;282;123;66;27;10;7;7;6;4;4;4
2020-07-08 20:38:59;282;123;66;27;10;7;7;6;4;4;4
2020-07-08 20:39:58;282;123;66;27;10;7;7;6;4;4;4
2020-07-08 20:40:59;282;123;66;27;10;7;7;6;4;4;4
2020-07-08 20:41:58;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:42:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:43:58;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:44:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:45:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:46:58;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:47:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:48:58;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:49:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:50:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:51:58;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:52:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:53:58;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:54:59;283;124;66;27;10;7;7;6;4;4;4
2020-07-08 20:55:59;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 20:56:58;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 20:57:59;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 20:58:59;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 20:59:58;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 21:00:59;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 21:01:59;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 21:02:58;284;124;66;28;10;7;7;6;4;4;4
2020-07-08 21:03:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:04:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:05:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:06:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:07:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:09:00;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:09:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:10:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:11:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:12:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:13:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:14:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:15:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:16:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:17:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:18:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:19:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:21:00;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:21:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:22:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:23:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:24:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:25:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:26:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:27:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:28:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:29:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:30:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:31:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:32:58;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:33:59;285;125;66;28;10;7;7;6;4;4;4
2020-07-08 21:34:58;286;125;67;28;10;7;7;6;4;4;4
2020-07-08 21:35:59;286;125;67;28;10;7;7;6;4;4;4
2020-07-08 21:36:59;286;125;67;28;10;7;7;6;4;4;4
2020-07-08 21:37:58;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:38:59;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:39:58;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:40:59;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:41:58;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:42:59;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:43:59;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:44:58;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:46:00;288;128;67;27;10;7;7;6;4;4;4
2020-07-08 21:46:58;289;129;67;27;10;7;7;6;4;4;4
2020-07-08 21:47:59;289;129;67;27;10;7;7;6;4;4;4
2020-07-08 21:48:59;291;130;67;27;10;7;7;6;4;4;4
2020-07-08 21:49:58;291;130;67;27;10;7;7;6;4;4;4
2020-07-08 21:50:59;291;130;67;27;10;7;7;6;4;4;4
2020-07-08 21:51:58;291;130;67;27;10;7;7;6;4;4;4
2020-07-08 21:53:00;292;131;67;27;10;7;7;6;4;4;4
2020-07-08 21:53:59;292;131;67;27;10;7;7;6;4;4;4
2020-07-08 21:54:58;292;131;67;27;10;7;7;6;4;4;4
2020-07-08 21:55:59;292;131;67;27;10;7;7;6;4;4;4
2020-07-08 21:56:58;292;131;67;27;10;7;7;6;4;4;4
2020-07-08 21:57:59;292;131;67;27;10;7;7;6;4;4;4
2020-07-08 21:58:59;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 21:59:58;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:00:59;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:01:58;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:02:59;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:03:58;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:04:59;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:05:58;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:06:59;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:07:59;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:08:58;293;131;67;27;10;7;7;6;5;4;4
2020-07-08 22:09:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:10:58;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:11:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:12:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:13:58;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:14:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:15:58;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:16:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:17:58;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:18:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:19:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:20:58;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:21:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:22:59;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:23:58;293;131;68;26;10;7;7;6;5;4;4
2020-07-08 22:24:59;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:25:58;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:26:59;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:27:59;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:28:58;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:29:59;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:30:58;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:31:59;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:32:59;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:33:58;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:34:59;292;132;66;26;10;7;7;6;5;4;4
2020-07-08 22:35:58;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:36:59;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:37:58;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:38:59;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:39:58;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:40:59;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:41:59;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:42:58;293;132;67;26;10;7;7;6;5;4;4
2020-07-08 22:43:59;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:44:58;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:45:59;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:46:59;294;132;68;26;10;7;7;6;5;4;4
2020-07-08 22:47:58;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:48:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:49:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:50:58;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:51:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:52:58;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:53:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:54:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:55:58;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:56:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:57:58;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:58:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 22:59:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 23:00:58;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 23:01:59;295;132;68;27;10;7;7;6;5;4;4
2020-07-08 23:02:59;296;133;68;27;10;7;7;6;5;4;4
2020-07-08 23:03:58;297;134;68;27;10;7;7;6;5;4;4
2020-07-08 23:04:59;297;134;68;27;10;7;7;6;5;4;4
2020-07-08 23:05:58;297;134;68;27;10;7;7;6;5;4;4
2020-07-08 23:06:59;298;135;68;27;10;7;7;6;5;4;4
2020-07-08 23:07:59;299;136;69;27;10;7;6;6;5;4;4
2020-07-08 23:08:58;300;137;69;27;10;7;6;6;5;4;4
2020-07-08 23:09:59;300;137;69;27;10;7;6;6;5;4;4
2020-07-08 23:10:58;300;137;69;27;10;7;6;6;5;4;4
2020-07-08 23:11:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:12:58;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:13:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:14:58;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:15:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:16:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:17:58;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:18:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:19:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:20:58;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:21:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:22:59;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:23:58;298;137;68;27;10;7;6;6;5;4;4
2020-07-08 23:24:59;297;137;68;27;10;7;6;6;5;4;3
2020-07-08 23:25:58;297;137;68;27;10;7;6;6;5;4;3
2020-07-08 23:26:59;298;138;68;27;10;8;6;6;4;4;3
2020-07-08 23:27:58;298;138;68;27;10;8;6;6;4;4;3
2020-07-08 23:28:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:29:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:30:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:31:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:32:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:33:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:34:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:35:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:36:58;300;139;69;27;10;8;6;6;4;4;3
2020-07-08 23:37:59;300;139;69;27;10;8;6;6;4;4;3
2020-07-08 23:38:58;300;139;69;27;10;8;6;6;4;4;3
2020-07-08 23:39:59;300;139;69;27;10;8;6;6;4;4;3
2020-07-08 23:40:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:41:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:42:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:43:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:44:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:45:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:46:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:47:59;298;139;67;27;10;8;6;6;4;4;3
2020-07-08 23:48:58;298;139;67;27;10;8;6;6;4;4;3
2020-07-08 23:49:59;298;139;67;27;10;8;6;6;4;4;3
2020-07-08 23:50:58;298;139;67;27;10;8;6;6;4;4;3
2020-07-08 23:51:59;298;139;67;27;10;8;6;6;4;4;3
2020-07-08 23:52:59;298;139;67;27;10;8;6;6;4;4;3
2020-07-08 23:53:58;298;139;67;27;10;8;6;6;4;4;3
2020-07-08 23:54:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:55:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:56:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:57:59;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:58:58;299;139;68;27;10;8;6;6;4;4;3
2020-07-08 23:59:59;301;140;69;27;10;8;6;6;4;4;3
