datetime;total_votes;Kolbasevich;solariz;pupsique;Der_Sturmer;Fatbrain;Hmmm;brammator;ante;praktik;Goinsane
2019-06-19 00:00:59;2;0;0;0;0;0;0;0;0;0;0
2019-06-19 00:01:59;3;0;0;0;0;0;0;0;0;1;0
2019-06-19 00:02:58;3;0;0;0;0;0;0;0;0;1;0
2019-06-19 00:03:59;4;0;0;0;0;0;0;0;0;2;0
2019-06-19 00:04:59;4;0;0;0;0;0;0;0;0;2;0
2019-06-19 00:05:58;5;0;0;0;0;0;0;0;1;2;0
2019-06-19 00:06:59;5;0;0;0;0;0;0;0;1;2;0
2019-06-19 00:07:59;5;0;0;0;0;0;0;0;1;2;0
2019-06-19 00:08:58;6;0;0;0;1;0;0;0;1;2;0
2019-06-19 00:09:59;6;0;0;0;1;0;0;0;1;2;0
2019-06-19 00:10:59;6;0;0;0;1;0;0;0;1;2;0
2019-06-19 00:11:59;7;0;0;0;1;1;0;0;1;2;0
2019-06-19 00:12:58;8;0;0;0;1;1;0;0;1;2;1
2019-06-19 00:13:59;8;0;0;0;1;1;0;0;1;2;1
2019-06-19 00:14:58;9;0;0;0;1;2;0;0;1;2;1
2019-06-19 00:15:59;12;0;0;1;1;2;0;0;1;2;1
2019-06-19 00:16:59;12;0;0;1;1;2;0;0;1;2;1
2019-06-19 00:17:58;12;0;0;1;1;2;0;0;1;2;1
2019-06-19 00:18:59;12;0;0;1;1;2;0;0;1;2;1
2019-06-19 00:19:59;12;0;0;1;1;2;0;0;1;2;1
2019-06-19 00:20:58;12;0;0;1;1;2;0;0;1;2;1
2019-06-19 00:21:59;13;0;0;1;1;3;0;0;1;2;1
2019-06-19 00:22:59;14;0;0;1;1;3;0;0;1;2;1
2019-06-19 00:23:58;14;0;0;1;1;3;0;0;1;2;1
2019-06-19 00:24:59;17;0;0;0;2;4;0;1;1;2;1
2019-06-19 00:25:59;18;0;0;0;3;4;0;1;1;2;1
2019-06-19 00:26:58;18;0;0;0;3;4;0;1;1;2;1
2019-06-19 00:27:59;20;0;0;0;3;6;0;1;1;2;1
2019-06-19 00:28:59;20;0;0;0;3;6;0;1;1;2;1
2019-06-19 00:29:58;20;0;0;0;3;6;0;1;1;2;1
2019-06-19 00:30:59;21;0;0;0;4;6;0;1;1;2;1
2019-06-19 00:31:59;22;0;0;1;4;6;0;1;0;2;2
2019-06-19 00:32:58;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:33:59;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:34:59;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:35:58;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:36:59;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:37:59;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:38:58;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:39:59;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:40:59;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:41:58;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:42:59;23;0;0;2;4;6;0;0;1;2;2
2019-06-19 00:44:00;24;0;0;2;5;6;0;0;1;2;2
2019-06-19 00:44:58;24;0;0;2;5;6;0;0;1;2;2
2019-06-19 00:45:59;27;0;0;2;6;6;0;1;2;2;2
2019-06-19 00:46:59;28;0;0;2;6;6;0;1;3;2;2
2019-06-19 00:47:59;28;0;0;2;6;6;0;1;3;2;2
2019-06-19 00:48:58;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:49:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:50:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:51:58;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:52:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:53:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:54:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:55:58;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:56:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:57:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:58:58;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 00:59:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:00:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:01:58;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:02:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:03:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:04:58;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:05:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:06:59;29;0;0;2;6;6;0;0;3;2;2
2019-06-19 01:07:59;30;0;0;3;6;6;0;0;3;2;2
2019-06-19 01:08:58;30;0;0;2;6;6;0;0;3;3;2
2019-06-19 01:09:59;30;0;0;2;6;6;0;0;3;3;2
2019-06-19 01:10:59;30;0;0;2;6;6;0;0;3;3;2
2019-06-19 01:11:58;30;0;0;2;6;6;0;0;3;3;2
2019-06-19 01:12:59;30;0;0;2;6;6;0;0;3;3;2
2019-06-19 01:13:58;31;0;0;2;6;6;0;0;4;3;2
2019-06-19 01:14:59;32;0;0;2;6;6;0;0;5;3;2
2019-06-19 01:15:59;33;0;0;2;6;6;0;0;5;4;2
2019-06-19 01:16:58;33;0;0;2;6;6;0;0;5;4;2
2019-06-19 01:17:59;33;0;0;2;6;6;0;0;5;4;2
2019-06-19 01:18:59;33;0;0;2;6;6;0;0;5;4;2
2019-06-19 01:19:58;33;0;0;2;6;6;0;0;5;4;2
2019-06-19 01:20:59;34;0;0;2;7;6;0;0;5;4;2
2019-06-19 01:21:59;34;0;0;2;7;6;0;0;5;4;2
2019-06-19 01:22:58;34;0;0;2;7;6;0;0;5;4;2
2019-06-19 01:23:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:24:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:25:58;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:26:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:27:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:28:58;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:29:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:30:58;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:31:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:32:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:33:58;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:34:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:35:58;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:36:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:37:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:38:58;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:39:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:40:59;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:41:58;35;0;0;2;7;7;0;0;5;4;2
2019-06-19 01:42:59;36;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:43:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:44:58;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:45:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:46:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:47:58;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:48:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:49:58;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:50:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:51:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:52:58;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:53:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:54:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:55:58;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:56:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:57:59;37;0;0;2;7;7;0;0;6;4;2
2019-06-19 01:58:58;38;0;0;3;7;7;0;0;6;4;2
2019-06-19 01:59:59;38;0;0;3;7;7;0;0;6;4;2
2019-06-19 02:00:59;39;0;0;3;7;7;0;0;6;4;2
2019-06-19 02:01:58;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:02:59;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:03:59;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:04:58;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:05:59;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:06:58;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:07:59;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:08:59;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:09:58;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:10:59;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:11:59;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:12:58;40;0;0;4;7;7;0;0;6;4;2
2019-06-19 02:13:59;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:14:59;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:15:58;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:16:59;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:17:58;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:18:59;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:19:59;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:20:58;42;0;0;5;7;8;0;0;6;4;2
2019-06-19 02:21:59;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:22:59;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:23:58;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:24:59;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:25:58;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:26:59;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:27:59;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:28:58;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:29:59;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:30:59;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:31:58;43;0;0;5;7;9;0;0;6;4;2
2019-06-19 02:32:59;44;0;1;5;7;9;0;0;6;4;2
2019-06-19 02:33:59;45;0;1;5;7;10;0;0;6;4;2
2019-06-19 02:34:58;45;0;1;5;7;10;0;0;6;4;2
2019-06-19 02:35:59;46;0;0;5;7;10;0;0;6;4;2
2019-06-19 02:36:59;46;0;0;5;7;10;0;0;6;4;2
2019-06-19 02:37:58;46;0;0;5;7;10;0;0;6;4;2
2019-06-19 02:38:59;47;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:39:59;47;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:40:58;47;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:41:59;47;0;0;5;7;10;0;0;7;4;2
2019-06-19 02:42:58;47;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:43:59;47;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:44:59;47;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:45:58;47;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:46:59;48;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:47:59;48;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:48:58;48;0;0;5;7;11;0;0;6;4;2
2019-06-19 02:49:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:50:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:51:58;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:52:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:53:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:54:58;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:55:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:56:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:57:58;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:58:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 02:59:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 03:00:58;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 03:01:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 03:02:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 03:03:58;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 03:04:59;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 03:05:58;49;0;0;6;7;11;0;0;6;4;2
2019-06-19 03:06:59;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:07:58;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:08:59;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:09:59;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:10:58;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:11:59;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:12:59;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:13:59;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:14:58;50;0;2;6;7;11;0;0;6;4;2
2019-06-19 03:15:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:16:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:17:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:18:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:19:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:20:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:21:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:22:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:23:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:24:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:25:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:26:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:27:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:28:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:29:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:30:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:31:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:32:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:33:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:34:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:35:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:36:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:37:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:38:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:39:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:41:00;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:41:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:42:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:43:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:44:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:45:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:46:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:47:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:48:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:49:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:50:59;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:51:58;51;0;3;6;7;11;0;0;6;4;2
2019-06-19 03:52:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 03:53:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 03:54:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 03:55:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 03:57:00;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 03:57:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 03:58:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 03:59:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:00:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:01:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:02:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:03:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:04:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:05:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:06:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:07:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:08:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:09:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:10:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:11:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:12:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:13:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:14:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:15:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:16:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:17:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:18:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:19:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:20:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:21:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:22:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:23:58;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:24:59;52;0;3;6;7;11;0;0;6;5;2
2019-06-19 04:25:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:26:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:27:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:28:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:29:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:30:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:31:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:32:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:33:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:34:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:35:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:36:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:37:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:38:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:39:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:40:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:41:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:42:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:43:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:44:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:45:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:46:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:47:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:48:59;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:49:58;53;0;3;6;7;11;0;0;7;5;2
2019-06-19 04:50:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:51:58;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:52:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:53:58;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:54:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:55:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:56:58;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:57:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:58:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 04:59:58;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 05:00:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 05:01:59;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 05:02:58;54;0;3;6;7;12;0;0;7;5;2
2019-06-19 05:03:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:04:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:05:58;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:06:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:07:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:08:58;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:09:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:10:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:11:58;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:12:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:13:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:14:58;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:15:59;55;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:16:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:17:58;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:18:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:19:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:20:58;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:21:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:22:58;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:23:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:24:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:25:58;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:26:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:27:59;56;0;4;6;7;12;0;0;7;5;2
2019-06-19 05:28:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:29:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:30:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:31:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:32:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:33:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:34:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:35:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:36:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:37:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:38:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:39:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:40:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:41:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:42:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:43:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:44:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:45:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:46:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:47:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:48:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:49:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:50:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:51:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:52:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:53:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:54:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:55:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:56:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:57:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:58:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 05:59:59;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:00:58;57;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:01:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:02:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:03:58;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:04:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:05:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:06:58;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:07:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:08:58;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:09:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:10:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:11:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:12:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:13:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:14:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:15:59;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:16:58;58;0;4;6;7;12;0;0;8;5;2
2019-06-19 06:17:59;59;0;4;6;8;12;0;0;8;5;2
2019-06-19 06:18:58;59;0;5;6;8;12;0;0;7;5;2
2019-06-19 06:19:59;59;0;5;6;8;12;0;0;7;5;2
2019-06-19 06:20:59;59;0;5;6;8;12;0;0;7;5;2
2019-06-19 06:21:58;59;0;5;6;8;12;0;0;7;5;2
2019-06-19 06:22:59;59;0;5;6;8;12;0;0;7;5;2
2019-06-19 06:23:59;59;0;5;6;8;12;0;0;7;5;2
2019-06-19 06:24:58;60;0;5;6;8;12;0;0;7;5;2
2019-06-19 06:25:59;61;0;5;6;8;13;0;0;7;5;2
2019-06-19 06:27:00;61;0;5;6;8;13;0;0;7;5;2
2019-06-19 06:27:58;61;0;5;6;8;13;0;0;7;5;2
2019-06-19 06:28:59;61;0;5;6;8;13;0;0;7;5;2
2019-06-19 06:29:59;61;0;5;6;8;13;0;0;7;5;2
2019-06-19 06:30:58;61;0;5;6;8;13;0;0;7;5;2
2019-06-19 06:31:59;62;2;5;6;8;13;0;0;7;5;2
2019-06-19 06:32:59;62;2;5;6;8;13;0;0;7;5;2
2019-06-19 06:33:58;62;2;5;6;8;13;0;0;7;5;2
2019-06-19 06:34:59;65;3;5;6;9;13;0;0;8;5;2
2019-06-19 06:35:58;65;3;5;6;9;13;0;0;8;5;2
2019-06-19 06:36:59;65;3;5;6;9;13;0;0;8;5;2
2019-06-19 06:37:59;66;4;5;6;9;13;0;0;8;5;2
