datetime;total_votes;mahinaci9;Hactar;Volodya_FM;Yardrey;dennou;navalny;quick_justice;shamanka2_0;Mindsplitter;Haktar
2020-11-04 19:42:59;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:43:58;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:44:59;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:45:59;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:46:59;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:47:58;230;82;46;32;16;11;9;5;0;4;4
2020-11-04 19:48:59;231;82;46;32;16;11;10;5;0;4;4
2020-11-04 19:49:59;232;82;47;32;16;11;10;5;0;4;4
2020-11-04 19:50:58;232;82;47;32;16;11;10;5;0;4;4
2020-11-04 19:51:59;232;82;47;32;16;11;10;5;0;4;4
2020-11-04 19:52:58;233;82;48;32;16;11;10;5;0;4;4
2020-11-04 19:53:59;233;82;48;32;16;11;10;5;0;4;4
2020-11-04 19:54:59;234;82;48;32;16;11;10;5;0;5;4
2020-11-04 19:55:58;234;82;48;32;16;11;10;5;0;5;4
2020-11-04 19:56:59;234;82;48;32;16;11;10;5;0;5;4
2020-11-04 19:57:59;235;82;49;33;16;11;10;5;0;5;3
2020-11-04 19:58:58;235;82;49;33;16;11;10;5;0;5;3
2020-11-04 19:59:59;235;82;49;33;16;11;10;5;0;5;3
2020-11-04 20:00:59;236;83;49;33;16;11;10;5;0;5;3
2020-11-04 20:01:58;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:02:59;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:03:59;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:04:58;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:05:59;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:06:58;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:07:59;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:08:59;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:09:58;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:10:59;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:11:59;237;84;49;33;16;11;10;5;0;5;3
2020-11-04 20:12:58;238;84;50;33;16;11;10;5;0;5;3
2020-11-04 20:13:59;238;84;50;33;16;11;10;5;0;5;3
2020-11-04 20:14:59;238;84;50;33;16;11;10;5;0;5;3
2020-11-04 20:15:58;239;84;50;34;16;11;10;5;0;5;3
2020-11-04 20:16:59;240;84;51;34;16;11;10;5;0;5;3
2020-11-04 20:17:59;241;84;51;34;17;11;10;5;0;5;3
2020-11-04 20:18:58;241;84;52;34;17;11;10;5;0;5;3
2020-11-04 20:19:59;241;83;53;34;17;11;10;5;0;5;3
2020-11-04 20:20:59;241;83;53;34;17;11;10;5;0;5;3
2020-11-04 20:21:59;242;83;54;34;17;11;10;5;0;5;3
2020-11-04 20:22:58;242;83;54;34;17;11;10;5;0;5;3
2020-11-04 20:23:59;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:24:59;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:25:58;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:26:59;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:27:58;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:28:59;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:29:59;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:30:58;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:31:59;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:32:59;243;83;54;34;17;11;10;5;0;6;3
2020-11-04 20:33:58;243;82;55;34;17;11;10;5;0;6;3
2020-11-04 20:34:59;244;82;55;34;17;11;10;5;0;6;3
2020-11-04 20:35:59;245;82;55;34;17;11;10;5;3;6;0
2020-11-04 20:36:58;245;82;55;34;17;11;10;5;3;6;0
2020-11-04 20:37:59;245;82;55;34;17;11;10;5;3;6;0
2020-11-04 20:38:59;246;82;56;34;17;11;10;5;3;6;0
2020-11-04 20:39:58;246;82;56;34;17;11;10;5;3;6;0
2020-11-04 20:40:59;246;82;56;34;17;11;10;5;3;6;0
2020-11-04 20:41:59;247;82;57;34;17;11;10;5;3;6;0
2020-11-04 20:42:58;247;82;57;34;17;11;10;5;3;6;0
2020-11-04 20:43:59;247;82;57;34;17;11;10;5;3;6;0
2020-11-04 20:44:59;247;82;57;34;17;11;10;5;3;6;0
2020-11-04 20:45:58;248;82;57;34;17;11;10;5;4;6;0
2020-11-04 20:46:59;248;82;57;34;17;11;10;5;4;6;0
2020-11-04 20:47:59;248;82;57;34;17;11;10;5;4;6;0
2020-11-04 20:48:58;248;82;57;34;17;11;10;5;4;6;0
2020-11-04 20:49:59;248;82;57;34;17;11;10;5;4;6;0
2020-11-04 20:50:59;248;82;57;34;17;11;10;5;4;6;0
2020-11-04 20:51:58;248;82;57;34;17;11;10;5;4;6;0
2020-11-04 20:52:59;248;81;58;34;17;11;10;5;4;6;0
2020-11-04 20:53:59;248;81;58;34;17;11;10;5;4;6;0
2020-11-04 20:54:58;248;81;58;34;17;11;10;5;4;6;0
2020-11-04 20:55:59;248;81;58;34;17;11;10;5;4;6;0
2020-11-04 20:56:59;248;81;58;34;17;11;10;5;4;6;0
2020-11-04 20:57:58;249;81;58;34;18;11;10;5;4;6;0
2020-11-04 20:58:59;249;81;58;34;18;11;10;5;4;6;0
2020-11-04 20:59:59;249;81;58;34;18;11;10;5;4;6;0
2020-11-04 21:00:58;249;81;58;34;18;11;10;5;4;6;0
2020-11-04 21:01:59;249;81;58;34;18;11;10;5;4;6;0
2020-11-04 21:02:59;250;81;59;34;18;11;10;5;4;6;0
2020-11-04 21:03:58;250;81;59;34;18;11;10;5;4;6;0
2020-11-04 21:04:59;250;81;59;34;18;11;10;5;4;6;0
2020-11-04 21:05:59;250;81;59;34;18;11;10;5;4;6;0
2020-11-04 21:06:58;251;81;59;35;18;11;10;5;4;6;0
2020-11-04 21:07:59;251;81;59;35;18;11;10;5;4;6;0
2020-11-04 21:08:59;251;81;59;35;18;11;10;5;4;6;0
2020-11-04 21:09:58;251;81;59;35;18;11;10;5;4;6;0
2020-11-04 21:10:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:11:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:12:58;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:13:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:14:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:15:58;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:16:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:17:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:18:58;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:19:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:20:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:21:58;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:22:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:23:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:24:58;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:25:59;252;82;59;35;18;11;10;5;4;6;0
2020-11-04 21:26:59;252;81;60;35;18;11;10;5;4;6;0
2020-11-04 21:27:58;252;81;60;35;18;11;10;5;4;6;0
2020-11-04 21:28:59;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:29:59;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:30:58;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:31:59;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:32:58;252;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:33:59;252;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:34:59;252;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:35:58;252;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:36:59;252;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:37:59;252;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:38:58;252;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:39:59;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:40:59;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:41:58;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:42:59;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:43:59;253;81;61;35;18;11;10;5;4;6;0
2020-11-04 21:44:58;253;81;63;35;18;11;10;5;4;6;3
2020-11-04 21:45:59;253;81;63;35;18;11;10;5;4;6;3
2020-11-04 21:46:59;253;81;63;35;18;11;10;5;4;6;3
2020-11-04 21:47:58;253;81;63;35;18;11;10;5;4;6;3
2020-11-04 21:48:59;253;81;63;35;18;11;10;5;4;6;3
2020-11-04 21:49:59;253;81;63;35;18;11;10;5;4;6;3
2020-11-04 21:50:58;253;81;63;35;18;11;10;5;4;6;3
2020-11-04 21:51:59;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:52:59;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:53:59;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:54:58;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:55:59;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:56:58;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:57:59;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:58:59;254;82;63;35;18;11;10;5;4;6;3
2020-11-04 21:59:58;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:00:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:01:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:02:58;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:03:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:04:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:05:58;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:06:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:07:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:08:58;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:09:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:10:59;254;81;64;35;18;11;10;5;4;6;3
2020-11-04 22:11:58;254;80;66;35;18;11;10;5;4;5;3
2020-11-04 22:12:59;254;80;66;35;18;11;10;5;4;5;3
2020-11-04 22:13:58;254;80;66;35;18;11;10;5;4;5;3
2020-11-04 22:14:59;254;80;66;35;18;11;10;5;4;5;3
2020-11-04 22:15:59;254;81;66;34;18;11;10;5;4;5;3
2020-11-04 22:16:58;255;81;67;34;18;11;10;5;4;5;3
2020-11-04 22:17:59;255;81;67;34;18;11;10;5;4;5;3
2020-11-04 22:18:59;255;81;67;34;18;11;10;5;4;5;3
2020-11-04 22:19:58;256;82;67;34;18;11;10;5;4;5;3
2020-11-04 22:20:59;256;82;67;34;18;11;10;5;4;5;3
2020-11-04 22:21:59;256;82;67;34;18;11;10;5;4;5;3
2020-11-04 22:22:58;257;83;67;34;18;11;10;5;4;5;3
2020-11-04 22:23:59;257;83;67;34;18;11;10;5;4;5;3
2020-11-04 22:24:59;257;83;67;34;18;11;10;5;4;5;3
2020-11-04 22:25:58;257;83;67;34;18;11;10;5;4;5;3
2020-11-04 22:26:59;258;83;67;34;18;11;10;6;4;5;3
2020-11-04 22:27:59;258;83;67;34;18;11;10;6;4;5;3
2020-11-04 22:28:58;258;83;67;34;18;11;10;6;4;5;3
2020-11-04 22:29:59;258;83;67;34;18;11;10;6;4;5;3
2020-11-04 22:30:59;258;83;67;34;18;11;10;6;4;5;3
2020-11-04 22:31:58;259;84;67;34;18;11;10;6;4;5;3
2020-11-04 22:32:59;259;84;67;34;18;11;10;6;4;5;3
2020-11-04 22:33:58;259;84;67;34;18;11;10;6;4;5;3
2020-11-04 22:34:59;259;84;67;34;18;11;10;6;4;5;3
2020-11-04 22:35:59;260;84;67;35;18;11;10;6;4;5;3
2020-11-04 22:36:58;260;84;67;35;18;11;10;6;4;5;3
2020-11-04 22:37:59;260;84;67;35;18;11;10;6;4;5;3
2020-11-04 22:38:59;260;84;67;35;18;11;10;6;4;5;3
2020-11-04 22:39:58;260;84;67;35;18;11;10;6;4;5;3
2020-11-04 22:40:59;260;84;67;35;18;11;10;6;4;5;3
2020-11-04 22:41:59;260;85;67;35;18;11;9;6;4;5;3
2020-11-04 22:42:58;260;85;67;35;18;11;9;6;4;5;3
2020-11-04 22:43:59;260;85;67;35;18;11;9;6;4;5;3
2020-11-04 22:44:59;260;85;67;35;18;11;9;6;4;5;3
2020-11-04 22:45:58;260;85;67;35;18;11;9;6;4;5;3
2020-11-04 22:46:59;260;85;67;35;18;11;9;6;4;5;3
2020-11-04 22:47:59;260;85;67;35;18;11;9;6;4;5;3
2020-11-04 22:48:58;260;84;68;35;18;11;9;6;4;5;3
2020-11-04 22:49:59;261;84;69;35;18;11;9;6;4;5;3
2020-11-04 22:50:59;261;84;69;35;18;11;9;6;4;5;3
2020-11-04 22:51:58;261;84;69;35;18;11;9;6;4;5;3
2020-11-04 22:52:59;261;84;69;35;18;11;9;6;4;5;3
2020-11-04 22:53:59;261;84;69;35;18;11;9;6;4;5;3
2020-11-04 22:54:58;262;85;69;35;18;11;9;6;4;5;3
2020-11-04 22:55:59;262;85;69;35;18;11;9;6;4;5;3
2020-11-04 22:56:59;262;85;69;35;18;11;9;6;4;5;3
2020-11-04 22:57:58;262;85;69;35;18;11;9;6;4;5;3
2020-11-04 22:58:59;262;85;69;35;18;11;9;6;4;5;3
2020-11-04 22:59:59;263;85;69;35;18;11;9;6;4;5;3
2020-11-04 23:00:58;263;85;69;35;18;11;9;6;4;5;3
2020-11-04 23:01:59;263;85;69;35;18;11;9;6;4;5;3
2020-11-04 23:03:00;263;85;69;35;18;11;9;6;4;5;3
2020-11-04 23:03:58;263;85;69;35;18;11;9;6;4;5;3
2020-11-04 23:04:59;263;85;69;35;18;11;9;6;4;5;3
2020-11-04 23:05:58;264;85;70;35;18;11;9;6;4;5;3
2020-11-04 23:06:59;264;85;70;35;18;11;9;6;4;5;3
2020-11-04 23:07:58;264;85;70;35;18;11;9;6;4;5;3
2020-11-04 23:08:59;264;85;70;35;18;11;9;6;4;5;3
2020-11-04 23:09:59;264;85;70;35;18;11;9;6;4;5;3
2020-11-04 23:10:58;264;85;70;35;18;11;9;6;4;5;3
2020-11-04 23:11:59;264;85;70;35;18;11;9;6;4;5;3
2020-11-04 23:12:59;265;85;70;36;18;11;9;6;4;5;3
2020-11-04 23:13:58;266;85;71;36;18;11;9;6;4;5;3
2020-11-04 23:14:59;267;85;72;36;18;11;9;6;4;5;3
2020-11-04 23:15:59;267;85;72;36;18;11;9;6;4;5;3
2020-11-04 23:16:58;267;85;72;36;18;11;9;6;4;5;3
2020-11-04 23:17:59;268;86;72;36;18;11;9;6;4;5;3
2020-11-04 23:18:58;268;86;72;36;18;11;9;6;4;5;3
2020-11-04 23:19:59;268;86;72;36;18;11;9;6;4;5;3
2020-11-04 23:20:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:21:58;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:22:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:23:58;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:24:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:25:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:26:58;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:27:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:28:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:29:58;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:30:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:31:58;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:32:59;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:33:59;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:34:58;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:35:59;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:36:59;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:37:58;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:38:59;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:39:58;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:40:59;269;88;72;35;18;11;9;6;4;5;3
2020-11-04 23:41:59;270;88;72;36;18;11;9;6;4;5;3
2020-11-04 23:43:00;272;88;73;37;18;11;9;6;4;5;3
2020-11-04 23:43:58;272;88;73;37;18;11;9;6;4;5;3
2020-11-04 23:44:59;272;88;73;37;18;11;9;6;4;5;3
2020-11-04 23:45:58;273;88;74;37;18;11;9;6;4;5;3
2020-11-04 23:46:59;273;88;74;37;18;11;9;6;4;5;3
2020-11-04 23:47:59;273;88;74;37;18;11;9;6;4;5;3
2020-11-04 23:48:58;273;88;74;37;18;11;9;6;4;5;3
2020-11-04 23:49:59;273;88;74;37;18;11;9;6;4;5;3
2020-11-04 23:51:00;274;88;74;37;18;11;9;6;5;5;3
2020-11-04 23:51:58;274;88;74;37;18;11;9;6;5;5;3
2020-11-04 23:52:59;274;88;74;37;18;11;9;6;5;5;3
2020-11-04 23:53:59;274;88;74;37;18;11;9;6;5;5;3
2020-11-04 23:54:58;274;88;74;37;18;11;9;6;5;5;3
2020-11-04 23:55:59;274;88;74;37;18;11;9;6;5;5;3
2020-11-04 23:56:59;274;87;75;37;18;11;9;6;5;5;3
2020-11-04 23:57:58;274;86;76;37;18;11;9;6;5;5;3
2020-11-04 23:58:59;275;86;77;37;18;11;9;6;5;5;3
2020-11-04 23:59:59;275;85;78;37;18;11;9;6;5;5;3
