datetime;total_votes;norpo;Есения;navalny;kaiL;ruweb;shamanka;libertine;avvadonn;Mindsplitter;quick_justice
2020-09-23 20:14:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:15:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:16:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:17:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:18:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:19:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:20:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:21:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:22:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:23:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:24:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:25:59;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:26:58;211;59;41;28;26;9;6;9;5;6;3
2020-09-23 20:27:59;212;59;41;28;26;9;7;9;5;6;3
2020-09-23 20:28:58;212;59;41;28;26;9;7;9;5;6;3
2020-09-23 20:29:59;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:30:59;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:31:58;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:32:59;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:33:58;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:34:59;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:35:59;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:36:58;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:37:59;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:39:00;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:39:58;213;59;42;28;26;9;7;9;5;6;3
2020-09-23 20:40:59;215;60;42;28;26;9;7;9;6;6;3
2020-09-23 20:41:58;215;60;42;28;26;9;7;9;6;6;3
2020-09-23 20:42:59;215;60;42;28;26;9;7;9;6;6;3
2020-09-23 20:43:59;215;60;42;28;26;9;7;9;6;6;3
2020-09-23 20:44:58;215;60;42;28;26;9;7;9;6;6;3
2020-09-23 20:45:59;215;60;42;28;26;9;7;9;6;6;3
2020-09-23 20:46:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:47:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:49:00;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:49:58;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:50:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:51:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:52:58;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:53:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:54:58;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:55:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:56:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:57:58;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:58:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 20:59:59;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 21:00:58;216;60;43;28;26;9;7;9;6;6;3
2020-09-23 21:01:59;217;60;43;28;26;9;7;9;7;6;3
2020-09-23 21:02:59;217;60;43;28;26;9;7;9;7;6;3
2020-09-23 21:03:58;217;60;43;28;26;9;7;9;7;6;3
2020-09-23 21:04:59;217;60;43;28;26;9;7;9;7;6;3
2020-09-23 21:05:59;217;60;43;28;26;9;7;9;7;6;3
2020-09-23 21:06:58;217;60;43;28;26;9;7;9;7;6;3
2020-09-23 21:07:59;217;60;43;28;26;9;7;9;7;6;3
2020-09-23 21:08:58;218;60;43;28;27;9;7;9;7;6;3
2020-09-23 21:09:59;218;60;43;28;27;9;7;9;7;6;3
2020-09-23 21:10:59;218;60;43;28;27;9;7;9;7;6;3
2020-09-23 21:11:58;218;60;43;28;27;9;7;9;7;6;3
2020-09-23 21:12:59;218;60;43;28;27;9;7;9;7;6;3
2020-09-23 21:13:59;219;60;43;29;27;9;7;9;7;6;3
2020-09-23 21:14:58;219;60;43;29;27;9;7;9;7;6;3
2020-09-23 21:15:59;219;60;43;29;27;9;7;9;7;6;3
2020-09-23 21:16:59;219;60;43;29;27;9;7;9;7;6;3
2020-09-23 21:17:58;220;60;43;30;27;9;7;9;7;6;3
2020-09-23 21:18:59;220;60;43;30;27;9;7;9;7;6;3
2020-09-23 21:19:59;220;60;43;30;27;9;7;9;7;6;3
2020-09-23 21:20:58;220;60;43;30;27;9;7;9;7;6;3
2020-09-23 21:21:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:22:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:23:58;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:24:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:25:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:26:58;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:27:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:28:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:29:58;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:30:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:31:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:32:58;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:33:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:34:59;221;61;43;30;27;9;7;9;7;6;3
2020-09-23 21:35:58;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:36:59;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:37:59;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:38:58;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:39:59;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:40:59;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:41:58;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:42:59;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:43:59;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:44:58;222;61;43;30;27;9;8;9;7;6;3
2020-09-23 21:45:59;223;61;44;30;27;9;8;9;7;6;3
2020-09-23 21:46:58;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:47:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:48:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:49:58;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:50:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:51:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:52:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:53:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:54:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:55:58;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:56:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:57:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:58:58;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 21:59:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 22:00:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 22:01:58;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 22:02:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 22:03:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 22:04:59;224;61;44;30;27;9;9;9;7;6;3
2020-09-23 22:05:59;225;62;44;30;27;9;9;9;7;6;3
2020-09-23 22:06:59;225;62;44;30;27;9;9;9;7;6;3
2020-09-23 22:07:59;225;62;44;30;27;9;9;9;7;6;3
2020-09-23 22:08:58;225;62;44;30;27;9;9;9;7;6;3
2020-09-23 22:09:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:10:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:11:58;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:12:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:13:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:14:58;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:15:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:16:58;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:17:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:18:58;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:19:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:20:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:21:58;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:22:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:23:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:24:58;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:25:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:26:59;225;62;44;30;28;9;8;9;7;6;3
2020-09-23 22:27:58;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:28:59;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:29:58;225;63;43;30;28;9;8;9;7;6;3
2020-09-23 22:30:59;225;63;43;30;28;9;8;9;7;6;3
2020-09-23 22:31:59;225;63;43;30;28;9;8;9;7;6;3
2020-09-23 22:32:59;225;63;43;30;28;9;8;9;7;6;3
2020-09-23 22:33:58;225;63;43;30;28;9;8;9;7;6;3
2020-09-23 22:34:59;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:35:59;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:36:58;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:37:59;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:38:59;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:39:58;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:40:59;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:41:59;226;63;44;30;28;9;8;9;7;6;3
2020-09-23 22:42:58;227;63;44;31;28;9;8;9;7;6;3
2020-09-23 22:43:59;227;63;44;31;28;9;8;9;7;6;3
2020-09-23 22:44:59;227;63;44;31;28;9;8;9;7;6;3
2020-09-23 22:45:58;227;63;44;31;28;9;8;9;7;6;3
2020-09-23 22:46:59;227;63;44;31;28;9;8;9;7;6;3
2020-09-23 22:47:59;227;63;44;31;28;9;8;9;7;6;3
2020-09-23 22:48:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:49:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:50:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:51:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:52:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:53:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:54:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:55:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:56:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:57:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:58:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 22:59:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:00:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:01:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:02:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:03:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:04:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:05:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:06:58;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:07:59;228;64;44;31;28;9;8;9;7;6;3
2020-09-23 23:08:58;229;65;44;31;28;9;8;9;7;6;3
2020-09-23 23:09:59;229;65;44;31;28;9;8;9;7;6;3
2020-09-23 23:10:58;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:11:59;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:12:58;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:13:59;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:14:59;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:15:58;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:16:59;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:17:58;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:18:59;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:19:59;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:20:58;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:21:59;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:23:00;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:23:58;230;65;44;31;28;9;9;9;7;6;3
2020-09-23 23:24:59;231;66;44;31;28;9;9;9;7;6;3
2020-09-23 23:25:58;232;66;45;31;28;9;9;9;7;6;3
2020-09-23 23:26:59;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:27:59;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:28:58;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:29:59;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:30:58;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:31:59;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:32:59;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:33:58;234;66;45;33;28;9;9;9;7;6;3
2020-09-23 23:34:59;233;66;45;33;28;9;9;8;7;6;3
2020-09-23 23:35:59;233;66;45;33;28;9;9;8;7;6;3
2020-09-23 23:36:58;233;66;45;33;28;9;9;8;7;6;3
2020-09-23 23:37:59;234;66;45;33;28;9;9;8;7;6;4
2020-09-23 23:38:59;234;66;45;33;28;9;9;8;7;6;4
2020-09-23 23:39:58;235;66;46;33;28;9;9;8;7;6;4
2020-09-23 23:40:59;235;66;46;33;28;9;9;8;7;6;4
2020-09-23 23:41:59;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:42:58;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:43:59;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:44:59;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:45:58;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:46:59;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:47:59;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:48:58;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:49:59;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:50:59;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:51:58;236;66;46;34;28;9;9;8;7;6;4
2020-09-23 23:52:59;237;67;46;34;28;9;9;8;7;6;4
2020-09-23 23:53:58;237;67;46;34;28;9;9;8;7;6;4
2020-09-23 23:54:59;237;67;46;34;28;9;9;8;7;6;4
2020-09-23 23:55:59;237;67;46;34;28;9;9;8;7;6;4
2020-09-23 23:56:58;237;67;46;34;28;9;9;8;7;6;4
2020-09-23 23:57:59;238;67;46;34;28;9;9;8;7;6;4
2020-09-23 23:58:59;238;67;46;34;28;9;9;8;7;6;4
2020-09-23 23:59:58;239;67;46;35;28;9;9;8;7;6;4
