datetime;total_votes;wRAR;Mutafakaz;Der_Sturmer;Yardrey;jovan;Terkin;Fo;Ircmaan;SoulMaker;ksolotl
2019-07-17 19:47:59;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:48:58;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:49:59;154;38;37;32;13;0;0;0;0;5;7
2019-07-17 19:50:59;155;38;38;32;13;0;0;0;0;5;7
2019-07-17 19:51:58;155;38;38;32;13;0;0;0;0;5;7
2019-07-17 19:52:59;155;38;38;32;13;0;0;0;0;5;7
2019-07-17 19:53:59;155;38;38;32;13;0;0;0;0;5;7
2019-07-17 19:54:58;155;38;38;32;13;0;0;0;0;5;7
2019-07-17 19:55:59;156;38;38;33;13;0;0;0;0;5;7
2019-07-17 19:56:59;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 19:57:58;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 19:58:59;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 19:59:59;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 20:00:58;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 20:01:59;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 20:02:58;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 20:03:59;156;38;39;33;13;0;0;0;0;5;7
2019-07-17 20:04:59;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:05:58;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:06:59;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:07:58;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:08:59;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:09:58;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:10:59;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:11:59;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:12:58;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:13:59;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:14:59;157;38;40;33;13;0;0;0;0;5;7
2019-07-17 20:15:58;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:16:59;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:17:58;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:18:59;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:19:59;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:20:58;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:21:59;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:22:58;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:23:59;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:24:59;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:25:58;158;38;40;34;13;0;0;0;0;5;7
2019-07-17 20:26:59;159;38;41;34;13;0;0;0;0;5;7
2019-07-17 20:27:59;159;38;41;34;13;0;0;0;0;5;7
2019-07-17 20:28:58;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:29:59;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:30:58;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:31:59;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:32:59;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:33:58;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:34:59;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:35:58;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:36:59;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:37:59;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:38:58;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:39:59;159;38;41;33;13;0;0;0;0;5;7
2019-07-17 20:40:59;160;38;42;33;13;0;0;0;0;5;7
2019-07-17 20:41:58;160;38;42;33;13;0;0;0;0;5;7
2019-07-17 20:42:59;160;38;42;33;13;0;0;0;0;5;7
2019-07-17 20:43:59;160;38;42;33;13;0;0;0;0;5;7
2019-07-17 20:44:58;160;38;42;33;13;0;0;0;0;5;7
2019-07-17 20:45:59;160;38;42;33;13;0;0;0;0;5;7
2019-07-17 20:46:59;160;38;42;33;13;0;0;0;0;5;7
2019-07-17 20:47:58;161;38;43;33;13;0;0;0;0;5;7
2019-07-17 20:48:59;161;38;43;33;13;0;0;0;0;5;7
2019-07-17 20:49:58;161;38;43;33;13;0;0;0;0;5;7
2019-07-17 20:50:59;162;39;43;33;13;0;0;0;0;5;7
2019-07-17 20:51:58;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:52:59;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:53:59;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:54:58;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:55:59;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:56:59;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:57:58;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:58:59;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 20:59:59;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:00:58;163;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:01:59;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:02:59;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:03:58;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:04:59;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:05:59;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:06:58;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:07:59;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:08:59;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:09:58;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:10:59;164;39;43;34;13;0;0;0;0;5;7
2019-07-17 21:11:59;164;40;43;34;13;0;0;0;0;5;6
2019-07-17 21:12:58;164;40;43;34;13;0;0;0;0;5;6
2019-07-17 21:13:59;164;40;43;34;13;0;0;0;0;5;6
2019-07-17 21:14:59;164;40;43;34;13;0;0;0;0;5;6
2019-07-17 21:15:58;164;40;43;34;13;0;0;0;0;5;6
2019-07-17 21:16:59;164;40;43;34;13;0;0;0;0;5;6
2019-07-17 21:17:59;164;40;43;34;13;0;0;0;0;5;6
2019-07-17 21:18:58;165;41;43;34;13;0;0;0;0;5;6
2019-07-17 21:19:59;165;41;43;34;13;0;0;0;0;5;6
2019-07-17 21:20:59;165;41;43;34;13;0;0;0;0;5;6
2019-07-17 21:21:59;165;41;43;34;13;0;0;0;0;5;6
2019-07-17 21:22:58;165;41;43;34;13;0;0;0;0;5;6
2019-07-17 21:23:59;165;43;41;34;13;0;0;0;0;5;6
2019-07-17 21:24:59;165;43;41;34;13;0;0;0;0;5;6
2019-07-17 21:25:58;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:26:59;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:27:58;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:28:59;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:29:59;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:30:58;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:31:59;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:33:00;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:33:58;163;43;41;32;13;0;0;0;0;5;6
2019-07-17 21:34:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:35:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:36:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:37:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:38:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:39:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:40:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:41:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:42:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:43:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:44:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:45:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:46:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:47:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:48:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:49:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:50:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:51:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:52:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:53:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:54:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:55:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:56:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:57:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 21:58:58;164;42;42;32;13;0;0;0;0;5;6
2019-07-17 21:59:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:00:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:01:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:02:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:03:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:04:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:05:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:06:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:07:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:08:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:09:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:10:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:11:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:12:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:13:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:14:59;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:15:58;164;43;42;32;13;0;0;0;0;5;6
2019-07-17 22:16:59;165;43;43;32;13;0;0;0;0;5;6
2019-07-17 22:17:59;165;43;43;32;13;0;0;0;0;5;6
2019-07-17 22:18:58;165;43;43;32;13;0;0;0;0;5;6
2019-07-17 22:19:59;165;43;43;32;13;0;0;0;0;5;6
2019-07-17 22:20:59;165;43;43;32;13;0;0;0;0;5;6
2019-07-17 22:21:58;165;43;43;32;13;0;0;0;0;5;6
2019-07-17 22:22:59;165;44;43;31;13;0;0;0;0;5;6
2019-07-17 22:23:59;165;44;43;31;13;0;0;0;0;5;6
2019-07-17 22:24:58;166;44;44;31;13;0;0;0;0;5;6
2019-07-17 22:25:59;166;44;44;31;13;0;0;0;0;5;6
2019-07-17 22:26:59;166;44;44;31;13;0;0;0;0;5;6
2019-07-17 22:27:58;167;44;44;31;13;0;0;0;0;5;7
2019-07-17 22:28:59;168;44;44;31;13;0;0;0;0;6;7
2019-07-17 22:29:59;168;44;44;31;13;0;0;0;0;6;7
2019-07-17 22:30:58;168;44;44;31;13;0;0;0;0;6;7
2019-07-17 22:31:59;168;44;44;31;13;0;0;0;0;6;7
2019-07-17 22:33:00;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:33:58;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:34:59;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:35:59;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:36:58;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:37:59;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:38:59;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:39:58;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:40:59;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:41:59;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:42:58;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:43:59;169;44;45;31;13;0;0;0;0;6;7
2019-07-17 22:44:59;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:45:58;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:46:59;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:47:58;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:48:59;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:49:59;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:50:58;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:51:59;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:52:59;170;44;46;31;13;0;0;0;0;6;7
2019-07-17 22:53:58;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 22:54:59;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 22:55:58;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 22:56:59;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 22:57:59;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 22:58:58;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 22:59:59;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 23:00:58;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 23:01:59;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 23:02:59;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 23:04:00;171;44;46;31;14;0;0;0;0;6;7
2019-07-17 23:04:58;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:05:59;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:06:58;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:07:59;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:08:59;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:09:58;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:10:59;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:11:59;172;46;45;31;14;0;0;0;0;6;7
2019-07-17 23:12:58;173;47;46;31;14;0;0;0;0;6;7
2019-07-17 23:13:59;173;47;46;31;14;0;0;0;0;6;7
2019-07-17 23:14:59;173;47;46;31;14;0;0;0;0;6;7
2019-07-17 23:15:58;174;47;47;31;14;0;0;0;0;6;7
2019-07-17 23:16:59;183;47;47;31;14;9;0;0;0;6;7
2019-07-17 23:17:58;183;47;47;31;14;9;0;0;0;6;7
2019-07-17 23:18:59;184;48;47;31;14;9;0;0;0;6;7
2019-07-17 23:19:59;191;49;47;31;14;9;0;0;6;6;7
2019-07-17 23:20:58;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:21:59;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:22:59;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:23:58;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:24:59;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:25:58;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:26:59;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:27:59;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:28:58;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:29:59;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:30:59;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:31:58;191;48;48;31;14;9;0;0;6;6;7
2019-07-17 23:32:59;192;48;49;31;14;9;0;0;6;6;7
2019-07-17 23:34:00;194;48;49;31;14;9;0;0;6;6;7
2019-07-17 23:34:58;196;48;49;31;14;9;0;0;6;6;7
2019-07-17 23:35:59;204;48;49;31;14;9;0;7;6;6;7
2019-07-17 23:36:59;204;48;49;31;14;9;0;7;6;6;7
2019-07-17 23:37:58;204;51;47;31;14;9;0;7;6;6;6
2019-07-17 23:38:59;204;51;47;31;14;9;0;7;6;6;6
2019-07-17 23:39:58;204;51;47;31;14;9;0;7;6;6;6
2019-07-17 23:40:59;204;51;47;31;14;9;0;7;6;6;6
2019-07-17 23:41:58;204;51;47;31;14;9;0;7;6;6;6
2019-07-17 23:42:59;212;51;47;31;14;9;8;7;6;6;6
2019-07-17 23:43:59;213;52;47;31;14;9;8;7;6;6;6
2019-07-17 23:44:58;213;52;47;31;14;9;8;7;6;6;6
2019-07-17 23:45:59;213;52;47;31;14;9;8;7;6;6;6
2019-07-17 23:46:59;213;52;47;31;14;9;8;7;6;6;6
2019-07-17 23:47:58;213;51;48;31;14;9;8;7;6;6;6
2019-07-17 23:48:59;214;52;48;31;14;9;8;7;6;6;6
2019-07-17 23:49:59;216;53;49;31;14;9;8;7;6;6;6
2019-07-17 23:51:00;217;53;50;31;14;9;8;7;6;6;6
2019-07-17 23:51:58;220;56;50;31;14;9;8;7;6;6;6
2019-07-17 23:52:59;222;57;51;31;14;9;8;7;6;6;6
2019-07-17 23:53:58;223;57;50;32;14;10;8;7;6;6;6
2019-07-17 23:54:59;222;58;48;32;14;10;8;7;6;6;6
2019-07-17 23:55:58;223;58;49;32;14;10;8;7;6;6;6
2019-07-17 23:56:59;224;58;49;32;14;10;9;7;6;6;6
2019-07-17 23:57:59;224;59;48;32;14;10;9;7;6;6;6
2019-07-17 23:58:58;224;59;48;32;14;10;9;7;6;6;6
2019-07-17 23:59:59;224;59;48;32;14;10;9;7;6;6;6
