datetime;total_votes;pavelomg;lublu-zubi;Bleak;brammator;TheWho;KOCTOPE3;voklo;not;medstas;CaptchaBot
2019-09-25 19:50:58;161;51;47;12;10;11;6;3;4;1;2
2019-09-25 19:51:59;161;51;47;12;10;11;6;3;4;1;2
2019-09-25 19:52:59;162;52;47;12;10;11;6;3;4;1;2
2019-09-25 19:53:58;162;52;47;12;10;11;6;3;4;1;2
2019-09-25 19:54:59;162;52;47;12;10;11;6;3;4;1;2
2019-09-25 19:55:59;162;52;47;12;10;11;6;3;4;1;2
2019-09-25 19:56:59;162;52;47;12;10;11;6;3;4;1;2
2019-09-25 19:57:58;162;53;46;12;10;11;6;3;4;1;2
2019-09-25 19:58:59;162;53;46;12;10;11;6;3;4;1;2
2019-09-25 19:59:59;163;53;47;12;10;11;6;3;4;1;2
2019-09-25 20:00:59;164;54;47;12;10;11;6;3;4;1;2
2019-09-25 20:01:58;165;54;48;12;10;11;6;3;4;1;2
2019-09-25 20:02:59;165;54;48;12;10;11;6;3;4;1;2
2019-09-25 20:03:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:04:58;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:05:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:06:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:07:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:08:58;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:09:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:10:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:11:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:12:58;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:13:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:14:58;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:16:00;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:16:58;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:17:59;166;55;48;12;10;11;6;3;4;1;2
2019-09-25 20:18:59;167;55;49;12;10;11;6;3;4;1;2
2019-09-25 20:19:58;167;55;49;12;10;11;6;3;4;1;2
2019-09-25 20:20:59;167;56;49;12;10;11;6;3;4;1;2
2019-09-25 20:21:59;167;56;49;12;10;11;6;3;4;1;2
2019-09-25 20:22:59;167;56;49;12;10;11;6;3;4;1;2
2019-09-25 20:23:58;167;56;49;12;10;11;6;3;4;1;2
2019-09-25 20:24:59;167;56;49;12;10;11;6;3;4;1;2
2019-09-25 20:25:59;167;56;49;12;10;11;6;3;4;1;2
2019-09-25 20:26:58;167;57;48;12;10;11;6;3;4;1;2
2019-09-25 20:27:59;167;57;48;12;10;11;6;3;4;1;2
2019-09-25 20:28:59;167;57;48;12;10;11;6;3;4;1;2
2019-09-25 20:29:59;167;57;48;12;10;11;6;3;4;1;2
2019-09-25 20:30:58;168;59;48;11;10;11;6;3;4;1;2
2019-09-25 20:31:59;168;59;48;11;10;11;6;3;4;1;2
2019-09-25 20:32:59;168;59;48;11;10;11;6;3;4;1;2
2019-09-25 20:33:59;168;59;48;11;10;11;6;3;4;1;2
2019-09-25 20:34:58;168;59;48;11;10;11;6;3;4;1;2
2019-09-25 20:35:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:36:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:37:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:38:58;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:39:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:40:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:41:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:42:58;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:43:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:44:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:45:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:46:58;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:47:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:48:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:49:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:50:58;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:51:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:52:59;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:54:00;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:54:58;169;59;48;12;10;11;6;3;4;1;2
2019-09-25 20:55:59;169;60;47;12;10;11;6;3;4;1;2
2019-09-25 20:56:59;169;60;47;12;10;11;6;3;4;1;2
2019-09-25 20:57:58;169;60;47;12;10;11;6;3;4;1;2
2019-09-25 20:58:59;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 20:59:59;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 21:00:59;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 21:01:59;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 21:02:58;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 21:03:59;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 21:04:59;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 21:05:59;170;60;48;12;10;11;6;3;4;1;2
2019-09-25 21:06:58;171;61;48;12;10;11;6;3;4;1;2
2019-09-25 21:07:59;171;61;48;12;10;11;6;3;4;1;2
2019-09-25 21:08:59;171;61;48;12;10;11;6;3;4;1;2
2019-09-25 21:09:58;171;61;48;12;10;11;6;3;4;1;2
2019-09-25 21:10:59;172;61;48;12;10;11;6;4;4;1;2
2019-09-25 21:11:59;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:12:59;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:13:58;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:14:59;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:15:59;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:16:59;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:17:58;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:18:59;173;62;48;12;10;11;6;4;4;1;2
2019-09-25 21:19:59;174;62;48;12;11;11;6;4;4;1;2
2019-09-25 21:20:59;174;62;48;12;11;11;6;4;4;1;2
2019-09-25 21:21:58;174;62;48;12;11;11;6;4;4;1;2
2019-09-25 21:22:59;175;62;48;12;11;11;6;4;4;2;2
2019-09-25 21:23:59;175;62;48;12;11;11;6;4;4;2;2
2019-09-25 21:24:58;175;62;48;12;11;11;6;4;4;2;2
2019-09-25 21:25:59;175;62;48;12;11;11;6;4;4;2;2
2019-09-25 21:26:59;175;62;48;12;11;11;6;4;4;2;2
2019-09-25 21:27:59;175;63;47;12;11;11;6;4;4;2;2
2019-09-25 21:28:58;175;63;47;12;11;11;6;4;4;2;2
2019-09-25 21:29:59;176;63;47;12;11;11;6;4;4;2;2
2019-09-25 21:30:59;176;63;47;12;11;11;6;4;4;2;2
2019-09-25 21:31:59;177;64;47;12;11;11;6;4;4;2;2
2019-09-25 21:32:59;177;64;47;12;11;11;6;4;4;2;2
2019-09-25 21:33:58;177;64;47;12;11;11;6;4;4;2;2
2019-09-25 21:34:59;177;64;47;12;11;11;6;4;4;2;2
2019-09-25 21:35:59;177;64;47;12;11;11;6;4;4;2;2
2019-09-25 21:36:59;177;64;47;12;11;11;6;4;4;2;2
2019-09-25 21:37:58;177;64;47;12;11;11;6;4;4;2;2
2019-09-25 21:38:59;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:39:59;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:40:59;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:41:58;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:42:59;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:43:59;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:44:59;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:45:58;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:46:59;178;64;48;12;11;11;6;4;4;2;2
2019-09-25 21:47:59;179;64;49;12;11;11;6;4;4;2;2
2019-09-25 21:48:58;179;64;49;12;11;11;6;4;4;2;2
2019-09-25 21:49:59;179;64;49;12;11;11;6;4;4;2;2
2019-09-25 21:50:59;179;64;49;12;11;11;6;4;4;2;2
2019-09-25 21:51:59;179;64;49;12;11;11;6;4;4;2;2
2019-09-25 21:52:58;179;65;49;12;11;10;6;4;4;2;2
2019-09-25 21:53:59;179;65;49;12;11;10;6;4;4;2;2
2019-09-25 21:54:59;179;65;49;12;11;10;6;4;4;2;2
2019-09-25 21:55:58;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 21:56:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 21:57:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 21:58:58;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 21:59:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:00:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:01:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:02:58;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:03:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:04:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:05:58;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:06:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:07:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:08:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:09:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:10:58;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:11:59;180;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:12:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:13:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:14:58;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:15:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:16:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:17:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:18:58;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:19:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:20:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:21:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:22:58;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:23:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:24:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:25:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:26:58;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:27:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:28:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:29:59;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:30:58;181;65;50;12;11;10;6;4;4;2;2
2019-09-25 22:31:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:32:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:33:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:34:58;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:35:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:36:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:37:58;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:38:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:39:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:40:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:41:58;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:42:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:43:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:44:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:45:59;182;66;50;12;11;10;6;4;4;2;2
2019-09-25 22:46:58;183;67;50;12;11;10;6;4;4;2;2
2019-09-25 22:47:59;183;67;50;12;11;10;6;4;4;2;2
2019-09-25 22:48:59;183;67;50;12;11;10;6;4;4;2;2
2019-09-25 22:49:59;183;67;50;12;11;10;6;4;4;2;2
2019-09-25 22:50:58;183;67;50;12;11;10;6;4;4;2;2
2019-09-25 22:51:59;184;68;50;12;11;10;6;4;4;2;2
2019-09-25 22:52:59;184;68;50;12;11;10;6;4;4;2;2
2019-09-25 22:53:59;184;68;50;12;11;10;6;4;4;2;2
2019-09-25 22:54:58;184;68;50;12;11;10;6;4;4;2;2
2019-09-25 22:55:59;184;68;50;12;11;10;6;4;4;2;2
2019-09-25 22:56:59;185;68;51;12;11;10;6;4;4;2;2
2019-09-25 22:57:58;185;68;51;12;11;10;6;4;4;2;2
2019-09-25 22:58:59;185;68;51;12;11;10;6;4;4;2;2
2019-09-25 22:59:59;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:00:59;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:01:58;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:02:59;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:03:59;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:04:59;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:05:58;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:06:59;184;67;51;12;11;10;6;4;4;2;2
2019-09-25 23:07:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:08:58;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:09:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:10:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:11:58;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:12:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:13:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:14:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:15:58;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:16:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:17:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:18:58;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:19:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:20:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:21:58;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:22:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:23:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:24:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:25:58;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:26:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:27:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:28:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:29:58;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:30:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:31:59;185;67;52;12;11;10;6;4;4;2;2
2019-09-25 23:32:59;186;67;53;12;11;10;6;4;4;2;2
2019-09-25 23:33:58;186;67;53;12;11;10;6;4;4;2;2
2019-09-25 23:34:59;186;67;53;12;11;10;6;4;4;2;2
2019-09-25 23:35:59;186;67;53;12;11;10;6;4;4;2;2
2019-09-25 23:36:58;186;67;53;12;11;10;6;4;4;2;2
2019-09-25 23:37:59;186;67;53;12;11;10;6;4;4;2;2
2019-09-25 23:38:59;186;67;53;12;11;10;6;4;4;2;2
2019-09-25 23:39:59;187;68;53;12;11;10;6;4;4;2;2
2019-09-25 23:41:00;187;68;53;12;11;10;6;4;4;2;2
2019-09-25 23:41:58;188;68;54;12;11;10;6;4;4;2;2
2019-09-25 23:42:59;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:43:59;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:44:59;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:45:58;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:46:59;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:47:59;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:48:59;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:49:58;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:50:59;189;68;55;12;11;10;6;4;4;2;2
2019-09-25 23:51:59;190;69;55;12;11;10;6;4;4;2;2
2019-09-25 23:52:58;190;69;55;12;11;10;6;4;4;2;2
2019-09-25 23:53:59;189;69;55;12;11;10;6;4;3;2;2
2019-09-25 23:54:59;189;69;55;12;11;10;6;4;3;2;2
2019-09-25 23:55:58;188;68;55;12;11;10;6;4;3;2;2
2019-09-25 23:56:59;188;68;55;12;11;10;6;4;3;2;2
2019-09-25 23:57:59;188;68;55;12;11;10;6;4;3;2;2
2019-09-25 23:58:58;188;68;55;12;11;10;6;4;3;2;2
2019-09-25 23:59:59;188;68;55;12;11;10;6;4;3;2;2
