datetime;total_votes;norpo;shamanka2_0;pavelomg;Есения;Bf109H;navalny;Rumpelstilzchen;Norbert Bebrueze;UndeadMoroz;Митяй
2020-09-30 19:45:59;340;134;0;7;9;7;4;4;0;5;2
2020-09-30 19:46:58;341;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:47:59;341;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:48:59;341;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:49:58;341;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:50:59;341;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:51:59;341;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:52:58;341;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:53:59;342;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:54:59;342;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:55:58;342;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:56:59;342;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:57:59;343;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:58:58;343;135;0;7;9;7;4;4;0;5;2
2020-09-30 19:59:59;344;136;0;7;9;7;4;4;0;5;2
2020-09-30 20:00:59;344;136;0;7;9;7;4;4;0;5;2
2020-09-30 20:01:58;344;136;0;7;9;6;4;4;0;5;2
2020-09-30 20:02:59;344;136;0;7;9;6;4;4;0;5;2
2020-09-30 20:03:59;344;136;0;7;9;6;4;4;0;5;2
2020-09-30 20:04:58;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:05:59;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:06:58;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:07:59;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:08:58;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:09:59;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:10:59;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:11:58;345;137;0;7;9;6;4;4;0;5;2
2020-09-30 20:12:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:13:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:14:58;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:15:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:16:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:17:58;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:18:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:19:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:20:58;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:21:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:22:59;346;138;0;7;9;6;4;4;0;5;2
2020-09-30 20:23:59;347;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:24:59;347;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:25:58;347;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:26:59;347;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:27:59;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:28:59;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:29:59;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:30:58;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:31:59;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:32:58;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:33:59;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:34:59;348;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:35:58;349;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:36:59;349;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:37:59;349;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:38:58;349;139;0;7;9;6;4;4;0;5;2
2020-09-30 20:39:59;351;140;0;7;9;6;4;4;0;5;2
2020-09-30 20:40:58;351;140;0;7;9;6;4;4;0;5;2
2020-09-30 20:41:59;351;140;0;7;9;6;4;4;0;5;2
2020-09-30 20:42:59;351;140;0;7;9;6;4;4;0;5;2
2020-09-30 20:43:58;351;140;0;7;9;6;4;4;0;5;2
2020-09-30 20:44:59;351;140;0;7;9;6;4;4;0;5;2
2020-09-30 20:45:59;353;141;0;8;9;6;4;4;0;5;2
2020-09-30 20:46:58;353;141;0;8;9;6;4;4;0;5;2
2020-09-30 20:47:59;353;141;0;8;9;6;4;4;0;5;2
2020-09-30 20:48:59;352;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:49:58;352;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:50:59;352;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:51:59;352;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:52:58;352;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:53:59;353;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:54:59;353;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:55:58;353;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:56:59;353;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:57:58;353;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:58:59;353;141;0;8;9;5;4;4;0;5;2
2020-09-30 20:59:59;354;142;0;8;9;5;4;4;0;5;2
2020-09-30 21:00:58;354;142;0;8;9;5;4;4;0;5;2
2020-09-30 21:01:59;354;142;0;8;9;5;4;4;0;5;2
2020-09-30 21:02:59;354;142;0;8;9;5;4;4;0;5;2
2020-09-30 21:03:58;355;142;0;8;9;5;4;4;0;5;2
2020-09-30 21:04:59;355;142;0;8;9;5;4;4;0;5;2
2020-09-30 21:05:59;356;142;0;8;9;5;4;4;0;5;2
2020-09-30 21:06:58;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:07:59;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:08:59;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:09:58;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:10:59;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:11:58;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:12:59;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:13:59;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:14:58;357;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:15:59;358;143;0;8;9;5;4;4;0;5;2
2020-09-30 21:16:59;359;144;0;8;9;5;4;4;0;5;2
2020-09-30 21:17:58;360;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:18:59;360;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:19:59;360;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:20:59;360;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:21:59;361;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:22:59;361;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:23:58;361;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:24:59;361;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:25:59;361;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:26:58;361;145;0;8;9;5;4;4;0;5;2
2020-09-30 21:27:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:28:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:29:58;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:30:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:31:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:32:58;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:33:59;363;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:34:58;363;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:35:59;363;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:36:59;363;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:38:00;363;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:38:58;363;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:39:59;363;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:40:58;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:41:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:42:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:43:58;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:44:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:45:59;362;146;0;8;9;5;4;4;0;5;2
2020-09-30 21:46:59;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:47:58;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:48:59;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:49:59;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:50:58;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:51:59;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:52:59;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:53:58;362;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:54:59;363;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:55:59;363;147;0;8;8;5;4;4;0;5;2
2020-09-30 21:56:58;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 21:57:59;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 21:58:59;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 21:59:58;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:00:59;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:02:00;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:02:58;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:03:59;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:04:58;364;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:05:59;364;146;0;8;9;5;4;4;0;5;2
2020-09-30 22:06:59;364;146;0;8;9;5;4;4;0;5;2
2020-09-30 22:07:58;364;146;0;8;9;5;4;4;0;5;2
2020-09-30 22:08:59;366;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:09:59;366;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:10:58;366;147;0;8;9;5;4;4;0;5;2
2020-09-30 22:11:59;367;148;0;8;9;5;4;4;0;5;2
2020-09-30 22:12:59;369;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:13:58;369;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:14:59;370;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:15:59;370;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:16:58;370;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:17:59;370;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:18:59;370;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:19:58;370;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:20:59;370;149;0;8;9;5;4;4;0;5;2
2020-09-30 22:21:59;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:22:58;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:23:59;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:24:59;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:25:58;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:26:59;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:27:59;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:28:58;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:29:59;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:30:59;371;150;0;8;9;5;4;4;0;5;2
2020-09-30 22:31:58;372;150;0;8;9;6;4;4;0;5;2
2020-09-30 22:32:59;375;152;0;8;9;6;4;4;0;5;2
2020-09-30 22:33:59;375;152;0;8;9;6;4;4;0;5;2
2020-09-30 22:34:58;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:35:59;377;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:36:58;377;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:37:59;377;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:38:59;377;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:39:58;377;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:40:59;377;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:41:59;377;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:42:58;376;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:43:59;376;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:44:58;376;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:45:59;376;153;0;9;9;5;4;4;0;5;2
2020-09-30 22:46:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:47:58;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:48:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:49:58;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:50:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:51:58;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:52:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:53:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:54:58;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:55:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:56:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:57:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:58:58;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 22:59:59;377;154;0;9;9;5;4;4;0;5;2
2020-09-30 23:00:58;378;155;0;9;9;5;4;4;0;5;2
2020-09-30 23:01:59;378;155;0;9;9;5;4;4;0;5;2
2020-09-30 23:02:59;378;155;0;9;9;5;4;4;0;5;2
2020-09-30 23:03:58;379;156;0;9;9;5;4;4;0;5;2
2020-09-30 23:04:59;380;156;0;9;9;5;4;4;0;5;2
2020-09-30 23:05:58;380;156;0;9;9;5;4;4;0;5;2
2020-09-30 23:06:59;380;156;0;9;9;5;4;4;0;5;2
2020-09-30 23:07:59;380;156;0;9;9;5;4;4;0;5;2
2020-09-30 23:08:58;381;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:09:59;381;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:10:59;382;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:11:58;382;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:12:59;382;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:13:59;383;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:14:58;383;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:15:59;383;157;0;9;9;5;4;4;0;5;2
2020-09-30 23:16:58;384;157;0;9;9;5;5;4;0;5;2
2020-09-30 23:17:59;385;157;0;9;9;5;5;4;0;5;2
2020-09-30 23:18:59;387;158;0;9;9;5;5;4;0;5;2
2020-09-30 23:19:58;388;158;0;9;9;5;5;4;0;5;2
2020-09-30 23:20:59;389;158;0;9;9;5;5;4;2;5;2
2020-09-30 23:21:59;390;158;0;9;9;5;5;4;2;5;2
2020-09-30 23:22:58;390;158;0;9;9;5;5;4;2;5;2
2020-09-30 23:23:59;390;160;0;9;9;5;5;4;2;4;2
2020-09-30 23:24:58;390;160;0;9;9;5;5;4;2;4;2
2020-09-30 23:25:59;390;160;0;9;9;5;5;4;2;4;2
2020-09-30 23:26:59;390;160;0;9;9;5;5;4;2;4;2
2020-09-30 23:27:58;390;160;0;9;9;5;5;4;2;4;2
2020-09-30 23:28:59;390;160;0;9;9;5;5;4;2;4;2
2020-09-30 23:29:58;390;160;0;9;9;5;5;4;2;4;2
2020-09-30 23:30:59;393;163;0;9;9;5;5;4;2;4;2
2020-09-30 23:31:58;393;163;0;9;8;5;5;4;2;4;2
2020-09-30 23:32:59;393;163;0;9;8;5;5;4;2;4;2
2020-09-30 23:33:59;394;164;0;9;8;5;5;4;2;4;2
2020-09-30 23:35:00;394;164;0;9;8;5;5;4;2;4;2
2020-09-30 23:35:58;394;164;0;9;8;5;5;4;2;4;2
2020-09-30 23:36:59;394;164;0;9;8;5;5;4;2;4;2
2020-09-30 23:37:58;394;164;0;9;8;5;5;4;2;4;2
2020-09-30 23:38:59;394;164;0;9;8;5;5;4;2;4;2
2020-09-30 23:39:59;395;166;0;9;8;5;5;4;2;3;2
2020-09-30 23:40:58;396;167;0;9;8;5;5;4;2;3;2
2020-09-30 23:41:59;398;167;0;9;8;5;5;4;3;3;2
2020-09-30 23:42:59;399;168;0;9;8;5;5;4;3;3;2
2020-09-30 23:43:58;399;168;0;9;8;5;5;4;3;3;2
2020-09-30 23:45:00;401;169;0;9;8;5;5;4;3;3;2
2020-09-30 23:45:58;405;171;170;9;8;5;5;4;3;3;2
2020-09-30 23:46:59;405;171;170;9;8;5;5;4;3;3;2
2020-09-30 23:47:58;404;173;167;9;8;5;5;4;3;3;2
2020-09-30 23:48:59;406;171;171;9;8;5;5;4;3;3;2
2020-09-30 23:49:59;408;173;171;9;8;5;5;4;3;3;2
2020-09-30 23:50:58;409;174;171;9;8;5;5;4;3;3;2
2020-09-30 23:51:59;409;174;171;9;8;5;5;4;3;3;2
2020-09-30 23:52:59;411;174;173;9;8;5;5;4;3;3;2
2020-09-30 23:53:58;413;175;174;9;8;5;5;4;3;3;2
2020-09-30 23:54:59;414;176;174;9;8;5;5;4;3;3;2
2020-09-30 23:55:59;416;177;175;9;8;5;5;4;3;3;2
2020-09-30 23:56:58;416;177;175;9;8;5;5;4;3;3;2
2020-09-30 23:57:59;418;178;176;9;8;5;5;4;3;3;2
2020-09-30 23:58:59;417;180;173;9;8;5;5;4;3;3;2
2020-09-30 23:59:58;417;180;174;9;7;5;5;4;3;3;2
