datetime;total_votes;violetshit;pupsique;sergoff;rockamark;KOCTOPE3;jovan;cofee;dear_pavlik;Есения;brammator
2019-01-23 19:50:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:51:58;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:52:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:53:58;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:54:59;167;80;13;19;15;7;7;4;3;2;2
2019-01-23 19:55:59;168;81;13;19;15;7;7;4;3;2;2
2019-01-23 19:56:58;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 19:57:59;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 19:58:58;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 19:59:59;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 20:00:59;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 20:01:58;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 20:02:59;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 20:03:59;169;81;14;19;15;7;7;4;3;2;2
2019-01-23 20:04:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:05:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:06:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:07:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:08:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:09:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:10:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:11:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:12:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:13:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:14:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:15:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:16:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:17:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:18:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:19:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:20:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:21:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:22:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:23:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:24:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:25:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:26:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:27:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:28:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:29:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:30:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:31:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:32:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:33:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:34:58;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:35:59;170;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:36:59;171;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:37:58;171;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:38:59;171;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:39:58;171;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:40:59;171;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:41:59;171;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:42:58;171;81;14;19;16;7;7;4;3;2;2
2019-01-23 20:43:59;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:44:59;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:45:58;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:46:59;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:47:58;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:48:59;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:49:59;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:50:58;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:51:59;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:52:59;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:53:58;172;81;15;19;16;7;7;4;3;2;2
2019-01-23 20:54:59;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 20:55:58;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 20:56:59;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 20:57:59;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 20:58:58;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 20:59:59;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:00:58;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:01:59;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:02:59;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:03:58;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:04:59;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:05:58;173;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:06:59;174;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:07:59;174;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:08:58;174;81;16;19;16;7;7;4;3;2;2
2019-01-23 21:09:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:10:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:11:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:12:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:13:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:14:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:15:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:16:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:17:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:18:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:19:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:20:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:21:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:22:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:23:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:24:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:25:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:26:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:27:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:28:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:29:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:30:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:31:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:32:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:33:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:34:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:35:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:36:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:37:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:38:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:39:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:40:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:41:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:42:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:43:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:44:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:45:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:46:58;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:47:59;175;81;17;19;16;7;7;4;3;2;2
2019-01-23 21:48:58;176;81;17;19;16;8;7;4;3;2;2
2019-01-23 21:49:59;176;81;17;19;16;8;7;4;3;2;2
2019-01-23 21:50:59;176;81;17;19;16;8;7;4;3;2;2
2019-01-23 21:51:58;176;81;17;19;16;8;7;4;3;2;2
2019-01-23 21:52:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 21:53:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 21:54:58;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 21:55:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 21:56:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 21:57:58;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 21:58:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:00:00;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:00:58;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:01:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:02:58;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:03:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:04:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:05:58;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:06:59;177;82;17;19;16;8;7;4;3;2;2
2019-01-23 22:07:58;178;82;18;19;16;8;7;4;3;2;2
2019-01-23 22:08:59;179;83;18;19;16;8;7;4;3;2;2
2019-01-23 22:09:58;181;83;19;19;16;8;7;4;4;2;2
2019-01-23 22:10:59;181;83;19;19;16;8;7;4;4;2;2
2019-01-23 22:11:59;182;83;20;19;16;8;7;4;4;2;2
2019-01-23 22:12:58;182;83;20;19;16;8;7;4;4;2;2
2019-01-23 22:13:59;182;83;20;19;16;8;7;4;4;2;2
2019-01-23 22:14:58;182;83;20;19;16;8;7;4;4;2;2
2019-01-23 22:15:59;183;84;20;19;16;8;7;4;4;2;2
2019-01-23 22:16:58;183;84;20;19;16;8;7;4;4;2;2
2019-01-23 22:17:59;184;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:18:59;184;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:19:58;184;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:20:59;184;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:21:59;184;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:22:58;184;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:23:59;183;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:24:59;183;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:25:58;183;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:26:59;183;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:27:59;183;84;21;19;16;8;7;4;4;2;2
2019-01-23 22:28:58;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:29:59;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:30:59;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:31:58;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:32:59;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:33:58;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:34:59;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:35:59;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:36:58;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:37:59;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:38:58;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:39:59;183;84;22;19;15;8;7;4;4;2;2
2019-01-23 22:40:59;183;85;22;19;15;8;7;4;4;2;2
2019-01-23 22:41:59;183;85;22;19;15;8;7;4;4;2;2
2019-01-23 22:42:58;183;85;22;19;15;8;7;4;4;2;2
2019-01-23 22:43:59;183;85;22;19;15;8;7;4;4;2;2
2019-01-23 22:44:58;183;85;22;19;15;8;7;4;4;2;2
2019-01-23 22:45:59;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:46:59;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:47:58;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:48:59;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:49:59;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:50:58;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:51:59;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:52:59;184;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:53:58;185;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:54:59;185;85;23;19;15;8;7;4;4;2;2
2019-01-23 22:55:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 22:56:58;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 22:57:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 22:58:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 22:59:58;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:00:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:01:58;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:02:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:03:58;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:04:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:05:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:06:58;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:07:59;184;85;23;19;14;8;7;4;4;2;2
2019-01-23 23:08:59;185;85;24;19;14;8;7;4;4;2;2
2019-01-23 23:09:58;185;85;24;19;14;8;7;4;4;2;2
2019-01-23 23:10:59;185;85;24;19;14;8;7;4;4;2;2
2019-01-23 23:11:59;185;85;24;19;14;8;7;4;4;2;2
2019-01-23 23:12:58;185;85;24;19;14;8;7;4;4;2;2
2019-01-23 23:13:59;185;85;24;19;14;8;7;4;4;2;2
2019-01-23 23:14:58;185;85;24;19;14;8;7;4;4;2;2
2019-01-23 23:15:59;186;85;25;19;14;8;7;4;4;2;2
2019-01-23 23:16:59;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:17:58;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:18:59;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:19:58;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:20:59;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:21:59;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:22:58;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:23:59;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:24:59;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:25:58;187;85;25;19;14;9;7;4;4;2;2
2019-01-23 23:26:59;188;86;25;19;14;9;7;4;4;2;2
2019-01-23 23:27:59;188;86;25;19;14;9;7;4;4;2;2
2019-01-23 23:28:58;188;86;25;19;14;9;7;4;4;2;2
2019-01-23 23:29:59;188;86;25;19;14;9;7;4;4;2;2
2019-01-23 23:30:58;189;87;25;19;14;9;7;4;4;2;2
2019-01-23 23:31:59;189;87;25;19;14;9;7;4;4;2;2
2019-01-23 23:32:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:33:58;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:34:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:35:58;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:36:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:37:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:38:58;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:39:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:40:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:41:58;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:42:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:43:58;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:44:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:45:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:46:58;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:47:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:48:59;190;88;25;19;14;9;7;4;4;2;2
2019-01-23 23:49:58;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:50:59;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:51:58;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:52:59;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:53:59;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:54:59;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:55:58;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:56:59;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:57:58;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:58:59;191;89;25;19;14;9;7;4;4;2;2
2019-01-23 23:59:59;191;89;25;19;14;9;7;4;4;2;2
