datetime;total_votes;Zubasteg;Mutafakaz;gizm0;megaslowpoke;sexychinagay;Zadorno;navalny;Zvag;Wiedemann;Shady
2020-05-13 19:47:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:48:58;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:49:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:50:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:51:58;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:52:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:53:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:54:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:55:58;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:56:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:57:59;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:58:58;279;78;57;21;29;16;17;8;15;8;3
2020-05-13 19:59:59;279;79;56;21;29;16;17;8;15;8;3
2020-05-13 20:00:59;279;79;56;21;29;16;17;8;15;8;3
2020-05-13 20:01:58;281;80;56;21;29;16;17;9;15;8;3
2020-05-13 20:02:59;281;80;56;21;29;16;17;9;15;8;3
2020-05-13 20:03:58;281;80;56;21;29;16;17;9;15;8;3
2020-05-13 20:04:59;281;80;56;21;29;16;17;9;15;8;3
2020-05-13 20:05:59;281;80;57;21;28;16;17;9;15;8;3
2020-05-13 20:06:58;281;80;57;21;28;16;17;9;15;8;3
2020-05-13 20:07:59;282;80;58;21;28;16;17;9;15;8;3
2020-05-13 20:08:59;282;80;58;21;28;16;17;9;15;8;3
2020-05-13 20:09:58;283;81;58;21;28;16;17;9;15;8;3
2020-05-13 20:10:59;283;81;58;21;28;16;17;9;15;8;3
2020-05-13 20:11:59;284;81;59;21;28;16;17;9;15;8;3
2020-05-13 20:12:58;284;81;59;21;28;16;17;9;15;8;3
2020-05-13 20:13:59;284;81;59;21;28;16;17;9;15;8;3
2020-05-13 20:14:59;285;81;59;21;28;16;17;9;16;8;3
2020-05-13 20:15:58;285;81;59;21;28;16;17;9;16;8;3
2020-05-13 20:16:59;285;81;59;21;28;16;17;9;16;8;3
2020-05-13 20:17:59;285;81;59;21;28;16;17;9;16;8;3
2020-05-13 20:18:58;285;81;59;21;28;16;17;9;16;8;3
2020-05-13 20:19:59;286;81;59;22;28;16;17;9;16;8;3
2020-05-13 20:20:59;286;81;59;22;28;16;17;9;16;8;3
2020-05-13 20:22:00;286;81;59;22;28;16;17;9;16;8;3
2020-05-13 20:22:58;286;81;59;22;28;16;17;9;16;8;3
2020-05-13 20:23:59;286;81;59;22;28;16;17;9;16;8;3
2020-05-13 20:24:59;286;81;59;22;28;16;17;9;16;8;3
2020-05-13 20:25:58;287;81;59;23;28;16;17;9;16;8;3
2020-05-13 20:26:59;287;81;59;23;28;16;17;9;16;8;3
2020-05-13 20:27:59;287;81;59;23;28;16;17;9;16;8;3
2020-05-13 20:28:58;287;81;59;23;28;16;17;9;16;8;3
2020-05-13 20:29:59;287;81;59;23;28;16;17;9;16;8;3
2020-05-13 20:30:59;287;81;59;23;28;16;17;9;16;8;3
2020-05-13 20:31:58;287;81;59;23;28;16;17;9;16;8;3
2020-05-13 20:32:59;288;81;59;24;28;16;17;9;16;8;3
2020-05-13 20:33:59;288;81;59;24;28;16;17;9;16;8;3
2020-05-13 20:34:58;289;81;59;24;28;16;17;9;16;9;3
2020-05-13 20:35:59;289;81;59;24;28;16;17;9;16;9;3
2020-05-13 20:36:59;289;81;59;24;28;16;17;9;16;9;3
2020-05-13 20:37:58;289;81;59;24;28;16;17;9;16;9;3
2020-05-13 20:38:59;289;81;59;24;28;16;17;9;16;9;3
2020-05-13 20:39:59;290;81;59;25;28;16;17;9;16;9;3
2020-05-13 20:40:58;291;82;59;25;28;16;17;9;16;9;3
2020-05-13 20:41:59;291;82;59;25;28;16;17;9;16;9;3
2020-05-13 20:42:59;291;82;59;25;28;16;17;9;16;9;3
2020-05-13 20:43:58;291;82;59;25;28;16;17;9;16;9;3
2020-05-13 20:44:59;291;82;59;25;28;16;17;9;16;9;3
2020-05-13 20:45:59;292;82;59;26;28;16;17;9;16;9;3
2020-05-13 20:46:58;292;82;59;26;28;16;17;9;16;9;3
2020-05-13 20:47:59;293;82;60;26;28;16;17;9;16;9;3
2020-05-13 20:48:59;293;82;60;26;28;16;17;9;16;9;3
2020-05-13 20:50:00;293;82;60;26;28;16;17;9;16;9;3
2020-05-13 20:50:58;293;82;60;26;28;16;17;9;16;9;3
2020-05-13 20:51:59;293;82;60;26;28;16;17;9;16;9;3
2020-05-13 20:52:59;294;82;60;27;28;16;17;9;16;9;3
2020-05-13 20:53:58;294;82;60;27;28;16;17;9;16;9;3
2020-05-13 20:54:59;295;82;60;27;28;16;17;9;16;9;3
2020-05-13 20:55:59;295;82;60;27;28;16;17;9;16;9;3
2020-05-13 20:56:58;295;82;60;27;28;16;17;9;16;9;3
2020-05-13 20:57:59;295;82;60;27;28;16;17;9;16;9;3
2020-05-13 20:58:59;295;82;60;27;28;16;17;9;16;9;3
2020-05-13 20:59:59;296;82;60;28;28;16;17;9;16;9;3
2020-05-13 21:00:58;296;82;60;28;28;16;17;9;16;9;3
2020-05-13 21:01:59;296;82;60;28;28;16;17;9;16;9;3
2020-05-13 21:03:00;296;82;60;28;28;16;17;9;16;9;3
2020-05-13 21:03:58;296;82;60;28;28;16;17;9;16;9;3
2020-05-13 21:04:59;297;83;60;28;28;16;17;9;16;9;3
2020-05-13 21:05:59;298;83;60;29;28;16;17;9;16;9;3
2020-05-13 21:06:58;298;83;60;29;28;16;17;9;16;9;3
2020-05-13 21:07:59;298;84;60;29;27;16;17;9;16;9;3
2020-05-13 21:08:59;298;84;60;29;27;16;17;9;16;9;3
2020-05-13 21:09:58;298;84;60;29;27;16;17;9;16;9;3
2020-05-13 21:10:59;298;84;60;29;27;16;17;9;16;9;3
2020-05-13 21:11:59;298;84;60;29;27;16;17;9;16;9;3
2020-05-13 21:12:58;299;84;60;30;27;16;17;9;16;9;3
2020-05-13 21:13:59;299;84;60;30;27;16;17;9;16;9;3
2020-05-13 21:14:59;300;84;61;30;27;16;17;9;16;9;3
2020-05-13 21:15:58;300;85;60;30;27;16;17;9;16;9;3
2020-05-13 21:16:59;301;85;60;30;27;16;17;10;16;9;3
2020-05-13 21:17:58;301;85;60;30;27;16;17;10;16;9;3
2020-05-13 21:18:59;301;85;60;30;27;16;17;10;16;9;3
2020-05-13 21:19:59;303;86;60;31;27;16;17;10;16;9;3
2020-05-13 21:20:58;303;86;60;31;27;16;17;10;16;9;3
2020-05-13 21:21:59;303;86;60;31;27;16;17;10;16;9;3
2020-05-13 21:22:59;303;86;60;31;27;16;17;10;16;9;3
2020-05-13 21:23:58;303;86;60;31;27;16;17;10;16;9;3
2020-05-13 21:24:59;304;85;62;31;27;16;17;10;16;9;3
2020-05-13 21:25:59;304;85;62;31;27;16;17;10;16;9;3
2020-05-13 21:26:58;305;85;62;32;27;16;17;10;16;9;3
2020-05-13 21:27:59;305;85;62;32;27;16;17;10;16;9;3
2020-05-13 21:28:59;305;85;62;32;27;16;17;10;16;9;3
2020-05-13 21:29:58;305;85;62;32;27;16;17;10;16;9;3
2020-05-13 21:30:59;305;85;62;32;27;16;17;10;16;9;3
2020-05-13 21:31:59;305;85;62;32;27;16;17;10;16;9;3
2020-05-13 21:32:58;307;85;62;33;27;16;17;11;16;9;3
2020-05-13 21:33:59;308;85;62;33;27;16;17;12;16;9;3
2020-05-13 21:34:58;310;85;63;33;27;16;17;12;16;10;3
2020-05-13 21:35:59;310;85;63;33;27;16;17;12;16;10;3
2020-05-13 21:36:59;310;85;63;33;27;16;17;12;16;10;3
2020-05-13 21:37:59;310;85;63;33;27;16;17;12;16;10;3
2020-05-13 21:38:58;310;85;63;33;27;16;17;12;16;10;3
2020-05-13 21:39:59;311;85;63;34;27;16;17;12;16;10;3
2020-05-13 21:40:59;311;85;63;34;27;16;17;12;16;10;3
2020-05-13 21:41:58;311;85;63;34;27;16;17;12;16;10;3
2020-05-13 21:42:59;311;85;63;34;27;16;17;12;16;10;3
2020-05-13 21:43:59;311;85;63;34;27;16;17;12;16;10;3
2020-05-13 21:44:58;311;85;63;34;27;16;17;12;16;10;3
2020-05-13 21:45:59;311;85;63;34;27;16;17;12;16;10;3
2020-05-13 21:46:59;311;84;63;35;27;16;17;12;16;10;3
2020-05-13 21:47:58;311;84;63;35;27;16;17;12;16;10;3
2020-05-13 21:48:59;311;84;63;35;27;16;17;12;16;10;3
2020-05-13 21:49:59;311;84;63;35;27;16;17;12;16;10;3
2020-05-13 21:50:58;311;84;63;35;27;16;17;12;16;10;3
2020-05-13 21:51:59;311;84;63;35;27;16;17;12;16;10;3
2020-05-13 21:52:59;312;84;63;36;27;16;17;12;16;10;3
2020-05-13 21:53:58;312;84;63;36;27;16;17;12;16;10;3
2020-05-13 21:54:59;312;84;63;36;27;16;17;12;16;10;3
2020-05-13 21:55:59;312;84;63;36;27;16;17;12;16;10;3
2020-05-13 21:56:58;312;84;63;36;27;16;17;12;16;10;3
2020-05-13 21:57:59;313;85;63;36;27;16;17;12;16;10;3
2020-05-13 21:58:59;313;85;63;36;27;16;17;12;16;10;3
2020-05-13 21:59:58;314;85;63;37;27;16;17;12;16;10;3
2020-05-13 22:00:59;314;85;63;37;27;16;17;12;16;10;3
2020-05-13 22:01:59;314;85;63;37;27;16;17;12;16;10;3
2020-05-13 22:02:58;314;85;63;37;27;16;17;12;16;10;3
2020-05-13 22:03:59;314;85;63;37;27;16;17;12;16;10;3
2020-05-13 22:04:59;314;85;63;37;27;16;17;12;16;10;3
2020-05-13 22:05:58;313;85;62;37;27;16;17;12;16;10;3
2020-05-13 22:06:59;314;85;62;38;27;16;17;12;16;10;3
2020-05-13 22:07:59;314;85;62;38;27;16;17;12;16;10;3
2020-05-13 22:08:58;314;85;62;38;27;16;17;12;16;10;3
2020-05-13 22:09:59;314;85;63;38;27;16;17;12;15;10;3
2020-05-13 22:10:59;314;85;63;38;27;16;17;12;15;10;3
2020-05-13 22:11:58;314;85;63;38;27;16;17;12;15;10;3
2020-05-13 22:12:59;315;85;63;39;27;16;17;12;15;10;3
2020-05-13 22:13:59;315;85;63;39;27;16;17;12;15;10;3
2020-05-13 22:14:58;314;85;62;39;27;16;17;12;15;10;3
2020-05-13 22:15:59;315;85;62;39;27;17;17;12;15;10;3
2020-05-13 22:16:58;315;85;62;39;27;17;17;12;15;10;3
2020-05-13 22:17:59;315;85;62;39;27;17;17;12;15;10;3
2020-05-13 22:18:59;316;85;62;39;27;18;17;12;15;10;3
2020-05-13 22:19:59;317;85;62;40;27;18;17;12;15;10;3
2020-05-13 22:20:58;317;85;62;40;27;18;17;12;15;10;3
2020-05-13 22:21:59;317;85;62;40;27;18;17;12;15;10;3
2020-05-13 22:22:59;317;85;62;40;27;18;17;12;15;10;3
2020-05-13 22:23:58;317;85;63;40;27;18;17;12;15;10;3
2020-05-13 22:24:59;317;85;63;40;27;18;17;12;15;10;3
2020-05-13 22:25:59;317;85;63;40;27;18;17;12;15;10;3
2020-05-13 22:26:58;318;85;63;41;27;18;17;12;15;10;3
2020-05-13 22:27:59;318;85;63;41;27;18;17;12;15;10;3
2020-05-13 22:28:59;318;85;63;41;27;18;17;12;15;10;3
2020-05-13 22:29:58;318;85;63;41;27;18;17;12;15;10;3
2020-05-13 22:30:59;318;85;63;41;27;18;17;12;15;10;3
2020-05-13 22:31:59;319;85;63;41;28;18;17;12;15;10;3
2020-05-13 22:32:58;320;85;63;42;28;18;17;12;15;10;3
2020-05-13 22:33:59;321;86;63;42;28;18;17;12;15;10;3
2020-05-13 22:34:59;322;86;63;42;28;18;17;12;15;10;3
2020-05-13 22:35:58;322;86;63;42;28;18;17;12;15;10;3
2020-05-13 22:36:59;325;88;64;42;28;18;17;12;15;10;3
2020-05-13 22:37:59;327;89;64;42;28;18;17;13;15;10;3
2020-05-13 22:38:58;328;90;64;42;28;18;17;13;15;10;3
2020-05-13 22:39:59;329;90;64;43;28;18;17;13;15;10;3
2020-05-13 22:40:58;329;90;64;43;28;18;17;13;15;10;3
2020-05-13 22:41:59;329;90;64;43;28;18;17;13;15;10;3
2020-05-13 22:42:58;329;90;64;43;28;18;17;13;15;10;3
2020-05-13 22:43:59;329;90;64;43;28;18;17;13;15;10;3
2020-05-13 22:44:59;329;90;64;43;28;18;17;13;15;10;3
2020-05-13 22:45:58;329;90;64;43;28;18;17;13;15;10;3
2020-05-13 22:46:59;330;90;64;44;28;18;17;13;15;10;3
2020-05-13 22:47:59;330;90;64;44;28;18;17;13;15;10;3
2020-05-13 22:48:58;330;90;64;44;28;18;17;13;15;10;3
2020-05-13 22:49:59;330;90;64;44;28;18;17;13;15;10;3
2020-05-13 22:50:59;331;90;65;44;28;18;17;13;15;10;3
2020-05-13 22:51:58;331;90;65;44;28;18;17;13;15;10;3
2020-05-13 22:52:59;331;90;65;44;28;18;17;13;15;10;3
2020-05-13 22:53:59;332;90;65;45;28;18;17;13;15;10;3
2020-05-13 22:54:58;332;90;65;45;28;18;17;13;15;10;3
2020-05-13 22:55:59;332;90;65;45;28;18;17;13;15;10;3
2020-05-13 22:56:59;331;90;64;45;28;18;17;13;15;10;3
2020-05-13 22:57:58;331;90;64;45;28;18;17;13;15;10;3
2020-05-13 22:58:59;331;90;64;45;28;18;17;13;15;10;3
2020-05-13 22:59:59;332;90;64;46;28;18;17;13;15;10;3
2020-05-13 23:00:58;333;90;64;46;28;19;17;13;15;10;3
2020-05-13 23:01:59;333;90;64;46;28;19;17;13;15;10;3
2020-05-13 23:02:59;333;90;64;46;28;19;17;13;15;10;3
2020-05-13 23:03:58;333;90;64;46;28;19;17;13;15;10;3
2020-05-13 23:04:59;334;90;64;46;28;20;17;13;15;10;3
2020-05-13 23:05:59;334;90;64;46;28;20;17;13;15;10;3
2020-05-13 23:06:58;336;90;64;47;29;20;17;13;15;10;3
2020-05-13 23:07:59;336;90;64;47;29;20;17;13;15;10;3
2020-05-13 23:08:59;337;89;65;47;29;20;17;14;15;10;3
2020-05-13 23:09:58;337;89;65;47;29;20;17;14;15;10;3
2020-05-13 23:10:59;337;89;65;47;29;20;17;14;15;10;3
2020-05-13 23:11:59;337;89;65;47;29;20;17;14;15;10;3
2020-05-13 23:12:58;337;89;65;47;29;20;17;14;15;10;3
2020-05-13 23:13:59;339;89;65;48;29;20;17;15;15;10;3
2020-05-13 23:14:59;340;89;66;48;29;20;17;15;15;10;3
2020-05-13 23:15:58;340;89;66;48;29;20;17;15;15;10;3
2020-05-13 23:16:59;340;89;66;48;29;20;17;15;15;10;3
2020-05-13 23:17:59;340;89;66;48;29;20;17;15;15;10;3
2020-05-13 23:18:58;340;89;66;48;29;20;17;15;15;10;3
2020-05-13 23:19:59;340;89;66;48;29;20;17;15;15;10;3
2020-05-13 23:20:59;341;90;66;48;29;20;17;15;15;10;3
2020-05-13 23:21:58;341;90;66;48;29;20;17;15;15;10;3
2020-05-13 23:22:59;341;90;66;48;29;20;17;15;15;10;3
2020-05-13 23:23:59;341;90;66;48;29;20;17;15;15;10;3
2020-05-13 23:24:59;341;90;66;48;29;20;17;15;15;10;3
2020-05-13 23:25:58;342;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:26:59;342;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:27:59;342;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:28:58;342;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:29:59;342;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:30:59;342;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:31:58;343;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:32:59;343;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:33:59;343;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:34:59;343;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:35:58;343;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:36:59;343;91;66;48;29;20;17;15;15;10;3
2020-05-13 23:37:59;344;91;67;48;29;20;17;15;15;10;3
2020-05-13 23:38:58;344;91;67;48;29;20;17;15;15;10;3
2020-05-13 23:39:59;345;92;67;48;29;20;17;15;15;10;3
2020-05-13 23:40:59;345;92;67;48;29;20;17;15;15;10;3
2020-05-13 23:41:58;345;92;67;48;29;20;17;15;15;10;3
2020-05-13 23:42:59;345;92;67;48;29;20;17;15;15;10;3
2020-05-13 23:43:59;345;92;67;48;29;20;17;15;15;10;3
2020-05-13 23:44:58;345;92;67;48;29;20;17;15;15;10;3
2020-05-13 23:45:59;344;92;67;48;28;20;17;15;15;10;3
2020-05-13 23:46:59;343;92;67;48;27;20;17;15;15;10;3
2020-05-13 23:47:58;340;92;67;48;24;20;17;15;15;10;3
2020-05-13 23:48:59;340;92;67;48;24;20;17;15;15;10;3
2020-05-13 23:49:58;340;92;67;48;24;20;17;15;15;10;3
2020-05-13 23:50:59;340;92;67;48;24;20;17;15;15;10;3
2020-05-13 23:51:59;340;92;67;48;24;20;17;15;15;10;3
2020-05-13 23:52:58;341;92;68;48;24;20;17;15;15;10;3
2020-05-13 23:53:59;341;92;68;48;24;20;17;15;15;10;3
2020-05-13 23:54:59;342;93;68;48;24;20;17;15;15;10;3
2020-05-13 23:55:58;342;93;68;48;24;20;17;15;15;10;3
2020-05-13 23:56:59;342;93;68;48;24;20;17;15;15;10;3
2020-05-13 23:57:59;342;93;68;48;24;20;17;15;15;10;3
2020-05-13 23:58:58;342;93;68;48;24;20;17;15;15;10;3
2020-05-13 23:59:59;343;93;69;48;24;20;17;15;15;10;3
