datetime;total_votes;Tae4ka;yachik;jovan;Villanelle;telegraf;Есения;Grit;Mindsplitter;UndeadMoroz;Maxkatz
2021-01-06 19:48:59;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:49:58;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:50:59;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:51:58;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:52:59;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:53:59;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:54:58;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:55:59;175;65;28;30;17;5;5;5;4;2;2
2021-01-06 19:56:59;176;66;28;30;17;5;5;5;4;2;2
2021-01-06 19:57:58;176;66;28;30;17;5;5;5;4;2;2
2021-01-06 19:58:59;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 19:59:59;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 20:00:58;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 20:01:59;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 20:02:59;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 20:03:58;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 20:04:59;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 20:05:59;177;67;28;30;17;5;5;5;4;2;2
2021-01-06 20:06:58;178;67;29;30;17;5;5;5;4;2;2
2021-01-06 20:07:59;178;67;29;30;17;5;5;5;4;2;2
2021-01-06 20:08:58;178;67;29;30;17;5;5;5;4;2;2
2021-01-06 20:09:59;178;67;29;30;17;5;5;5;4;2;2
2021-01-06 20:10:59;179;68;29;30;17;5;5;5;4;2;2
2021-01-06 20:11:58;179;68;29;30;17;5;5;5;4;2;2
2021-01-06 20:12:59;179;68;29;30;17;5;5;5;4;2;2
2021-01-06 20:13:59;179;68;29;30;17;5;5;5;4;2;2
2021-01-06 20:14:59;179;68;29;30;17;5;5;5;4;2;2
2021-01-06 20:15:58;179;68;29;30;17;5;5;5;4;2;2
2021-01-06 20:16:59;180;68;29;30;17;5;5;6;4;2;2
2021-01-06 20:17:59;180;68;29;30;17;5;5;6;4;2;2
2021-01-06 20:18:58;180;68;29;29;17;5;5;6;4;2;2
2021-01-06 20:19:59;180;68;29;29;17;5;5;6;4;2;2
2021-01-06 20:20:58;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:21:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:22:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:23:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:24:58;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:25:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:26:58;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:27:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:28:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:29:58;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:30:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:31:58;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:32:59;179;67;29;29;17;5;5;6;4;2;2
2021-01-06 20:33:58;179;67;30;29;16;5;5;6;4;2;2
2021-01-06 20:34:59;179;67;30;29;16;5;5;6;4;2;2
2021-01-06 20:35:59;179;67;30;29;16;5;5;6;4;2;2
2021-01-06 20:36:59;179;67;30;29;16;5;5;6;4;2;2
2021-01-06 20:37:58;179;67;30;29;16;5;5;6;4;2;2
2021-01-06 20:38:59;180;68;30;29;16;5;5;6;4;2;2
2021-01-06 20:40:00;180;68;30;29;16;5;5;6;4;2;2
2021-01-06 20:40:58;180;68;30;29;16;5;5;6;4;2;2
2021-01-06 20:41:59;180;68;30;29;16;5;5;6;4;2;2
2021-01-06 20:42:59;178;68;30;27;16;5;5;6;4;2;2
2021-01-06 20:43:58;177;68;31;25;16;5;5;6;4;2;2
2021-01-06 20:44:59;177;68;31;25;16;5;5;6;4;2;2
2021-01-06 20:46:00;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:46:58;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:47:59;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:48:58;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:49:59;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:50:59;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:51:58;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:52:59;178;68;32;25;16;5;5;6;4;2;2
2021-01-06 20:53:58;179;68;32;25;16;6;5;6;4;2;2
2021-01-06 20:54:59;179;68;32;25;16;6;5;6;4;2;2
2021-01-06 20:55:58;179;68;32;25;16;6;5;6;4;2;2
2021-01-06 20:56:59;179;68;32;25;16;6;5;6;4;2;2
2021-01-06 20:57:59;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 20:58:58;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 20:59:59;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 21:00:59;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 21:01:59;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 21:02:59;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 21:03:58;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 21:04:59;180;68;32;25;16;6;6;6;4;2;2
2021-01-06 21:06:00;181;68;32;25;17;6;6;6;4;2;2
2021-01-06 21:06:58;181;68;32;25;17;6;6;6;4;2;2
2021-01-06 21:07:59;181;68;32;25;17;6;6;6;4;2;2
2021-01-06 21:08:59;180;68;32;24;17;6;6;6;4;2;2
2021-01-06 21:09:59;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:10:59;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:11:58;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:12:59;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:13:59;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:14:58;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:15:59;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:16:58;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:17:59;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:18:58;182;69;32;25;17;6;6;6;4;2;2
2021-01-06 21:19:59;183;70;32;25;17;6;6;6;4;2;2
2021-01-06 21:20:59;183;70;32;25;17;6;6;6;4;2;2
2021-01-06 21:21:59;184;70;32;26;17;6;6;6;4;2;2
2021-01-06 21:23:00;184;70;32;26;17;6;6;6;4;2;2
2021-01-06 21:23:58;184;70;32;26;17;6;6;6;4;2;2
2021-01-06 21:24:59;184;70;32;26;17;6;6;6;4;2;2
2021-01-06 21:25:58;185;71;32;26;17;6;6;6;4;2;2
2021-01-06 21:26:59;185;71;33;25;17;6;6;6;4;2;2
2021-01-06 21:27:59;185;71;33;25;17;6;6;6;4;2;2
2021-01-06 21:28:58;185;71;33;25;17;6;6;6;4;2;2
2021-01-06 21:29:59;185;71;33;25;17;6;6;6;4;2;2
2021-01-06 21:30:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:31:58;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:32:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:33:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:34:58;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:35:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:36:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:37:58;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:38:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:39:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:40:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:41:58;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:42:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:43:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:44:58;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:45:59;186;71;34;25;17;6;6;6;4;2;2
2021-01-06 21:46:59;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 21:47:58;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 21:48:59;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 21:49:59;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 21:50:58;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 21:51:59;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 21:52:59;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 21:53:58;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 21:54:59;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 21:55:59;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 21:56:58;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 21:57:59;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 21:58:58;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 21:59:59;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 22:00:59;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 22:01:58;185;70;34;26;17;6;6;5;4;2;2
2021-01-06 22:02:59;186;71;34;26;17;6;6;5;4;2;2
2021-01-06 22:03:58;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:04:59;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:05:59;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:06:58;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:07:59;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:08:58;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:09:59;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:10:59;187;71;34;27;17;6;6;5;4;2;2
2021-01-06 22:11:58;188;71;34;28;17;6;6;5;4;2;2
2021-01-06 22:12:59;188;70;34;29;17;6;6;5;4;2;2
2021-01-06 22:13:58;188;70;34;29;17;6;6;5;4;2;2
2021-01-06 22:14:59;188;70;34;29;17;6;6;5;4;2;2
2021-01-06 22:15:59;189;71;34;29;17;6;6;5;4;2;2
2021-01-06 22:16:58;189;71;34;29;17;6;6;5;4;2;2
2021-01-06 22:17:59;189;71;34;29;17;6;6;5;4;2;2
2021-01-06 22:18:58;190;72;34;29;17;6;6;5;4;2;2
2021-01-06 22:19:59;190;72;34;29;17;6;6;5;4;2;2
2021-01-06 22:20:59;190;72;34;29;17;6;6;5;4;2;2
2021-01-06 22:22:00;190;72;34;29;17;6;6;5;4;2;2
2021-01-06 22:22:58;190;72;34;29;17;6;6;5;4;2;2
2021-01-06 22:23:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:24:58;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:25:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:26:58;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:27:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:28:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:29:58;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:30:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:32:00;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:32:58;189;73;33;29;16;6;6;5;4;2;2
2021-01-06 22:33:59;189;73;33;29;16;6;6;5;4;2;2
2021-01-06 22:34:58;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:35:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:36:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:37:58;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:38:59;190;73;34;29;16;6;6;5;4;2;2
2021-01-06 22:39:58;191;73;35;29;16;6;6;5;4;2;2
2021-01-06 22:40:59;191;73;35;29;16;6;6;5;4;2;2
2021-01-06 22:41:58;191;73;35;29;16;6;6;5;4;2;2
2021-01-06 22:42:59;191;73;35;29;16;6;6;5;4;2;2
2021-01-06 22:43:58;192;73;35;29;16;6;6;6;4;2;2
2021-01-06 22:44:59;195;73;37;29;16;6;6;6;4;2;2
2021-01-06 22:46:00;195;73;37;29;16;6;6;6;4;2;2
2021-01-06 22:46:58;195;73;37;29;16;6;6;6;4;2;2
2021-01-06 22:47:59;195;73;37;29;16;6;6;6;4;2;2
2021-01-06 22:48:58;195;73;37;29;16;6;6;6;4;2;2
2021-01-06 22:49:59;195;73;37;29;16;6;6;6;4;2;2
