datetime;total_votes;tutabrain;rockamark;pupsique;markII;Есения;NoEndOutcry;XASSA;kilogramm;kotophalk;wintercyclone
2019-05-15 19:42:58;181;96;19;15;9;6;6;4;5;2;3
2019-05-15 19:43:59;181;96;19;15;9;6;6;4;5;2;3
2019-05-15 19:44:59;181;96;19;15;9;6;6;4;5;2;3
2019-05-15 19:45:58;182;96;19;16;9;6;6;4;5;2;3
2019-05-15 19:46:59;182;96;19;16;9;6;6;4;5;2;3
2019-05-15 19:47:58;182;96;19;16;9;6;6;4;5;2;3
2019-05-15 19:48:59;182;96;19;16;9;6;6;4;5;2;3
2019-05-15 19:49:59;182;96;19;16;9;6;6;4;5;2;3
2019-05-15 19:50:58;183;96;19;16;9;6;6;4;5;3;3
2019-05-15 19:51:59;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:52:58;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:53:59;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:54:59;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:55:58;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:56:59;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:57:59;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:58:58;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 19:59:59;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 20:00:59;182;96;19;15;9;6;6;4;5;3;3
2019-05-15 20:01:58;183;96;19;15;9;6;6;4;5;3;4
2019-05-15 20:02:59;183;96;19;15;9;6;6;4;5;3;4
2019-05-15 20:03:59;184;96;19;16;9;6;6;4;5;3;4
2019-05-15 20:04:58;184;96;19;16;9;6;6;4;5;3;4
2019-05-15 20:05:59;184;96;19;16;9;6;6;4;5;3;4
2019-05-15 20:06:59;184;96;19;16;9;6;6;4;5;3;4
2019-05-15 20:07:58;184;96;19;16;9;6;6;4;5;3;4
2019-05-15 20:08:59;183;96;19;15;9;6;6;4;5;3;4
2019-05-15 20:09:59;183;96;19;15;9;6;6;4;5;3;4
2019-05-15 20:10:58;184;97;19;15;9;6;6;4;5;3;4
2019-05-15 20:11:59;184;97;19;15;9;6;6;4;5;3;4
2019-05-15 20:12:59;184;97;19;15;9;6;6;4;5;3;4
2019-05-15 20:13:59;184;97;19;15;9;6;6;4;5;3;4
2019-05-15 20:14:58;184;97;19;15;9;6;6;4;5;3;4
2019-05-15 20:15:59;184;97;19;15;9;6;6;4;5;3;4
2019-05-15 20:16:58;185;97;19;15;9;7;6;4;5;3;4
2019-05-15 20:17:59;185;97;19;15;9;7;6;4;5;3;4
2019-05-15 20:18:59;185;97;19;15;9;7;6;4;5;3;4
2019-05-15 20:19:58;185;97;19;15;9;7;6;4;5;3;4
2019-05-15 20:20:59;185;97;19;15;9;7;6;4;5;3;4
2019-05-15 20:21:59;185;97;19;15;9;7;6;4;5;3;4
2019-05-15 20:22:58;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:23:59;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:24:58;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:25:59;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:26:59;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:27:58;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:28:59;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:29:59;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:30:58;186;98;19;15;9;7;6;4;5;3;4
2019-05-15 20:31:59;187;98;19;16;9;7;6;4;5;3;4
2019-05-15 20:32:59;187;98;19;16;9;7;6;4;5;3;4
2019-05-15 20:33:58;187;98;19;16;9;7;6;4;5;3;4
2019-05-15 20:34:59;187;98;19;16;9;7;6;4;5;3;4
2019-05-15 20:35:59;187;98;19;16;9;7;6;4;5;3;4
2019-05-15 20:36:58;187;98;19;16;9;7;6;4;5;3;4
2019-05-15 20:37:59;187;98;19;16;9;7;6;4;5;3;4
2019-05-15 20:38:59;188;99;19;16;9;7;6;4;5;3;4
2019-05-15 20:39:58;187;99;19;15;9;7;6;4;5;3;4
2019-05-15 20:40:59;187;99;19;15;9;7;6;4;5;3;4
2019-05-15 20:41:58;188;99;19;16;9;7;6;4;5;3;4
2019-05-15 20:42:59;188;99;19;16;9;7;6;4;5;3;4
2019-05-15 20:43:59;187;99;19;15;9;7;6;4;5;3;4
2019-05-15 20:44:58;188;100;19;15;9;7;6;4;5;3;4
2019-05-15 20:45:59;188;100;19;15;9;7;6;4;5;3;4
2019-05-15 20:46:59;189;99;19;16;9;7;6;4;5;3;4
2019-05-15 20:47:58;189;99;19;16;9;7;6;4;5;3;4
2019-05-15 20:48:59;189;99;19;16;9;7;6;4;5;3;4
2019-05-15 20:49:59;190;99;20;15;10;7;6;4;5;3;4
2019-05-15 20:50:58;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:51:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:52:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:53:58;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:54:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:55:58;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:56:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:57:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:58:58;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 20:59:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:00:58;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:01:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:02:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:03:58;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:04:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:05:58;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:06:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:07:59;189;99;20;15;9;7;6;4;5;3;4
2019-05-15 21:08:58;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:09:59;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:10:59;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:11:59;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:12:58;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:13:59;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:14:59;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:15:58;190;100;20;15;9;7;6;4;5;3;4
2019-05-15 21:16:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:17:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:18:58;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:19:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:20:58;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:21:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:22:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:23:58;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:24:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:26:00;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:26:58;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:27:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:28:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:29:58;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:30:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:31:58;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:32:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:33:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:34:58;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:35:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:36:59;189;100;20;14;9;7;6;4;5;3;4
2019-05-15 21:37:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:38:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:39:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:40:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:41:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:42:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:43:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:44:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:45:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:46:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:47:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:48:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:49:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:50:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:51:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:52:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:53:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:54:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:55:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:56:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:57:58;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:58:59;190;100;20;14;9;7;6;5;5;3;4
2019-05-15 21:59:59;191;101;20;14;9;7;6;5;5;3;4
2019-05-15 22:00:58;191;101;20;14;9;7;6;5;5;3;4
2019-05-15 22:01:59;191;101;20;14;9;7;6;5;5;3;4
2019-05-15 22:02:59;191;101;20;14;9;7;6;5;5;3;4
2019-05-15 22:03:58;191;101;20;14;9;7;6;5;5;3;4
2019-05-15 22:04:59;192;102;20;14;9;7;6;5;5;3;4
2019-05-15 22:05:59;192;102;20;14;9;7;6;5;5;3;4
2019-05-15 22:06:58;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:07:59;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:08:59;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:10:00;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:10:58;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:11:59;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:12:58;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:13:59;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:14:59;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:15:58;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:16:59;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:17:59;194;102;22;14;9;7;6;5;5;3;4
2019-05-15 22:18:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:19:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:20:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:21:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:22:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:23:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:24:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:25:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:26:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:27:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:28:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:29:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:30:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:31:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:32:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:33:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:34:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:35:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:36:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:37:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:38:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:39:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:40:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:41:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:42:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:43:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:44:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:45:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:46:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:47:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:48:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:49:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:50:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:51:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:52:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:53:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:54:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:55:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:56:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:57:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:58:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 22:59:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:00:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:01:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:02:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:03:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:04:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:05:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:06:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:07:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:08:59;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:09:58;195;102;22;14;9;7;6;5;5;4;4
2019-05-15 23:10:59;194;102;22;14;8;7;6;5;5;4;4
2019-05-15 23:11:59;195;103;22;14;8;7;6;5;5;4;4
2019-05-15 23:12:58;195;103;22;14;8;7;6;5;5;4;4
2019-05-15 23:13:59;195;103;22;14;8;7;6;5;5;4;4
2019-05-15 23:14:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:15:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:16:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:17:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:18:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:19:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:20:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:21:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:22:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:23:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:24:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:25:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:26:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:27:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:28:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:29:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:30:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:31:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:32:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:33:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:34:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:35:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:36:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:37:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:38:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:39:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:40:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:41:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:42:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:43:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:44:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:45:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:46:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:47:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:48:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:49:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:50:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:51:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:52:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:53:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:54:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:55:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:56:58;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:57:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:58:59;196;103;22;15;8;7;6;5;5;4;4
2019-05-15 23:59:58;196;103;22;15;8;7;6;5;5;4;4
