datetime;total_votes;Lazarus;tutabrain;cmapukocmankypum;shamanka;navalny;KT;Hexadecachoron;KOCTOPE3;jovan;Lucifus
2020-04-15 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2020-04-15 00:01:58;3;0;0;0;0;0;0;0;0;0;1
2020-04-15 00:02:59;3;0;0;0;0;0;0;0;0;0;1
2020-04-15 00:03:58;5;0;1;0;0;0;0;0;0;0;1
2020-04-15 00:04:59;5;0;1;0;0;0;0;0;0;0;1
2020-04-15 00:05:59;5;0;1;0;0;0;0;0;0;0;1
2020-04-15 00:06:58;6;0;1;0;0;0;0;0;0;0;1
2020-04-15 00:07:59;6;0;1;0;0;0;0;0;0;0;1
2020-04-15 00:08:59;7;0;1;0;0;0;0;0;0;0;1
2020-04-15 00:09:58;8;0;1;1;0;0;0;0;0;0;1
2020-04-15 00:10:59;10;1;1;1;0;1;0;0;0;0;1
2020-04-15 00:11:59;10;1;1;1;0;1;0;0;0;0;1
2020-04-15 00:12:58;12;2;1;1;0;1;0;1;0;0;1
2020-04-15 00:13:59;12;2;1;1;0;1;0;1;0;0;1
2020-04-15 00:14:59;12;2;1;1;0;1;0;1;0;0;1
2020-04-15 00:15:59;12;2;1;1;0;1;0;1;0;0;1
2020-04-15 00:16:58;13;2;0;1;0;1;0;1;0;0;2
2020-04-15 00:17:59;14;3;0;1;0;1;0;1;0;0;2
2020-04-15 00:18:59;16;3;0;1;0;1;0;2;0;0;2
2020-04-15 00:19:58;16;3;0;1;0;1;0;2;0;0;2
2020-04-15 00:20:59;17;4;0;1;0;1;0;2;0;0;2
2020-04-15 00:21:59;17;4;1;2;0;1;0;2;0;0;2
2020-04-15 00:22:58;17;4;1;2;0;1;0;2;0;0;2
2020-04-15 00:23:59;17;4;1;2;0;1;0;2;0;0;2
2020-04-15 00:24:59;17;4;1;2;0;1;0;2;0;0;2
2020-04-15 00:25:58;17;4;1;2;0;1;0;2;0;0;2
2020-04-15 00:26:59;18;4;2;2;0;0;0;2;0;0;2
2020-04-15 00:27:59;19;4;3;2;0;0;0;2;0;0;2
2020-04-15 00:28:58;22;5;5;2;0;0;0;2;0;0;2
2020-04-15 00:29:59;22;5;5;2;0;0;0;2;0;0;2
2020-04-15 00:30:59;22;5;5;2;0;0;0;2;0;0;2
2020-04-15 00:31:58;23;5;5;2;0;0;0;2;0;0;3
2020-04-15 00:32:59;23;5;5;2;0;0;0;2;0;0;3
2020-04-15 00:33:59;23;5;5;2;0;0;0;2;0;0;3
2020-04-15 00:35:00;23;5;5;2;0;0;0;2;0;0;3
2020-04-15 00:35:58;23;5;5;2;0;0;0;2;0;0;3
2020-04-15 00:36:59;23;5;5;2;0;0;0;2;0;0;3
2020-04-15 00:37:59;24;5;6;2;0;0;0;2;0;0;3
2020-04-15 00:38:58;25;6;6;2;0;0;0;2;0;0;3
2020-04-15 00:39:59;26;6;6;3;0;0;0;2;0;0;3
2020-04-15 00:40:59;26;6;6;3;0;0;0;2;0;0;3
2020-04-15 00:41:58;27;6;6;4;0;0;0;2;0;0;3
2020-04-15 00:42:59;27;6;6;4;0;0;0;2;0;0;3
2020-04-15 00:43:58;28;6;7;4;0;0;0;2;0;0;3
2020-04-15 00:44:59;28;6;7;4;0;0;0;2;0;0;3
2020-04-15 00:45:58;28;6;7;4;0;0;0;2;0;0;3
2020-04-15 00:46:59;28;6;7;4;0;0;0;2;0;0;3
2020-04-15 00:47:59;28;6;7;4;0;0;0;2;0;0;3
2020-04-15 00:48:59;28;6;7;4;0;0;0;2;0;0;3
2020-04-15 00:49:58;29;6;7;4;0;1;0;2;0;0;3
2020-04-15 00:50:59;29;6;7;4;0;1;0;2;0;0;3
2020-04-15 00:51:59;30;6;7;4;0;1;0;3;0;0;3
2020-04-15 00:52:58;32;6;7;5;0;1;0;4;0;0;3
2020-04-15 00:53:59;32;6;7;5;0;1;0;4;0;0;3
2020-04-15 00:54:59;33;6;7;5;0;1;0;4;0;0;3
2020-04-15 00:55:58;34;6;7;5;1;1;0;4;0;0;3
2020-04-15 00:56:59;35;6;8;5;1;1;0;4;0;0;3
2020-04-15 00:57:59;35;6;8;5;1;1;0;4;0;0;3
2020-04-15 00:58:58;35;6;8;5;1;1;0;4;0;0;3
2020-04-15 00:59:59;35;6;8;5;1;1;0;4;0;0;3
2020-04-15 01:00:59;36;6;8;5;2;1;0;4;0;0;3
2020-04-15 01:01:58;37;6;8;6;2;1;0;4;0;0;3
2020-04-15 01:02:59;37;6;8;6;2;1;0;4;0;0;3
2020-04-15 01:03:59;37;6;8;6;2;1;0;4;0;0;3
2020-04-15 01:04:58;37;6;8;6;2;1;0;4;0;0;3
2020-04-15 01:05:59;37;6;8;6;2;1;0;4;0;0;3
2020-04-15 01:06:59;38;6;8;7;2;1;0;4;0;0;3
2020-04-15 01:07:58;38;6;8;7;2;1;0;4;0;0;3
2020-04-15 01:08:59;38;6;8;7;2;1;0;4;0;0;3
2020-04-15 01:09:59;38;6;8;7;2;1;0;4;0;0;3
2020-04-15 01:10:58;39;6;8;8;2;1;0;4;0;0;3
2020-04-15 01:11:59;40;6;8;9;2;1;0;4;0;0;3
2020-04-15 01:12:59;40;6;8;9;2;1;0;4;0;0;3
2020-04-15 01:13:58;40;6;8;9;2;1;0;4;0;0;3
2020-04-15 01:14:59;41;6;9;9;2;1;0;4;0;0;3
2020-04-15 01:15:59;41;6;9;9;2;1;0;4;0;0;3
2020-04-15 01:16:58;41;6;9;9;2;1;0;4;0;0;3
2020-04-15 01:17:59;41;6;9;9;2;1;0;4;0;0;3
2020-04-15 01:18:59;43;6;9;11;2;1;0;4;0;0;3
2020-04-15 01:19:58;43;6;9;11;2;1;0;4;0;0;3
2020-04-15 01:20:59;43;6;9;11;2;1;0;4;0;0;3
2020-04-15 01:21:59;45;6;10;11;2;1;0;5;0;0;3
2020-04-15 01:22:59;46;6;10;12;2;1;0;5;0;0;3
2020-04-15 01:23:59;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:24:59;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:25:58;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:26:59;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:27:59;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:28:58;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:29:59;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:30:59;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:32:00;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:32:58;47;7;10;12;2;1;0;5;0;0;3
2020-04-15 01:33:59;48;7;10;13;2;1;0;5;0;0;3
2020-04-15 01:34:59;48;7;10;13;2;1;0;5;0;0;3
2020-04-15 01:35:58;49;7;10;14;2;1;0;5;0;0;3
2020-04-15 01:36:59;49;7;10;14;2;1;0;5;0;0;3
2020-04-15 01:37:59;49;7;10;14;2;1;0;5;0;0;3
2020-04-15 01:38:58;49;7;10;14;2;1;0;5;0;0;3
2020-04-15 01:39:59;49;7;10;14;2;1;0;5;0;0;3
2020-04-15 01:40:59;49;7;10;14;2;1;0;5;0;0;3
2020-04-15 01:41:58;50;7;11;14;2;1;0;5;0;0;3
2020-04-15 01:42:59;50;7;11;14;2;1;0;5;0;0;3
2020-04-15 01:43:59;51;7;11;14;3;1;0;5;0;0;3
2020-04-15 01:44:58;52;7;12;14;3;1;0;5;0;0;3
2020-04-15 01:45:59;53;8;12;14;3;1;0;5;0;0;3
2020-04-15 01:46:59;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:47:58;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:48:59;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:49:58;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:50:59;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:51:58;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:52:59;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:53:59;54;8;13;14;3;1;0;5;0;0;3
2020-04-15 01:54:58;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 01:55:59;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 01:56:59;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 01:58:00;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 01:58:58;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 01:59:59;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 02:00:59;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 02:01:58;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 02:02:59;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 02:03:58;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 02:04:59;55;8;13;15;3;1;0;5;0;0;3
2020-04-15 02:05:59;56;8;13;16;3;1;0;5;0;0;3
2020-04-15 02:06:59;56;8;13;16;3;1;0;5;0;0;3
2020-04-15 02:07:58;56;8;13;16;3;1;0;5;0;0;3
2020-04-15 02:08:59;56;8;13;16;3;1;0;5;0;0;3
2020-04-15 02:09:59;56;8;13;16;3;1;0;5;0;0;3
2020-04-15 02:10:58;57;8;13;17;3;1;0;5;0;0;3
2020-04-15 02:11:59;57;8;13;17;3;1;0;5;0;0;3
2020-04-15 02:12:58;58;8;14;17;3;1;0;5;0;0;3
2020-04-15 02:13:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:14:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:15:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:16:58;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:17:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:18:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:19:58;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:20:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:21:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:22:58;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:23:59;58;8;13;17;3;2;0;5;0;0;3
2020-04-15 02:24:59;59;8;13;18;3;2;0;5;0;0;3
2020-04-15 02:25:58;59;8;13;18;3;2;0;5;0;0;3
2020-04-15 02:26:59;59;8;13;18;3;2;0;5;0;0;3
2020-04-15 02:27:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:28:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:29:58;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:30:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:31:58;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:32:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:33:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:34:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:35:58;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:36:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:37:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:38:58;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:39:59;60;8;13;19;3;2;0;5;0;0;3
2020-04-15 02:40:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:41:58;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:42:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:43:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:44:58;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:45:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:46:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:47:58;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:48:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:49:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:50:58;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:51:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:52:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:53:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:54:58;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:55:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:56:58;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:57:59;62;8;14;20;3;2;0;5;0;0;3
2020-04-15 02:58:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 02:59:58;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:00:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:01:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:02:58;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:03:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:04:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:05:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:06:58;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:07:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:08:59;63;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:09:58;64;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:10:59;64;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:11:59;64;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:12:58;64;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:13:59;64;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:14:59;64;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:15:58;64;8;14;20;4;2;0;5;0;0;3
2020-04-15 03:16:59;65;8;15;20;4;2;0;5;0;0;3
2020-04-15 03:17:59;65;8;15;20;4;2;0;5;0;0;3
2020-04-15 03:18:58;65;8;15;20;4;2;0;5;0;0;3
2020-04-15 03:19:59;65;8;15;20;4;2;0;5;0;0;3
2020-04-15 03:20:59;65;8;15;20;4;2;0;5;0;0;3
2020-04-15 03:21:58;65;8;15;20;4;2;0;5;0;0;3
2020-04-15 03:22:59;65;8;15;20;4;2;0;5;0;0;3
2020-04-15 03:23:59;66;8;16;20;4;2;0;5;0;0;3
2020-04-15 03:24:58;66;8;16;20;4;2;0;5;0;0;3
2020-04-15 03:25:59;66;8;16;20;4;2;0;5;0;0;3
2020-04-15 03:26:59;67;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:27:58;67;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:28:59;67;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:29:59;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:30:58;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:31:59;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:32:59;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:33:58;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:34:59;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:35:59;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:36:58;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:37:59;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:38:59;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:39:58;68;8;17;20;4;2;0;5;0;0;3
2020-04-15 03:40:59;69;8;18;20;4;2;0;5;0;0;3
2020-04-15 03:41:59;69;8;18;20;4;2;0;5;0;0;3
2020-04-15 03:42:58;69;8;18;20;4;2;0;5;0;0;3
2020-04-15 03:43:59;69;8;18;20;4;2;0;5;0;0;3
2020-04-15 03:44:59;69;8;18;20;4;2;0;5;0;0;3
2020-04-15 03:45:58;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:46:59;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:47:58;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:48:59;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:49:59;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:50:59;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:51:58;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:52:59;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:53:59;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:54:58;70;8;18;20;4;2;0;6;0;0;3
2020-04-15 03:55:59;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 03:56:59;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 03:57:58;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 03:58:59;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 03:59:59;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 04:00:58;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 04:01:59;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 04:02:58;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 04:03:59;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 04:04:58;70;8;17;20;4;2;0;6;0;0;3
2020-04-15 04:05:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:06:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:07:58;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:08:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:09:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:10:58;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:11:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:13:00;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:13:58;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:14:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:15:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:16:58;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:17:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:18:59;71;8;18;20;4;2;0;6;0;0;3
2020-04-15 04:19:58;72;9;18;20;4;2;0;6;0;0;3
2020-04-15 04:20:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:21:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:22:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:23:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:24:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:25:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:26:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:27:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:28:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:29:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:30:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:31:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:32:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:33:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:34:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:35:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:36:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:37:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:38:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:39:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:40:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:41:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:42:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:43:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:44:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:45:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:46:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:47:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:48:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:49:58;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:50:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:51:59;73;9;19;20;4;2;0;6;0;0;3
2020-04-15 04:52:59;73;8;20;20;4;2;0;6;0;0;3
2020-04-15 04:53:58;73;8;20;20;4;2;0;6;0;0;3
2020-04-15 04:54:59;73;8;20;20;4;2;0;6;0;0;3
2020-04-15 04:55:59;73;8;20;20;4;2;0;6;0;0;3
2020-04-15 04:56:58;73;8;20;20;4;2;0;6;0;0;3
2020-04-15 04:57:59;73;8;20;20;4;2;0;6;0;0;3
2020-04-15 04:58:59;73;8;20;20;4;2;0;6;0;0;3
2020-04-15 04:59:58;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:00:59;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:01:59;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:03:00;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:03:58;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:04:59;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:05:58;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:06:59;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:07:59;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:08:58;74;8;20;20;4;2;0;6;0;0;3
2020-04-15 05:09:59;75;9;20;20;4;2;0;6;0;0;3
2020-04-15 05:10:59;75;9;20;20;4;2;0;6;0;0;3
2020-04-15 05:11:58;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:12:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:13:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:14:58;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:15:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:16:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:17:58;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:18:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:19:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:20:58;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:21:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:22:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:23:58;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:24:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:25:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:26:58;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:27:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:28:59;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:30:00;76;9;21;20;4;2;0;6;0;0;3
2020-04-15 05:30:58;78;9;22;20;4;2;0;6;0;0;3
2020-04-15 05:31:59;78;9;22;20;4;2;0;6;0;0;3
2020-04-15 05:33:00;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:33:58;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:34:59;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:35:59;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:36:58;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:37:59;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:38:58;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:39:59;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:40:59;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:41:58;79;9;22;21;4;2;0;6;0;0;3
2020-04-15 05:42:59;79;9;22;21;5;2;0;6;0;0;3
2020-04-15 05:43:59;79;9;22;21;5;2;0;6;0;0;3
2020-04-15 05:44:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:45:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:46:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:47:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:48:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:49:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:50:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:51:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:52:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:53:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:54:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:55:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:56:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:57:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:58:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 05:59:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:00:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:01:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:02:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:03:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:04:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:05:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:06:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:07:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:08:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:09:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:10:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:11:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:12:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:13:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:14:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:15:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:16:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:17:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:18:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:19:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:20:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:21:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:22:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:23:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:24:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:25:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:26:58;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:27:59;80;9;22;22;5;2;0;6;0;0;3
2020-04-15 06:28:59;81;9;22;23;5;2;0;6;0;0;3
2020-04-15 06:29:58;81;9;22;23;5;2;0;6;0;0;3
2020-04-15 06:30:59;81;9;22;23;5;2;0;6;0;0;3
2020-04-15 06:31:59;81;9;22;23;5;2;0;6;0;0;3
2020-04-15 06:32:58;81;9;22;23;5;2;0;6;0;0;3
2020-04-15 06:33:59;81;9;22;23;5;2;0;6;0;0;3
2020-04-15 06:34:59;82;9;22;24;5;2;0;6;0;0;3
2020-04-15 06:35:58;82;9;22;24;5;2;0;6;0;0;3
2020-04-15 06:36:59;82;9;22;24;5;2;0;6;0;0;3
