datetime;total_votes;Patagonia;Wiedemann;megalomaniac;pupsique;werder_ha;Есения;a5urbanipa1;ante;DrinkHunter;yachik
2019-04-10 06:38:59;47;12;6;3;2;2;3;0;0;0;4
2019-04-10 06:39:59;48;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:40:58;48;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:41:59;48;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:42:59;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:43:58;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:44:59;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:45:59;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:46:58;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:47:59;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:48:59;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:49:58;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:50:59;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:51:58;49;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:52:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:53:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:54:58;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:55:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:56:58;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:57:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:58:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 06:59:58;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 07:00:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 07:01:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 07:02:58;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 07:03:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 07:04:59;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 07:05:58;50;12;6;3;2;3;3;0;0;0;4
2019-04-10 07:06:59;51;12;7;3;2;3;3;0;0;0;4
2019-04-10 07:07:59;51;12;7;3;2;3;3;0;0;0;4
2019-04-10 07:08:58;51;12;7;3;2;3;3;0;0;0;4
2019-04-10 07:09:59;52;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:10:59;52;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:11:58;52;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:12:59;52;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:13:58;52;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:14:59;52;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:15:59;52;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:16:58;53;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:17:59;53;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:18:59;53;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:19:58;53;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:20:59;53;12;7;3;3;3;3;0;0;0;4
2019-04-10 07:21:58;54;12;8;3;3;3;3;0;0;0;4
2019-04-10 07:22:59;55;12;8;3;3;3;3;0;0;0;4
2019-04-10 07:23:59;55;12;8;3;3;3;3;0;0;0;4
2019-04-10 07:24:58;55;12;8;3;3;3;3;0;0;0;4
2019-04-10 07:25:59;55;12;8;3;3;3;3;0;0;0;4
2019-04-10 07:26:59;55;12;8;3;3;3;3;0;0;0;4
2019-04-10 07:27:58;55;12;8;3;3;3;3;0;0;0;4
2019-04-10 07:28:59;58;12;10;3;3;3;3;0;0;0;4
2019-04-10 07:29:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:30:58;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:31:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:32:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:33:58;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:34:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:35:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:36:58;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:37:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:38:58;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:39:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:40:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:41:58;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:42:59;59;12;10;3;3;3;4;0;0;0;4
2019-04-10 07:43:59;61;12;10;5;3;3;4;0;0;0;4
2019-04-10 07:44:58;61;12;10;5;3;3;4;0;0;0;4
2019-04-10 07:45:59;61;12;10;5;3;3;4;0;0;0;4
2019-04-10 07:46:59;61;12;10;5;3;3;4;0;0;0;4
2019-04-10 07:47:58;61;12;10;5;3;3;4;0;0;0;4
2019-04-10 07:48:59;61;12;10;5;3;3;4;0;0;0;4
2019-04-10 07:49:59;62;12;11;5;3;3;4;0;0;0;4
2019-04-10 07:50:58;62;12;11;5;3;3;4;0;0;0;4
2019-04-10 07:51:59;62;12;11;5;3;3;4;0;0;0;4
2019-04-10 07:52:58;63;12;11;5;3;4;4;0;0;0;4
2019-04-10 07:53:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 07:54:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 07:55:58;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 07:56:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 07:57:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 07:58:58;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 07:59:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:00:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:01:58;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:02:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:03:58;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:04:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:05:59;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:06:58;64;12;11;5;3;4;4;0;0;0;4
2019-04-10 08:07:59;65;12;11;5;3;4;4;0;0;0;5
2019-04-10 08:08:58;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:09:59;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:10:59;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:12:00;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:12:58;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:13:59;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:14:59;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:15:58;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:16:59;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:17:58;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:18:59;65;12;11;5;3;4;4;0;2;0;4
2019-04-10 08:19:59;65;12;11;6;3;4;4;0;2;0;3
2019-04-10 08:20:58;66;12;12;6;3;4;4;0;2;0;3
2019-04-10 08:21:59;66;12;12;6;3;4;4;0;2;0;3
2019-04-10 08:22:59;66;12;12;6;3;4;4;0;2;0;3
2019-04-10 08:23:58;66;12;12;6;3;4;4;0;2;0;3
2019-04-10 08:24:59;67;13;12;6;3;4;4;0;2;0;3
2019-04-10 08:26:00;67;13;12;6;3;4;4;0;2;0;3
2019-04-10 08:26:58;67;13;12;6;3;4;4;0;2;0;3
2019-04-10 08:27:59;67;13;12;6;3;4;4;0;2;0;3
2019-04-10 08:28:59;67;13;12;6;3;4;4;0;2;0;3
2019-04-10 08:29:58;68;13;12;7;3;4;4;0;2;0;3
2019-04-10 08:30:59;69;14;12;7;3;4;4;0;2;0;3
2019-04-10 08:31:59;69;14;12;7;3;4;4;0;2;0;3
2019-04-10 08:32:58;69;14;12;7;3;4;4;0;2;0;3
2019-04-10 08:33:59;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:34:59;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:35:58;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:36:59;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:37:59;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:38:58;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:39:59;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:40:59;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:41:58;70;13;12;8;3;6;4;0;2;0;3
2019-04-10 08:42:59;71;14;12;8;3;6;4;0;2;0;3
2019-04-10 08:43:59;71;14;12;8;3;6;4;0;2;0;3
2019-04-10 08:44:58;71;14;12;8;3;6;4;0;2;0;3
2019-04-10 08:45:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:46:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:47:58;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:48:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:49:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:50:58;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:51:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:52:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:53:58;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:54:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:55:59;72;14;12;9;3;6;4;0;2;0;3
2019-04-10 08:56:58;72;15;12;9;3;6;4;0;2;0;3
2019-04-10 08:57:59;72;15;12;9;3;6;4;0;2;0;3
2019-04-10 08:58:59;72;15;12;9;3;6;4;0;2;0;3
2019-04-10 08:59:58;72;15;12;9;3;6;4;0;2;0;3
2019-04-10 09:00:59;72;15;12;9;3;6;4;0;2;0;3
2019-04-10 09:01:58;72;15;12;9;3;6;4;0;2;0;3
2019-04-10 09:02:59;72;15;12;9;3;6;4;0;2;0;3
2019-04-10 09:03:59;73;15;12;9;3;6;4;0;2;0;3
2019-04-10 09:04:58;74;15;13;9;3;6;4;0;2;0;3
2019-04-10 09:05:59;74;15;13;9;3;6;4;0;2;0;3
2019-04-10 09:06:59;74;15;13;9;3;6;4;0;2;0;3
2019-04-10 09:07:58;75;15;14;9;3;6;4;0;2;0;3
2019-04-10 09:08:59;76;15;14;9;3;6;4;0;2;0;3
2019-04-10 09:09:59;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:10:58;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:11:59;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:12:59;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:13:58;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:14:59;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:15:59;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:16:58;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:17:59;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:18:59;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:19:58;77;15;14;10;3;6;4;0;2;0;3
2019-04-10 09:20:59;78;15;15;10;3;6;4;0;2;0;3
2019-04-10 09:21:59;78;15;15;10;3;6;4;0;2;0;3
2019-04-10 09:22:58;78;15;15;10;3;6;4;0;2;0;3
2019-04-10 09:23:59;80;15;15;12;3;6;4;0;2;0;3
2019-04-10 09:24:59;80;15;15;12;3;6;4;0;2;0;3
2019-04-10 09:25:58;80;15;15;12;3;6;4;0;2;0;3
2019-04-10 09:26:59;80;15;15;12;3;6;4;0;2;0;3
2019-04-10 09:27:59;83;15;17;12;3;7;4;0;2;0;3
2019-04-10 09:28:58;83;15;17;12;3;7;4;0;2;0;3
2019-04-10 09:29:59;83;15;17;12;3;7;4;0;2;0;3
2019-04-10 09:30:59;83;15;17;12;3;7;4;0;2;0;3
2019-04-10 09:31:58;83;15;17;12;3;7;4;0;2;0;3
2019-04-10 09:32:59;83;15;17;12;3;7;4;0;2;0;3
2019-04-10 09:33:59;83;15;17;12;3;7;4;0;2;0;3
2019-04-10 09:34:58;84;16;17;12;3;7;4;0;2;0;3
2019-04-10 09:35:59;85;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:36:59;85;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:37:58;85;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:38:59;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:39:59;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:40:58;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:41:59;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:42:59;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:43:58;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:44:59;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:45:59;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:46:58;84;16;18;12;3;7;4;0;2;0;3
2019-04-10 09:47:59;85;16;18;13;3;7;4;0;2;0;3
2019-04-10 09:48:59;85;16;18;13;3;7;4;0;2;0;3
2019-04-10 09:49:58;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:50:59;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:51:59;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:52:58;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:53:59;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:54:58;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:55:59;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:56:59;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:57:58;86;16;19;13;3;7;4;0;2;0;3
2019-04-10 09:58:59;87;16;20;13;3;7;4;0;2;0;3
2019-04-10 09:59:58;87;16;20;13;3;7;4;0;2;0;3
2019-04-10 10:00:59;88;16;20;13;3;7;4;0;2;0;3
2019-04-10 10:01:59;88;16;20;13;3;7;4;0;2;0;3
2019-04-10 10:02:58;88;16;20;13;3;7;4;0;2;0;3
2019-04-10 10:03:59;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:04:59;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:05:58;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:06:59;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:07:58;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:08:59;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:09:59;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:10:58;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:11:59;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:12:59;89;16;20;13;3;7;4;2;2;0;3
2019-04-10 10:13:59;90;16;20;13;4;7;4;2;2;0;3
2019-04-10 10:14:58;90;16;20;13;4;7;4;2;2;0;3
2019-04-10 10:15:59;90;16;20;13;4;7;4;2;2;0;3
2019-04-10 10:17:00;90;16;20;13;4;7;4;2;2;0;3
2019-04-10 10:17:58;90;16;20;13;4;7;4;2;2;0;3
2019-04-10 10:18:59;90;16;20;13;4;7;4;2;2;0;3
2019-04-10 10:19:59;91;16;21;13;4;7;4;2;2;0;3
2019-04-10 10:20:59;91;16;21;13;4;7;4;2;2;0;3
2019-04-10 10:21:58;92;16;21;13;4;7;4;2;3;0;3
2019-04-10 10:22:59;93;17;21;13;4;7;4;2;3;0;3
2019-04-10 10:23:59;94;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:24:58;94;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:25:59;94;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:26:59;94;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:27:58;94;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:28:59;94;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:29:58;94;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:30:59;93;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:31:59;93;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:32:58;93;18;21;13;4;7;4;2;3;0;3
2019-04-10 10:33:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:34:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:35:58;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:36:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:37:58;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:38:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:39:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:40:58;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:41:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:42:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:43:58;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:44:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:45:59;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:46:58;94;19;21;13;4;7;4;2;3;0;3
2019-04-10 10:47:59;95;19;22;13;4;7;4;2;3;0;3
2019-04-10 10:48:59;96;20;22;13;4;7;4;2;3;0;3
2019-04-10 10:49:58;96;20;22;13;4;7;4;2;3;0;3
2019-04-10 10:50:59;98;21;22;13;4;7;4;2;3;0;3
2019-04-10 10:51:59;98;21;22;13;4;7;4;2;3;0;3
2019-04-10 10:52:58;98;21;22;13;4;7;4;2;3;0;3
2019-04-10 10:53:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 10:54:58;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 10:55:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 10:56:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 10:57:58;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 10:58:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 10:59:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:00:58;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:01:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:02:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:03:58;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:04:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:05:59;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:06:58;99;21;23;13;4;7;4;2;3;0;3
2019-04-10 11:07:59;100;22;23;13;4;7;4;2;3;0;3
2019-04-10 11:08:58;100;22;23;13;4;7;4;2;3;0;3
2019-04-10 11:09:59;100;22;23;13;4;7;4;2;3;0;3
2019-04-10 11:10:59;100;22;23;13;4;7;4;2;3;0;3
2019-04-10 11:11:58;100;22;23;13;4;7;4;2;3;0;3
2019-04-10 11:12:59;102;23;23;13;4;7;4;3;3;0;3
2019-04-10 11:13:58;102;23;23;13;4;7;4;3;3;0;3
2019-04-10 11:14:59;102;23;23;13;4;7;4;3;3;0;3
2019-04-10 11:15:59;102;23;23;13;4;7;4;3;3;0;3
2019-04-10 11:16:58;102;24;23;13;4;7;4;3;3;0;3
2019-04-10 11:17:59;103;25;23;13;4;7;4;3;3;0;3
2019-04-10 11:18:59;103;25;23;13;4;7;4;3;3;0;3
2019-04-10 11:19:58;103;25;23;13;4;7;4;3;3;0;3
2019-04-10 11:20:59;103;25;23;13;4;7;4;3;3;0;3
2019-04-10 11:21:59;103;25;23;13;4;7;4;3;3;0;3
2019-04-10 11:22:58;104;26;23;13;4;7;4;3;3;0;3
2019-04-10 11:23:59;104;26;23;13;4;7;4;3;3;0;3
2019-04-10 11:24:59;104;26;23;13;4;7;4;3;3;0;3
2019-04-10 11:25:58;104;26;23;13;4;7;4;3;3;0;3
2019-04-10 11:26:59;105;26;24;13;4;7;4;3;3;0;3
2019-04-10 11:27:59;105;26;24;13;4;7;4;3;3;0;3
2019-04-10 11:28:58;106;27;24;13;4;7;4;3;3;0;3
2019-04-10 11:29:59;106;27;24;13;4;7;4;3;3;0;3
2019-04-10 11:30:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:31:58;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:32:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:33:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:34:58;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:35:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:36:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:37:58;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:38:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:39:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:40:58;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:41:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:42:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:43:58;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:44:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:45:58;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:46:59;107;28;24;13;4;7;4;3;3;0;3
2019-04-10 11:47:59;108;29;24;13;4;7;4;3;3;0;3
2019-04-10 11:48:58;108;29;24;13;4;7;4;3;3;0;3
2019-04-10 11:49:59;108;29;24;13;4;7;4;3;3;0;3
2019-04-10 11:50:59;108;29;24;13;4;7;4;3;3;0;3
2019-04-10 11:51:58;108;29;24;13;4;7;4;3;3;0;3
2019-04-10 11:52:59;109;30;24;13;4;7;4;3;3;0;3
2019-04-10 11:53:58;109;30;24;13;4;7;4;3;3;0;3
2019-04-10 11:54:59;109;31;24;13;4;7;4;3;3;0;3
2019-04-10 11:55:59;110;31;24;13;4;7;4;3;3;0;3
2019-04-10 11:56:58;110;31;24;13;4;7;4;3;3;0;3
2019-04-10 11:57:59;110;31;24;13;4;7;4;3;3;0;3
2019-04-10 11:58:59;111;31;24;13;4;7;4;3;3;0;3
2019-04-10 11:59:58;113;32;24;14;4;7;4;3;3;0;3
2019-04-10 12:00:59;113;32;24;14;4;7;4;3;3;0;3
2019-04-10 12:01:59;113;32;24;14;4;7;4;3;3;0;3
2019-04-10 12:02:58;113;32;24;14;4;7;4;3;3;0;3
2019-04-10 12:03:59;113;32;24;14;4;7;4;3;3;0;3
2019-04-10 12:04:58;115;32;24;15;4;8;4;3;3;0;3
2019-04-10 12:05:59;115;32;24;15;4;8;4;3;3;0;3
2019-04-10 12:06:59;115;32;24;15;4;8;4;3;3;0;3
2019-04-10 12:07:58;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:08:59;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:09:59;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:10:58;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:11:59;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:12:59;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:13:58;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:14:59;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:15:58;116;32;25;15;4;8;4;3;3;0;3
2019-04-10 12:16:59;117;32;26;15;4;8;4;3;3;0;3
2019-04-10 12:17:59;117;32;26;15;4;8;4;3;3;0;3
2019-04-10 12:18:59;117;32;26;15;4;8;4;3;3;0;3
2019-04-10 12:19:58;117;34;26;15;4;8;4;3;3;0;3
2019-04-10 12:20:59;118;34;26;16;4;8;4;3;3;0;3
2019-04-10 12:21:58;118;34;26;16;4;8;4;3;3;0;3
2019-04-10 12:22:59;118;34;26;16;4;8;4;3;3;0;3
2019-04-10 12:23:59;119;35;26;16;4;8;4;3;3;0;3
2019-04-10 12:24:58;119;35;26;16;4;8;4;3;3;0;3
2019-04-10 12:25:59;119;35;26;16;4;8;4;3;3;0;3
2019-04-10 12:26:58;119;35;26;16;4;8;4;3;3;0;3
2019-04-10 12:27:59;119;35;26;16;4;8;4;3;3;0;3
2019-04-10 12:28:59;119;35;26;16;4;8;4;3;3;0;3
2019-04-10 12:29:58;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:30:59;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:31:59;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:32:58;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:33:59;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:34:59;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:35:58;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:36:59;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:37:58;119;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:38:59;120;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:39:59;120;35;25;17;4;8;4;3;3;0;3
2019-04-10 12:40:58;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:41:59;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:42:59;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:43:58;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:44:59;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:45:59;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:46:58;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:47:59;120;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:48:59;122;36;24;17;4;8;4;3;3;0;3
2019-04-10 12:49:58;123;37;24;17;4;8;4;3;3;0;3
2019-04-10 12:50:59;123;37;24;17;4;8;4;3;3;0;3
2019-04-10 12:51:58;123;37;24;17;4;8;4;3;3;0;3
2019-04-10 12:52:59;123;37;24;17;4;8;4;3;3;0;3
2019-04-10 12:53:59;123;37;24;17;4;8;4;3;3;0;3
2019-04-10 12:54:59;123;37;24;17;4;8;4;3;3;0;3
2019-04-10 12:55:58;123;37;24;17;4;8;4;3;3;0;3
2019-04-10 12:56:59;124;38;24;17;4;8;4;3;3;0;3
2019-04-10 12:57:58;125;38;24;17;4;8;4;3;3;0;3
2019-04-10 12:58:59;126;38;24;18;4;8;4;3;3;0;3
2019-04-10 12:59:59;126;38;24;18;4;8;4;3;3;0;3
2019-04-10 13:00:58;126;38;24;18;4;8;4;3;3;0;3
2019-04-10 13:01:59;127;39;24;18;4;8;4;3;3;0;3
2019-04-10 13:02:59;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:03:58;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:04:59;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:05:59;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:06:58;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:07:59;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:08:59;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:09:58;128;39;25;18;4;8;4;3;3;0;3
2019-04-10 13:10:59;129;39;25;18;5;8;4;3;3;0;3
2019-04-10 13:11:59;130;40;25;18;5;8;4;3;3;0;3
2019-04-10 13:12:58;130;40;25;18;5;8;4;3;3;0;3
2019-04-10 13:13:59;130;40;25;18;5;8;4;3;3;0;3
2019-04-10 13:14:59;130;40;25;18;5;8;4;3;3;0;3
2019-04-10 13:15:58;130;40;25;18;5;8;4;3;3;0;3
