datetime;total_votes;GlobetrotterXL;shamanka2_0;Yardrey;navalny;Fill;kross;xtend;Mapm;mama_p_zh;kotophalk
2020-11-25 19:44:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:45:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:46:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:47:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:48:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:49:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:50:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:51:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:52:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:53:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:54:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:55:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:56:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:57:58;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:58:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 19:59:59;157;65;38;11;9;6;3;4;3;3;2
2020-11-25 20:00:58;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:01:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:02:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:03:58;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:04:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:05:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:06:58;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:07:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:08:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:09:58;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:10:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:11:59;158;66;38;11;9;6;3;4;3;3;2
2020-11-25 20:12:58;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:13:59;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:14:59;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:15:59;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:16:59;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:17:58;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:18:59;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:19:59;159;66;39;11;9;6;3;4;3;3;2
2020-11-25 20:20:58;159;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:21:59;159;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:22:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:23:58;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:24:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:25:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:26:58;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:27:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:28:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:29:58;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:30:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:31:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:32:58;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:33:59;160;67;39;11;9;6;3;4;3;3;2
2020-11-25 20:34:59;161;67;39;11;9;6;3;4;4;3;2
2020-11-25 20:35:58;162;68;39;11;9;6;3;4;4;3;2
2020-11-25 20:36:59;162;68;39;11;9;6;3;4;4;3;2
2020-11-25 20:37:58;162;68;39;11;9;6;3;4;4;3;2
2020-11-25 20:38:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:39:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:40:58;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:41:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:42:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:43:58;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:44:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:45:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:46:58;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:47:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:48:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:49:58;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:50:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:51:59;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:52:58;163;68;40;11;9;6;3;4;4;3;2
2020-11-25 20:53:59;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 20:54:59;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 20:55:58;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 20:56:59;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 20:57:59;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 20:58:58;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 20:59:59;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 21:00:59;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 21:01:58;164;69;40;11;9;6;3;4;4;3;2
2020-11-25 21:02:59;165;69;41;11;9;6;3;4;4;3;2
2020-11-25 21:03:59;166;70;41;11;9;6;3;4;4;3;2
2020-11-25 21:04:58;166;70;41;11;9;6;3;4;4;3;2
2020-11-25 21:05:59;166;70;41;11;9;6;3;4;4;3;2
2020-11-25 21:06:59;167;71;41;11;9;6;3;4;4;3;2
2020-11-25 21:07:58;167;71;41;11;9;6;3;4;4;3;2
2020-11-25 21:08:59;167;71;41;11;9;6;3;4;4;3;2
2020-11-25 21:09:59;167;71;41;11;9;6;3;4;4;3;2
2020-11-25 21:10:58;167;71;41;11;9;6;3;4;4;3;2
2020-11-25 21:11:59;167;71;41;11;9;6;3;4;4;3;2
2020-11-25 21:12:59;167;71;41;11;9;6;3;4;4;3;2
2020-11-25 21:13:58;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:14:59;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:15:59;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:16:58;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:17:59;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:18:59;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:19:58;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:20:59;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:21:59;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:22:58;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:23:59;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:24:58;168;72;41;11;9;6;3;4;4;3;2
2020-11-25 21:25:59;169;73;41;11;9;6;3;4;4;3;2
2020-11-25 21:26:59;169;73;41;11;9;6;3;4;4;3;2
2020-11-25 21:27:58;169;73;41;11;9;6;3;4;4;3;2
2020-11-25 21:28:59;169;73;41;11;9;6;3;4;4;3;2
2020-11-25 21:29:59;169;73;41;11;9;6;3;4;4;3;2
2020-11-25 21:30:59;170;74;41;11;9;6;3;4;4;3;2
2020-11-25 21:31:58;170;74;41;11;9;6;3;4;4;3;2
2020-11-25 21:32:59;170;74;41;11;9;6;3;4;4;3;2
2020-11-25 21:33:59;170;74;41;11;9;6;3;4;4;3;2
2020-11-25 21:34:58;171;74;41;11;10;6;3;4;4;3;2
2020-11-25 21:35:59;171;74;41;11;10;6;3;4;4;3;2
2020-11-25 21:36:59;172;75;41;11;10;6;3;4;4;3;2
2020-11-25 21:37:58;172;75;41;11;10;6;3;4;4;3;2
2020-11-25 21:38:59;172;75;41;11;10;6;3;4;4;3;2
2020-11-25 21:39:59;172;75;41;11;10;6;3;4;4;3;2
2020-11-25 21:40:58;172;75;41;11;10;6;3;4;4;3;2
2020-11-25 21:41:59;173;76;41;11;10;6;3;4;4;3;2
2020-11-25 21:42:59;173;76;41;11;10;6;3;4;4;3;2
2020-11-25 21:43:58;174;76;41;11;10;6;3;4;4;3;2
2020-11-25 21:44:59;174;76;41;11;10;6;3;4;4;3;2
2020-11-25 21:45:58;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:46:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:47:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:48:58;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:49:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:50:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:51:58;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:52:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:53:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:54:58;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:55:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:56:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:57:58;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:58:59;173;76;40;11;10;6;3;4;4;3;2
2020-11-25 21:59:59;175;78;40;11;10;6;3;4;4;3;2
2020-11-25 22:00:58;175;78;40;11;10;6;3;4;4;3;2
2020-11-25 22:01:59;175;78;40;11;10;6;3;4;4;3;2
2020-11-25 22:02:59;175;78;40;11;10;6;3;4;4;3;2
2020-11-25 22:03:59;175;78;40;11;10;6;3;4;4;3;2
2020-11-25 22:04:58;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:05:59;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:06:58;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:07:59;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:08:59;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:09:58;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:10:59;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:11:58;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:12:59;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:13:59;176;79;40;11;10;6;3;4;4;3;2
2020-11-25 22:14:58;175;79;39;11;10;6;3;4;4;3;2
2020-11-25 22:15:59;177;81;39;11;10;6;3;4;4;3;2
2020-11-25 22:16:58;177;81;39;11;10;6;3;4;4;3;2
2020-11-25 22:17:59;177;81;39;11;10;6;3;4;4;3;2
2020-11-25 22:18:59;177;81;39;11;10;6;3;4;4;3;2
2020-11-25 22:19:59;177;81;38;11;10;6;3;4;4;3;3
2020-11-25 22:20:58;178;82;38;11;10;6;4;4;4;3;2
2020-11-25 22:21:59;178;82;38;11;10;6;4;4;4;3;2
2020-11-25 22:22:58;178;82;38;11;10;6;4;4;4;3;2
2020-11-25 22:23:59;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:24:59;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:25:58;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:26:59;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:27:59;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:28:58;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:29:59;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:30:59;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:31:58;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:32:59;179;83;38;11;10;6;4;4;4;3;2
2020-11-25 22:33:59;180;83;38;12;10;6;4;4;4;3;2
2020-11-25 22:34:58;180;83;38;12;10;6;4;4;4;3;2
2020-11-25 22:35:59;180;83;38;12;10;6;4;4;4;3;2
2020-11-25 22:36:59;180;83;38;12;10;6;4;4;4;3;2
2020-11-25 22:37:58;180;83;38;12;10;6;4;4;4;3;2
2020-11-25 22:38:59;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:40:00;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:40:58;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:41:59;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:42:59;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:43:58;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:44:59;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:45:59;181;84;38;12;10;6;4;4;4;3;2
2020-11-25 22:46:58;182;85;38;12;10;6;4;4;4;3;2
2020-11-25 22:47:59;184;86;38;13;10;6;4;4;4;3;2
2020-11-25 22:48:58;184;86;38;13;10;6;4;4;4;3;2
2020-11-25 22:49:59;184;86;38;13;10;6;4;4;4;3;2
2020-11-25 22:50:58;184;86;38;13;10;6;4;4;4;3;2
2020-11-25 22:51:59;184;86;38;13;10;6;4;4;4;3;2
2020-11-25 22:52:59;184;86;38;13;10;6;4;4;4;3;2
2020-11-25 22:53:58;184;86;38;13;10;6;4;4;4;3;2
2020-11-25 22:54:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 22:55:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 22:56:58;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 22:57:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 22:58:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 22:59:58;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:00:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:01:58;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:02:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:03:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:04:58;186;86;39;13;11;6;4;4;4;3;2
2020-11-25 23:05:59;186;86;39;13;11;6;4;4;4;3;2
2020-11-25 23:06:58;186;86;39;13;11;6;4;4;4;3;2
2020-11-25 23:07:59;186;86;39;13;11;6;4;4;4;3;2
2020-11-25 23:08:58;186;86;39;13;11;6;4;4;4;3;2
2020-11-25 23:09:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:10:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:11:58;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:12:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:13:58;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:14:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:15:59;185;86;38;13;11;6;4;4;4;3;2
2020-11-25 23:16:58;186;87;38;13;11;6;4;4;4;3;2
2020-11-25 23:17:59;186;87;38;13;11;6;4;4;4;3;2
2020-11-25 23:18:59;186;87;38;13;11;6;4;4;4;3;2
2020-11-25 23:19:58;186;87;38;13;11;6;4;4;4;3;2
2020-11-25 23:20:59;187;88;38;13;11;6;4;4;4;3;2
2020-11-25 23:21:58;187;88;38;13;11;6;4;4;4;3;2
2020-11-25 23:22:59;187;88;38;13;11;6;4;4;4;3;2
2020-11-25 23:23:59;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:24:58;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:25:59;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:26:59;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:27:58;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:28:59;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:29:58;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:30:59;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:31:58;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:32:59;189;88;38;14;12;6;4;4;4;3;2
2020-11-25 23:33:59;190;88;38;15;12;6;4;4;4;3;2
2020-11-25 23:34:58;190;88;38;15;12;6;4;4;4;3;2
2020-11-25 23:35:59;191;88;39;15;12;6;4;4;4;3;2
2020-11-25 23:36:58;191;88;39;15;12;6;4;4;4;3;2
2020-11-25 23:37:59;191;88;39;15;12;6;4;4;4;3;2
2020-11-25 23:38:59;191;88;39;15;12;6;4;4;4;3;2
2020-11-25 23:39:58;191;88;39;15;12;6;4;4;4;3;2
2020-11-25 23:40:59;191;88;39;15;12;6;4;4;4;3;2
2020-11-25 23:41:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:42:58;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:43:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:44:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:45:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:46:58;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:47:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:48:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:49:58;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:50:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:51:58;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:52:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:53:59;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:54:58;192;89;39;15;12;6;4;4;4;3;2
2020-11-25 23:55:59;193;90;39;15;12;6;4;4;4;3;2
2020-11-25 23:57:00;193;90;39;15;12;6;4;4;4;3;2
2020-11-25 23:57:58;193;90;39;15;12;6;4;4;4;3;2
2020-11-25 23:58:59;193;90;39;15;12;6;4;4;4;3;2
2020-11-25 23:59:59;193;90;39;15;12;6;4;4;4;3;2
