datetime;total_votes;Oleum;kross;Der_Sturmer;XASSA;UnbeabMoroz;Есения;NAFA;BlackIrony;xtend;Shilov
2020-01-08 19:44:59;142;63;41;6;4;7;2;1;2;2;2
2020-01-08 19:45:58;142;63;41;6;4;7;2;1;2;2;2
2020-01-08 19:46:59;144;64;42;6;4;7;2;1;2;2;2
2020-01-08 19:47:59;144;64;42;6;4;7;2;1;2;2;2
2020-01-08 19:48:58;144;64;42;6;4;7;2;1;2;2;2
2020-01-08 19:49:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:50:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:51:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:52:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:53:58;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:54:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:55:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:56:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:57:58;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:58:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 19:59:59;145;64;43;6;4;7;2;1;2;2;2
2020-01-08 20:00:58;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:01:59;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:02:59;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:03:59;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:04:58;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:05:59;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:06:59;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:07:58;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:08:59;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:09:59;146;64;43;6;5;7;2;1;2;2;2
2020-01-08 20:10:59;145;64;42;6;5;7;2;1;2;2;2
2020-01-08 20:11:58;145;64;42;6;5;7;2;1;2;2;2
2020-01-08 20:12:59;146;64;42;7;5;7;2;1;2;2;2
2020-01-08 20:13:59;146;64;42;7;5;7;2;1;2;2;2
2020-01-08 20:14:58;146;64;42;7;5;7;2;1;2;2;2
2020-01-08 20:15:59;146;64;42;7;5;7;2;1;2;2;2
2020-01-08 20:16:59;146;64;42;7;5;7;2;1;2;2;2
2020-01-08 20:17:58;146;64;42;7;5;7;2;1;2;2;2
2020-01-08 20:18:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:19:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:20:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:21:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:22:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:23:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:24:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:25:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:26:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:27:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:28:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:29:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:30:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:31:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:32:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:33:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:34:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:35:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:36:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:37:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:38:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:39:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:40:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:41:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:42:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:43:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:45:00;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:45:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:46:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:47:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:48:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:49:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:50:58;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:51:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:52:59;145;64;41;7;5;7;2;1;2;2;2
2020-01-08 20:53:58;146;64;41;7;6;7;2;1;2;2;2
2020-01-08 20:55:00;146;64;41;7;6;7;2;1;2;2;2
2020-01-08 20:55:58;146;64;41;7;6;7;2;1;2;2;2
2020-01-08 20:56:59;147;64;42;7;6;7;2;1;2;2;2
2020-01-08 20:57:58;147;64;42;7;6;7;2;1;2;2;2
2020-01-08 20:58:59;147;64;42;7;6;7;2;1;2;2;2
2020-01-08 20:59:59;148;65;42;7;6;7;2;1;2;2;2
2020-01-08 21:00:58;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:01:59;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:02:59;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:03:58;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:04:59;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:05:58;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:06:59;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:07:59;149;66;42;7;6;7;2;1;2;2;2
2020-01-08 21:08:59;149;67;42;7;6;6;2;1;2;2;2
2020-01-08 21:09:58;149;67;42;7;6;6;2;1;2;2;2
2020-01-08 21:10:59;149;67;42;7;6;6;2;1;2;2;2
2020-01-08 21:11:59;149;67;42;7;6;6;2;1;2;2;2
2020-01-08 21:12:58;149;67;42;7;6;6;2;1;2;2;2
2020-01-08 21:13:59;150;68;42;7;6;6;2;1;2;2;2
2020-01-08 21:14:59;150;68;42;7;6;6;2;1;2;2;2
2020-01-08 21:15:59;151;68;42;8;6;6;2;1;2;2;2
2020-01-08 21:16:58;152;68;42;8;6;6;3;1;2;2;2
2020-01-08 21:17:59;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:18:59;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:19:58;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:20:59;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:21:59;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:22:58;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:23:59;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:24:59;153;69;42;8;6;6;3;1;2;2;2
2020-01-08 21:25:58;154;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:26:59;154;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:27:59;155;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:28:58;155;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:29:59;155;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:30:58;155;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:31:59;155;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:32:58;155;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:33:59;155;70;42;8;6;6;3;1;2;2;2
2020-01-08 21:34:59;156;71;42;8;6;6;3;1;2;2;2
2020-01-08 21:35:59;156;71;42;8;6;6;3;1;2;2;2
2020-01-08 21:36:58;156;71;42;8;6;6;3;1;2;2;2
2020-01-08 21:37:59;157;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:38:59;157;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:39:58;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:40:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:41:58;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:42:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:43:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:44:58;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:45:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:46:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:47:58;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:48:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:49:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:50:58;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:51:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:52:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:53:59;158;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:54:59;159;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:55:59;159;72;42;8;6;6;3;1;2;2;2
2020-01-08 21:56:58;160;72;43;8;6;6;3;1;2;2;2
2020-01-08 21:57:59;161;72;44;8;6;6;3;1;2;2;2
2020-01-08 21:58:59;161;72;44;8;6;6;3;1;2;2;2
2020-01-08 21:59:58;161;72;44;8;6;6;3;1;2;2;2
2020-01-08 22:00:59;161;72;44;8;6;6;3;1;2;2;2
2020-01-08 22:01:58;162;72;44;8;6;6;3;2;2;2;2
2020-01-08 22:02:59;162;72;44;8;6;6;3;2;2;2;2
2020-01-08 22:03:59;162;72;44;8;6;6;3;2;2;2;2
2020-01-08 22:04:58;162;72;44;8;6;6;3;2;2;2;2
2020-01-08 22:05:59;162;72;44;8;6;6;3;2;2;2;2
2020-01-08 22:06:59;162;72;44;8;6;6;3;2;2;2;2
2020-01-08 22:07:59;163;72;45;8;6;6;3;2;2;2;2
2020-01-08 22:08:58;163;72;45;8;6;6;3;2;2;2;2
2020-01-08 22:09:59;163;72;45;8;6;6;3;2;2;2;2
2020-01-08 22:10:58;163;72;45;8;6;6;3;2;2;2;2
2020-01-08 22:11:59;163;72;45;8;6;6;3;2;2;2;2
2020-01-08 22:12:59;163;72;45;8;6;6;3;2;2;2;2
2020-01-08 22:13:59;163;72;45;8;6;6;3;2;2;2;2
2020-01-08 22:14:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:15:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:16:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:17:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:18:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:19:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:20:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:21:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:22:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:23:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:24:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:25:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:26:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:27:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:28:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:29:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:30:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:31:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:32:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:33:59;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:34:58;164;73;45;8;6;6;3;2;2;2;2
2020-01-08 22:35:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:36:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:37:58;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:38:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:39:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:40:58;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:41:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:42:58;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:43:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:44:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:45:58;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:46:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:47:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:48:59;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:49:58;166;73;46;8;6;6;3;2;2;2;2
2020-01-08 22:50:59;167;74;46;8;6;6;3;2;2;2;2
2020-01-08 22:51:59;167;74;46;8;6;6;3;2;2;2;2
2020-01-08 22:52:58;167;74;46;8;6;6;3;2;2;2;2
2020-01-08 22:53:59;167;74;46;8;6;6;3;2;2;2;2
2020-01-08 22:54:59;168;75;46;8;6;6;3;2;2;2;2
2020-01-08 22:55:58;168;75;46;8;6;6;3;2;2;2;2
2020-01-08 22:56:59;167;74;46;8;6;6;3;2;2;2;2
2020-01-08 22:57:59;167;74;46;8;6;6;3;2;2;2;2
2020-01-08 22:58:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 22:59:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:00:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:01:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:02:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:03:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:04:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:05:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:06:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:07:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:08:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:09:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:10:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:11:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:12:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:13:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:14:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:15:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:16:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:17:59;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:18:58;166;74;45;8;6;6;3;2;2;2;2
2020-01-08 23:19:59;167;74;45;8;6;6;3;3;2;2;2
2020-01-08 23:20:59;167;74;45;8;6;6;3;3;2;2;2
2020-01-08 23:22:00;167;74;45;8;6;6;3;3;2;2;2
2020-01-08 23:22:58;167;74;45;8;6;6;3;3;2;2;2
2020-01-08 23:23:59;167;74;45;8;6;6;3;3;2;2;2
2020-01-08 23:24:58;167;74;45;8;6;6;3;3;2;2;2
2020-01-08 23:25:59;167;74;45;8;6;6;3;3;2;2;2
2020-01-08 23:26:58;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:27:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:28:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:29:58;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:30:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:31:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:32:58;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:33:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:34:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:35:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:36:59;168;75;46;8;6;5;3;3;2;2;2
2020-01-08 23:37:58;168;75;46;8;6;5;3;3;2;2;2
2020-01-08 23:38:59;168;75;46;8;6;5;3;3;2;2;2
2020-01-08 23:39:59;168;75;46;8;6;5;3;3;2;2;2
2020-01-08 23:40:59;168;75;46;8;6;5;3;3;2;2;2
2020-01-08 23:41:59;168;75;46;8;6;5;3;3;2;2;2
2020-01-08 23:42:58;168;75;46;8;6;5;3;3;2;2;2
2020-01-08 23:43:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:44:58;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:45:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:46:58;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:47:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:48:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:49:58;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:50:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:51:58;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:52:59;167;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:53:59;168;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:54:58;168;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:55:59;168;75;45;8;6;5;3;3;2;2;2
2020-01-08 23:56:58;168;74;46;8;6;5;3;3;2;2;2
2020-01-08 23:57:59;168;74;46;8;6;5;3;3;2;2;2
2020-01-08 23:58:59;168;74;46;8;6;5;3;3;2;2;2
2020-01-08 23:59:58;168;74;46;8;6;5;3;3;2;2;2
