datetime;total_votes;Private_Ryan;Shambala;voklo;praktik;SoulMaker;gelatelno;not;zgushonka;xiro;m0rf
2019-10-23 19:45:59;165;50;43;22;13;6;5;5;3;2;2
2019-10-23 19:46:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:47:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:48:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:49:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:50:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:51:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:52:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:53:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:54:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:55:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:56:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:57:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:58:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 19:59:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:00:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:01:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:02:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:03:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:04:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:05:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:06:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:07:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:08:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:09:58;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:10:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:11:59;166;50;43;23;13;6;5;5;3;2;2
2019-10-23 20:12:58;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:13:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:14:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:15:58;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:16:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:17:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:18:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:19:58;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:20:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:21:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:22:59;167;51;43;23;13;6;5;5;3;2;2
2019-10-23 20:23:58;168;52;43;23;13;6;5;5;3;2;2
2019-10-23 20:24:59;169;53;43;23;13;6;5;5;3;2;2
2019-10-23 20:25:59;169;53;43;23;13;6;5;5;3;2;2
2019-10-23 20:26:59;169;53;43;23;13;6;5;5;3;2;2
2019-10-23 20:27:58;169;53;43;23;13;6;5;5;3;2;2
2019-10-23 20:28:59;169;53;43;23;13;6;5;5;3;2;2
2019-10-23 20:29:59;169;53;44;23;13;6;5;5;3;2;2
2019-10-23 20:30:58;171;53;45;23;13;6;5;6;3;2;2
2019-10-23 20:31:59;172;54;45;23;13;6;5;6;3;2;2
2019-10-23 20:32:59;173;55;45;23;13;6;5;6;3;2;2
2019-10-23 20:33:59;173;55;45;23;13;6;5;6;3;2;2
2019-10-23 20:34:58;173;55;45;23;13;6;5;6;3;2;2
2019-10-23 20:35:59;173;55;45;23;13;6;5;6;3;2;2
2019-10-23 20:36:59;173;55;45;23;13;6;5;6;3;2;2
2019-10-23 20:37:58;173;55;45;23;13;6;5;6;3;2;2
2019-10-23 20:38:59;173;55;45;23;13;6;5;6;3;2;2
2019-10-23 20:39:59;174;55;45;23;14;6;5;6;3;2;2
2019-10-23 20:40:58;174;55;45;23;14;6;5;6;3;2;2
2019-10-23 20:41:59;175;55;45;24;14;6;5;6;3;2;2
2019-10-23 20:42:59;175;55;45;24;14;6;5;6;3;2;2
2019-10-23 20:43:59;175;55;45;24;14;6;5;6;3;2;2
2019-10-23 20:44:58;175;55;46;24;13;6;5;6;3;2;2
2019-10-23 20:45:59;175;55;46;24;13;6;5;6;3;2;2
2019-10-23 20:46:59;175;55;46;24;13;6;5;6;3;2;2
2019-10-23 20:47:59;175;55;46;24;13;6;5;6;3;2;2
2019-10-23 20:48:58;175;55;46;24;13;6;5;6;3;2;2
2019-10-23 20:49:59;176;56;46;24;13;6;5;6;3;2;2
2019-10-23 20:50:59;176;56;46;24;13;6;5;6;3;2;2
2019-10-23 20:51:58;176;56;46;24;13;6;5;6;3;2;2
2019-10-23 20:52:59;176;56;46;24;13;6;5;6;3;2;2
2019-10-23 20:53:59;177;57;46;24;13;6;5;6;3;2;2
2019-10-23 20:54:58;177;57;46;24;13;6;5;6;3;2;2
2019-10-23 20:55:59;177;57;46;24;13;6;5;6;3;2;2
2019-10-23 20:56:59;177;57;46;24;13;6;5;6;3;2;2
2019-10-23 20:57:58;177;57;46;24;13;6;5;6;3;2;2
2019-10-23 20:58:59;177;57;46;24;13;6;5;6;3;2;2
2019-10-23 20:59:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:00:58;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:01:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:02:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:03:58;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:04:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:05:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:06:58;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:07:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:08:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:09:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:10:58;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:11:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:12:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:13:58;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:14:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:15:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:16:59;178;58;46;24;13;6;5;6;3;2;2
2019-10-23 21:17:58;179;58;47;24;13;6;5;6;3;2;2
2019-10-23 21:18:59;179;58;47;24;13;6;5;6;3;2;2
2019-10-23 21:19:59;179;58;47;24;13;6;5;6;3;2;2
2019-10-23 21:20:58;179;58;47;24;13;6;5;6;3;2;2
2019-10-23 21:21:59;179;58;47;24;13;6;5;6;3;2;2
2019-10-23 21:22:59;179;58;47;24;13;6;5;6;3;2;2
2019-10-23 21:23:58;179;58;47;24;13;6;5;6;3;2;2
2019-10-23 21:24:59;180;59;47;24;13;6;5;6;3;2;2
2019-10-23 21:25:59;181;59;48;24;13;6;5;6;3;2;2
2019-10-23 21:26:59;181;59;48;24;13;6;5;6;3;2;2
2019-10-23 21:27:58;181;59;48;24;13;6;5;6;3;2;2
2019-10-23 21:28:59;181;59;48;24;13;6;5;6;3;2;2
2019-10-23 21:29:59;181;59;48;24;13;6;5;6;3;2;2
2019-10-23 21:30:58;179;59;46;24;13;6;5;6;3;2;2
2019-10-23 21:31:59;179;59;46;24;13;6;5;6;3;2;2
2019-10-23 21:32:59;180;59;47;24;13;6;5;6;3;2;2
2019-10-23 21:33:59;180;59;47;24;13;6;5;6;3;2;2
2019-10-23 21:34:58;180;59;47;24;13;6;5;6;3;2;2
2019-10-23 21:35:59;180;59;47;24;13;6;5;6;3;2;2
2019-10-23 21:36:59;180;59;47;24;13;6;5;6;3;2;2
2019-10-23 21:37:58;181;59;48;24;13;6;5;6;3;2;2
2019-10-23 21:38:59;182;60;48;24;13;6;5;6;3;2;2
2019-10-23 21:39:59;181;60;48;23;13;6;5;6;3;2;2
2019-10-23 21:40:58;181;60;48;23;13;6;5;6;3;2;2
2019-10-23 21:41:59;182;61;48;23;13;6;5;6;3;2;2
2019-10-23 21:42:59;183;62;48;23;13;6;5;6;3;2;2
2019-10-23 21:43:59;183;62;48;23;13;6;5;6;3;2;2
2019-10-23 21:44:58;183;62;48;23;13;6;5;6;3;2;2
2019-10-23 21:45:59;183;62;48;23;13;6;5;6;3;2;2
2019-10-23 21:46:59;183;63;47;23;13;6;5;6;3;2;2
2019-10-23 21:47:59;183;63;47;23;13;6;5;6;3;2;2
2019-10-23 21:48:58;183;63;47;23;13;6;5;6;3;2;2
2019-10-23 21:49:59;183;63;47;23;13;6;5;6;3;2;2
2019-10-23 21:50:59;183;63;47;23;13;6;5;6;3;2;2
2019-10-23 21:51:58;183;63;47;23;13;6;5;6;3;2;2
2019-10-23 21:52:59;183;64;47;23;13;6;5;6;3;2;2
2019-10-23 21:53:59;184;65;47;23;13;6;5;6;3;2;2
2019-10-23 21:54:58;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 21:55:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 21:56:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 21:58:00;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 21:58:58;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 21:59:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:00:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:01:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:02:58;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:03:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:04:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:05:58;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:06:59;185;65;47;23;14;6;5;6;3;2;2
2019-10-23 22:07:59;185;65;45;25;14;6;5;6;3;2;2
2019-10-23 22:08:58;185;65;45;25;14;6;5;6;3;2;2
2019-10-23 22:09:59;185;65;45;25;14;6;5;6;3;2;2
2019-10-23 22:10:59;186;66;45;25;14;6;5;6;3;2;2
2019-10-23 22:11:59;186;66;45;25;14;6;5;6;3;2;2
2019-10-23 22:12:58;186;66;45;25;14;6;5;6;3;2;2
2019-10-23 22:14:00;186;66;45;25;14;6;5;6;3;2;2
2019-10-23 22:14:58;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:15:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:16:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:17:58;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:18:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:19:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:20:58;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:21:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:22:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:23:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:24:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:25:59;187;67;45;25;14;6;5;6;3;2;2
2019-10-23 22:26:59;188;68;45;25;14;6;5;6;3;2;2
2019-10-23 22:27:58;188;68;45;25;14;6;5;6;3;2;2
2019-10-23 22:28:59;188;68;45;25;14;6;5;6;3;2;2
2019-10-23 22:29:59;188;68;45;25;14;6;5;6;3;2;2
2019-10-23 22:30:59;188;68;45;25;14;6;5;6;3;2;2
2019-10-23 22:31:58;188;68;45;25;14;6;5;6;3;2;2
2019-10-23 22:32:59;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:33:59;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:34:59;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:35:58;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:36:59;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:37:59;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:38:58;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:39:59;189;69;45;25;14;6;5;6;3;2;2
2019-10-23 22:40:59;191;69;47;25;13;7;5;6;3;2;2
2019-10-23 22:41:59;191;69;47;25;13;7;5;6;3;2;2
2019-10-23 22:42:58;190;69;47;25;12;7;5;6;3;2;2
2019-10-23 22:43:59;190;69;47;25;12;7;5;6;3;2;2
2019-10-23 22:44:59;190;69;47;25;12;7;5;6;3;2;2
2019-10-23 22:45:58;190;69;47;25;12;7;5;6;3;2;2
2019-10-23 22:46:59;191;70;47;25;12;7;5;6;3;2;2
2019-10-23 22:47:59;191;70;47;25;12;7;5;6;3;2;2
2019-10-23 22:48:59;192;71;47;25;12;7;5;6;3;2;2
2019-10-23 22:49:58;193;71;47;25;12;7;5;6;3;2;2
2019-10-23 22:50:59;193;71;47;25;12;7;5;6;3;2;2
2019-10-23 22:51:59;193;71;47;25;12;7;5;6;3;2;2
2019-10-23 22:52:58;193;71;47;25;12;7;5;6;3;2;2
2019-10-23 22:53:59;194;71;48;25;12;7;5;6;3;2;2
2019-10-23 22:54:59;194;71;48;25;12;7;5;6;3;2;2
2019-10-23 22:56:00;195;71;49;25;12;7;5;6;3;2;2
2019-10-23 22:56:58;195;71;49;25;12;7;5;6;3;2;2
2019-10-23 22:57:59;195;71;49;25;12;7;5;6;3;2;2
2019-10-23 22:58:59;195;71;49;25;12;7;5;6;3;2;2
2019-10-23 22:59:59;195;71;49;25;12;7;5;6;3;2;2
2019-10-23 23:00:58;197;72;50;25;12;7;5;6;3;2;2
2019-10-23 23:01:59;197;72;50;25;12;7;5;6;3;2;2
2019-10-23 23:02:59;197;72;50;25;12;7;5;6;3;2;2
2019-10-23 23:03:58;197;72;50;25;12;7;5;6;3;2;2
2019-10-23 23:04:59;198;73;50;25;12;7;5;6;3;2;2
2019-10-23 23:05:59;198;73;50;25;12;7;5;6;3;2;2
2019-10-23 23:06:58;198;73;50;25;12;7;5;6;3;2;2
2019-10-23 23:07:59;199;74;50;25;12;7;5;6;3;2;2
2019-10-23 23:08:59;199;74;50;25;12;7;5;6;3;2;2
2019-10-23 23:09:59;199;74;50;25;12;7;5;6;3;2;2
2019-10-23 23:10:58;199;74;50;25;12;7;5;6;3;2;2
2019-10-23 23:11:59;199;74;50;25;12;7;5;6;3;2;2
2019-10-23 23:12:59;199;74;50;25;12;7;5;6;3;2;2
2019-10-23 23:13:59;200;75;50;25;12;7;5;6;3;2;2
2019-10-23 23:14:58;200;75;50;25;12;7;5;6;3;2;2
2019-10-23 23:15:59;200;75;50;25;12;7;5;6;3;2;2
2019-10-23 23:16:59;200;75;50;25;12;7;5;6;3;2;2
2019-10-23 23:17:58;200;75;50;25;12;7;5;6;3;2;2
2019-10-23 23:18:59;200;75;50;25;12;7;5;6;3;2;2
2019-10-23 23:19:59;200;75;50;25;12;7;5;6;3;2;2
2019-10-23 23:20:59;200;75;49;26;12;7;5;6;3;2;2
2019-10-23 23:21:58;201;75;49;26;12;7;5;6;3;2;3
2019-10-23 23:22:59;201;75;49;26;12;7;5;6;3;2;3
2019-10-23 23:23:58;201;74;50;26;12;7;5;6;3;2;3
2019-10-23 23:24:59;200;74;50;26;12;7;5;5;3;2;3
2019-10-23 23:25:59;200;74;50;26;12;7;5;5;3;2;3
2019-10-23 23:26:59;200;74;50;26;12;7;5;5;3;2;3
2019-10-23 23:27:58;201;74;50;27;12;7;5;5;3;2;3
2019-10-23 23:28:59;200;74;49;27;12;7;5;5;3;2;3
2019-10-23 23:29:59;200;74;49;27;12;7;5;5;3;2;3
2019-10-23 23:30:58;200;74;49;27;12;7;5;5;3;2;3
2019-10-23 23:31:59;200;74;49;27;12;7;5;5;3;2;3
2019-10-23 23:32:59;200;74;49;27;12;7;5;5;3;2;3
2019-10-23 23:33:58;200;74;49;27;12;7;5;5;3;2;3
2019-10-23 23:34:59;200;74;49;27;12;7;5;5;3;2;3
2019-10-23 23:35:59;201;75;49;27;12;7;5;5;3;2;3
2019-10-23 23:36:59;201;75;49;27;12;7;5;5;3;2;3
2019-10-23 23:37:58;201;75;49;27;12;7;5;5;3;2;3
2019-10-23 23:38:59;201;75;49;27;12;7;5;5;3;2;3
2019-10-23 23:39:59;201;75;49;27;12;7;5;5;3;2;3
2019-10-23 23:40:58;201;75;49;27;12;7;5;5;3;2;3
2019-10-23 23:41:59;201;75;49;27;12;7;5;5;3;2;3
2019-10-23 23:42:59;202;75;49;28;12;7;5;5;3;2;3
2019-10-23 23:43:58;203;75;49;28;12;7;5;5;3;3;3
2019-10-23 23:44:59;204;77;48;28;12;7;5;5;3;3;3
2019-10-23 23:46:00;204;77;48;28;12;7;5;5;3;3;3
2019-10-23 23:46:58;204;77;48;28;12;7;5;5;3;3;3
2019-10-23 23:47:59;204;77;48;28;12;7;5;5;3;3;3
2019-10-23 23:48:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:49:58;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:50:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:51:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:52:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:53:58;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:54:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:55:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:56:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:57:58;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:58:59;205;78;48;28;12;7;5;5;3;3;3
2019-10-23 23:59:59;205;78;48;28;12;7;5;5;3;3;3
