datetime;total_votes;voklo;pupsique;Fatbrain;XASSA;paramed;wintercyclone;vagaboss;lucas_corso;timmi;Kolbasevich
2019-06-12 00:00:59;2;0;0;1;0;0;0;0;0;0;0
2019-06-12 00:01:59;3;0;0;1;0;0;0;0;0;0;0
2019-06-12 00:02:59;3;0;0;1;0;0;0;0;0;0;0
2019-06-12 00:03:58;4;0;0;2;0;0;0;0;0;0;0
2019-06-12 00:04:59;4;0;0;2;0;0;0;0;0;0;0
2019-06-12 00:05:59;5;0;1;2;0;0;0;0;0;0;0
2019-06-12 00:06:58;6;1;1;2;0;0;0;0;0;0;0
2019-06-12 00:07:59;8;1;1;3;1;0;0;0;0;0;0
2019-06-12 00:08:59;10;3;1;3;1;0;0;0;0;0;0
2019-06-12 00:09:58;11;3;1;3;1;0;0;0;0;0;0
2019-06-12 00:10:59;12;3;1;3;1;0;0;0;0;0;0
2019-06-12 00:11:59;13;4;1;3;1;0;0;0;0;0;0
2019-06-12 00:12:58;13;4;1;3;1;0;0;0;0;0;0
2019-06-12 00:13:59;13;4;1;3;1;0;0;0;0;0;0
2019-06-12 00:15:00;14;4;2;3;1;0;0;0;0;0;0
2019-06-12 00:15:58;16;6;2;3;1;0;0;0;0;0;0
2019-06-12 00:16:59;16;6;2;3;1;0;0;0;0;0;0
2019-06-12 00:17:59;18;6;2;3;1;0;0;0;0;0;0
2019-06-12 00:18:58;19;6;2;3;1;0;0;0;0;0;0
2019-06-12 00:19:59;20;6;2;4;1;0;0;0;0;0;0
2019-06-12 00:20:59;20;6;2;4;1;0;0;0;0;0;0
2019-06-12 00:21:58;22;6;2;5;1;0;0;0;0;0;0
2019-06-12 00:22:59;23;6;2;5;1;0;0;0;0;0;0
2019-06-12 00:23:59;23;6;2;5;1;0;0;0;0;0;0
2019-06-12 00:24:58;24;6;2;5;1;0;0;0;0;0;0
2019-06-12 00:25:59;25;6;3;5;1;0;0;0;0;0;0
2019-06-12 00:26:59;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:27:58;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:28:59;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:29:59;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:30:58;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:31:59;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:32:59;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:33:58;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:34:59;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:35:59;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:36:58;26;7;3;5;1;0;0;0;0;0;0
2019-06-12 00:37:59;27;8;3;5;1;0;0;0;0;0;0
2019-06-12 00:38:59;29;8;4;5;2;0;0;0;0;0;0
2019-06-12 00:39:58;29;8;4;5;2;0;0;0;0;0;0
2019-06-12 00:40:59;30;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:41:59;30;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:42:58;30;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:43:59;30;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:44:59;31;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:45:58;31;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:46:59;32;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:47:59;32;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:48:58;32;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:49:59;32;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:50:59;32;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:51:59;32;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:52:58;32;9;4;5;2;0;0;0;0;0;0
2019-06-12 00:53:59;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 00:54:58;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 00:55:59;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 00:56:59;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 00:57:58;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 00:58:59;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 00:59:59;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 01:00:58;33;10;4;5;2;0;0;0;0;0;0
2019-06-12 01:01:59;35;10;5;5;2;0;0;1;0;0;0
2019-06-12 01:02:59;35;10;5;5;2;0;0;1;0;0;0
2019-06-12 01:03:58;35;10;5;5;2;0;0;1;0;0;0
2019-06-12 01:04:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:05:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:06:58;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:07:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:08:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:09:58;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:10:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:11:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:12:58;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:13:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:14:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:15:58;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:16:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:17:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:18:58;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:19:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:20:58;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:21:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:22:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:23:58;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:24:59;36;11;5;6;2;0;0;1;0;0;0
2019-06-12 01:25:59;37;11;6;6;2;0;0;1;0;0;0
2019-06-12 01:26:58;37;11;6;6;2;0;0;1;0;0;0
2019-06-12 01:27:59;37;11;6;6;2;0;0;1;0;0;0
2019-06-12 01:28:59;38;11;6;7;2;0;0;1;0;0;0
2019-06-12 01:29:59;39;11;6;7;2;0;0;2;0;0;0
2019-06-12 01:30:58;41;12;6;7;2;0;0;2;0;0;0
2019-06-12 01:31:59;41;12;6;7;2;0;0;2;0;0;0
2019-06-12 01:32:59;41;12;6;7;2;0;0;2;0;0;0
2019-06-12 01:33:58;41;12;6;7;2;0;0;2;0;0;0
2019-06-12 01:34:59;42;12;6;7;2;0;0;2;0;0;0
2019-06-12 01:35:59;42;12;6;7;2;0;0;2;0;0;0
2019-06-12 01:36:58;43;12;7;7;2;0;0;2;0;0;0
2019-06-12 01:37:59;43;12;7;7;2;0;0;2;0;0;0
2019-06-12 01:38:59;43;11;7;8;2;0;0;2;0;0;0
2019-06-12 01:39:58;43;11;7;8;2;0;0;2;0;0;0
2019-06-12 01:40:59;43;11;7;8;2;0;0;2;0;0;0
2019-06-12 01:41:58;43;11;7;8;2;0;0;2;0;0;0
2019-06-12 01:42:59;43;11;7;8;2;0;0;2;0;0;0
2019-06-12 01:43:59;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:44:58;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:45:59;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:46:59;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:47:59;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:48:58;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:49:59;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:50:59;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:51:58;44;11;7;9;2;0;0;2;0;0;0
2019-06-12 01:52:59;45;12;7;9;2;0;0;2;0;0;0
2019-06-12 01:53:59;45;12;7;9;2;0;0;2;0;0;0
2019-06-12 01:54:58;45;12;7;9;2;0;0;2;0;0;0
2019-06-12 01:55:59;45;12;7;9;2;0;0;2;0;0;0
2019-06-12 01:56:59;45;12;7;9;2;0;0;2;0;0;0
2019-06-12 01:57:58;46;12;8;9;2;0;0;2;0;0;0
2019-06-12 01:58:59;46;12;8;9;2;0;0;2;0;0;0
2019-06-12 01:59:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:00:58;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:01:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:02:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:03:58;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:04:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:05:58;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:06:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:07:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:08:58;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:09:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:10:58;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:11:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:12:59;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:13:58;47;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:14:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:15:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:16:58;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:17:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:19:00;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:19:58;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:20:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:21:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:22:58;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:23:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:24:58;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:25:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:26:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:27:58;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:28:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:29:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:30:58;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:31:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:32:59;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:33:58;48;12;8;10;2;0;0;2;0;0;0
2019-06-12 02:34:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:35:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:36:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:37:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:38:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:39:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:40:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:41:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:42:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:43:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:44:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:45:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:46:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:47:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:48:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:49:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:50:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:51:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:52:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:53:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:54:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:55:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:56:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:57:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:58:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 02:59:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:00:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:01:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:02:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:03:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:04:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:05:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:06:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:07:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:08:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:09:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:10:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:11:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:12:59;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:13:58;49;12;8;11;2;0;0;2;0;0;0
2019-06-12 03:14:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:15:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:16:58;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:17:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:18:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:19:58;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:20:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:21:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:22:58;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:23:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:24:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:25:58;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:26:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:27:58;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:28:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:29:59;50;12;9;11;2;0;0;2;0;0;0
2019-06-12 03:30:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:31:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:32:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:33:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:34:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:35:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:36:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:37:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:38:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:39:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:40:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:41:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:42:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:43:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:44:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:45:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:46:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:47:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:48:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:49:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:50:58;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:51:59;51;12;9;11;3;0;0;2;0;0;0
2019-06-12 03:52:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 03:53:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 03:54:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 03:55:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 03:56:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 03:57:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 03:58:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 03:59:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:00:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:01:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:02:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:03:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:04:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:05:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:06:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:07:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:08:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:09:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:10:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:11:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:12:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:13:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:14:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:15:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:16:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:17:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:18:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:19:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:20:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:21:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:22:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:23:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:24:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:25:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:26:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:27:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:28:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:29:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:30:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:31:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:32:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:33:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:34:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:35:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:36:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:37:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:38:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:39:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:40:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:41:58;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:42:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:43:59;52;12;9;12;3;0;0;2;0;0;0
2019-06-12 04:44:58;53;13;9;12;3;0;0;2;0;0;0
2019-06-12 04:45:59;53;13;9;12;3;0;0;2;0;0;0
2019-06-12 04:46:58;53;13;9;12;3;0;0;2;0;0;0
2019-06-12 04:47:59;53;13;9;12;3;0;0;2;0;0;0
2019-06-12 04:48:59;54;14;9;12;3;0;0;2;0;0;0
2019-06-12 04:49:58;54;14;9;12;3;0;0;2;0;0;0
2019-06-12 04:50:59;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:51:59;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:52:59;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:53:58;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:54:59;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:55:59;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:56:58;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:57:59;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:58:59;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 04:59:58;54;13;9;13;3;0;0;2;0;0;0
2019-06-12 05:00:59;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:01:59;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:02:58;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:03:59;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:04:59;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:05:58;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:06:59;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:07:59;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:08:58;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:09:59;57;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:10:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:11:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:12:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:13:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:14:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:15:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:16:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:17:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:18:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:19:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:20:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:21:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:22:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:23:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:24:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:25:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:26:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:27:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:28:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:29:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:30:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:31:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:32:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:33:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:34:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:35:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:36:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:37:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:38:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:39:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:40:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:41:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:42:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:43:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:44:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:45:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:46:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:47:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:48:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:49:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:50:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:51:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:52:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:53:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:54:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:55:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:56:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:57:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:58:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 05:59:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 06:00:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 06:01:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 06:02:59;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 06:03:58;58;13;9;13;3;0;3;2;0;0;0
2019-06-12 06:04:59;59;14;9;13;3;0;3;2;0;0;0
2019-06-12 06:05:58;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:06:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:07:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:08:58;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:09:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:10:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:11:58;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:12:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:13:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:14:58;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:15:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:16:58;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:17:59;60;14;9;14;3;0;3;2;0;0;0
2019-06-12 06:18:59;61;15;9;14;3;0;3;2;0;0;0
2019-06-12 06:19:59;61;15;9;14;3;0;3;2;0;0;0
2019-06-12 06:20:59;61;15;9;14;3;0;3;2;0;0;0
2019-06-12 06:21:59;61;15;9;14;3;0;3;2;0;0;0
2019-06-12 06:22:59;62;15;9;15;3;0;3;2;0;0;0
2019-06-12 06:23:58;62;15;9;15;3;0;3;2;0;0;0
2019-06-12 06:24:59;62;15;9;15;3;0;3;2;0;0;0
2019-06-12 06:25:59;62;15;9;15;3;0;3;2;0;0;0
2019-06-12 06:26:58;62;15;9;15;3;0;3;2;0;0;0
2019-06-12 06:27:59;62;15;9;15;3;0;3;2;0;0;0
2019-06-12 06:28:59;62;15;9;15;3;0;3;2;0;0;0
2019-06-12 06:29:58;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:30:59;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:31:59;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:32:58;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:33:59;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:34:59;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:35:58;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:36:59;63;15;9;15;3;0;3;2;0;1;0
2019-06-12 06:37:58;64;15;9;15;4;0;3;2;0;1;0
