datetime;total_votes;madcore;bigmouse;leprovalentin;kilogramm;UncleDre;pupsique;megalomaniac;Есения;KOCTOPE3;HugoStiglitz
2019-02-13 20:41:59;181;35;42;0;23;18;14;5;6;5;4
2019-02-13 20:42:59;181;35;43;0;23;18;14;5;6;5;4
2019-02-13 20:44:00;181;35;43;0;23;18;14;5;6;5;4
2019-02-13 20:44:58;181;35;43;0;23;18;14;5;6;5;4
2019-02-13 20:45:59;181;35;43;0;23;18;14;5;6;5;4
2019-02-13 20:46:58;181;35;43;0;23;18;14;5;6;5;4
2019-02-13 20:47:59;181;35;43;0;23;18;14;5;6;5;4
2019-02-13 20:48:59;181;35;43;0;23;18;14;5;6;5;4
2019-02-13 20:49:58;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:50:59;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:51:58;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:52:59;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:53:59;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:54:58;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:55:59;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:56:59;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:57:58;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:58:59;181;36;43;0;22;18;14;5;6;5;4
2019-02-13 20:59:59;181;35;43;0;22;18;14;5;6;5;4
2019-02-13 21:00:58;181;35;43;0;22;18;14;5;6;5;4
2019-02-13 21:01:59;182;36;43;0;22;18;14;5;6;5;4
2019-02-13 21:02:59;184;38;43;0;22;18;14;5;6;5;4
2019-02-13 21:03:58;184;38;43;0;22;18;14;5;6;5;4
2019-02-13 21:04:59;184;38;43;0;22;18;14;5;6;5;4
2019-02-13 21:05:58;185;39;43;0;22;18;14;5;6;5;4
2019-02-13 21:06:59;186;40;43;0;22;18;14;5;6;5;4
2019-02-13 21:07:58;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:08:59;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:09:59;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:10:59;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:11:58;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:12:59;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:14:00;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:14:58;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:15:59;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:16:58;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:17:59;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:18:59;187;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:19:58;188;41;44;0;22;18;14;5;6;5;4
2019-02-13 21:20:59;188;42;43;0;22;18;14;5;6;5;4
2019-02-13 21:21:58;189;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:22:59;189;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:23:59;189;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:24:58;189;41;43;0;22;18;14;5;6;5;4
2019-02-13 21:25:59;190;42;43;5;22;17;14;5;6;5;4
2019-02-13 21:26:59;190;42;43;5;22;17;14;5;6;5;4
2019-02-13 21:27:58;190;42;43;5;22;17;14;5;6;5;4
2019-02-13 21:28:59;190;42;42;6;22;17;14;5;6;5;4
2019-02-13 21:29:59;191;42;42;7;22;17;14;5;6;5;4
2019-02-13 21:30:58;191;42;42;7;22;17;14;5;6;5;4
2019-02-13 21:31:59;190;42;42;7;22;17;13;5;6;5;4
2019-02-13 21:32:59;190;42;42;7;22;17;13;5;6;5;4
2019-02-13 21:33:58;191;42;42;8;22;17;13;5;6;5;4
2019-02-13 21:34:59;192;43;42;8;22;17;13;5;6;5;4
2019-02-13 21:35:59;192;43;42;8;22;17;13;5;6;5;4
2019-02-13 21:36:58;192;42;42;9;22;17;13;5;6;5;4
2019-02-13 21:37:59;194;43;43;9;22;17;13;5;6;5;4
2019-02-13 21:38:58;194;43;43;9;22;17;13;5;6;5;4
2019-02-13 21:39:59;195;43;43;10;22;17;13;5;6;5;4
2019-02-13 21:40:59;195;43;43;10;22;17;13;5;6;5;4
2019-02-13 21:41:58;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:42:59;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:43:59;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:44:58;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:45:59;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:46:59;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:47:58;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:48:59;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:49:59;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:50:58;196;44;43;10;22;17;13;5;6;5;4
2019-02-13 21:51:59;197;44;43;11;22;17;13;5;6;5;4
2019-02-13 21:52:59;198;44;44;11;22;17;13;5;6;5;4
2019-02-13 21:53:58;199;44;45;11;22;17;13;5;6;5;4
2019-02-13 21:54:59;201;45;45;12;22;17;13;5;6;5;4
2019-02-13 21:55:59;203;45;46;13;21;17;13;5;6;5;4
2019-02-13 21:56:58;203;45;46;13;21;17;13;5;6;5;4
2019-02-13 21:57:59;204;45;46;14;21;17;13;5;6;5;4
2019-02-13 21:58:59;204;45;46;14;21;17;13;5;6;5;4
2019-02-13 21:59:58;204;45;46;14;21;17;13;5;6;5;4
2019-02-13 22:00:59;205;46;46;14;21;17;13;5;6;5;4
2019-02-13 22:01:59;205;46;46;14;21;17;13;5;6;5;4
2019-02-13 22:02:58;205;46;46;14;21;17;13;5;6;5;4
2019-02-13 22:03:59;206;47;46;14;21;17;13;5;6;5;4
2019-02-13 22:04:58;206;47;46;14;21;17;13;5;6;5;4
2019-02-13 22:05:59;206;47;46;14;21;17;13;5;6;5;4
2019-02-13 22:06:59;206;47;46;14;21;17;13;5;6;5;4
2019-02-13 22:07:58;205;46;46;15;20;17;13;5;6;5;4
2019-02-13 22:08:59;205;46;46;15;20;17;13;5;6;5;4
2019-02-13 22:09:59;205;46;46;15;20;17;13;5;6;5;4
2019-02-13 22:10:58;206;46;46;16;20;17;13;5;6;5;4
2019-02-13 22:11:59;206;46;46;16;20;17;13;5;6;5;4
2019-02-13 22:12:59;206;46;46;16;20;17;13;5;6;5;4
2019-02-13 22:13:58;206;46;46;16;20;17;13;5;6;5;4
2019-02-13 22:14:59;207;46;46;17;20;17;13;5;6;5;4
2019-02-13 22:15:59;209;46;46;20;20;17;12;5;6;5;4
2019-02-13 22:16:58;210;46;46;20;20;17;12;5;6;5;4
2019-02-13 22:17:59;210;46;46;20;20;17;12;5;6;5;4
2019-02-13 22:18:59;210;46;46;20;20;17;12;5;6;5;4
2019-02-13 22:19:58;210;46;46;20;20;17;12;5;6;5;4
2019-02-13 22:20:59;211;47;46;20;20;17;12;5;6;5;4
2019-02-13 22:22:00;211;47;46;20;20;17;12;5;6;5;4
2019-02-13 22:22:58;211;47;46;20;20;17;12;5;6;5;4
2019-02-13 22:23:59;211;47;46;20;20;17;12;5;6;5;4
2019-02-13 22:25:00;212;47;46;20;20;17;13;5;6;5;4
2019-02-13 22:25:58;212;47;46;20;20;17;13;5;6;5;4
2019-02-13 22:26:59;212;47;46;20;20;17;13;5;6;5;4
2019-02-13 22:27:58;212;47;46;20;20;17;13;5;6;5;4
2019-02-13 22:28:59;212;47;46;20;20;17;13;5;6;5;4
2019-02-13 22:29:58;213;47;46;21;20;17;13;5;6;5;4
2019-02-13 22:30:59;213;47;46;21;20;17;13;5;6;5;4
2019-02-13 22:32:00;215;48;45;23;20;17;13;5;6;5;4
2019-02-13 22:32:58;215;48;45;24;20;17;13;5;6;5;4
2019-02-13 22:33:59;215;48;45;24;20;17;13;5;6;5;4
2019-02-13 22:34:58;215;48;45;24;20;17;13;5;6;5;4
2019-02-13 22:35:59;215;48;45;24;20;17;13;5;6;5;4
2019-02-13 22:36:59;215;48;45;24;20;17;13;5;6;5;4
2019-02-13 22:37:58;217;49;45;25;20;17;13;5;6;5;4
2019-02-13 22:38:59;217;49;45;25;20;17;13;5;6;5;4
2019-02-13 22:39:59;218;50;45;25;20;17;13;5;6;5;4
2019-02-13 22:40:58;219;50;46;25;20;17;13;5;6;5;4
2019-02-13 22:41:59;219;50;46;25;20;17;13;5;6;5;4
2019-02-13 22:43:00;219;50;46;25;20;17;13;5;6;5;4
2019-02-13 22:43:58;219;50;46;25;20;17;13;5;6;5;4
2019-02-13 22:44:59;220;50;46;25;20;17;13;6;6;5;4
2019-02-13 22:45:58;220;50;46;25;20;17;13;6;6;5;4
2019-02-13 22:46:59;220;50;46;25;20;17;13;6;6;5;4
2019-02-13 22:47:59;221;50;46;25;20;17;14;6;6;5;4
2019-02-13 22:48:58;222;50;46;26;20;17;14;6;6;5;4
2019-02-13 22:49:59;222;50;46;26;20;17;14;6;6;5;4
2019-02-13 22:50:59;222;50;46;26;20;17;14;6;6;5;4
2019-02-13 22:51:58;222;50;46;26;20;17;14;6;6;5;4
2019-02-13 22:52:59;223;50;46;27;20;17;14;6;6;5;4
2019-02-13 22:53:59;223;50;46;27;20;17;14;6;6;5;4
2019-02-13 22:54:59;223;50;46;27;20;17;14;6;6;5;4
2019-02-13 22:55:58;224;51;46;27;20;17;14;6;6;5;4
2019-02-13 22:56:59;224;51;46;27;20;17;14;6;6;5;4
2019-02-13 22:57:59;224;51;46;27;20;17;14;6;6;5;4
2019-02-13 22:58:58;224;51;46;27;20;17;14;6;6;5;4
2019-02-13 22:59:59;224;51;46;27;20;17;14;6;6;5;4
2019-02-13 23:00:59;225;51;47;27;20;17;14;6;6;5;4
2019-02-13 23:01:58;226;52;48;26;20;17;14;6;6;5;4
2019-02-13 23:02:59;226;52;48;26;20;17;14;6;6;5;4
2019-02-13 23:03:58;226;52;48;26;20;17;14;6;6;5;4
2019-02-13 23:04:59;226;53;48;26;19;17;14;6;6;5;4
2019-02-13 23:05:59;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:06:58;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:07:59;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:08:59;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:09:58;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:10:59;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:11:59;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:12:58;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:13:59;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:14:58;227;54;48;26;19;17;14;6;6;5;4
2019-02-13 23:15:59;228;54;48;27;19;17;14;6;6;5;4
2019-02-13 23:16:59;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:17:58;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:18:59;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:19:59;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:20:58;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:21:59;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:22:59;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:23:58;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:24:59;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:25:58;229;55;48;27;19;17;14;6;6;5;4
2019-02-13 23:26:59;230;56;48;27;19;17;14;6;6;5;4
2019-02-13 23:27:59;230;56;48;27;19;17;14;6;6;5;4
2019-02-13 23:28:58;230;56;48;27;19;17;14;6;6;5;4
2019-02-13 23:29:59;230;56;48;27;19;17;14;6;6;5;4
2019-02-13 23:30:58;231;57;48;27;19;17;14;6;6;5;4
2019-02-13 23:31:59;231;57;48;27;19;17;14;6;6;5;4
2019-02-13 23:32:59;231;57;48;27;19;17;14;6;6;5;4
2019-02-13 23:33:58;232;57;48;28;19;17;14;6;6;5;4
2019-02-13 23:34:59;232;57;48;28;19;17;14;6;6;5;4
2019-02-13 23:35:59;232;57;48;28;19;17;14;6;6;5;4
2019-02-13 23:36:58;233;57;48;29;19;17;14;6;6;5;4
2019-02-13 23:37:59;233;57;48;29;19;17;14;6;6;5;4
2019-02-13 23:38:59;233;57;48;29;19;17;14;6;6;5;4
2019-02-13 23:39:58;233;57;48;29;19;17;14;6;6;5;4
2019-02-13 23:40:59;233;57;48;29;19;17;14;6;6;5;4
2019-02-13 23:41:58;233;57;47;30;19;17;14;6;6;5;4
2019-02-13 23:42:59;233;57;47;30;19;17;14;6;6;5;4
2019-02-13 23:43:58;233;57;47;30;19;17;14;6;6;5;4
2019-02-13 23:44:59;234;57;47;31;19;17;14;6;6;5;4
2019-02-13 23:45:59;234;57;47;31;19;17;14;6;6;5;4
2019-02-13 23:46:58;234;57;47;31;19;17;14;6;6;5;4
2019-02-13 23:47:59;234;57;47;31;19;17;14;6;6;5;4
2019-02-13 23:48:59;234;57;47;31;19;17;14;6;6;5;4
2019-02-13 23:49:58;234;57;47;31;19;17;14;6;6;5;4
2019-02-13 23:50:59;234;56;48;31;19;17;14;6;6;5;4
2019-02-13 23:51:59;234;56;48;31;19;17;14;6;6;5;4
2019-02-13 23:52:58;234;56;47;32;19;17;14;6;6;5;4
2019-02-13 23:53:59;234;56;47;32;19;17;14;6;6;5;4
2019-02-13 23:54:59;235;56;47;32;19;18;14;6;6;5;4
2019-02-13 23:55:58;235;56;47;32;19;18;14;6;6;5;4
2019-02-13 23:56:59;235;56;47;32;19;18;14;6;6;5;4
2019-02-13 23:57:58;235;56;47;32;19;18;14;6;6;5;4
2019-02-13 23:58:59;235;57;47;31;19;18;14;6;6;5;4
2019-02-13 23:59:59;235;57;47;32;19;17;14;6;6;5;4
