datetime;total_votes;xtend;GlobetrotterXL;vjik;norpo;FRANNI;Есения;GraGal;kotophalk;kn;brammator
2021-03-10 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2021-03-10 00:01:59;2;0;0;0;0;0;0;1;0;0;0
2021-03-10 00:02:58;2;0;0;0;0;0;0;1;0;0;0
2021-03-10 00:03:59;2;0;0;0;0;0;0;1;0;0;0
2021-03-10 00:04:59;4;0;0;0;0;0;0;1;0;0;0
2021-03-10 00:05:58;4;0;0;0;0;0;0;1;0;0;0
2021-03-10 00:06:59;4;0;0;0;0;0;0;1;0;0;0
2021-03-10 00:07:58;4;0;0;0;0;0;0;1;0;0;0
2021-03-10 00:08:59;7;0;0;2;0;0;1;1;0;0;0
2021-03-10 00:09:59;8;0;0;3;0;0;1;1;0;0;0
2021-03-10 00:10:58;8;0;0;3;0;0;1;1;0;0;0
2021-03-10 00:11:59;9;0;0;3;0;0;1;1;0;0;0
2021-03-10 00:12:58;9;0;0;3;0;0;1;1;0;0;0
2021-03-10 00:13:59;9;0;0;3;0;0;1;1;0;0;0
2021-03-10 00:14:59;9;0;0;3;0;0;1;1;0;0;0
2021-03-10 00:15:58;9;0;0;3;0;0;1;1;0;0;0
2021-03-10 00:16:59;10;0;0;4;0;0;1;1;0;0;0
2021-03-10 00:17:59;10;0;0;4;0;0;1;1;0;0;0
2021-03-10 00:18:58;10;0;0;4;0;0;1;1;0;0;0
2021-03-10 00:19:59;10;0;0;4;0;0;1;1;0;0;0
2021-03-10 00:20:58;10;0;0;4;0;0;1;1;0;0;0
2021-03-10 00:21:59;11;0;0;4;0;0;2;1;0;0;0
2021-03-10 00:22:59;11;0;0;4;0;0;2;1;0;0;0
2021-03-10 00:23:59;12;0;0;4;0;0;3;1;0;0;0
2021-03-10 00:24:58;12;0;0;4;0;0;3;1;0;0;0
2021-03-10 00:25:59;12;0;0;4;0;0;3;1;0;0;0
2021-03-10 00:26:58;12;0;0;4;0;0;3;1;0;0;0
2021-03-10 00:27:59;12;0;0;4;0;0;3;1;0;0;0
2021-03-10 00:28:59;12;0;0;4;0;0;3;1;0;0;0
2021-03-10 00:29:58;14;0;1;4;0;0;3;2;0;0;0
2021-03-10 00:30:59;14;0;1;4;0;0;3;2;0;0;0
2021-03-10 00:31:58;14;0;1;4;0;0;3;2;0;0;0
2021-03-10 00:32:59;14;0;1;4;0;0;3;2;0;0;0
2021-03-10 00:33:59;16;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:34:58;16;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:35:59;16;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:36:58;16;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:37:59;17;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:38:59;17;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:39:58;17;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:40:59;17;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:41:59;17;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:42:59;17;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:43:58;17;1;2;4;0;0;3;2;0;0;0
2021-03-10 00:44:59;18;1;3;4;0;0;3;2;0;0;0
2021-03-10 00:45:59;18;1;3;4;0;0;3;2;0;0;0
2021-03-10 00:46:58;18;1;3;4;0;0;3;2;0;0;0
2021-03-10 00:47:59;18;1;3;4;0;0;3;2;0;0;0
2021-03-10 00:48:59;18;1;3;4;0;0;3;2;0;0;0
2021-03-10 00:49:58;18;1;3;4;0;0;3;2;0;0;0
2021-03-10 00:50:59;19;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:51:58;19;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:52:59;19;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:53:58;19;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:54:59;19;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:55:59;19;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:56:58;19;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:57:59;20;0;3;4;0;0;3;2;1;0;0
2021-03-10 00:58:59;21;0;3;5;0;0;3;2;1;0;0
2021-03-10 00:59:58;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:00:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:01:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:02:58;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:03:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:04:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:05:58;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:06:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:07:58;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:08:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:09:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:10:58;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:11:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:12:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:13:58;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:14:59;22;0;3;5;1;0;3;2;0;0;0
2021-03-10 01:15:58;23;0;3;6;1;0;3;2;0;0;0
2021-03-10 01:16:59;23;0;3;6;1;0;3;2;0;0;0
2021-03-10 01:17:59;23;0;3;6;1;0;3;2;0;0;0
2021-03-10 01:18:58;25;0;4;6;1;0;3;3;0;0;0
2021-03-10 01:19:59;25;0;4;6;1;0;3;3;0;0;0
2021-03-10 01:20:59;25;0;4;6;1;0;3;3;0;0;0
2021-03-10 01:21:58;25;0;4;6;1;0;3;3;0;0;0
2021-03-10 01:22:59;25;0;4;6;1;0;3;3;0;0;0
2021-03-10 01:23:59;25;0;4;6;1;0;3;3;0;0;0
2021-03-10 01:24:58;25;0;4;6;1;0;3;3;0;0;0
2021-03-10 01:25:59;26;0;4;7;1;0;3;3;0;0;0
2021-03-10 01:26:59;26;0;4;7;1;0;3;3;0;0;0
2021-03-10 01:27:58;26;0;4;7;1;0;3;3;0;0;0
2021-03-10 01:28:59;27;1;4;7;2;0;3;3;1;0;0
2021-03-10 01:29:59;27;1;4;7;2;0;3;3;1;0;0
2021-03-10 01:30:58;27;1;4;7;2;0;3;3;1;0;0
2021-03-10 01:32:00;27;1;4;7;2;0;3;3;1;0;0
2021-03-10 01:32:58;27;1;4;7;2;0;3;3;1;0;0
2021-03-10 01:33:59;28;1;5;7;2;0;3;3;1;0;0
2021-03-10 01:34:59;29;1;5;7;3;0;3;3;1;0;0
2021-03-10 01:35:58;30;1;6;7;3;0;3;3;1;0;0
2021-03-10 01:36:59;30;1;6;7;3;0;3;3;1;0;0
2021-03-10 01:37:58;30;1;6;7;3;0;3;3;1;0;0
2021-03-10 01:38:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:39:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:40:58;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:41:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:42:58;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:43:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:44:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:45:58;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:46:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:47:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:48:58;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:49:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:50:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:51:58;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:52:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:53:58;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:54:59;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:55:58;31;1;7;7;3;0;3;3;1;0;0
2021-03-10 01:56:59;32;0;7;7;3;0;3;3;0;0;0
2021-03-10 01:57:59;32;0;7;7;3;0;3;3;0;0;0
2021-03-10 01:58:58;32;0;7;7;3;0;3;3;0;0;0
2021-03-10 01:59:59;33;0;8;7;3;0;3;3;0;0;0
2021-03-10 02:00:59;33;0;8;7;3;0;3;3;0;0;0
2021-03-10 02:01:58;33;0;8;7;3;0;3;3;0;0;0
2021-03-10 02:02:59;34;0;8;7;3;0;3;3;0;1;0
2021-03-10 02:03:59;35;0;8;7;3;0;3;3;0;1;0
2021-03-10 02:04:58;37;0;8;7;3;0;3;3;0;1;0
2021-03-10 02:05:59;37;0;8;7;3;0;3;3;0;1;0
2021-03-10 02:06:59;37;0;8;7;3;0;3;3;0;1;0
2021-03-10 02:07:58;37;0;8;7;3;0;3;3;0;1;0
2021-03-10 02:08:59;37;0;8;7;3;0;3;3;0;1;0
2021-03-10 02:09:58;38;0;9;7;3;0;3;3;0;1;0
2021-03-10 02:10:59;38;0;9;7;3;0;3;3;0;1;0
2021-03-10 02:11:59;38;0;9;7;3;0;3;3;0;1;0
2021-03-10 02:12:58;38;0;9;7;3;0;3;3;0;1;0
2021-03-10 02:13:59;38;0;9;7;3;0;3;3;0;1;0
2021-03-10 02:14:59;39;0;9;7;3;0;3;3;0;1;0
2021-03-10 02:15:58;40;0;10;7;3;0;3;3;0;1;0
2021-03-10 02:16:59;41;0;10;7;3;0;3;4;0;1;0
2021-03-10 02:17:59;41;0;10;7;3;0;3;4;0;1;0
2021-03-10 02:18:58;41;0;10;7;3;0;3;4;0;1;0
2021-03-10 02:19:59;41;0;10;7;3;0;3;4;0;1;0
2021-03-10 02:20:58;41;0;10;7;3;0;3;4;0;1;0
2021-03-10 02:21:59;41;0;10;7;3;0;3;4;0;1;0
2021-03-10 02:22:58;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:23:59;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:24:59;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:25:58;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:26:59;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:27:58;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:28:59;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:29:59;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:30:58;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:31:59;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:32:59;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:33:58;42;0;11;7;3;0;3;4;0;1;0
2021-03-10 02:34:59;43;0;12;7;3;0;3;4;0;1;0
2021-03-10 02:35:59;45;2;12;8;3;0;3;4;0;1;0
2021-03-10 02:36:58;45;2;12;8;3;0;3;4;0;1;0
2021-03-10 02:37:59;45;2;12;8;3;0;3;4;0;1;0
2021-03-10 02:38:59;45;2;12;8;3;0;3;4;0;1;0
2021-03-10 02:39:58;46;2;13;8;3;0;3;4;0;1;0
2021-03-10 02:40:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:41:58;46;2;13;8;3;0;3;4;0;1;0
2021-03-10 02:42:59;46;2;13;8;3;0;3;4;0;1;0
2021-03-10 02:43:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:44:58;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:45:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:46:58;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:47:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:48:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:49:58;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:50:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:51:58;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:52:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:53:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:54:58;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:55:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:56:59;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:57:58;47;2;13;8;3;0;3;4;0;0;0
2021-03-10 02:58:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 02:59:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:00:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:01:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:02:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:03:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:04:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:05:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:06:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:07:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:08:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:09:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:10:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:11:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:12:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:13:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:14:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:15:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:16:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:17:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:18:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:19:58;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:20:59;48;2;13;9;3;0;3;4;0;0;0
2021-03-10 03:21:59;49;2;14;9;3;0;3;4;0;0;0
2021-03-10 03:22:58;50;2;15;9;3;0;3;4;0;0;0
2021-03-10 03:23:59;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:24:59;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:25:58;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:26:59;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:27:58;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:28:59;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:29:59;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:30:58;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:31:59;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:32:58;52;2;15;10;3;0;3;4;0;0;0
2021-03-10 03:33:59;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:34:59;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:35:58;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:36:59;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:37:59;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:38:58;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:39:59;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:40:58;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:41:59;53;2;16;10;3;0;3;4;0;0;0
2021-03-10 03:42:59;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:43:58;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:44:59;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:45:59;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:46:58;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:47:59;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:48:59;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:49:58;54;2;17;10;3;0;3;4;0;0;0
2021-03-10 03:50:59;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:51:58;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:52:59;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:53:59;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:54:58;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:55:59;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:56:59;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:57:58;55;2;17;10;3;0;3;5;0;0;0
2021-03-10 03:58:59;56;2;17;10;3;0;3;5;0;0;0
2021-03-10 04:00:00;56;2;17;10;3;0;3;5;0;0;0
2021-03-10 04:00:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:01:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:02:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:03:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:04:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:05:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:06:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:07:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:08:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:09:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:10:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:11:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:12:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:13:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:14:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:15:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:16:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:17:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:18:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:19:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:20:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:21:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:22:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:23:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:24:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:25:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:26:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:27:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:28:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:29:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:30:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:31:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:32:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:33:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:34:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:35:58;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:36:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:37:59;57;2;17;11;3;0;3;5;0;0;0
2021-03-10 04:38:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:39:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:40:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:41:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:42:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:43:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:44:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:45:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:46:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:47:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:48:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:49:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:50:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:51:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:52:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:53:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:54:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:55:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:56:58;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:57:59;57;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:58:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 04:59:58;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:00:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:01:58;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:02:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:03:58;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:04:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:05:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:06:58;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:07:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:08:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:09:59;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:10:58;58;3;16;11;3;0;3;5;0;0;0
2021-03-10 05:11:59;59;4;16;11;3;0;3;5;0;0;0
2021-03-10 05:12:59;59;4;16;11;3;0;3;5;0;0;0
2021-03-10 05:13:58;60;5;16;11;3;0;3;5;0;0;0
2021-03-10 05:14:59;62;7;16;11;3;0;3;5;0;0;0
2021-03-10 05:15:59;62;7;16;11;3;0;3;5;0;0;0
2021-03-10 05:16:58;62;7;16;11;3;0;3;5;0;0;0
2021-03-10 05:17:59;62;7;16;11;3;0;3;5;0;0;0
2021-03-10 05:18:58;62;7;16;11;3;0;3;5;0;0;0
2021-03-10 05:19:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:20:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:21:58;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:22:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:23:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:24:58;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:25:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:26:58;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:27:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:28:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:29:58;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:30:59;63;8;16;11;3;0;3;5;0;0;0
2021-03-10 05:31:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:32:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:33:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:34:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:35:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:36:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:37:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:38:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:39:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:40:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:41:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:42:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:43:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:44:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:45:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:46:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:48:00;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:48:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:49:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:50:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:51:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:52:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:53:58;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:54:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:55:59;64;9;16;11;3;0;3;5;0;0;0
2021-03-10 05:56:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 05:57:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 05:58:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:00:00;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:00:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:01:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:02:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:03:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:04:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:05:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:06:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:07:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:08:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:09:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:10:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:11:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:12:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:13:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:14:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:15:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:16:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:17:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:18:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:19:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:20:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:21:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:22:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:23:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:24:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:25:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:26:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:27:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:28:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:29:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:30:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:31:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:32:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:33:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:34:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:35:58;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:36:59;65;9;16;12;3;0;3;5;0;0;0
2021-03-10 06:37:58;65;9;16;12;3;0;3;5;0;0;0
