datetime;total_votes;Qume;XASSA;KOCTOPE3;kaiL;Есения;wintercyclone;Dirtylieutenant;kross;gelatelno;Trurl
2020-01-22 20:10:58;139;47;24;19;11;5;6;6;4;0;2
2020-01-22 20:11:59;139;47;24;19;11;5;6;6;4;0;2
2020-01-22 20:12:59;139;47;24;19;11;5;6;6;4;0;2
2020-01-22 20:13:58;139;47;24;19;11;5;6;6;4;0;2
2020-01-22 20:14:59;140;48;24;19;11;5;6;6;4;0;2
2020-01-22 20:15:59;140;48;24;19;11;5;6;6;4;0;2
2020-01-22 20:16:59;140;48;24;19;11;5;6;6;4;0;2
2020-01-22 20:17:58;140;48;24;19;11;5;6;6;4;0;2
2020-01-22 20:18:59;140;48;24;19;11;5;6;6;4;0;2
2020-01-22 20:20:00;140;48;24;19;11;5;6;6;4;0;2
2020-01-22 20:20:58;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:21:59;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:22:59;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:23:58;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:24:59;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:25:59;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:26:58;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:27:59;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:28:59;141;49;24;19;11;5;6;6;4;0;2
2020-01-22 20:29:58;142;50;24;19;11;5;6;6;4;0;2
2020-01-22 20:30:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:31:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:32:58;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:33:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:34:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:36:00;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:36:58;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:37:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:38:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:39:58;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:40:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:41:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:42:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:43:58;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:44:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:45:59;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:46:58;143;51;24;19;11;5;6;6;4;0;2
2020-01-22 20:47:59;144;52;24;19;11;5;6;6;4;0;2
2020-01-22 20:48:59;144;52;24;19;11;5;6;6;4;0;2
2020-01-22 20:49:58;144;52;24;19;11;5;6;6;4;0;2
2020-01-22 20:50:59;144;52;24;19;11;5;6;6;4;0;2
2020-01-22 20:51:59;144;52;24;19;11;5;6;6;4;0;2
2020-01-22 20:52:58;144;52;24;19;11;5;6;6;4;0;2
2020-01-22 20:53:59;144;52;24;19;11;5;6;6;4;0;2
2020-01-22 20:54:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 20:55:58;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 20:56:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 20:57:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 20:58:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 20:59:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:00:58;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:01:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:02:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:03:58;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:04:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:05:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:06:58;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:07:59;145;53;24;19;11;5;6;6;4;0;2
2020-01-22 21:08:59;146;53;24;19;11;6;6;6;4;0;2
2020-01-22 21:09:58;146;53;24;19;11;6;6;6;4;0;2
2020-01-22 21:10:59;146;53;24;19;11;6;6;6;4;0;2
2020-01-22 21:11:59;147;53;24;19;11;6;6;6;5;0;2
2020-01-22 21:12:59;147;53;24;19;11;6;6;6;5;0;2
2020-01-22 21:13:58;147;53;24;19;11;6;6;6;5;0;2
2020-01-22 21:14:59;147;53;24;19;11;6;6;6;5;0;2
2020-01-22 21:15:59;147;53;24;19;11;6;6;6;5;0;2
2020-01-22 21:16:58;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:17:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:18:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:19:58;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:20:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:21:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:22:58;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:23:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:24:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:25:58;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:26:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:27:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:28:58;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:29:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:30:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:31:58;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:32:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:33:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:34:58;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:35:59;148;53;24;19;12;6;6;6;5;0;2
2020-01-22 21:36:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:37:58;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:38:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:39:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:40:58;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:41:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:42:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:43:58;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:44:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:45:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:46:58;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:47:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:48:59;149;54;24;19;12;6;6;6;5;0;2
2020-01-22 21:49:58;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:50:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:51:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:52:58;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:53:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:55:00;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:55:58;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:56:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:57:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:58:58;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 21:59:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 22:00:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 22:01:58;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 22:02:59;150;55;25;19;12;6;6;6;5;0;2
2020-01-22 22:03:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:04:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:05:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:06:58;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:07:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:08:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:09:58;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:10:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:11:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:12:58;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:13:59;151;56;25;19;12;6;6;6;5;0;2
2020-01-22 22:14:58;150;56;24;19;12;6;6;6;5;0;2
2020-01-22 22:15:59;150;56;24;19;12;6;6;6;5;0;2
2020-01-22 22:16:59;150;56;24;19;12;6;6;6;5;0;2
2020-01-22 22:17:58;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:18:59;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:19:59;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:20:58;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:21:59;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:22:59;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:23:58;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:24:59;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:25:59;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:26:58;151;56;24;20;12;6;6;6;5;0;2
2020-01-22 22:27:59;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:28:59;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:29:58;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:30:59;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:31:59;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:32:59;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:33:58;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:34:59;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:35:59;152;57;24;20;12;6;6;6;5;0;2
2020-01-22 22:36:58;153;58;24;20;12;6;6;6;5;0;2
2020-01-22 22:37:59;154;59;24;20;12;6;6;6;5;0;2
2020-01-22 22:38:59;154;59;24;20;12;6;6;6;5;0;2
2020-01-22 22:39:58;154;59;24;20;12;6;6;6;5;0;2
2020-01-22 22:40:59;154;59;24;20;12;6;6;6;5;0;2
2020-01-22 22:41:59;154;59;24;20;12;6;6;6;5;0;2
2020-01-22 22:42:58;154;59;24;20;12;6;6;6;5;0;2
2020-01-22 22:43:59;154;59;24;20;12;6;6;6;5;0;2
2020-01-22 22:44:58;155;60;24;20;12;6;6;6;5;0;2
2020-01-22 22:45:59;156;61;24;20;12;6;6;6;5;0;2
2020-01-22 22:46:59;156;61;24;20;12;6;6;6;5;0;2
2020-01-22 22:47:58;157;61;24;20;12;6;6;6;5;0;2
2020-01-22 22:48:59;157;61;24;20;12;6;6;6;5;0;2
2020-01-22 22:49:59;157;60;24;20;12;7;6;6;5;0;2
2020-01-22 22:50:58;157;60;24;20;12;7;6;6;5;0;2
2020-01-22 22:51:59;157;60;24;20;12;7;6;6;5;0;2
2020-01-22 22:52:59;157;60;24;20;12;7;6;6;5;0;2
2020-01-22 22:53:58;157;60;24;20;12;7;6;6;5;0;2
2020-01-22 22:54:59;157;60;24;20;12;7;6;6;5;0;2
2020-01-22 22:55:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 22:56:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 22:57:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 22:58:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 22:59:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:00:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:01:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:02:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:03:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:04:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:05:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:06:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:07:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:08:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:09:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:10:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:11:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:12:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:13:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:14:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:15:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:16:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:17:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:18:59;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:19:58;158;60;24;20;13;7;6;6;5;0;2
2020-01-22 23:20:59;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:21:59;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:22:58;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:23:59;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:24:58;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:25:59;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:26:59;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:27:58;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:28:59;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:30:00;159;61;24;20;13;7;6;6;5;0;2
2020-01-22 23:30:58;160;62;24;20;13;7;6;6;5;0;2
2020-01-22 23:31:59;160;62;24;20;13;7;6;6;5;0;2
2020-01-22 23:32:58;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:33:59;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:34:59;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:35:58;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:36:59;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:37:58;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:38:59;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:39:59;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:40:58;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:41:59;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:42:59;161;63;24;20;13;7;6;6;5;0;2
2020-01-22 23:43:58;161;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:44:59;161;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:45:59;161;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:46:58;161;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:47:59;161;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:48:58;161;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:49:59;162;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:50:59;162;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:51:58;162;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:52:59;162;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:53:59;162;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:54:58;162;63;24;20;12;7;6;6;5;2;2
2020-01-22 23:55:59;163;63;25;20;12;7;6;6;5;2;2
2020-01-22 23:56:59;163;63;25;20;12;7;6;6;5;2;2
2020-01-22 23:57:58;163;63;25;20;12;7;6;6;5;2;2
2020-01-22 23:58:59;163;63;25;20;12;7;6;6;5;2;2
2020-01-22 23:59:58;163;63;25;20;12;7;6;6;5;2;2
