datetime;total_votes;phb4;Zvag;Z-L-O;paramed;BURMAAAR;Needlefang;Der_Sturmer;Jayola;jovan;Zikka
2019-08-07 19:40:58;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:41:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:42:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:43:58;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:44:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:45:58;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:46:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:47:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:48:58;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:49:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:50:59;160;58;23;25;7;8;8;7;4;4;4
2019-08-07 19:51:58;161;58;23;25;8;8;8;7;4;4;4
2019-08-07 19:52:59;161;58;23;25;8;8;8;7;4;4;4
2019-08-07 19:53:59;161;58;23;25;8;8;8;7;4;4;4
2019-08-07 19:54:58;161;58;23;25;8;8;8;7;4;4;4
2019-08-07 19:55:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 19:56:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 19:57:58;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 19:58:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 19:59:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:00:58;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:01:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:02:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:03:58;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:04:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:05:58;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:06:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:07:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:08:58;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:09:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:10:58;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:11:59;162;58;23;26;8;8;8;7;4;4;4
2019-08-07 20:12:59;163;59;23;26;8;8;8;7;4;4;4
2019-08-07 20:13:58;163;59;23;26;8;8;8;7;4;4;4
2019-08-07 20:14:59;163;59;23;26;8;8;8;7;4;4;4
2019-08-07 20:15:58;163;59;23;26;8;8;8;7;4;4;4
2019-08-07 20:16:59;164;59;23;26;9;8;8;7;4;4;4
2019-08-07 20:17:58;164;59;23;26;9;8;8;7;4;4;4
2019-08-07 20:18:59;164;59;23;26;9;8;8;7;4;4;4
2019-08-07 20:19:59;164;59;23;26;9;8;8;7;4;4;4
2019-08-07 20:20:58;164;59;23;26;9;8;8;7;4;4;4
2019-08-07 20:21:59;164;59;23;26;9;8;8;7;4;4;4
2019-08-07 20:22:58;164;59;23;26;9;8;8;7;4;4;4
2019-08-07 20:23:59;165;59;24;26;9;8;8;7;4;4;4
2019-08-07 20:24:59;166;59;25;26;9;8;8;7;4;4;4
2019-08-07 20:25:58;166;59;25;26;9;8;8;7;4;4;4
2019-08-07 20:26:59;166;59;25;26;9;8;8;7;4;4;4
2019-08-07 20:27:59;166;59;25;26;9;8;8;7;4;4;4
2019-08-07 20:28:58;166;59;25;26;9;8;8;7;4;4;4
2019-08-07 20:29:59;166;59;25;26;9;8;8;7;4;4;4
2019-08-07 20:30:59;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:31:58;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:32:59;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:33:59;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:34:58;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:35:59;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:36:59;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:37:58;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:38:59;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:39:59;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:40:58;167;60;25;26;9;8;8;7;4;4;4
2019-08-07 20:41:59;168;61;25;26;9;8;8;7;4;4;4
2019-08-07 20:42:59;168;61;25;26;9;8;8;7;4;4;4
2019-08-07 20:43:58;168;61;25;26;9;8;8;7;4;4;4
2019-08-07 20:44:59;168;61;25;26;9;8;8;7;4;4;4
2019-08-07 20:45:59;169;62;25;26;9;8;8;7;4;4;4
2019-08-07 20:46:58;169;62;25;26;9;8;8;7;4;4;4
2019-08-07 20:47:59;169;62;25;26;9;8;8;7;4;4;4
2019-08-07 20:48:58;170;63;25;26;9;8;8;7;4;4;4
2019-08-07 20:49:59;170;63;25;26;9;8;8;7;4;4;4
2019-08-07 20:50:59;171;64;25;26;9;8;8;7;4;4;4
2019-08-07 20:51:58;171;64;25;26;9;8;8;7;4;4;4
2019-08-07 20:52:59;172;65;25;26;9;8;8;7;4;4;4
2019-08-07 20:53:59;172;65;25;26;9;8;8;7;4;4;4
2019-08-07 20:54:58;172;65;25;26;9;8;8;7;4;4;4
2019-08-07 20:55:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 20:56:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 20:57:58;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 20:58:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 20:59:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:00:58;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:01:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:02:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:03:58;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:04:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:05:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:06:58;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:07:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:08:59;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:09:58;173;65;26;26;9;8;8;7;4;4;4
2019-08-07 21:10:59;175;67;26;26;9;8;8;7;4;4;4
2019-08-07 21:11:59;175;67;26;26;9;8;8;7;4;4;4
2019-08-07 21:12:58;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:13:59;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:14:59;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:15:58;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:16:59;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:17:59;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:18:58;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:19:59;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:20:59;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:21:58;176;67;27;26;9;8;8;7;4;4;4
2019-08-07 21:22:59;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:23:59;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:24:58;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:25:59;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:26:59;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:27:58;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:28:59;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:29:59;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:30:58;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:31:59;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:32:58;177;67;28;26;9;8;8;7;4;4;4
2019-08-07 21:33:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:34:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:35:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:36:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:37:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:38:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:39:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:40:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:41:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:42:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:43:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:44:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:45:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:46:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:47:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:48:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:49:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:50:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:51:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:52:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:53:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:54:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:55:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:56:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:57:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:58:58;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 21:59:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 22:00:59;177;66;29;26;9;8;8;7;4;4;4
2019-08-07 22:01:58;178;67;29;26;9;8;8;7;4;4;4
2019-08-07 22:02:59;178;67;29;26;9;8;8;7;4;4;4
2019-08-07 22:03:58;178;67;30;26;9;8;7;7;4;4;4
2019-08-07 22:04:59;178;67;30;26;9;8;7;7;4;4;4
2019-08-07 22:05:59;178;67;30;26;9;8;7;7;4;4;4
2019-08-07 22:06:59;178;67;30;26;9;8;7;7;4;4;4
2019-08-07 22:07:58;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:08:59;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:09:58;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:10:59;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:11:59;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:12:58;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:13:59;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:14:58;180;68;30;26;10;8;7;7;4;4;4
2019-08-07 22:15:59;183;71;31;25;10;8;7;7;4;4;4
2019-08-07 22:16:59;183;71;31;25;10;8;7;7;4;4;4
2019-08-07 22:17:58;183;71;31;25;10;8;7;7;4;4;4
2019-08-07 22:18:59;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:19:59;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:20:58;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:21:59;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:22:59;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:23:58;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:24:59;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:25:59;185;72;31;25;10;8;7;7;5;4;4
2019-08-07 22:26:58;186;73;31;25;10;8;7;7;5;4;4
2019-08-07 22:27:59;186;73;31;25;10;8;7;7;5;4;4
2019-08-07 22:28:59;185;73;31;25;10;8;7;6;5;4;4
2019-08-07 22:29:58;186;73;31;25;11;8;7;6;5;4;4
2019-08-07 22:30:59;186;73;31;25;11;8;7;6;5;4;4
2019-08-07 22:31:59;188;75;31;25;11;8;7;6;5;4;4
2019-08-07 22:32:58;189;76;31;25;11;8;7;6;5;4;4
2019-08-07 22:33:59;189;76;31;25;11;8;7;6;5;4;4
2019-08-07 22:34:59;190;77;31;25;11;8;7;6;5;4;4
2019-08-07 22:35:58;190;77;31;25;11;8;7;6;5;4;4
2019-08-07 22:36:59;191;78;31;25;11;8;7;6;5;4;4
2019-08-07 22:37:59;191;78;31;25;11;8;7;6;5;4;4
2019-08-07 22:38:58;191;78;31;25;11;8;7;6;5;4;4
2019-08-07 22:39:59;192;79;31;25;11;8;7;6;5;4;4
2019-08-07 22:41:00;192;79;31;25;11;8;7;6;5;4;4
2019-08-07 22:41:58;192;79;31;25;11;8;7;6;5;4;4
2019-08-07 22:42:59;192;79;31;25;11;8;7;6;5;4;4
2019-08-07 22:43:59;192;79;31;25;11;8;7;6;5;4;4
2019-08-07 22:44:58;193;79;32;25;11;8;7;6;5;4;4
2019-08-07 22:45:59;194;80;32;25;11;8;7;6;5;4;4
2019-08-07 22:46:58;194;80;32;25;11;8;7;6;5;4;4
2019-08-07 22:47:59;195;81;32;25;11;8;7;6;5;4;4
2019-08-07 22:48:58;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:49:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:50:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:51:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:52:58;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:53:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:54:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:55:58;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:56:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:57:58;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:58:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 22:59:59;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 23:00:58;194;81;32;25;11;7;7;6;5;4;4
2019-08-07 23:01:59;195;82;32;25;11;7;7;6;5;4;4
2019-08-07 23:02:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:03:58;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:04:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:05:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:06:58;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:07:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:08:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:09:58;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:10:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:11:58;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:12:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:13:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:14:59;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:15:58;196;83;32;25;11;7;7;6;5;4;4
2019-08-07 23:16:59;197;84;32;25;11;7;7;6;5;4;4
2019-08-07 23:17:59;197;84;32;25;11;7;7;6;5;4;4
2019-08-07 23:18:58;197;84;32;25;11;7;7;6;5;4;4
2019-08-07 23:19:59;197;84;32;25;11;7;7;6;5;4;4
2019-08-07 23:20:59;197;84;32;25;11;7;7;6;5;4;4
2019-08-07 23:21:58;197;84;32;25;11;7;7;6;5;4;4
2019-08-07 23:22:59;197;84;32;25;11;7;7;6;5;4;4
2019-08-07 23:23:59;198;85;32;25;11;7;7;6;5;4;4
2019-08-07 23:24:58;198;85;32;25;11;7;7;6;5;4;4
2019-08-07 23:25:59;198;85;32;25;11;7;7;6;5;4;4
2019-08-07 23:26:58;198;85;32;25;11;7;7;6;5;4;4
2019-08-07 23:27:59;200;86;33;25;11;7;7;6;5;4;5
2019-08-07 23:28:59;202;87;33;26;11;7;7;6;5;4;5
2019-08-07 23:29:59;203;87;34;26;11;7;7;6;5;4;5
2019-08-07 23:30:58;207;89;34;26;11;7;7;6;6;5;5
2019-08-07 23:31:59;207;89;34;26;11;7;7;6;6;5;5
2019-08-07 23:32:59;207;89;34;26;11;7;7;6;6;5;5
2019-08-07 23:33:58;207;89;34;26;11;7;7;6;6;5;5
2019-08-07 23:34:59;207;89;34;26;11;7;7;6;6;5;5
2019-08-07 23:36:00;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:36:58;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:37:59;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:38:58;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:39:59;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:40:59;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:41:58;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:42:59;208;90;34;26;11;7;7;6;6;5;5
2019-08-07 23:43:59;209;90;34;26;12;7;7;6;6;5;5
2019-08-07 23:44:58;209;90;34;26;12;7;7;6;6;5;5
2019-08-07 23:45:59;210;91;34;26;12;7;7;6;6;5;5
2019-08-07 23:46:59;210;91;34;26;12;7;7;6;6;5;5
2019-08-07 23:47:58;210;91;34;26;12;7;7;6;6;5;5
2019-08-07 23:48:59;210;91;34;26;12;7;7;6;6;5;5
2019-08-07 23:49:59;211;92;34;26;12;7;7;6;6;5;5
2019-08-07 23:50:58;210;92;33;26;12;7;7;6;6;5;5
2019-08-07 23:51:59;211;93;33;26;12;7;7;6;6;5;5
2019-08-07 23:52:58;211;93;33;26;12;7;7;6;6;5;5
2019-08-07 23:53:59;210;93;32;26;12;7;7;6;6;5;5
2019-08-07 23:54:59;210;93;32;26;12;7;7;6;6;5;5
2019-08-07 23:55:58;210;93;32;26;12;7;7;6;6;5;5
2019-08-07 23:56:59;210;93;32;26;12;7;7;6;6;5;5
2019-08-07 23:57:59;210;93;32;26;12;7;7;6;6;5;5
2019-08-07 23:58:58;210;93;32;26;12;7;7;6;6;5;5
2019-08-07 23:59:59;208;93;30;26;12;7;7;6;6;5;5
