datetime;total_votes;lublu-zubi;voklo;brammator;jovan;Hexadecachoron;paramed;UndeadMoroz;norpo;xiro;Mapm
2019-11-06 19:48:59;136;62;17;15;7;8;3;3;2;2;2
2019-11-06 19:49:58;136;62;17;15;7;8;3;3;2;2;2
2019-11-06 19:50:59;136;62;17;15;7;8;3;3;2;2;2
2019-11-06 19:51:59;136;62;17;15;7;8;3;3;2;2;2
2019-11-06 19:52:58;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 19:53:59;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 19:54:59;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 19:55:58;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 19:56:59;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 19:58:00;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 19:58:58;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 19:59:59;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 20:00:58;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 20:01:59;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 20:02:59;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 20:03:59;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 20:04:58;137;62;17;15;8;8;3;3;2;2;2
2019-11-06 20:05:59;138;62;17;15;8;8;4;3;2;2;2
2019-11-06 20:06:59;138;62;17;15;8;8;4;3;2;2;2
2019-11-06 20:07:58;139;63;17;15;8;8;4;3;2;2;2
2019-11-06 20:08:59;139;63;17;15;8;8;4;3;2;2;2
2019-11-06 20:09:59;139;63;17;15;8;8;4;3;2;2;2
2019-11-06 20:10:58;139;63;17;15;8;8;4;3;2;2;2
2019-11-06 20:11:59;139;63;17;15;8;8;4;3;2;2;2
2019-11-06 20:12:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:14:00;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:14:58;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:15:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:16:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:17:58;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:18:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:20:00;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:20:58;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:21:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:22:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:23:58;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:24:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:25:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:26:58;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:27:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:28:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:29:58;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:30:59;140;64;17;15;8;8;4;3;2;2;2
2019-11-06 20:31:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:32:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:33:58;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:34:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:35:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:36:58;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:37:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:38:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:39:58;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:40:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:41:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:42:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:43:58;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:44:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:45:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:46:58;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:47:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:48:59;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:49:58;140;63;17;16;8;8;4;3;2;2;2
2019-11-06 20:50:59;140;62;17;17;8;8;4;3;2;2;2
2019-11-06 20:51:59;140;62;17;17;8;8;4;3;2;2;2
2019-11-06 20:52:58;141;63;17;17;8;8;4;3;2;2;2
2019-11-06 20:53:59;141;63;17;17;8;8;4;3;2;2;2
2019-11-06 20:54:59;141;63;17;17;8;8;4;3;2;2;2
2019-11-06 20:55:58;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 20:56:59;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 20:57:59;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 20:58:58;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 20:59:59;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 21:00:59;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 21:01:59;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 21:02:59;142;64;17;17;8;8;4;3;2;2;2
2019-11-06 21:03:58;143;64;17;17;9;8;4;3;2;2;2
2019-11-06 21:04:59;143;64;17;17;9;8;4;3;2;2;2
2019-11-06 21:05:59;143;64;17;17;9;8;4;3;2;2;2
2019-11-06 21:06:58;143;64;17;17;9;8;4;3;2;2;2
2019-11-06 21:07:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:08:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:09:58;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:10:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:11:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:12:58;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:13:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:14:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:15:58;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:16:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:17:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:19:00;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:19:58;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:20:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:21:58;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:22:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:23:58;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:24:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:25:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:27:00;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:27:58;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:28:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:29:59;145;64;17;17;9;8;4;4;3;2;2
2019-11-06 21:30:58;146;65;17;17;9;8;4;4;3;2;2
2019-11-06 21:31:59;146;65;17;17;9;8;4;4;3;2;2
2019-11-06 21:32:59;146;65;17;17;9;8;4;4;3;2;2
2019-11-06 21:33:58;146;65;17;17;9;8;4;4;3;2;2
2019-11-06 21:34:59;146;65;17;17;9;8;4;4;3;2;2
2019-11-06 21:35:59;147;65;17;17;9;9;4;4;3;2;2
2019-11-06 21:36:58;148;66;17;17;9;9;4;4;3;2;2
2019-11-06 21:37:59;148;66;17;17;9;9;4;4;3;2;2
2019-11-06 21:38:59;148;66;17;17;9;9;4;4;3;2;2
2019-11-06 21:39:58;148;66;17;17;9;9;4;4;3;2;2
2019-11-06 21:40:59;149;67;17;17;9;9;4;4;3;2;2
2019-11-06 21:41:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:43:00;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:43:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:44:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:45:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:46:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:47:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:48:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:49:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:50:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:51:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:52:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:53:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:54:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:55:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:56:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:57:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:58:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 21:59:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 22:00:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 22:01:59;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 22:02:58;148;67;17;17;9;8;4;4;3;2;2
2019-11-06 22:03:59;148;67;17;16;10;8;4;4;3;2;2
2019-11-06 22:04:59;148;67;17;16;10;8;4;4;3;2;2
2019-11-06 22:05:58;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:06:59;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:07:58;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:08:59;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:09:59;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:10:58;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:11:59;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:12:59;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:13:58;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:14:59;148;67;17;17;10;8;4;4;3;2;2
2019-11-06 22:15:58;148;67;18;17;10;8;4;3;3;2;2
2019-11-06 22:16:59;149;67;18;17;10;8;4;4;3;2;2
2019-11-06 22:17:59;149;67;18;17;10;8;4;4;3;2;2
2019-11-06 22:18:59;149;67;18;17;10;8;4;4;3;2;2
2019-11-06 22:19:58;149;67;18;17;10;8;4;4;3;2;2
2019-11-06 22:20:59;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:21:58;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:22:59;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:23:59;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:24:58;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:25:59;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:26:59;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:27:58;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:28:59;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:29:58;151;68;19;17;10;8;4;4;3;2;2
2019-11-06 22:30:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:31:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:32:58;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:33:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:34:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:35:58;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:36:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:37:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:38:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:39:58;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:40:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:41:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:42:58;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:43:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:44:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:45:58;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:46:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:47:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:48:59;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:49:58;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:51:00;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:51:58;152;68;20;17;10;8;4;4;3;2;2
2019-11-06 22:52:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 22:53:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 22:54:58;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 22:55:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 22:56:58;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 22:57:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 22:58:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 22:59:58;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:00:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:01:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:02:58;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:03:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:04:58;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:05:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:06:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:07:58;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:08:59;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:09:58;153;69;20;17;10;8;4;4;3;2;2
2019-11-06 23:10:59;154;69;21;17;10;8;4;4;3;2;2
2019-11-06 23:11:59;154;69;21;17;10;8;4;4;3;2;2
2019-11-06 23:12:58;154;69;21;17;10;8;4;4;3;2;2
2019-11-06 23:13:59;154;69;21;17;10;8;4;4;3;2;2
2019-11-06 23:14:58;154;69;21;17;10;8;4;4;3;2;2
2019-11-06 23:15:59;155;70;21;17;10;8;4;4;3;2;2
2019-11-06 23:16:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:17:58;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:18:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:19:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:20:58;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:21:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:22:58;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:23:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:24:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:25:58;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:26:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:27:59;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:28:58;156;70;22;17;10;8;4;4;3;2;2
2019-11-06 23:29:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:30:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:31:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:32:58;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:33:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:35:00;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:35:58;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:36:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:37:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:38:58;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:39:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:40:58;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:41:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:42:59;155;69;22;17;10;8;4;4;3;2;2
2019-11-06 23:43:58;155;68;22;17;10;8;4;4;4;2;2
2019-11-06 23:44:59;155;68;22;17;10;8;4;4;4;2;2
2019-11-06 23:45:58;155;68;22;17;10;8;4;4;4;2;2
2019-11-06 23:46:59;156;68;22;18;10;8;4;4;4;2;2
2019-11-06 23:47:59;156;68;22;18;10;8;4;4;4;2;2
2019-11-06 23:48:58;156;68;22;18;10;8;4;4;4;2;2
2019-11-06 23:49:59;156;68;22;18;10;8;4;4;4;2;2
2019-11-06 23:50:58;156;68;22;18;10;8;4;4;4;2;2
2019-11-06 23:51:59;156;68;22;18;10;8;4;4;4;2;2
2019-11-06 23:52:59;156;68;22;18;10;8;4;4;4;2;2
2019-11-06 23:53:58;157;69;22;18;10;8;4;4;4;2;2
2019-11-06 23:54:59;157;69;22;18;10;8;4;4;4;2;2
2019-11-06 23:56:00;157;69;22;18;10;8;4;4;4;2;2
2019-11-06 23:56:58;157;69;22;18;10;8;4;4;4;2;2
2019-11-06 23:57:59;157;69;22;18;10;8;4;4;4;2;2
2019-11-06 23:58:58;156;69;21;18;10;8;4;4;4;2;2
2019-11-06 23:59:59;154;69;19;18;10;8;4;4;4;2;2
