datetime;total_votes;Volodya_FM;KT;Yardrey;navalny;axxl;kross;Der_Sturmer;gurt;kaiL;vjik
2020-07-15 22:15:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:16:58;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:17:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:18:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:19:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:20:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:21:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:22:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:23:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:24:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:25:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:26:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:27:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:28:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:29:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:30:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:31:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:32:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:33:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:34:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:35:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:36:58;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:37:59;228;93;64;19;14;7;5;3;2;2;2
2020-07-15 22:38:59;227;93;63;19;14;7;5;3;2;2;2
2020-07-15 22:39:58;228;94;63;19;14;7;5;3;2;2;2
2020-07-15 22:40:59;228;94;63;19;14;7;5;3;2;2;2
2020-07-15 22:41:59;228;94;63;19;14;7;5;3;2;2;2
2020-07-15 22:42:58;228;94;63;19;14;7;5;3;2;2;2
2020-07-15 22:43:59;228;94;63;19;14;7;5;3;2;2;2
2020-07-15 22:44:58;229;95;63;19;14;7;5;3;2;2;2
2020-07-15 22:45:59;229;95;63;19;14;7;5;3;2;2;2
2020-07-15 22:46:59;229;95;63;19;14;7;5;3;2;2;2
2020-07-15 22:47:58;229;95;63;19;14;7;5;3;2;2;2
2020-07-15 22:48:59;229;95;63;19;14;7;5;3;2;2;2
2020-07-15 22:49:59;229;95;63;19;14;7;5;3;2;2;2
2020-07-15 22:50:58;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:51:59;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:52:58;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:53:59;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:54:58;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:55:59;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:56:58;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:57:59;230;95;63;20;14;7;5;3;2;2;2
2020-07-15 22:58:58;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 22:59:59;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:00:58;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:01:59;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:02:58;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:03:59;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:05:00;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:05:58;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:06:59;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:07:59;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:08:58;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:09:59;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:10:59;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:11:58;231;95;64;20;14;7;5;3;2;2;2
2020-07-15 23:12:59;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:13:58;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:14:59;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:15:58;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:16:59;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:17:58;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:18:59;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:19:59;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:20:58;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:21:59;232;95;65;20;14;7;5;3;2;2;2
2020-07-15 23:22:58;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:23:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:24:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:25:58;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:26:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:27:58;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:28:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:29:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:30:58;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:31:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:32:58;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:33:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:34:58;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:35:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:36:58;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:37:59;233;96;65;20;14;7;5;3;2;2;2
2020-07-15 23:38:58;234;96;65;20;15;7;5;3;2;2;2
2020-07-15 23:39:59;236;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:40:59;236;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:41:58;236;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:42:59;236;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:43:58;236;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:44:59;236;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:45:58;237;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:47:00;237;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:47:58;237;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:48:59;237;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:49:59;237;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:50:58;237;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:51:59;237;98;65;20;15;7;5;3;2;2;2
2020-07-15 23:52:58;236;97;65;20;15;7;5;3;2;2;2
2020-07-15 23:53:59;235;97;64;20;15;7;5;3;2;2;2
2020-07-15 23:54:58;235;97;64;20;15;7;5;3;2;2;2
2020-07-15 23:55:59;235;97;64;20;15;7;5;3;2;2;2
2020-07-15 23:56:58;235;97;64;20;15;7;5;3;2;2;2
2020-07-15 23:57:59;235;97;64;20;15;7;5;3;2;2;2
2020-07-15 23:58:58;235;97;64;20;15;7;5;3;2;2;2
2020-07-15 23:59:59;235;97;64;20;15;7;5;3;2;2;2
