datetime;total_votes;Plancus;keyreal;leprovalentin;pupsique;Der_Sturmer;rockamark;Есения;dear_pavlik;kiLstrom;brammator
2019-02-27 19:50:59;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:51:58;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:52:59;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:53:59;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:54:58;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:55:59;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:56:58;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:57:59;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:58:59;172;105;14;7;6;5;7;5;3;3;2
2019-02-27 19:59:58;173;106;14;7;6;5;7;5;3;3;2
2019-02-27 20:00:59;173;106;14;7;6;5;7;5;3;3;2
2019-02-27 20:01:58;173;106;14;7;6;5;7;5;3;3;2
2019-02-27 20:02:59;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:03:59;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:04:58;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:05:59;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:06:59;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:07:58;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:08:59;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:09:59;174;107;14;7;6;5;7;5;3;3;2
2019-02-27 20:10:58;175;108;14;7;6;5;7;5;3;3;2
2019-02-27 20:11:59;175;108;14;7;6;5;7;5;3;3;2
2019-02-27 20:12:59;175;108;14;7;6;5;7;5;3;3;2
2019-02-27 20:13:58;175;108;14;7;6;5;7;5;3;3;2
2019-02-27 20:14:59;175;108;14;7;6;5;7;5;3;3;2
2019-02-27 20:15:58;175;108;14;7;6;5;7;5;3;3;2
2019-02-27 20:16:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:17:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:18:58;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:19:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:20:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:21:58;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:22:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:23:58;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:24:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:25:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:26:58;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:27:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:28:59;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:30:00;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:30:58;176;109;14;7;6;5;7;5;3;3;2
2019-02-27 20:31:59;177;110;14;7;6;5;7;5;3;3;2
2019-02-27 20:32:59;177;110;14;7;6;5;7;5;3;3;2
2019-02-27 20:33:58;178;111;14;7;6;5;7;5;3;3;2
2019-02-27 20:34:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:35:58;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:36:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:37:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:38:58;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:39:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:40:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:41:58;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:42:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:43:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:44:58;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:45:59;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:46:58;178;111;14;7;6;5;6;5;3;3;3
2019-02-27 20:47:59;179;112;14;7;6;5;6;5;3;3;3
2019-02-27 20:48:58;179;112;14;7;6;5;6;5;3;3;3
2019-02-27 20:49:59;179;112;14;7;6;5;6;5;3;3;3
2019-02-27 20:50:59;179;112;14;7;6;5;6;5;3;3;3
2019-02-27 20:51:58;180;113;14;7;6;5;6;5;3;3;3
2019-02-27 20:52:59;181;113;14;7;7;5;6;5;3;3;3
2019-02-27 20:53:59;181;113;14;7;7;5;6;5;3;3;3
2019-02-27 20:54:58;182;114;14;7;7;5;6;5;3;3;3
2019-02-27 20:55:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 20:56:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 20:57:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 20:58:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 20:59:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:00:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:01:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:02:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:03:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:04:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:05:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:06:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:07:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:08:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:09:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:10:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:11:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:12:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:13:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:14:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:15:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:16:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:17:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:18:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:19:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:20:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:21:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:22:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:23:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:24:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:25:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:26:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:27:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:28:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:29:58;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:30:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:31:59;183;115;14;7;7;5;6;5;3;3;3
2019-02-27 21:32:59;183;116;13;7;7;5;6;5;3;3;3
2019-02-27 21:33:58;183;116;13;7;7;5;6;5;3;3;3
2019-02-27 21:34:59;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:35:58;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:36:59;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:37:58;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:38:59;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:39:58;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:40:59;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:41:58;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:42:58;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:43:59;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:44:58;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:45:59;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:46:59;184;117;13;7;7;5;6;5;3;3;3
2019-02-27 21:47:58;185;118;13;7;7;5;6;5;3;3;3
2019-02-27 21:48:59;185;118;13;7;7;5;6;5;3;3;3
2019-02-27 21:49:58;185;118;13;7;7;5;6;5;3;3;3
2019-02-27 21:50:59;185;118;13;7;7;5;6;5;3;3;3
2019-02-27 21:51:59;187;120;13;7;7;5;6;5;3;3;3
2019-02-27 21:52:58;187;120;13;7;7;5;6;5;3;3;3
2019-02-27 21:53:59;187;120;13;7;7;5;6;5;3;3;3
2019-02-27 21:54:59;189;122;13;7;7;5;6;5;3;3;3
2019-02-27 21:55:58;189;122;13;7;7;5;6;5;3;3;3
2019-02-27 21:56:59;190;123;13;7;7;5;6;5;3;3;3
2019-02-27 21:57:58;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 21:58:59;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 21:59:59;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:00:58;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:01:59;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:02:58;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:03:59;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:04:59;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:05:58;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:06:59;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:07:59;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:08:58;191;124;13;7;7;5;6;5;3;3;3
2019-02-27 22:09:59;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:10:59;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:11:58;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:12:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:13:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:14:58;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:15:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:16:58;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:17:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:18:58;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:19:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:20:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:21:58;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:22:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:23:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:24:58;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:25:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:26:59;193;126;13;7;7;5;6;5;3;3;3
2019-02-27 22:27:58;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:28:59;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:29:59;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:30:58;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:31:59;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:32:59;192;125;13;7;7;5;6;5;3;3;3
2019-02-27 22:33:58;194;126;13;7;7;5;6;5;4;3;3
2019-02-27 22:34:59;194;126;13;7;7;5;6;5;4;3;3
2019-02-27 22:36:00;194;126;13;7;7;5;6;5;4;3;3
2019-02-27 22:36:58;194;126;13;7;7;5;6;5;4;3;3
2019-02-27 22:37:59;194;126;13;7;7;5;6;5;4;3;3
2019-02-27 22:38:58;194;126;13;7;7;5;6;5;4;3;3
2019-02-27 22:39:59;194;126;13;7;7;5;6;5;4;3;3
2019-02-27 22:40:58;195;127;13;7;7;5;6;5;4;3;3
2019-02-27 22:41:59;195;127;13;7;7;5;6;5;4;3;3
2019-02-27 22:42:59;195;127;13;7;7;5;6;5;4;3;3
2019-02-27 22:43:58;195;127;13;7;7;5;6;5;4;3;3
2019-02-27 22:44:59;195;127;13;7;7;5;6;5;4;3;3
2019-02-27 22:45:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:46:58;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:47:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:48:58;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:49:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:50:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:51:58;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:52:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:53:58;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:54:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:55:58;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:56:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:57:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:58:58;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 22:59:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 23:00:59;196;128;13;7;7;5;6;5;4;3;3
2019-02-27 23:01:58;197;129;13;7;7;5;6;5;4;3;3
2019-02-27 23:02:59;197;129;13;7;7;5;6;5;4;3;3
2019-02-27 23:03:58;197;129;13;7;7;5;6;5;4;3;3
2019-02-27 23:04:59;197;129;13;7;7;5;6;5;4;3;3
2019-02-27 23:05:59;197;129;13;7;7;5;6;5;4;3;3
2019-02-27 23:06:58;197;129;13;7;7;5;6;5;4;3;3
2019-02-27 23:07:59;197;129;13;7;7;5;6;5;4;3;3
2019-02-27 23:08:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:09:58;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:10:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:11:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:12:58;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:13:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:14:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:15:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:16:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:17:58;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:18:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:19:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:20:58;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:21:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:22:58;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:23:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:24:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:25:58;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:26:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:27:59;198;130;13;7;7;5;6;5;4;3;3
2019-02-27 23:28:58;198;131;13;7;7;5;5;5;4;3;3
2019-02-27 23:29:59;198;131;13;7;7;5;5;5;4;3;3
2019-02-27 23:30:58;198;131;13;7;7;5;5;5;4;3;3
2019-02-27 23:31:59;198;131;13;7;7;5;5;5;4;3;3
2019-02-27 23:32:59;199;132;13;7;7;5;5;5;4;3;3
2019-02-27 23:33:58;199;132;13;7;7;5;5;5;4;3;3
2019-02-27 23:34:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:35:58;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:36:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:37:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:38:58;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:39:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:40:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:41:58;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:42:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:43:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:44:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:45:58;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:46:59;200;133;13;7;7;5;5;5;4;3;3
2019-02-27 23:47:58;201;134;13;7;7;5;5;5;4;3;3
2019-02-27 23:48:59;201;134;13;7;7;5;5;5;4;3;3
2019-02-27 23:49:59;201;134;13;7;7;5;5;5;4;3;3
2019-02-27 23:50:58;201;134;13;7;7;5;5;5;4;3;3
2019-02-27 23:51:59;201;134;13;7;7;5;5;5;4;3;3
2019-02-27 23:52:58;202;135;13;7;7;5;5;5;4;3;3
2019-02-27 23:53:59;202;135;13;7;7;5;5;5;4;3;3
2019-02-27 23:54:59;202;135;13;7;7;5;5;5;4;3;3
2019-02-27 23:55:58;202;135;13;7;7;5;5;5;4;3;3
2019-02-27 23:56:59;202;135;13;7;7;5;5;5;4;3;3
2019-02-27 23:57:58;202;135;13;7;7;5;5;5;4;3;3
2019-02-27 23:58:59;203;135;13;8;7;5;5;5;4;3;3
2019-02-27 23:59:59;203;135;13;8;7;5;5;5;4;3;3
