datetime;total_votes;Ucsus;1917;vjik;Yardrey;Есения;navalny;Der_Sturmer;kotophalk;groundhog;Carrotin
2021-03-24 06:38:58;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:39:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:40:58;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:41:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:42:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:43:58;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:44:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:45:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:46:58;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:47:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:48:58;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:49:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:50:59;57;10;9;13;6;0;1;3;0;2;2
2021-03-24 06:51:58;58;10;9;13;7;0;1;3;0;2;2
2021-03-24 06:52:59;58;10;9;13;7;0;1;3;0;2;2
2021-03-24 06:53:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 06:54:58;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 06:55:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 06:57:00;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 06:57:58;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 06:58:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 06:59:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:00:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:01:58;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:02:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:03:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:04:58;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:05:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:06:58;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:07:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:08:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:09:58;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:10:59;59;10;9;14;7;0;1;3;0;2;2
2021-03-24 07:11:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:12:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:13:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:14:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:15:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:16:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:17:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:18:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:19:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:20:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:21:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:23:00;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:23:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:24:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:25:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:26:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:27:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:28:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:29:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:30:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:31:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:32:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:33:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:34:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:35:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:36:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:37:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:38:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:39:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:40:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:41:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:42:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:43:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:44:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:45:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:46:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:47:59;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:48:58;60;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:49:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:50:58;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:51:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:52:58;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:53:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:54:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:55:58;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:56:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:57:58;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:58:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 07:59:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:00:58;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:01:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:03:00;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:03:58;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:04:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:05:58;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:06:59;61;11;9;14;7;0;1;3;0;2;2
2021-03-24 08:07:59;62;11;9;15;7;0;1;3;0;2;2
2021-03-24 08:08:58;62;11;9;15;7;0;1;3;0;2;2
2021-03-24 08:09:59;62;11;9;15;7;0;1;3;0;2;2
2021-03-24 08:10:58;62;11;9;15;7;0;1;3;0;2;2
2021-03-24 08:11:59;62;11;9;15;7;0;1;3;0;2;2
2021-03-24 08:12:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:13:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:14:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:15:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:16:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:17:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:18:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:19:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:20:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:21:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:22:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:23:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:24:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:25:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:26:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:27:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:28:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:29:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:30:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:31:58;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:32:59;63;12;9;15;7;0;1;3;0;2;2
2021-03-24 08:33:59;64;13;9;15;7;0;1;3;0;2;2
2021-03-24 08:34:58;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:35:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:36:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:37:58;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:38:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:39:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:40:58;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:41:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:42:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:43:58;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:44:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:45:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:46:58;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:47:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:48:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:49:58;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:50:59;65;14;9;15;7;0;1;3;0;2;2
2021-03-24 08:51:59;66;15;9;15;7;0;1;3;0;2;2
2021-03-24 08:52:58;66;15;9;15;7;0;1;3;0;2;2
2021-03-24 08:53:59;66;15;9;15;7;0;1;3;0;2;2
2021-03-24 08:54:58;66;15;9;15;7;0;1;3;0;2;2
2021-03-24 08:55:59;66;15;9;15;7;0;1;3;0;2;2
2021-03-24 08:56:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 08:57:58;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 08:58:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 08:59:58;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:00:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:01:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:02:58;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:03:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:04:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:05:58;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:06:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:07:58;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:08:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:09:59;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:10:58;67;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:11:59;68;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:12:59;68;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:13:58;68;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:14:59;68;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:15:59;68;16;9;15;7;0;1;3;0;2;2
2021-03-24 09:16:58;69;16;10;15;7;0;1;3;0;2;2
2021-03-24 09:17:59;69;16;10;15;7;0;1;3;0;2;2
2021-03-24 09:18:59;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:19:58;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:20:59;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:21:59;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:22:58;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:23:59;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:24:59;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:25:58;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:26:59;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:27:58;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:28:59;70;16;10;16;7;0;1;3;0;2;2
2021-03-24 09:29:59;71;16;10;16;7;0;0;3;1;2;2
2021-03-24 09:30:58;71;16;10;16;7;0;0;3;1;2;2
2021-03-24 09:31:59;71;16;10;16;7;0;0;3;1;2;2
2021-03-24 09:32:59;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:33:58;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:34:59;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:35:59;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:36:58;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:37:59;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:38:59;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:39:58;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:40:59;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:41:59;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:42:58;72;16;11;16;7;0;0;3;1;2;2
2021-03-24 09:43:59;73;16;11;16;7;0;0;3;2;2;2
2021-03-24 09:44:58;73;16;11;16;7;0;0;3;2;2;2
2021-03-24 09:45:59;73;16;11;16;7;0;0;3;2;2;2
2021-03-24 09:46:59;73;16;11;16;7;0;0;3;2;2;2
2021-03-24 09:47:58;74;16;11;16;7;0;0;3;2;2;3
2021-03-24 09:48:59;74;16;11;16;7;0;0;3;2;2;3
2021-03-24 09:49:59;74;16;11;16;7;0;0;3;2;2;3
2021-03-24 09:50:58;74;16;11;16;7;0;0;3;2;2;3
2021-03-24 09:51:59;75;16;12;16;7;0;0;3;2;2;3
2021-03-24 09:52:59;75;16;12;16;7;0;0;3;2;2;3
2021-03-24 09:53:58;75;16;12;16;7;0;0;3;2;2;3
2021-03-24 09:54:59;75;16;12;16;7;0;0;3;2;2;3
2021-03-24 09:55:59;75;16;12;16;7;0;0;3;2;2;3
2021-03-24 09:56:59;75;16;12;16;7;0;0;3;2;2;3
2021-03-24 09:57:58;76;17;12;16;7;0;0;3;2;2;3
2021-03-24 09:58:59;76;17;12;16;7;0;0;3;2;2;3
2021-03-24 09:59:58;76;17;12;16;7;0;0;3;2;2;3
2021-03-24 10:00:59;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:01:59;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:02:58;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:03:59;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:04:59;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:05:58;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:06:59;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:07:58;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:08:59;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:09:59;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:10:58;77;17;12;16;7;0;0;4;2;2;3
2021-03-24 10:11:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:12:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:13:58;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:14:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:15:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:16:58;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:17:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:18:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:19:58;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:20:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:21:58;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:22:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:23:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:24:59;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:25:58;78;17;12;17;7;0;0;4;2;2;3
2021-03-24 10:26:59;79;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:27:59;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:28:58;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:29:59;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:30:59;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:31:58;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:32:59;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:33:58;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:34:59;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:35:58;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:36:59;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:37:58;80;17;12;17;7;0;2;4;2;2;3
2021-03-24 10:38:59;81;18;12;17;7;0;2;4;2;2;3
2021-03-24 10:39:59;82;18;13;17;7;0;2;4;2;2;3
2021-03-24 10:40:58;82;18;13;17;7;0;2;4;2;2;3
2021-03-24 10:41:59;82;18;13;17;7;0;2;4;2;2;3
2021-03-24 10:42:58;82;18;13;17;7;0;2;4;2;2;3
2021-03-24 10:43:59;83;19;13;17;7;0;2;4;2;2;3
2021-03-24 10:44:59;83;19;13;17;7;0;2;4;2;2;3
2021-03-24 10:46:00;83;19;13;17;7;0;2;4;2;2;3
2021-03-24 10:46:58;83;19;13;17;7;0;2;4;2;2;3
2021-03-24 10:47:59;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:48:59;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:49:58;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:50:59;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:51:59;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:52:58;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:53:59;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:54:58;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:55:59;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:56:59;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:57:58;84;20;13;17;7;0;2;4;2;2;3
2021-03-24 10:58:59;85;21;13;17;7;0;2;4;2;2;3
2021-03-24 10:59:59;86;22;13;17;7;0;2;4;2;2;3
2021-03-24 11:00:58;88;24;13;17;7;0;2;4;2;2;3
2021-03-24 11:01:59;88;24;13;17;7;0;2;4;2;2;3
2021-03-24 11:02:58;88;24;13;17;7;0;2;4;2;2;3
2021-03-24 11:03:59;89;24;13;17;8;0;2;4;2;2;3
2021-03-24 11:04:59;89;24;13;17;8;0;2;4;2;2;3
2021-03-24 11:06:00;89;24;13;17;8;0;2;4;2;2;3
2021-03-24 11:06:59;89;24;13;17;8;0;2;4;2;2;3
2021-03-24 11:07:59;89;24;13;17;8;0;2;4;2;2;3
2021-03-24 11:08:59;89;24;13;17;8;0;2;4;2;2;3
2021-03-24 11:09:58;89;24;13;17;8;0;2;4;2;2;3
2021-03-24 11:10:59;90;24;13;17;9;0;2;4;2;2;3
2021-03-24 11:11:58;90;24;13;17;9;0;2;4;2;2;3
2021-03-24 11:12:59;90;24;13;17;9;0;2;4;2;2;3
2021-03-24 11:13:59;91;24;13;17;9;0;3;4;2;2;3
2021-03-24 11:15:00;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:15:58;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:16:59;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:17:59;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:18:58;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:19:59;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:20:58;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:21:59;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:22:59;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:23:58;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:24:59;92;25;13;17;9;0;3;4;2;2;3
2021-03-24 11:25:59;93;26;13;17;9;0;3;4;2;2;3
2021-03-24 11:26:58;94;27;13;17;9;0;3;4;2;2;3
2021-03-24 11:27:59;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:28:59;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:29:59;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:30:59;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:31:59;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:32:58;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:33:59;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:34:58;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:35:59;95;27;14;17;9;0;3;4;2;2;3
2021-03-24 11:36:59;96;27;15;17;9;0;3;4;2;2;3
2021-03-24 11:37:58;97;27;16;17;9;0;3;4;2;2;3
2021-03-24 11:38:59;97;27;16;17;9;0;3;4;2;2;3
2021-03-24 11:39:58;97;27;16;17;9;0;3;4;2;2;3
2021-03-24 11:40:59;97;27;16;17;9;0;3;4;2;2;3
2021-03-24 11:41:59;97;27;16;17;9;0;3;4;2;2;3
2021-03-24 11:42:58;97;27;16;17;9;0;3;4;2;2;3
2021-03-24 11:43:59;97;27;16;17;9;0;3;4;2;2;3
2021-03-24 11:44:59;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:45:58;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:46:59;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:47:59;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:48:58;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:49:59;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:50:59;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:51:58;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:52:59;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:53:58;98;28;16;17;9;0;3;4;2;2;3
2021-03-24 11:54:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 11:55:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 11:56:58;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 11:57:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 11:58:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 11:59:58;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:00:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:01:58;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:02:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:03:58;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:04:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:05:58;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:06:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:07:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:08:58;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:09:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:10:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:11:58;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:12:59;99;29;16;17;9;0;3;4;2;2;3
2021-03-24 12:13:59;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:14:58;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:15:59;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:16:58;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:17:59;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:18:59;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:19:58;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:20:59;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:21:59;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:22:58;100;30;16;17;9;0;3;4;2;2;3
2021-03-24 12:23:59;101;30;16;17;10;0;3;4;2;2;3
2021-03-24 12:24:58;101;30;16;17;10;0;3;4;2;2;3
2021-03-24 12:25:59;101;30;16;17;10;0;3;4;2;2;3
2021-03-24 12:26:58;101;30;16;17;10;0;3;4;2;2;3
2021-03-24 12:27:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:28:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:29:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:30:58;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:31:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:32:58;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:33:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:34:58;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:35:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:36:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:37:58;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:38:59;102;31;16;17;10;0;3;4;2;2;3
2021-03-24 12:39:58;104;33;16;17;10;0;3;4;2;2;3
2021-03-24 12:40:59;105;33;16;17;11;0;3;4;2;2;3
2021-03-24 12:41:58;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:42:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:43:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:44:58;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:45:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:46:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:47:58;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:48:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:49:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:50:58;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:51:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:52:58;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:53:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:54:58;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:55:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:56:59;105;34;16;17;11;0;3;4;2;2;3
2021-03-24 12:57:58;106;35;16;17;11;0;3;4;2;2;3
2021-03-24 12:58:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 12:59:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:00:58;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:01:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:02:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:03:58;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:04:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:05:58;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:06:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:07:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:08:58;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:09:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:11:00;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:11:58;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:12:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:13:59;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:14:58;107;36;16;17;11;0;3;4;2;2;3
2021-03-24 13:15:59;107;36;16;17;11;0;3;4;2;2;3
