datetime;total_votes;maria_ego;rockamark;UndeadMoroz;UncleDre;Bf109H;jovan;pupsique;user0ff;ZevB3K;brammator
2018-12-26 06:38:58;67;7;13;4;9;10;7;2;3;1;0
2018-12-26 06:39:59;67;7;13;4;9;10;7;2;3;1;0
2018-12-26 06:40:59;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:41:58;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:42:59;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:43:58;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:44:59;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:46:00;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:46:58;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:47:59;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:48:58;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:49:59;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:50:59;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:51:58;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:52:59;68;8;13;4;9;10;7;2;3;1;0
2018-12-26 06:53:59;69;8;13;5;9;10;7;2;3;1;0
2018-12-26 06:54:58;69;8;13;5;9;10;7;2;3;1;0
2018-12-26 06:55:59;69;8;13;5;9;10;7;2;3;1;0
2018-12-26 06:56:59;69;8;13;5;9;10;7;2;3;1;0
2018-12-26 06:57:58;69;8;13;5;9;10;7;2;3;1;0
2018-12-26 06:58:59;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 06:59:58;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:00:59;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:01:58;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:02:59;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:03:59;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:04:58;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:05:59;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:07:00;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:07:58;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:08:59;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:09:58;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:10:59;70;8;14;5;9;10;7;2;3;1;0
2018-12-26 07:11:59;71;8;14;5;9;10;7;2;3;0;1
2018-12-26 07:12:58;71;8;14;5;9;10;7;2;3;0;1
2018-12-26 07:13:59;72;8;14;5;9;10;7;3;3;0;1
2018-12-26 07:14:58;72;8;14;5;9;10;7;3;3;0;1
2018-12-26 07:15:59;72;8;14;5;9;10;7;3;3;0;1
2018-12-26 07:17:00;72;8;14;5;9;10;7;3;3;0;1
2018-12-26 07:17:58;73;9;14;5;9;10;7;3;3;0;1
2018-12-26 07:18:59;73;9;14;5;9;10;7;3;3;0;1
2018-12-26 07:19:59;73;9;14;5;9;10;7;3;3;0;1
2018-12-26 07:20:59;73;9;14;5;9;10;7;3;3;0;1
2018-12-26 07:21:58;73;9;14;5;9;10;7;3;3;0;1
2018-12-26 07:22:59;73;9;14;5;9;10;7;3;3;0;1
2018-12-26 07:23:59;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:24:58;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:25:59;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:26:59;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:27:58;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:28:59;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:29:58;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:30:59;73;9;15;5;9;9;7;3;3;0;1
2018-12-26 07:31:59;75;9;15;5;9;11;7;3;3;0;1
2018-12-26 07:32:58;75;9;15;5;9;11;7;3;3;0;1
2018-12-26 07:33:59;75;9;15;5;9;11;7;3;3;0;1
2018-12-26 07:34:59;75;9;15;5;9;11;7;3;3;0;1
2018-12-26 07:35:58;75;9;15;5;9;11;7;3;3;0;1
2018-12-26 07:36:59;75;9;15;5;9;11;7;3;3;0;1
2018-12-26 07:37:59;76;9;15;6;9;11;7;3;3;0;1
2018-12-26 07:38:58;76;9;15;6;9;11;7;3;3;0;1
2018-12-26 07:39:59;76;9;15;6;9;11;7;3;3;0;1
2018-12-26 07:40:58;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:41:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:42:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:43:58;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:44:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:45:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:46:58;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:47:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:48:58;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:49:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:50:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:51:58;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:52:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:53:59;77;9;15;6;10;11;7;3;3;0;1
2018-12-26 07:54:58;78;9;15;6;10;11;8;3;3;0;1
2018-12-26 07:55:59;78;9;15;6;10;11;8;3;3;0;1
2018-12-26 07:56:58;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 07:57:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 07:58:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 07:59:58;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:00:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:01:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:02:58;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:03:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:04:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:05:58;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:06:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:07:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:08:58;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:09:59;79;9;15;6;10;11;8;4;3;0;1
2018-12-26 08:10:58;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:11:59;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:12:58;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:13:59;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:14:59;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:15:58;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:16:59;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:17:59;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:18:58;80;9;15;6;10;12;8;4;3;0;1
2018-12-26 08:19:59;81;9;15;6;10;13;8;4;3;0;1
2018-12-26 08:20:59;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:21:58;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:22:59;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:23:58;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:24:59;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:25:59;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:26:58;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:27:59;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:28:59;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:29:58;82;9;15;6;10;13;8;4;3;2;0
2018-12-26 08:30:59;83;9;16;6;10;13;8;4;3;2;0
2018-12-26 08:31:58;83;9;16;6;10;13;8;4;3;2;0
2018-12-26 08:32:59;83;9;16;6;10;13;8;4;3;2;0
2018-12-26 08:33:59;83;9;16;6;10;13;8;4;3;2;0
2018-12-26 08:34:58;84;10;16;6;10;13;8;4;3;2;0
2018-12-26 08:35:59;84;10;16;6;10;13;8;4;3;2;0
2018-12-26 08:36:58;84;10;16;6;10;13;8;4;3;2;0
2018-12-26 08:37:59;85;10;17;6;10;13;8;4;3;2;0
2018-12-26 08:38:59;85;10;17;6;10;13;8;4;3;2;0
2018-12-26 08:39:58;85;10;17;6;10;13;8;4;3;2;0
2018-12-26 08:40:59;85;10;17;6;10;13;8;4;3;2;0
2018-12-26 08:41:59;85;10;17;6;10;13;8;4;3;2;0
2018-12-26 08:42:58;85;10;17;6;10;13;8;4;3;2;0
2018-12-26 08:43:59;85;10;17;6;10;13;8;4;3;2;0
2018-12-26 08:44:58;86;10;17;6;10;13;8;5;3;2;0
2018-12-26 08:45:59;86;10;17;6;10;13;8;5;3;2;0
2018-12-26 08:46:59;87;10;17;6;10;13;8;5;3;3;0
2018-12-26 08:47:58;87;10;17;6;10;13;8;5;3;3;0
2018-12-26 08:48:59;87;10;17;6;10;13;8;5;3;3;0
2018-12-26 08:49:58;87;10;17;6;10;13;8;5;3;3;0
2018-12-26 08:50:59;87;10;17;6;10;13;8;5;3;3;0
2018-12-26 08:51:58;88;11;17;6;10;13;8;5;3;3;0
2018-12-26 08:52:59;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 08:53:59;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 08:54:58;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 08:55:59;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 08:56:59;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 08:57:58;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 08:58:59;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 08:59:59;89;12;17;6;10;13;8;5;3;3;0
2018-12-26 09:00:58;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:01:59;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:02:59;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:03:58;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:04:59;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:05:58;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:06:59;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:08:00;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:08:58;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:09:59;90;13;17;6;10;13;8;5;3;3;0
2018-12-26 09:10:59;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:11:58;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:12:59;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:13:58;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:14:59;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:15:59;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:16:58;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:17:59;91;13;18;6;10;13;8;5;3;3;0
2018-12-26 09:18:59;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:19:58;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:20:59;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:21:59;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:22:58;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:23:59;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:24:58;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:25:59;91;14;18;6;10;13;8;5;3;3;0
2018-12-26 09:26:59;93;15;18;6;11;13;8;5;3;3;0
2018-12-26 09:27:58;94;15;18;6;11;13;8;5;4;3;0
2018-12-26 09:28:59;94;15;18;6;11;13;8;5;4;3;0
2018-12-26 09:29:59;94;15;18;6;11;13;8;5;4;3;0
2018-12-26 09:30:58;94;15;18;6;11;13;8;5;4;3;0
2018-12-26 09:31:59;94;15;18;6;11;13;8;5;4;3;0
2018-12-26 09:32:58;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:33:59;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:34:59;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:35:58;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:36:59;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:37:59;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:38:58;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:39:59;95;16;18;6;11;13;8;5;4;3;0
2018-12-26 09:40:58;96;17;18;6;11;13;8;5;4;3;0
2018-12-26 09:41:59;97;17;19;6;11;13;8;5;4;3;0
2018-12-26 09:42:59;100;18;20;6;11;13;8;5;4;3;0
2018-12-26 09:43:58;100;18;20;6;11;13;8;5;4;3;0
2018-12-26 09:44:59;101;19;20;6;11;13;8;5;4;3;0
2018-12-26 09:45:59;101;19;20;6;11;13;8;5;4;3;0
2018-12-26 09:46:58;101;19;20;6;11;13;8;5;4;3;0
2018-12-26 09:47:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:48:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:49:58;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:50:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:51:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:52:58;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:53:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:54:58;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:55:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:56:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:57:58;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:58:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 09:59:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:00:58;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:01:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:02:59;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:03:58;102;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:04:59;103;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:05:58;103;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:06:59;103;19;20;7;11;13;8;5;4;3;0
2018-12-26 10:07:59;104;19;20;7;11;13;8;5;4;4;0
2018-12-26 10:08:58;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:09:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:10:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:11:58;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:12:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:13:58;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:14:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:16:01;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:16:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:17:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:18:58;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:19:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:20:59;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:21:58;106;19;21;7;11;14;8;5;4;4;0
2018-12-26 10:22:59;107;19;21;7;12;14;8;5;4;4;0
2018-12-26 10:23:59;107;19;21;7;12;14;8;5;4;4;0
2018-12-26 10:24:58;108;19;21;7;12;15;8;5;4;4;0
2018-12-26 10:25:59;108;19;21;7;12;15;8;5;4;4;0
2018-12-26 10:26:58;109;20;21;7;12;15;8;5;4;4;0
2018-12-26 10:27:59;109;20;21;7;12;15;8;5;4;4;0
2018-12-26 10:28:59;109;20;21;7;12;15;8;5;4;4;0
2018-12-26 10:29:58;109;20;21;7;12;15;8;5;4;4;0
2018-12-26 10:30:59;109;20;21;7;12;15;8;5;4;4;0
2018-12-26 10:31:59;110;21;21;7;12;15;8;5;4;4;0
2018-12-26 10:32:58;110;21;21;7;12;15;8;5;4;4;0
2018-12-26 10:33:59;110;21;21;7;12;15;8;5;4;4;0
2018-12-26 10:34:58;110;21;21;7;12;15;8;5;4;4;0
2018-12-26 10:35:59;112;22;21;7;12;15;8;5;4;4;0
2018-12-26 10:36:59;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:37:58;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:38:59;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:39:58;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:40:59;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:41:59;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:42:58;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:43:59;113;23;21;7;12;15;8;5;4;4;0
2018-12-26 10:44:59;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:45:58;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:46:59;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:47:58;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:48:59;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:49:59;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:50:58;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:51:59;115;25;21;7;12;15;8;5;4;4;0
2018-12-26 10:52:59;116;26;21;7;12;15;8;5;4;4;0
2018-12-26 10:53:58;116;26;21;7;12;15;8;5;4;4;0
2018-12-26 10:54:59;116;26;21;7;12;15;8;5;4;4;0
2018-12-26 10:55:58;116;26;21;7;12;15;8;5;4;4;0
2018-12-26 10:56:59;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 10:57:59;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 10:58:58;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 10:59:59;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 11:00:59;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 11:01:58;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 11:02:59;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 11:03:59;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 11:04:58;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 11:05:59;117;26;21;7;12;15;8;5;5;4;0
2018-12-26 11:06:58;116;25;21;7;12;15;8;5;5;4;0
2018-12-26 11:07:59;117;25;21;7;12;15;8;5;6;4;0
2018-12-26 11:08:59;117;25;21;7;12;15;8;5;6;4;0
2018-12-26 11:09:58;117;25;21;7;12;15;8;5;6;4;0
2018-12-26 11:10:59;117;26;20;7;12;15;8;5;6;4;0
2018-12-26 11:11:59;117;26;20;7;12;15;8;5;6;4;0
2018-12-26 11:12:58;117;26;20;7;12;15;8;5;6;4;0
2018-12-26 11:13:59;117;26;20;7;12;15;8;5;6;4;0
2018-12-26 11:14:59;118;27;20;7;12;15;8;5;6;4;0
2018-12-26 11:15:58;119;28;20;7;12;15;8;5;6;4;0
2018-12-26 11:16:59;120;29;20;7;12;15;8;5;6;4;0
2018-12-26 11:17:58;120;29;20;7;12;15;8;5;6;4;0
2018-12-26 11:18:59;120;29;20;7;12;15;8;5;6;4;0
2018-12-26 11:19:59;120;29;20;7;12;15;8;5;6;4;0
2018-12-26 11:20:58;121;29;20;7;12;16;8;5;6;4;0
2018-12-26 11:21:59;121;29;20;7;12;16;8;5;6;4;0
2018-12-26 11:22:58;121;29;20;7;12;16;8;5;6;4;0
2018-12-26 11:23:59;121;29;20;7;12;16;8;5;6;4;0
2018-12-26 11:24:59;122;29;20;7;12;16;8;6;6;4;0
2018-12-26 11:25:58;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:26:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:27:58;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:28:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:29:58;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:30:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:31:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:32:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:33:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:34:58;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:35:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:36:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:37:58;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:38:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:39:59;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:40:58;123;30;20;7;12;16;8;6;6;4;0
2018-12-26 11:41:59;125;32;20;7;12;16;8;6;6;4;0
2018-12-26 11:42:59;125;32;20;7;12;16;8;6;6;4;0
2018-12-26 11:43:58;125;32;20;7;12;16;8;6;6;4;0
2018-12-26 11:44:59;126;33;20;7;12;16;8;6;6;4;0
2018-12-26 11:46:00;126;33;20;7;12;16;8;6;6;4;0
2018-12-26 11:46:58;126;33;20;7;12;16;8;6;6;4;0
2018-12-26 11:47:59;126;33;20;7;12;16;8;6;6;4;0
2018-12-26 11:48:58;126;33;20;7;12;16;8;6;6;4;0
2018-12-26 11:49:59;126;33;20;7;12;16;8;6;6;4;0
2018-12-26 11:50:59;127;33;20;8;12;16;8;6;6;4;0
2018-12-26 11:51:58;127;33;20;8;12;16;8;6;6;4;0
2018-12-26 11:52:59;127;33;20;8;12;16;8;6;6;4;0
2018-12-26 11:53:59;128;34;20;8;12;16;8;6;6;4;0
2018-12-26 11:54:58;129;34;20;8;12;16;8;6;6;4;0
2018-12-26 11:55:59;129;34;20;8;12;16;8;6;6;4;0
2018-12-26 11:56:58;129;34;20;8;12;16;8;6;6;4;0
2018-12-26 11:57:59;129;34;20;8;12;16;8;6;6;4;0
2018-12-26 11:58:59;130;34;20;8;12;16;9;6;6;4;0
2018-12-26 11:59:58;130;34;20;8;12;16;9;6;6;4;0
2018-12-26 12:00:59;130;34;20;8;12;16;9;6;6;4;0
2018-12-26 12:01:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:02:58;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:03:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:04:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:06:00;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:06:58;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:07:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:08:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:09:58;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:10:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:11:58;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:12:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:13:59;131;34;20;9;12;16;9;6;6;4;0
2018-12-26 12:14:58;133;35;20;9;13;17;9;6;6;4;0
2018-12-26 12:15:59;133;35;20;9;13;17;9;6;6;4;0
2018-12-26 12:16:59;134;36;20;9;13;17;9;6;6;4;0
2018-12-26 12:17:58;135;36;20;9;14;17;9;6;6;4;0
2018-12-26 12:18:59;135;36;20;9;14;17;9;6;6;4;0
2018-12-26 12:19:59;135;36;20;9;14;17;9;6;6;4;0
2018-12-26 12:20:58;135;36;20;9;14;17;9;6;6;4;0
2018-12-26 12:21:59;136;36;20;9;15;17;9;6;6;4;0
2018-12-26 12:22:59;136;36;20;9;15;17;9;6;6;4;0
2018-12-26 12:23:58;136;36;20;9;15;17;9;6;6;4;0
2018-12-26 12:24:59;137;36;20;10;15;17;9;6;6;4;0
2018-12-26 12:25:58;137;36;20;10;15;17;9;6;6;4;0
2018-12-26 12:26:59;137;36;20;10;15;17;9;6;6;4;0
2018-12-26 12:27:59;137;37;20;10;15;17;9;6;5;4;0
2018-12-26 12:28:58;137;37;20;10;15;17;9;6;5;4;0
2018-12-26 12:29:59;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:30:58;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:31:59;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:32:59;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:33:58;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:34:59;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:35:59;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:36:58;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:37:59;138;37;20;11;15;17;9;6;5;4;0
2018-12-26 12:38:59;139;37;20;11;16;17;9;6;5;4;0
2018-12-26 12:39:58;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:40:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:41:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:42:58;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:43:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:44:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:45:58;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:46:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:47:58;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:48:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:49:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:50:58;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:51:59;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:52:58;141;39;20;11;16;17;9;6;5;4;0
2018-12-26 12:53:59;142;39;20;12;16;17;9;6;5;4;0
2018-12-26 12:54:59;142;39;20;12;16;17;9;6;5;4;0
2018-12-26 12:55:58;142;39;20;12;16;17;9;6;5;4;0
2018-12-26 12:56:59;142;39;20;12;16;17;9;6;5;4;0
2018-12-26 12:57:59;143;39;20;12;16;17;10;6;5;4;0
2018-12-26 12:58:58;143;39;20;12;16;17;10;6;5;4;0
2018-12-26 12:59:59;143;39;20;12;16;17;10;6;5;4;0
2018-12-26 13:00:59;143;39;20;12;16;17;10;6;5;4;0
2018-12-26 13:01:58;144;40;20;12;16;17;10;6;5;4;0
2018-12-26 13:02:59;144;40;20;12;16;17;10;6;5;4;0
2018-12-26 13:03:59;145;41;20;12;16;17;10;6;5;4;0
2018-12-26 13:04:58;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:05:59;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:06:59;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:07:58;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:08:59;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:09:58;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:10:59;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:11:59;145;41;20;13;16;17;9;6;5;4;0
2018-12-26 13:12:58;146;42;20;13;16;17;9;6;5;4;0
2018-12-26 13:13:59;146;42;20;13;16;17;9;6;5;4;0
2018-12-26 13:14:59;146;42;20;13;16;17;9;6;5;4;0
2018-12-26 13:15:58;146;42;20;13;16;17;9;6;5;4;0
