datetime;total_votes;Hmmm;Mapm;Terkin;rockamark;bear49;praktik;S_Semenenko;quick_justice;BUG;brammator
2019-06-26 19:40:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:41:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:42:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:43:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:44:58;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:45:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:46:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:47:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:48:58;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:49:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:50:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:51:58;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:52:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:53:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:54:58;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:55:59;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:56:58;207;113;28;20;8;5;3;3;2;1;2
2019-06-26 19:57:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 19:58:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 19:59:58;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:00:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:01:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:02:58;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:03:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:04:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:05:58;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:06:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:07:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:08:58;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:09:59;208;114;28;20;8;5;3;3;2;1;2
2019-06-26 20:10:59;209;114;28;20;8;5;4;3;2;1;2
2019-06-26 20:11:58;209;114;28;20;8;5;4;3;2;1;2
2019-06-26 20:12:59;209;114;28;20;8;5;4;3;2;1;2
2019-06-26 20:13:59;209;114;28;20;8;5;4;3;2;1;2
2019-06-26 20:14:58;209;114;28;20;8;5;4;3;2;1;2
2019-06-26 20:15:59;209;114;28;20;8;5;4;3;2;1;2
2019-06-26 20:16:59;209;114;28;20;8;5;4;3;2;1;2
2019-06-26 20:17:58;210;114;28;20;9;5;4;3;2;1;2
2019-06-26 20:18:59;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:19:59;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:20:58;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:21:59;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:22:58;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:23:59;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:24:59;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:25:58;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:26:59;211;115;28;20;9;5;4;3;2;1;2
2019-06-26 20:27:59;211;116;28;20;8;5;4;3;2;1;2
2019-06-26 20:28:59;211;116;28;20;8;5;4;3;2;1;2
2019-06-26 20:29:58;211;116;28;20;8;5;4;3;2;1;2
2019-06-26 20:30:59;211;116;28;20;8;5;4;3;2;1;2
2019-06-26 20:31:59;211;116;28;20;8;5;4;3;2;1;2
2019-06-26 20:32:58;212;116;28;20;9;5;4;3;2;1;2
2019-06-26 20:33:59;212;116;28;20;9;5;4;3;2;1;2
2019-06-26 20:34:59;212;116;28;20;9;5;4;3;2;1;2
2019-06-26 20:35:58;212;116;28;20;9;5;4;3;2;1;2
2019-06-26 20:36:59;212;116;28;20;9;5;4;3;2;1;2
2019-06-26 20:37:58;212;116;28;20;9;5;4;3;2;1;2
2019-06-26 20:38:59;212;116;28;20;9;5;4;3;2;1;2
2019-06-26 20:39:59;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:40:58;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:41:59;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:42:59;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:43:58;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:44:59;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:45:59;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:46:58;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:47:59;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:48:59;213;116;28;20;9;5;4;3;2;2;2
2019-06-26 20:49:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:50:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:51:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:52:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:53:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:54:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:55:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:56:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:57:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:58:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 20:59:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:00:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:01:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:02:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:03:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:04:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:05:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:06:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:07:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:09:00;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:09:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:10:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:11:59;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:12:58;214;117;28;20;9;5;4;3;2;2;2
2019-06-26 21:13:59;213;117;28;20;9;5;3;3;2;2;2
2019-06-26 21:14:59;213;117;28;20;9;5;3;3;2;2;2
2019-06-26 21:15:58;214;118;28;20;9;5;3;3;2;2;2
2019-06-26 21:16:59;214;118;28;20;9;5;3;3;2;2;2
2019-06-26 21:17:59;214;118;28;20;9;5;3;3;2;2;2
2019-06-26 21:18:58;214;118;28;20;9;5;3;3;2;2;2
2019-06-26 21:19:59;214;118;28;20;9;5;3;3;2;2;2
2019-06-26 21:20:58;214;118;28;20;9;5;3;3;2;2;2
2019-06-26 21:21:59;214;118;28;20;9;5;3;3;2;2;2
2019-06-26 21:22:59;215;119;28;20;9;5;3;3;2;2;2
2019-06-26 21:23:58;215;119;28;20;9;5;3;3;2;2;2
2019-06-26 21:24:59;214;119;28;20;8;5;3;3;2;2;2
2019-06-26 21:25:59;214;119;28;20;8;5;3;3;2;2;2
2019-06-26 21:26:58;214;119;28;20;8;5;3;3;2;2;2
2019-06-26 21:27:59;214;119;28;20;8;5;3;3;2;2;2
2019-06-26 21:28:59;214;119;28;20;8;5;3;3;2;2;2
2019-06-26 21:29:58;214;119;28;20;8;5;3;3;2;2;2
2019-06-26 21:30:59;214;119;28;20;8;5;3;3;2;2;2
2019-06-26 21:32:00;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:32:58;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:33:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:34:58;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:35:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:36:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:37:58;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:38:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:39:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:40:58;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:41:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:42:58;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:43:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:44:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:45:58;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:46:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:47:58;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:48:59;216;120;29;20;8;5;3;3;2;2;2
2019-06-26 21:49:59;216;120;29;21;8;5;3;3;2;2;2
2019-06-26 21:50:58;216;120;29;21;8;5;3;3;2;2;2
2019-06-26 21:51:59;216;121;29;21;8;5;3;3;2;2;2
2019-06-26 21:52:59;216;121;29;21;8;5;3;3;2;2;2
2019-06-26 21:53:59;216;121;29;21;8;5;3;3;2;2;2
2019-06-26 21:54:58;216;121;29;21;8;5;3;3;2;2;2
2019-06-26 21:55:59;216;121;29;21;8;5;3;3;2;2;2
2019-06-26 21:57:00;216;121;29;21;8;5;3;3;2;2;2
2019-06-26 21:57:58;216;121;29;21;8;5;3;3;2;2;2
2019-06-26 21:58:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 21:59:58;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:00:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:01:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:02:58;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:03:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:04:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:05:58;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:06:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:07:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:08:58;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:09:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:10:58;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:11:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:12:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:13:58;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:14:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:15:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:16:58;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:17:59;217;121;29;21;9;5;3;3;2;2;2
2019-06-26 22:18:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:19:58;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:20:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:21:58;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:22:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:23:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:24:58;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:25:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:26:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:27:58;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:28:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:29:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:30:58;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:31:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:32:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:33:58;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:34:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:35:59;216;121;28;21;9;5;3;3;2;2;2
2019-06-26 22:36:58;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:37:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:38:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:39:58;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:40:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:41:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:42:58;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:43:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:44:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:45:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:47:00;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:47:58;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:48:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:49:59;217;122;28;21;9;5;3;3;2;2;2
2019-06-26 22:50:58;218;123;28;21;9;5;3;3;2;2;2
2019-06-26 22:51:59;218;123;28;21;9;5;3;3;2;2;2
2019-06-26 22:52:58;218;123;28;21;9;5;3;3;2;2;2
2019-06-26 22:53:59;218;123;28;21;9;5;3;3;2;2;2
2019-06-26 22:54:59;218;123;28;21;9;5;3;3;2;2;2
2019-06-26 22:55:58;218;123;28;21;9;5;3;3;2;2;2
2019-06-26 22:56:59;218;123;28;21;9;5;3;3;2;2;2
2019-06-26 22:57:59;219;124;28;21;9;5;3;3;2;2;2
2019-06-26 22:58:58;219;124;28;21;9;5;3;3;2;2;2
2019-06-26 22:59:59;219;124;28;21;9;5;3;3;2;2;2
2019-06-26 23:00:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:01:58;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:02:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:03:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:04:58;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:05:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:06:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:07:58;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:08:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:09:58;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:10:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:11:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:12:58;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:13:59;220;125;28;21;9;5;3;3;2;2;2
2019-06-26 23:14:59;221;126;28;21;9;5;3;3;2;2;2
2019-06-26 23:15:59;221;126;28;21;9;5;3;3;2;2;2
2019-06-26 23:16:58;221;126;28;21;9;5;3;3;2;2;2
2019-06-26 23:17:59;221;126;28;21;9;5;3;3;2;2;2
2019-06-26 23:18:59;222;127;28;21;9;5;3;3;2;2;2
2019-06-26 23:19:58;222;127;28;21;9;5;3;3;2;2;2
2019-06-26 23:20:59;221;127;27;21;9;5;3;3;2;2;2
2019-06-26 23:21:58;221;127;27;21;9;5;3;3;2;2;2
2019-06-26 23:22:59;221;127;27;21;9;5;3;3;2;2;2
2019-06-26 23:23:59;221;127;27;21;9;5;3;3;2;2;2
2019-06-26 23:24:58;221;127;27;21;9;5;3;3;2;2;2
2019-06-26 23:25:59;221;127;27;21;9;5;3;3;2;2;2
2019-06-26 23:26:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:27:58;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:28:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:29:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:30:58;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:31:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:32:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:33:58;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:34:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:35:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:36:58;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:37:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:38:59;222;127;27;21;10;5;3;3;2;2;2
2019-06-26 23:39:58;221;127;26;21;10;5;3;3;2;2;2
2019-06-26 23:40:59;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:41:59;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:42:59;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:43:59;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:44:59;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:45:58;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:46:59;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:47:58;222;129;26;21;10;5;3;3;2;2;2
2019-06-26 23:48:59;221;129;25;21;10;5;3;3;2;2;2
2019-06-26 23:49:58;221;129;25;21;10;5;3;3;2;2;2
2019-06-26 23:50:59;221;129;25;21;10;5;3;3;2;2;2
2019-06-26 23:51:59;221;129;25;21;10;5;3;3;2;2;2
2019-06-26 23:52:58;221;129;25;21;10;5;3;3;2;2;2
2019-06-26 23:53:59;222;130;25;21;10;5;3;3;2;2;2
2019-06-26 23:54:59;222;130;25;21;10;5;3;3;2;2;2
2019-06-26 23:55:58;222;130;25;21;10;5;3;3;2;2;2
2019-06-26 23:56:59;222;130;25;21;10;5;3;3;2;2;2
2019-06-26 23:57:59;222;130;24;22;10;5;3;3;2;2;2
2019-06-26 23:58:58;223;130;25;22;10;5;3;3;2;2;2
2019-06-26 23:59:59;222;130;24;22;10;5;3;3;2;2;2
