datetime;total_votes;UndeadMoroz;ksiam;Great_Mu;pupsique;UncleDre;Wiedemann;Zippymax;limpo-po;Umgewandelt;berdax
2019-01-02 06:37:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:38:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:39:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:40:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:41:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:42:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:43:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:44:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:45:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:46:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:47:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:48:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:49:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:50:59;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:51:58;45;11;11;7;0;4;2;2;1;0;0
2019-01-02 06:52:59;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 06:53:59;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 06:54:58;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 06:55:59;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 06:56:58;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 06:57:59;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 06:58:58;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 06:59:59;46;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:00:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:01:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:02:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:03:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:04:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:05:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:06:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:07:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:08:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:09:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:10:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:11:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:12:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:13:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:14:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:15:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:16:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:17:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:18:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:19:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:20:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:21:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:22:58;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:23:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:24:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:25:58;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:26:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:27:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:28:58;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:29:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:30:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:31:58;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:32:59;48;11;11;7;2;4;2;2;0;0;0
2019-01-02 07:33:58;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:34:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:35:59;47;11;11;7;2;4;2;2;1;0;0
2019-01-02 07:36:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:37:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:38:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:39:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:40:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:41:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:42:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:43:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:44:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:45:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:46:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:47:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:48:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:49:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:50:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:51:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:52:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:53:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:54:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:55:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:56:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:57:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:58:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 07:59:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:00:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:01:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:02:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:03:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:04:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:05:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:07:00;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:07:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:08:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:09:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:10:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:11:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:12:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:13:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:14:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:15:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:16:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:17:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:18:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:19:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:20:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:22:00;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:22:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:23:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:24:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:25:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:26:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:27:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:28:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:29:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:30:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:31:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:32:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:33:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:34:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:35:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:36:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:37:58;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:38:59;48;12;11;7;2;4;2;2;1;0;0
2019-01-02 08:39:59;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:40:58;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:41:59;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:42:59;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:43:58;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:44:59;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:46:00;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:46:58;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:47:59;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:48:58;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:49:59;49;12;11;8;2;4;2;2;1;0;0
2019-01-02 08:50:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:51:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:52:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:53:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:54:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:55:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:56:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:57:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:58:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 08:59:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:00:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:01:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:02:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:03:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:04:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:05:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:06:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:07:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:08:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:09:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:10:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:11:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:12:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:13:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:14:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:15:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:16:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:17:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:18:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:19:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:20:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:21:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:22:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:23:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:24:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:25:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:26:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:27:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:28:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:29:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:30:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:31:59;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:32:58;50;12;12;8;2;4;2;2;1;0;0
2019-01-02 09:33:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:34:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:35:58;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:36:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:37:58;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:38:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:39:58;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:40:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:41:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:42:58;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:43:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:44:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:45:58;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:46:59;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:47:58;51;13;12;8;2;4;2;2;1;0;0
2019-01-02 09:48:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:49:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:50:58;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:51:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:52:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:53:58;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:54:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:56:00;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:56:58;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:57:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:58:58;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 09:59:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 10:00:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 10:01:58;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 10:02:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 10:03:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 10:04:59;52;13;13;8;2;4;2;2;1;0;0
2019-01-02 10:05:58;53;13;14;8;2;4;2;2;1;0;0
2019-01-02 10:06:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:07:58;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:08:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:09:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:10:58;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:11:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:12:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:13:58;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:14:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:15:58;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:16:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:17:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:18:58;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:19:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:20:59;54;15;13;8;2;4;2;2;1;0;0
2019-01-02 10:21:58;55;16;13;8;2;4;2;2;1;0;0
2019-01-02 10:22:59;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:23:59;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:24:58;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:25:59;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:26:58;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:27:59;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:28:59;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:29:58;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:30:59;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:32:00;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:32:58;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:33:59;56;17;13;8;2;4;2;2;1;0;0
2019-01-02 10:34:58;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:35:59;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:36:58;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:37:59;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:38:58;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:39:59;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:40:59;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:41:58;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:42:59;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:43:59;57;18;13;8;2;4;2;2;1;0;0
2019-01-02 10:44:58;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:45:59;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:46:58;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:47:59;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:48:59;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:49:58;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:50:59;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:51:58;58;19;13;8;2;4;2;2;1;0;0
2019-01-02 10:52:59;59;20;13;8;2;4;2;2;1;0;0
2019-01-02 10:53:59;60;20;14;8;2;4;2;2;1;0;0
2019-01-02 10:54:58;60;20;14;8;2;4;2;2;1;0;0
2019-01-02 10:55:59;60;20;14;8;2;4;2;2;1;0;0
2019-01-02 10:56:58;61;20;14;8;2;4;2;2;1;0;0
2019-01-02 10:57:59;61;20;14;8;2;4;2;2;1;0;0
2019-01-02 10:58:58;61;20;14;8;2;4;2;2;1;0;0
2019-01-02 10:59:59;61;20;14;8;2;4;2;2;1;0;0
2019-01-02 11:00:58;62;20;14;8;3;4;2;2;1;0;0
2019-01-02 11:01:59;62;20;14;8;3;4;2;2;1;0;0
2019-01-02 11:02:59;62;20;14;8;3;4;2;2;1;0;0
2019-01-02 11:03:58;62;20;14;8;3;4;2;2;1;0;0
2019-01-02 11:04:59;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:05:58;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:06:59;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:07:59;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:08:58;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:09:59;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:10:59;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:11:58;62;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:12:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:13:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:14:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:15:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:16:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:17:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:18:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:19:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:20:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:21:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:22:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:23:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:24:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:25:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:26:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:27:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:28:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:29:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:30:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:31:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:32:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:33:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:34:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:35:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:36:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:37:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:38:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:39:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:40:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:41:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:42:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:43:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:44:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:45:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:46:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:47:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:48:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:49:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:50:58;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:51:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:52:59;63;20;15;8;3;4;2;2;1;0;0
2019-01-02 11:53:58;64;21;15;8;3;4;2;2;1;0;0
2019-01-02 11:54:59;64;21;15;8;3;4;2;2;1;0;0
2019-01-02 11:55:58;65;21;16;8;3;4;2;2;1;0;0
2019-01-02 11:56:59;65;21;16;8;3;4;2;2;1;0;0
2019-01-02 11:57:58;65;21;16;8;3;4;2;2;1;0;0
2019-01-02 11:58:59;65;21;16;8;3;4;2;2;1;0;0
2019-01-02 11:59:58;66;21;16;9;3;4;2;2;1;0;0
2019-01-02 12:00:59;66;21;16;9;3;4;2;2;1;0;0
2019-01-02 12:01:59;66;21;16;9;3;4;2;2;1;0;0
2019-01-02 12:02:58;66;21;16;9;3;4;2;2;1;0;0
2019-01-02 12:03:59;66;21;16;9;3;4;2;2;1;0;0
2019-01-02 12:04:59;66;21;16;9;3;4;2;2;1;0;0
2019-01-02 12:05:58;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:06:59;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:07:59;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:08:58;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:09:59;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:10:58;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:11:59;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:12:59;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:13:58;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:14:59;67;22;16;9;3;4;2;2;1;0;0
2019-01-02 12:15:59;68;23;16;9;3;4;2;2;1;0;0
2019-01-02 12:16:58;69;23;16;9;3;4;2;2;2;0;0
2019-01-02 12:17:59;70;24;16;9;3;4;2;2;2;0;0
2019-01-02 12:18:58;70;24;16;9;3;4;2;2;2;0;0
2019-01-02 12:19:59;70;24;16;9;3;4;2;2;2;0;0
2019-01-02 12:20:59;70;24;16;9;3;4;2;2;2;0;0
2019-01-02 12:21:58;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:22:59;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:23:59;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:24:58;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:25:59;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:26:59;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:27:58;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:28:59;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:29:59;71;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:30:58;72;25;16;9;3;4;2;2;2;0;0
2019-01-02 12:31:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:32:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:33:58;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:34:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:35:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:36:58;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:37:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:38:58;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:39:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:40:58;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:41:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:42:59;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:43:58;73;25;16;10;3;4;2;2;2;0;0
2019-01-02 12:44:59;74;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:45:59;74;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:46:58;74;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:47:59;75;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:48:59;75;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:49:58;75;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:50:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:51:58;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:52:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:53:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:54:58;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:55:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:56:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:57:58;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:58:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 12:59:58;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:00:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:01:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:02:58;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:03:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:04:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:05:58;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:06:59;76;25;16;10;3;4;3;2;2;0;0
2019-01-02 13:07:59;77;26;16;10;3;4;3;2;2;0;0
2019-01-02 13:08:58;77;26;16;10;3;4;3;2;2;0;0
2019-01-02 13:09:59;77;26;16;10;3;4;3;2;2;0;0
2019-01-02 13:10:59;77;26;16;10;3;4;3;2;2;0;0
2019-01-02 13:11:58;77;26;16;10;3;4;3;2;2;0;0
2019-01-02 13:12:59;78;27;16;10;3;4;3;2;2;0;0
2019-01-02 13:13:59;78;27;16;10;3;4;3;2;2;0;0
