datetime;total_votes;cmapukocmankypum;ckkpss;SuokSuok;KOCTOPE3;tearjerker;quick_justice;BlackIrony;Helter;telegraf;X-Rayer
2020-05-06 06:37:58;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:38:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:39:59;54;5;16;11;2;7;0;0;2;1;0
2020-05-06 06:40:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:41:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:42:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:43:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:44:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:45:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:46:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:47:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:48:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:49:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:50:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:51:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:52:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:53:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:54:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:55:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:56:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:57:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:58:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 06:59:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:00:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:01:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:02:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:03:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:04:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:05:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:06:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:07:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:08:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:09:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:10:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:11:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:12:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:13:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:14:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:15:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:16:58;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:17:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:18:59;55;5;16;12;2;7;0;0;2;1;0
2020-05-06 07:19:58;56;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:20:59;56;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:21:58;56;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:22:59;57;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:23:59;57;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:24:58;57;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:25:59;57;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:26:59;57;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:27:59;57;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:28:58;57;5;17;12;2;7;0;0;2;1;0
2020-05-06 07:29:59;58;5;17;12;2;7;0;0;2;1;1
2020-05-06 07:30:59;58;5;17;12;2;7;0;0;2;1;1
2020-05-06 07:31:58;58;5;17;12;2;7;0;0;2;1;1
2020-05-06 07:32:59;59;5;18;12;2;7;0;0;2;1;1
2020-05-06 07:33:59;59;5;18;12;2;7;0;0;2;1;1
2020-05-06 07:34:58;60;5;19;12;2;7;0;0;2;1;1
2020-05-06 07:35:59;60;5;19;12;2;7;0;0;2;1;1
2020-05-06 07:36:59;60;5;19;12;2;7;0;0;2;1;1
2020-05-06 07:37:58;60;5;19;12;2;7;0;0;2;1;1
2020-05-06 07:38:59;60;5;19;12;2;7;0;0;2;1;1
2020-05-06 07:39:59;60;5;19;12;2;7;0;0;2;1;1
2020-05-06 07:40:58;61;5;19;12;2;7;0;0;3;1;1
2020-05-06 07:41:59;61;5;19;12;2;7;0;0;3;1;1
2020-05-06 07:42:59;61;5;19;12;2;7;0;0;3;1;1
2020-05-06 07:43:58;62;5;19;12;3;7;0;0;3;1;1
2020-05-06 07:44:59;63;5;19;12;3;7;0;0;3;1;0
2020-05-06 07:45:59;63;5;19;12;3;7;0;0;3;1;0
2020-05-06 07:46:58;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:47:59;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:48:59;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:49:58;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:50:59;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:51:59;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:52:58;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:53:59;64;5;19;13;3;7;0;0;3;1;0
2020-05-06 07:54:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 07:55:58;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 07:56:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 07:57:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 07:58:58;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 07:59:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:00:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:01:58;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:02:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:03:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:04:58;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:05:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:06:59;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:07:58;65;5;19;14;3;7;0;0;3;1;0
2020-05-06 08:08:59;67;5;20;15;3;7;0;0;3;1;0
2020-05-06 08:09:59;68;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:11:00;68;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:11:58;68;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:12:59;68;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:13:59;68;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:14:58;69;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:15:59;69;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:16:59;69;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:17:58;69;5;21;15;3;7;0;0;3;1;0
2020-05-06 08:18:59;70;5;22;15;3;7;0;0;3;1;0
2020-05-06 08:19:59;70;5;22;15;3;7;0;0;3;1;0
2020-05-06 08:20:58;72;5;22;16;3;7;0;0;3;0;2
2020-05-06 08:21:59;72;5;22;16;3;7;0;0;3;0;2
2020-05-06 08:22:59;72;5;22;16;3;7;0;0;3;0;2
2020-05-06 08:23:58;72;5;22;16;3;7;0;0;3;0;2
2020-05-06 08:24:59;72;5;22;16;3;7;0;0;3;0;2
2020-05-06 08:25:59;72;5;22;16;3;7;0;0;3;0;2
2020-05-06 08:26:58;72;5;22;16;3;7;0;0;3;0;2
2020-05-06 08:27:59;73;5;23;16;3;7;0;0;3;0;2
2020-05-06 08:28:59;73;5;23;16;3;7;0;0;3;0;2
2020-05-06 08:29:58;74;5;23;16;3;7;1;0;3;0;2
2020-05-06 08:30:59;75;5;24;16;3;7;1;0;3;0;2
2020-05-06 08:31:59;75;5;24;16;3;7;1;0;3;0;2
2020-05-06 08:32:58;76;5;24;16;3;7;1;0;3;0;2
2020-05-06 08:33:59;76;5;24;16;3;7;1;0;3;0;2
2020-05-06 08:34:59;77;5;25;16;3;7;1;0;3;0;2
2020-05-06 08:35:59;77;5;25;16;3;7;1;0;3;0;2
2020-05-06 08:36:58;78;5;26;16;3;7;1;0;3;0;2
2020-05-06 08:37:59;78;5;26;16;3;7;1;0;3;0;2
2020-05-06 08:38:59;78;5;26;16;3;7;1;0;3;0;2
2020-05-06 08:39:58;79;5;26;16;3;7;1;0;3;0;3
2020-05-06 08:40:59;79;5;26;16;3;7;1;0;3;0;3
2020-05-06 08:41:59;79;5;26;16;3;7;1;0;3;0;3
2020-05-06 08:42:58;79;5;26;16;3;7;1;0;3;0;3
2020-05-06 08:43:59;79;5;26;16;3;7;1;0;3;0;3
2020-05-06 08:44:59;79;5;26;16;3;7;1;0;3;0;3
2020-05-06 08:45:58;79;5;26;16;3;7;1;0;3;0;3
2020-05-06 08:46:59;80;5;27;16;3;7;1;0;3;0;3
2020-05-06 08:47:59;80;5;27;16;3;7;1;0;3;0;3
2020-05-06 08:48:58;80;5;27;16;3;7;1;0;3;0;3
2020-05-06 08:49:59;80;5;27;16;3;7;1;0;3;0;3
2020-05-06 08:50:58;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:51:59;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:52:59;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:53:59;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:54:58;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:55:59;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:56:58;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:57:59;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 08:58:59;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 09:00:00;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 09:00:58;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 09:01:59;80;5;28;16;3;7;1;0;3;1;3
2020-05-06 09:02:59;81;5;28;16;3;7;1;0;3;2;3
2020-05-06 09:03:58;82;5;28;16;3;7;1;0;3;3;3
2020-05-06 09:04:59;82;5;28;16;3;7;1;0;3;3;3
2020-05-06 09:05:59;82;5;28;16;3;7;1;0;3;3;3
2020-05-06 09:06:58;82;5;28;16;3;7;1;0;3;3;3
2020-05-06 09:07:59;82;5;28;16;3;7;1;0;3;3;3
2020-05-06 09:08:58;82;5;28;16;3;7;1;0;3;3;3
2020-05-06 09:09:59;82;5;28;16;3;7;1;0;3;3;3
2020-05-06 09:10:59;83;6;28;16;3;7;1;0;3;3;3
2020-05-06 09:11:58;83;6;28;16;3;7;1;0;3;3;3
2020-05-06 09:12:59;83;6;28;16;3;7;1;0;3;3;3
2020-05-06 09:13:58;83;6;28;16;3;7;1;0;3;3;3
2020-05-06 09:14:59;84;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:15:59;85;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:16:58;85;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:17:59;85;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:18:59;85;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:19:58;85;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:20:59;85;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:21:59;85;7;28;16;3;7;1;0;3;3;3
2020-05-06 09:22:58;86;7;29;16;3;7;1;0;3;3;3
2020-05-06 09:23:59;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:24:59;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:25:58;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:26:59;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:27:59;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:28:58;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:29:59;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:30:58;87;7;29;16;4;7;1;0;3;3;3
2020-05-06 09:31:59;86;7;28;16;4;7;1;0;3;3;3
2020-05-06 09:32:59;87;7;28;17;4;7;1;0;3;3;3
2020-05-06 09:33:58;88;7;28;17;4;7;1;0;4;3;3
2020-05-06 09:34:59;88;7;28;17;4;7;1;0;4;3;3
2020-05-06 09:35:59;88;7;28;17;4;7;1;0;4;3;3
2020-05-06 09:36:58;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:37:59;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:38:59;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:39:58;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:40:59;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:41:59;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:42:58;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:43:59;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:44:59;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:45:58;89;7;29;17;4;7;1;0;4;3;3
2020-05-06 09:46:59;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:47:59;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:48:58;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:49:59;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:50:59;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:51:58;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:52:59;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:53:59;90;7;29;17;4;8;1;0;4;3;3
2020-05-06 09:54:58;91;7;29;18;4;8;1;0;4;3;3
2020-05-06 09:55:59;92;7;30;18;4;8;1;0;4;3;3
2020-05-06 09:56:59;92;7;30;18;4;8;1;0;4;3;3
2020-05-06 09:57:58;92;7;30;18;4;8;1;0;4;3;3
2020-05-06 09:58:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 09:59:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:00:58;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:01:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:02:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:03:58;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:04:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:05:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:06:58;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:07:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:08:58;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:09:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:10:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:11:58;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:12:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:13:59;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:14:58;93;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:15:59;94;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:16:59;94;7;30;19;4;8;1;0;4;3;3
2020-05-06 10:17:58;95;7;31;19;4;8;1;0;4;3;3
2020-05-06 10:18:59;95;7;31;19;4;8;1;0;4;3;3
2020-05-06 10:20:00;95;7;31;19;4;8;1;0;4;3;3
2020-05-06 10:20:58;96;7;31;20;4;8;1;0;4;3;3
2020-05-06 10:21:59;96;7;31;20;4;8;1;0;4;3;3
2020-05-06 10:22:59;96;7;31;20;4;8;1;0;4;3;3
2020-05-06 10:23:58;96;7;31;20;4;8;1;0;4;3;3
2020-05-06 10:24:59;97;7;32;20;4;8;1;0;4;3;3
2020-05-06 10:25:59;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:26:58;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:27:59;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:28:59;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:29:58;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:30:59;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:31:59;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:32:58;98;7;32;21;4;8;1;0;4;3;3
2020-05-06 10:33:59;99;7;33;21;4;8;1;0;4;3;3
2020-05-06 10:34:58;99;7;33;21;4;8;1;0;4;3;3
2020-05-06 10:35:59;99;7;33;21;4;8;1;0;4;3;3
2020-05-06 10:36:59;99;7;33;21;4;8;1;0;4;3;3
2020-05-06 10:38:00;99;7;33;21;4;8;1;0;4;3;3
2020-05-06 10:38:58;99;7;33;21;4;8;1;0;4;3;3
2020-05-06 10:39:59;99;7;33;21;4;8;1;0;4;3;3
2020-05-06 10:40:58;100;7;33;21;4;9;1;0;4;3;3
2020-05-06 10:41:59;100;7;33;21;4;9;1;0;4;3;3
2020-05-06 10:42:59;100;7;33;21;4;9;1;0;4;3;3
2020-05-06 10:43:58;101;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:44:59;101;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:45:59;101;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:46:59;101;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:47:58;101;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:48:59;102;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:49:58;102;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:50:59;102;7;34;21;4;9;1;0;4;3;3
2020-05-06 10:51:59;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:52:58;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:53:59;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:54:59;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:55:58;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:56:59;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:57:58;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:58:59;103;7;35;21;4;9;1;0;4;3;3
2020-05-06 10:59:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:00:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:01:58;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:02:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:03:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:04:58;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:05:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:06:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:07:58;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:08:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:09:59;104;7;35;21;4;9;1;0;4;3;3
2020-05-06 11:10:58;105;7;36;21;4;9;1;0;4;3;3
2020-05-06 11:11:59;105;7;36;21;4;9;1;0;4;3;3
2020-05-06 11:12:59;106;7;36;22;4;9;1;0;4;3;3
2020-05-06 11:13:58;106;7;36;22;4;9;1;0;4;3;3
2020-05-06 11:14:59;106;7;36;22;4;9;1;0;4;3;3
2020-05-06 11:15:59;107;7;36;23;4;9;1;0;4;3;3
2020-05-06 11:16:58;107;7;36;23;4;9;1;0;4;3;3
2020-05-06 11:17:59;107;7;36;23;4;9;1;0;4;3;3
