datetime;total_votes;Bf109H;Bruja_;navalny;Neymar_Junior;shamanka2_0;Der_Sturmer;roMoceK;Dirtylieutenant;kpya3e;quick_justice
2020-11-18 15:35:58;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:36:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:37:58;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:38:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:39:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:40:58;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:41:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:42:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:43:58;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:44:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:45:59;148;55;29;11;12;4;5;4;5;2;0
2020-11-18 15:46:58;149;55;30;11;12;4;5;4;5;2;0
2020-11-18 15:47:59;149;55;30;11;12;4;5;4;5;2;0
2020-11-18 15:48:59;149;55;30;11;12;4;5;4;5;2;0
2020-11-18 15:49:58;149;55;30;11;12;4;5;4;5;2;0
2020-11-18 15:50:59;149;55;30;11;12;4;5;4;5;2;0
2020-11-18 15:51:59;150;56;30;11;12;4;5;4;5;2;0
2020-11-18 15:52:58;150;56;30;11;12;4;5;4;5;2;0
2020-11-18 15:53:59;150;56;30;11;12;4;5;4;5;2;0
2020-11-18 15:54:59;151;57;30;11;12;4;5;4;5;2;0
2020-11-18 15:55:58;151;57;30;11;12;4;5;4;5;2;0
2020-11-18 15:56:59;151;57;30;11;12;4;5;4;5;2;0
2020-11-18 15:57:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 15:58:58;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 15:59:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:00:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:01:58;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:02:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:03:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:04:58;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:05:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:06:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:07:58;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:08:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:09:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:10:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:11:58;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:12:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:13:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:14:58;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:15:59;152;58;30;11;12;4;5;4;5;2;0
2020-11-18 16:16:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:17:58;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:18:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:19:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:20:58;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:21:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:22:58;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:23:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:24:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:25:58;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:26:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:27:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:28:58;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:29:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:30:59;153;59;30;11;12;4;5;4;5;2;0
2020-11-18 16:31:58;154;60;30;11;12;4;5;4;5;2;0
2020-11-18 16:32:59;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:33:59;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:34:58;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:35:59;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:36:59;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:37:58;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:38:59;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:39:58;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:40:59;155;60;31;11;12;4;5;4;5;2;0
2020-11-18 16:41:59;156;60;31;11;12;5;5;4;5;2;0
2020-11-18 16:42:59;157;61;31;11;12;5;5;4;5;2;0
2020-11-18 16:43:58;157;61;31;11;12;5;5;4;5;2;0
2020-11-18 16:44:59;157;61;31;11;12;5;5;4;5;2;0
2020-11-18 16:45:59;158;62;31;11;12;5;5;4;5;2;0
2020-11-18 16:46:58;158;62;31;11;12;5;5;4;5;2;0
2020-11-18 16:47:59;158;62;31;11;12;5;5;4;5;2;0
2020-11-18 16:48:58;158;62;31;11;12;5;5;4;5;2;0
2020-11-18 16:49:59;158;62;31;11;12;5;5;4;5;2;0
2020-11-18 16:50:59;158;62;31;11;12;5;5;4;5;2;0
2020-11-18 16:51:58;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:52:59;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:53:59;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:54:59;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:55:59;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:56:59;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:57:58;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:58:59;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 16:59:59;159;62;31;12;12;5;5;4;5;2;0
2020-11-18 17:00:58;160;63;31;12;12;5;5;4;5;2;0
2020-11-18 17:01:59;160;63;31;12;12;5;5;4;5;2;0
2020-11-18 17:02:59;160;63;31;12;12;5;5;4;5;2;0
2020-11-18 17:03:58;160;63;31;12;12;5;5;4;5;2;0
2020-11-18 17:04:59;160;63;31;12;12;5;5;4;5;2;0
2020-11-18 17:05:58;160;63;31;12;12;5;5;4;5;2;0
2020-11-18 17:06:59;161;64;31;12;12;5;5;4;5;2;0
2020-11-18 17:07:59;161;64;31;12;12;5;5;4;5;2;0
2020-11-18 17:08:58;163;64;31;12;12;5;5;4;5;2;0
2020-11-18 17:09:59;164;66;31;12;11;5;5;4;5;2;0
2020-11-18 17:10:59;164;66;31;12;11;5;5;4;5;2;0
2020-11-18 17:11:58;164;66;31;12;11;5;5;4;5;2;0
2020-11-18 17:12:59;164;66;31;12;11;5;5;4;5;2;0
2020-11-18 17:13:59;164;66;31;12;11;5;5;4;5;2;0
2020-11-18 17:14:58;164;66;31;12;11;5;5;4;5;2;0
2020-11-18 17:15:59;164;66;31;12;11;5;5;4;5;2;0
2020-11-18 17:16:58;165;66;31;12;11;5;5;4;5;3;0
2020-11-18 17:17:59;165;66;31;12;11;5;5;4;5;3;0
2020-11-18 17:18:59;165;66;31;12;11;5;5;4;5;3;0
2020-11-18 17:19:58;165;66;31;12;11;5;5;4;5;3;0
2020-11-18 17:20:59;165;66;31;12;11;5;5;4;5;3;0
2020-11-18 17:21:59;165;66;32;12;11;5;5;4;5;3;0
2020-11-18 17:22:58;165;66;32;12;11;5;5;4;5;3;0
2020-11-18 17:23:59;165;66;32;12;11;5;5;4;5;3;0
2020-11-18 17:24:59;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:25:58;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:26:59;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:27:59;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:28:58;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:29:59;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:30:59;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:31:59;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:32:58;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:33:59;166;67;32;12;11;5;5;4;5;3;0
2020-11-18 17:34:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:35:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:36:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:37:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:38:58;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:39:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:40:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:41:58;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:42:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:43:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:44:58;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:45:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:46:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:47:58;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:48:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:49:59;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:50:58;167;67;32;12;11;6;5;4;5;3;0
2020-11-18 17:51:59;168;67;33;12;11;6;5;4;5;3;0
2020-11-18 17:52:59;168;67;33;12;11;6;5;4;5;3;0
2020-11-18 17:53:58;168;67;33;12;11;6;5;4;5;3;0
2020-11-18 17:54:59;168;67;33;12;11;6;5;4;5;3;0
2020-11-18 17:55:59;168;67;33;12;11;6;5;4;5;3;0
2020-11-18 17:56:58;168;67;33;12;11;6;5;4;5;3;0
2020-11-18 17:57:59;168;67;33;12;11;6;5;4;5;3;0
2020-11-18 17:58:58;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 17:59:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:00:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:01:58;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:02:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:03:58;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:04:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:05:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:06:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:07:58;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:08:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:09:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:10:58;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:11:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:12:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:13:58;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:14:59;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:15:58;169;67;33;12;11;7;5;4;5;3;0
2020-11-18 18:16:59;170;68;33;12;11;7;5;4;5;3;0
2020-11-18 18:17:59;170;68;33;12;11;7;5;4;5;3;0
2020-11-18 18:18:58;170;68;33;12;11;7;5;4;5;3;0
2020-11-18 18:19:59;171;69;33;12;11;7;5;4;5;3;0
2020-11-18 18:20:59;172;69;33;12;11;8;5;4;5;3;0
2020-11-18 18:21:58;172;69;33;12;11;8;5;4;5;3;0
2020-11-18 18:22:59;172;69;33;12;11;8;5;4;5;3;0
2020-11-18 18:23:59;172;69;33;12;11;8;5;4;5;3;0
2020-11-18 18:24:58;172;69;33;12;11;8;5;4;5;3;0
2020-11-18 18:25:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:26:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:27:58;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:28:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:29:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:30:58;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:31:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:32:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:33:58;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:34:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:35:58;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:36:59;173;70;33;12;11;8;5;4;5;3;0
2020-11-18 18:37:59;174;71;33;12;11;8;5;4;5;3;0
2020-11-18 18:38:59;174;71;33;12;11;8;5;4;5;3;0
2020-11-18 18:39:58;174;71;33;12;11;8;5;4;5;3;0
2020-11-18 18:40:59;174;71;33;12;11;8;5;4;5;3;0
2020-11-18 18:41:59;174;71;33;12;11;8;5;4;5;3;0
2020-11-18 18:42:58;175;72;33;12;11;8;5;4;5;3;0
2020-11-18 18:43:59;175;72;33;12;11;8;5;4;5;3;0
2020-11-18 18:44:58;175;72;33;12;11;8;5;4;5;3;0
2020-11-18 18:45:59;175;72;33;12;11;8;5;4;5;3;0
2020-11-18 18:46:58;175;72;33;12;11;8;5;4;5;3;0
2020-11-18 18:47:59;176;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:48:59;176;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:50:00;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:50:58;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:51:59;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:52:58;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:53:59;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:54:59;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:55:59;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:56:58;177;73;33;12;11;8;5;4;5;3;0
2020-11-18 18:57:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 18:58:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 18:59:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:00:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:01:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:02:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:03:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:04:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:05:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:06:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:07:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:08:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:09:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:10:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:11:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:12:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:13:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:14:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:15:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:16:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:17:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:18:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:19:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:20:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:21:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:22:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:23:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:24:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:25:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:26:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:27:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:28:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:29:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:30:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:31:59;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:33:00;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:33:58;178;73;34;12;11;8;5;4;5;3;0
2020-11-18 19:34:59;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:35:58;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:36:59;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:37:59;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:38:59;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:39:58;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:40:59;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:41:59;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:42:58;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:43:59;178;73;33;12;11;8;5;4;5;3;0
2020-11-18 19:44:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:45:58;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:46:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:47:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:48:58;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:50:00;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:50:58;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:51:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:52:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:53:58;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:54:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:55:58;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:56:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:57:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:58:58;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 19:59:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 20:00:59;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 20:02:00;179;74;33;12;11;8;5;4;5;3;0
2020-11-18 20:02:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:03:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:04:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:05:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:06:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:07:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:08:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:09:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:10:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:11:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:12:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:13:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:14:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:15:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:16:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:17:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:18:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:19:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:20:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:21:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:22:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:23:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:24:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:25:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:26:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:27:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:28:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:29:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:30:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:31:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:32:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:33:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:34:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:35:59;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:36:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:37:58;180;74;33;13;11;8;5;4;5;3;0
2020-11-18 20:38:59;180;75;33;13;11;8;5;4;5;3;0
2020-11-18 20:40:00;181;76;33;13;11;8;5;4;5;3;0
2020-11-18 20:40:58;181;76;33;13;11;8;5;4;5;3;0
2020-11-18 20:41:59;181;76;33;13;11;8;5;4;5;3;0
2020-11-18 20:42:59;181;76;33;13;11;8;5;4;5;3;0
2020-11-18 20:43:58;181;76;33;13;11;8;5;4;5;3;0
2020-11-18 20:44:59;181;76;33;13;11;8;5;4;5;3;0
2020-11-18 20:45:59;181;76;33;13;11;8;5;4;5;3;0
2020-11-18 20:46:58;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:47:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:48:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:49:58;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:50:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:51:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:52:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:53:58;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:54:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:55:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:56:58;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:57:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:58:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 20:59:58;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 21:00:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 21:01:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 21:02:58;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 21:03:59;182;77;33;13;11;8;5;4;5;3;0
2020-11-18 21:04:59;183;78;33;13;11;8;5;4;5;3;0
2020-11-18 21:05:58;183;78;33;13;11;8;5;4;5;3;0
2020-11-18 21:06:59;183;78;33;13;11;8;5;4;5;3;0
2020-11-18 21:07:59;183;78;33;13;11;8;5;4;5;3;0
2020-11-18 21:08:58;183;78;33;13;11;8;5;4;5;3;0
2020-11-18 21:09:59;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:10:59;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:11:58;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:12:59;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:13:59;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:14:58;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:15:59;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:16:58;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:17:59;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:18:59;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:19:58;184;79;33;13;11;8;5;4;5;3;0
2020-11-18 21:20:59;185;79;33;14;11;8;5;4;5;3;0
2020-11-18 21:21:59;185;79;33;14;11;8;5;4;5;3;0
2020-11-18 21:22:58;187;80;34;14;11;8;5;4;5;3;0
2020-11-18 21:23:59;187;80;34;14;11;8;5;4;5;3;0
2020-11-18 21:24:58;187;80;34;14;11;8;5;4;5;3;0
2020-11-18 21:25:59;187;80;34;14;11;8;5;4;5;3;0
2020-11-18 21:26:59;187;80;34;14;11;8;5;4;5;3;0
2020-11-18 21:27:59;187;80;34;14;11;8;5;4;5;3;0
2020-11-18 21:28:58;187;80;34;14;11;8;5;4;5;3;0
2020-11-18 21:29:59;188;81;34;14;11;8;5;4;5;3;0
2020-11-18 21:30:59;189;82;34;14;11;8;5;4;5;3;0
2020-11-18 21:31:58;189;82;34;14;11;8;5;4;5;3;0
2020-11-18 21:32:59;189;82;34;14;11;8;5;4;5;3;0
2020-11-18 21:33:59;189;82;34;14;11;8;5;4;5;3;0
2020-11-18 21:34:59;190;83;34;14;11;8;5;4;5;3;0
2020-11-18 21:35:58;190;83;34;14;11;8;5;4;5;3;0
2020-11-18 21:36:59;190;83;34;14;11;8;5;4;5;3;0
2020-11-18 21:37:59;190;83;34;14;11;8;5;4;5;3;0
2020-11-18 21:38:58;191;84;34;14;11;8;5;4;5;3;0
2020-11-18 21:39:59;191;84;34;14;11;8;5;4;5;3;0
2020-11-18 21:40:59;192;85;34;14;11;8;5;4;5;3;0
2020-11-18 21:41:58;192;85;34;14;11;8;5;4;5;3;0
2020-11-18 21:42:59;192;85;34;14;11;8;5;4;5;3;0
2020-11-18 21:43:58;192;85;34;14;11;8;5;4;5;3;0
2020-11-18 21:44:59;192;85;34;14;11;8;5;4;5;3;0
2020-11-18 21:45:59;192;85;34;14;11;8;5;4;5;3;0
2020-11-18 21:46:58;192;85;34;14;11;8;5;4;5;3;0
2020-11-18 21:47:59;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:48:59;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:49:58;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:50:59;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:51:59;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:52:58;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:53:59;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:54:59;193;85;34;14;11;9;5;4;5;3;0
2020-11-18 21:55:58;193;86;34;14;11;9;5;4;4;3;0
2020-11-18 21:56:59;193;86;34;14;11;9;5;4;4;3;0
2020-11-18 21:57:59;193;86;34;14;11;9;5;4;4;3;0
2020-11-18 21:58:58;193;86;34;14;11;9;5;4;4;3;0
2020-11-18 21:59:59;193;86;34;14;11;9;5;4;4;3;0
2020-11-18 22:00:59;193;86;34;14;11;9;5;4;4;3;0
2020-11-18 22:01:58;193;86;34;14;11;9;5;4;4;3;0
2020-11-18 22:02:59;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:03:59;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:04:59;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:05:58;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:06:59;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:07:59;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:08:58;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:09:59;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:10:59;192;86;34;14;11;9;5;3;4;3;0
2020-11-18 22:11:58;193;86;35;14;11;9;5;3;4;3;0
