datetime;total_votes;bullet-wilson;nenastja;brammator;jovan;ante;space_meow;Hexadecachoron;zgushonka;minddiffuzion;Fitzmaurice
2020-03-04 19:45:58;151;91;19;9;6;5;3;3;1;2;2
2020-03-04 19:46:59;152;91;20;9;6;5;3;3;1;2;2
2020-03-04 19:47:59;152;91;20;9;6;5;3;3;1;2;2
2020-03-04 19:48:59;152;91;20;9;6;5;3;3;1;2;2
2020-03-04 19:49:58;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:50:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:51:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:52:58;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:53:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:54:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:55:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:56:58;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:57:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:58:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 19:59:58;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 20:00:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 20:01:59;152;92;20;9;6;5;3;3;0;2;2
2020-03-04 20:02:59;153;93;20;9;6;5;3;3;0;2;2
2020-03-04 20:03:58;153;93;20;9;6;5;3;3;0;2;2
2020-03-04 20:04:59;153;93;20;9;6;5;3;3;0;2;2
2020-03-04 20:05:58;153;93;20;9;6;5;3;3;0;2;2
2020-03-04 20:06:59;154;94;20;9;6;5;3;3;0;2;2
2020-03-04 20:07:59;155;94;21;9;6;5;3;3;0;2;2
2020-03-04 20:08:59;155;94;21;9;6;5;3;3;0;2;2
2020-03-04 20:09:58;157;95;21;9;6;5;3;3;1;2;2
2020-03-04 20:10:59;157;95;21;9;6;5;3;3;1;2;2
2020-03-04 20:11:59;158;96;21;9;6;5;3;3;1;2;2
2020-03-04 20:12:58;158;96;21;9;6;5;3;3;1;2;2
2020-03-04 20:13:59;158;96;21;9;6;5;3;3;1;2;2
2020-03-04 20:14:59;158;96;21;9;6;5;3;3;1;2;2
2020-03-04 20:15:58;158;96;21;9;6;5;3;3;1;2;2
2020-03-04 20:16:59;158;96;21;9;6;5;3;3;1;2;2
2020-03-04 20:17:59;159;97;21;9;6;5;3;3;1;2;2
2020-03-04 20:18:59;159;97;21;9;6;5;3;3;1;2;2
2020-03-04 20:19:58;159;97;21;9;6;5;3;3;1;2;2
2020-03-04 20:20:59;159;97;21;9;6;5;3;3;1;2;2
2020-03-04 20:21:59;159;97;21;9;6;5;3;3;1;2;2
2020-03-04 20:22:58;159;97;21;9;6;5;3;3;1;2;2
2020-03-04 20:23:59;159;97;21;9;6;5;3;3;1;2;2
2020-03-04 20:24:59;160;98;21;9;6;5;3;3;1;2;2
2020-03-04 20:25:59;161;98;21;9;6;5;3;3;2;2;2
2020-03-04 20:26:58;160;98;20;9;6;5;3;3;2;2;2
2020-03-04 20:27:59;161;98;20;9;6;6;3;3;2;2;2
2020-03-04 20:28:59;161;98;20;9;6;6;3;3;2;2;2
2020-03-04 20:29:58;161;98;20;9;6;6;3;3;2;2;2
2020-03-04 20:30:59;161;98;20;9;6;6;3;3;2;2;2
2020-03-04 20:31:59;161;98;20;9;6;6;3;3;2;2;2
2020-03-04 20:32:59;161;98;20;9;6;6;3;3;2;2;2
2020-03-04 20:33:58;161;97;21;9;6;6;3;3;2;2;2
2020-03-04 20:34:59;162;97;21;9;6;6;4;3;2;2;2
2020-03-04 20:35:59;162;97;21;9;6;6;4;3;2;2;2
2020-03-04 20:36:58;162;97;21;9;6;6;4;3;2;2;2
2020-03-04 20:37:59;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:38:59;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:39:58;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:40:59;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:41:59;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:42:59;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:43:58;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:44:59;163;97;22;9;6;6;4;3;2;2;2
2020-03-04 20:45:59;164;98;22;9;6;6;4;3;2;2;2
2020-03-04 20:46:58;164;98;22;9;6;6;4;3;2;2;2
2020-03-04 20:47:59;164;98;22;9;6;6;4;3;2;2;2
2020-03-04 20:48:59;164;98;22;9;6;6;4;3;2;2;2
2020-03-04 20:49:58;164;98;22;9;6;6;4;3;2;2;2
2020-03-04 20:50:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:51:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:52:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:53:58;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:54:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:55:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:56:58;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:57:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:58:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 20:59:58;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 21:00:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 21:01:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 21:02:59;165;99;22;9;6;6;4;3;2;2;2
2020-03-04 21:03:58;166;100;22;9;6;6;4;3;2;2;2
2020-03-04 21:04:59;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:05:59;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:06:58;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:07:59;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:08:59;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:09:59;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:10:58;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:11:59;167;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:12:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:13:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:14:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:15:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:16:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:17:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:18:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:19:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:20:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:21:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:22:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:23:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:24:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:25:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:26:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:27:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:28:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:29:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:30:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:31:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:32:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:33:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:34:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:35:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:36:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:37:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:38:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:39:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:40:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:41:58;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:42:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:43:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:44:59;168;100;22;9;7;6;4;3;2;2;2
2020-03-04 21:45:58;169;101;22;9;7;6;4;3;2;2;2
2020-03-04 21:46:59;169;101;22;9;7;6;4;3;2;2;2
2020-03-04 21:47:59;169;101;22;9;7;6;4;3;2;2;2
2020-03-04 21:48:58;169;101;22;9;7;6;4;3;2;2;2
2020-03-04 21:49:59;169;101;22;9;7;6;4;3;2;2;2
2020-03-04 21:50:59;169;101;22;9;7;6;4;3;2;2;2
2020-03-04 21:51:58;169;101;22;9;7;6;4;3;2;2;2
2020-03-04 21:52:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 21:53:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 21:55:00;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 21:55:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 21:56:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 21:57:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 21:58:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 21:59:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:00:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:01:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:02:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:03:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:04:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:05:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:06:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:07:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:08:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:09:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:10:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:11:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:12:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:13:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:14:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:15:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:16:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:17:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:18:58;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:19:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:20:59;170;102;22;9;7;6;4;3;2;2;2
2020-03-04 22:21:58;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:22:59;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:23:59;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:24:59;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:25:58;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:26:59;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:27:59;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:28:58;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:29:59;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:30:59;171;102;22;9;7;7;4;3;2;2;2
2020-03-04 22:31:59;172;103;22;9;7;7;4;3;2;2;2
2020-03-04 22:32:58;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:33:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:34:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:35:58;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:36:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:37:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:38:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:39:58;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:40:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:41:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:42:58;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:43:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:44:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:45:59;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:46:58;173;104;22;9;7;7;4;3;2;2;2
2020-03-04 22:47:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:48:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:49:58;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:50:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:51:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:52:58;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:53:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:54:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:55:58;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:56:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:57:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:58:59;174;105;22;9;7;7;4;3;2;2;2
2020-03-04 22:59:58;175;106;22;9;7;7;4;3;2;2;2
2020-03-04 23:00:59;175;106;22;9;7;7;4;3;2;2;2
2020-03-04 23:01:59;175;106;22;9;7;7;4;3;2;2;2
2020-03-04 23:02:59;175;106;22;9;7;7;4;3;2;2;2
2020-03-04 23:03:58;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:04:59;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:05:58;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:06:59;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:07:59;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:08:58;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:09:59;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:10:59;174;106;22;9;7;6;4;3;2;2;2
2020-03-04 23:11:59;175;107;22;9;7;6;4;3;2;2;2
2020-03-04 23:12:58;175;107;22;9;7;6;4;3;2;2;2
2020-03-04 23:13:59;175;107;22;9;7;6;4;3;2;2;2
2020-03-04 23:14:59;175;107;22;9;7;6;4;3;2;2;2
2020-03-04 23:15:58;175;107;22;9;7;6;4;3;2;2;2
2020-03-04 23:16:59;175;107;22;9;7;6;4;3;2;2;2
2020-03-04 23:17:59;175;107;22;9;7;6;4;3;2;2;2
2020-03-04 23:18:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:19:58;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:20:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:21:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:22:58;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:23:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:24:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:25:58;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:26:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:27:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:28:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:29:58;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:30:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:31:59;176;108;22;9;7;6;4;3;2;2;2
2020-03-04 23:32:58;177;109;22;9;7;6;4;3;2;2;2
2020-03-04 23:33:59;177;109;22;9;7;6;4;3;2;2;2
2020-03-04 23:34:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:35:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:36:58;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:37:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:38:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:39:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:40:58;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:41:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:42:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:43:58;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:44:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:45:59;178;110;22;9;7;7;3;3;2;2;2
2020-03-04 23:47:00;179;110;22;10;7;7;3;3;2;2;2
2020-03-04 23:47:58;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:48:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:49:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:50:58;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:51:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:52:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:53:58;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:54:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:55:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:56:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:57:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:58:59;180;110;22;11;7;7;3;3;2;2;2
2020-03-04 23:59:59;180;110;22;11;7;7;3;3;2;2;2
