datetime;total_votes;Oleum;Volodya_FM;KOCTOPE3;Grit;bigmouse;Rumpelstilzchen;Dirtylieutenant;mama_p_zh;raaxiom;Mindsplitter
2020-12-23 06:37:58;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:38:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:39:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:40:58;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:41:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:42:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:43:58;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:44:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:45:58;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:46:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:47:58;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:48:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:49:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:50:58;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:51:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:52:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:53:58;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:54:59;83;20;21;5;5;2;4;6;2;2;2
2020-12-23 06:55:59;84;21;21;5;5;2;4;6;2;2;2
2020-12-23 06:56:58;84;21;21;5;5;2;4;6;2;2;2
2020-12-23 06:57:59;84;21;21;5;5;2;4;6;2;2;2
2020-12-23 06:58:58;85;21;21;5;5;2;4;6;2;2;2
2020-12-23 06:59:59;85;21;21;5;5;2;4;6;2;2;2
2020-12-23 07:00:59;85;21;21;5;5;2;4;6;2;2;2
2020-12-23 07:01:58;85;21;21;5;5;2;4;6;2;2;2
2020-12-23 07:02:59;86;22;21;5;5;2;4;6;2;2;2
2020-12-23 07:03:59;86;22;21;5;5;2;4;6;2;2;2
2020-12-23 07:04:58;86;22;21;5;5;2;4;6;2;2;2
2020-12-23 07:05:59;87;22;22;5;5;2;4;6;2;2;2
2020-12-23 07:06:58;87;22;22;5;5;2;4;6;2;2;2
2020-12-23 07:07:59;87;22;22;5;5;2;4;6;2;2;2
2020-12-23 07:08:59;87;22;22;5;5;2;4;6;2;2;2
2020-12-23 07:09:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:10:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:11:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:12:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:13:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:14:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:15:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:16:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:17:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:18:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:19:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:20:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:21:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:22:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:23:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:24:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:25:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:26:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:27:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:28:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:29:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:30:59;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:31:58;88;22;22;5;5;3;4;6;2;2;2
2020-12-23 07:32:59;89;23;22;5;5;3;4;6;2;2;2
2020-12-23 07:33:59;89;23;22;5;5;3;4;6;2;2;2
2020-12-23 07:35:00;89;23;22;5;5;3;4;6;2;2;2
2020-12-23 07:35:58;89;23;22;5;5;3;4;6;2;2;2
2020-12-23 07:36:59;89;23;22;5;5;3;4;6;2;2;2
2020-12-23 07:37:58;89;23;22;5;5;3;4;6;2;2;2
2020-12-23 07:38:59;90;23;23;5;5;3;4;6;2;2;2
2020-12-23 07:39:59;90;23;23;5;5;3;4;6;2;2;2
2020-12-23 07:40:58;90;23;24;5;5;2;4;6;2;2;2
2020-12-23 07:41:59;91;24;24;5;5;2;4;6;2;2;2
2020-12-23 07:42:59;91;24;24;5;5;2;4;6;2;2;2
2020-12-23 07:43:58;91;24;24;5;5;2;4;6;2;2;2
2020-12-23 07:44:59;91;24;24;5;5;2;4;6;2;2;2
2020-12-23 07:45:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:46:58;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:47:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:48:58;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:49:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:50:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:51:58;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:52:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:53:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:54:58;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:55:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:56:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:57:58;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:58:59;92;25;24;5;5;2;4;6;2;2;2
2020-12-23 07:59:58;93;26;24;5;5;2;4;6;2;2;2
2020-12-23 08:00:59;93;26;24;5;5;2;4;6;2;2;2
2020-12-23 08:01:59;93;26;24;5;5;2;4;6;2;2;2
2020-12-23 08:02:59;93;26;24;5;5;2;4;6;2;2;2
2020-12-23 08:03:58;93;26;24;5;5;2;4;6;2;2;2
2020-12-23 08:04:59;93;26;24;5;5;2;4;6;2;2;2
2020-12-23 08:05:59;93;26;24;5;5;2;4;6;2;2;2
2020-12-23 08:06:58;94;27;24;5;5;2;4;6;2;2;2
2020-12-23 08:07:59;94;27;24;5;5;2;4;6;2;2;2
2020-12-23 08:08:58;94;27;24;5;5;2;4;6;2;2;2
2020-12-23 08:09:59;94;27;24;5;5;2;4;6;2;2;2
2020-12-23 08:10:59;94;27;24;5;5;2;4;6;2;2;2
2020-12-23 08:11:58;94;27;24;5;5;2;4;6;2;2;2
2020-12-23 08:12:59;94;27;24;5;5;2;4;6;2;2;2
2020-12-23 08:13:59;95;27;24;5;5;2;4;7;2;2;2
2020-12-23 08:14:58;95;27;24;5;5;2;4;7;2;2;2
2020-12-23 08:15:59;95;27;24;5;5;2;4;7;2;2;2
2020-12-23 08:16:59;95;27;24;5;5;2;4;7;2;2;2
2020-12-23 08:17:58;95;27;24;5;5;2;4;7;2;2;2
2020-12-23 08:18:59;97;29;24;5;5;2;4;7;2;2;2
2020-12-23 08:19:59;97;29;24;5;5;2;4;7;2;2;2
2020-12-23 08:20:58;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:21:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:22:58;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:23:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:24:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:25:58;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:26:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:27:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:28:58;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:29:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:31:00;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:31:58;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:32:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:33:58;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:34:59;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:36:00;98;29;24;6;5;2;4;7;2;2;2
2020-12-23 08:36:58;99;29;25;6;5;2;4;7;2;2;2
2020-12-23 08:37:59;99;29;25;6;5;2;4;7;2;2;2
2020-12-23 08:38:58;99;29;25;6;5;2;4;7;2;2;2
2020-12-23 08:39:59;99;29;25;6;5;2;4;7;2;2;2
2020-12-23 08:40:59;99;29;25;6;5;2;4;7;2;2;2
2020-12-23 08:41:58;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:42:59;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:44:00;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:44:58;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:45:59;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:46:58;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:47:59;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:48:59;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:50:00;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:50:58;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:51:59;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:52:58;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:53:59;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:54:58;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:55:59;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:57:00;100;30;25;6;5;2;4;7;2;2;2
2020-12-23 08:57:58;102;31;26;6;5;2;4;7;2;2;2
2020-12-23 08:58:59;102;31;26;6;5;2;4;7;2;2;2
2020-12-23 09:00:00;102;31;26;6;5;2;4;7;2;2;2
2020-12-23 09:00:58;104;31;27;6;5;2;4;7;2;2;2
2020-12-23 09:01:59;104;31;27;6;5;2;4;7;2;2;2
2020-12-23 09:02:59;105;31;28;6;5;2;4;7;2;2;2
2020-12-23 09:03:58;105;31;28;6;5;2;4;7;2;2;2
2020-12-23 09:04:59;105;31;28;6;5;2;4;7;2;2;2
2020-12-23 09:05:58;106;32;28;6;5;2;4;7;2;2;2
2020-12-23 09:06:59;106;32;28;6;5;2;4;7;2;2;2
2020-12-23 09:07:59;106;32;28;6;5;2;4;7;2;2;2
2020-12-23 09:08:58;106;32;28;6;5;2;4;7;2;2;2
2020-12-23 09:09:59;106;32;28;6;5;2;4;7;2;2;2
2020-12-23 09:10:59;107;32;29;6;5;2;4;7;2;2;2
2020-12-23 09:11:58;107;32;29;6;5;2;4;7;2;2;2
2020-12-23 09:12:59;107;32;29;6;5;2;4;7;2;2;2
2020-12-23 09:13:58;107;32;29;6;5;2;4;7;2;2;2
2020-12-23 09:14:59;107;32;29;6;5;2;4;7;2;2;2
2020-12-23 09:15:59;107;32;29;6;5;2;4;7;2;2;2
2020-12-23 09:16:58;108;32;30;6;5;2;4;7;2;2;2
2020-12-23 09:17:59;109;32;31;6;5;2;4;7;2;2;2
2020-12-23 09:18:59;109;32;31;6;5;2;4;7;2;2;2
2020-12-23 09:19:58;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:20:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:21:58;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:22:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:23:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:24:58;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:25:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:26:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:27:58;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:28:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:29:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:30:59;110;32;32;6;5;2;4;7;2;2;2
2020-12-23 09:31:58;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:32:59;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:33:58;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:34:59;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:35:59;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:36:58;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:37:59;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:38:58;111;32;33;6;5;2;4;7;2;2;2
2020-12-23 09:39:59;112;32;34;6;5;2;4;7;2;2;2
2020-12-23 09:40:59;112;32;34;6;5;2;4;7;2;2;2
2020-12-23 09:41:58;113;32;35;6;5;2;4;7;2;2;2
2020-12-23 09:42:59;113;32;35;6;5;2;4;7;2;2;2
2020-12-23 09:43:59;113;32;35;6;5;2;4;7;2;2;2
2020-12-23 09:45:00;113;32;35;6;5;2;4;7;2;2;2
2020-12-23 09:45:58;113;32;35;6;5;2;4;7;2;2;2
2020-12-23 09:46:59;114;33;35;6;5;2;4;7;2;2;2
2020-12-23 09:48:00;114;33;35;6;5;2;4;7;2;2;2
2020-12-23 09:48:58;114;33;35;6;5;2;4;7;2;2;2
2020-12-23 09:49:59;114;33;35;6;5;2;4;7;2;2;2
2020-12-23 09:50:58;114;33;35;6;5;2;4;7;2;2;2
2020-12-23 09:51:59;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:52:59;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:53:58;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:54:59;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:55:59;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:56:58;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:57:59;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:58:59;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 09:59:58;115;34;35;6;5;2;4;7;2;2;2
2020-12-23 10:00:59;117;35;35;7;5;2;4;7;2;2;2
2020-12-23 10:01:59;117;35;35;7;5;2;4;7;2;2;2
2020-12-23 10:02:58;117;35;35;7;5;2;4;7;2;2;2
2020-12-23 10:03:59;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:04:59;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:05:58;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:06:59;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:07:59;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:08:58;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:09:59;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:10:59;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:11:59;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:12:58;118;36;35;7;5;2;4;7;2;2;2
2020-12-23 10:13:59;119;37;35;7;5;2;4;7;2;2;2
2020-12-23 10:14:59;119;37;35;7;5;2;4;7;2;2;2
2020-12-23 10:15:58;119;37;35;7;5;2;4;7;2;2;2
2020-12-23 10:16:59;119;37;35;7;5;2;4;7;2;2;2
2020-12-23 10:17:59;119;37;35;7;5;2;4;7;2;2;2
2020-12-23 10:18:58;120;37;36;7;5;2;4;7;2;2;2
2020-12-23 10:19:59;121;37;36;7;5;2;4;7;2;2;2
2020-12-23 10:20:59;122;37;36;7;5;3;4;7;2;2;2
2020-12-23 10:21:58;122;37;36;7;5;3;4;7;2;2;2
2020-12-23 10:22:59;122;37;36;7;5;3;4;7;2;2;2
2020-12-23 10:23:59;123;38;36;7;5;3;4;7;2;2;2
2020-12-23 10:24:58;123;38;36;7;5;3;4;7;2;2;2
2020-12-23 10:25:59;124;39;36;7;5;3;4;7;2;2;2
2020-12-23 10:26:58;125;39;37;7;5;3;4;7;2;2;2
2020-12-23 10:27:59;125;39;37;7;5;3;4;7;2;2;2
2020-12-23 10:28:59;126;39;37;7;5;3;4;7;2;2;2
2020-12-23 10:29:58;126;39;37;7;5;3;4;7;2;2;2
2020-12-23 10:30:59;126;39;37;7;5;3;4;7;2;2;2
2020-12-23 10:31:59;126;39;37;7;5;3;4;7;2;2;2
2020-12-23 10:32:58;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:33:59;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:34:59;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:35:58;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:36:59;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:37:58;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:38:59;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:39:59;127;39;38;7;5;3;4;7;2;2;2
2020-12-23 10:41:00;128;40;38;7;5;3;4;7;2;2;2
2020-12-23 10:41:58;129;40;39;7;5;3;4;7;2;2;2
2020-12-23 10:42:59;128;40;39;7;5;3;4;7;2;2;2
2020-12-23 10:43:59;129;41;39;7;5;3;4;7;2;2;2
2020-12-23 10:44:58;129;41;39;7;5;3;4;7;2;2;2
2020-12-23 10:45:59;129;41;39;7;5;3;4;7;2;2;2
2020-12-23 10:46:59;129;41;39;7;5;3;4;7;2;2;2
2020-12-23 10:47:58;129;41;39;7;5;3;4;7;2;2;2
2020-12-23 10:48:59;129;41;39;7;5;3;4;7;2;2;2
2020-12-23 10:49:59;129;41;39;7;5;3;4;7;2;2;2
2020-12-23 10:50:58;130;41;39;7;6;3;4;7;2;2;2
2020-12-23 10:51:59;131;41;40;7;6;3;4;7;2;2;2
2020-12-23 10:52:58;131;41;40;7;6;3;4;7;2;2;2
2020-12-23 10:53:59;131;41;40;7;6;3;4;7;2;2;2
2020-12-23 10:54:59;132;42;40;7;6;3;4;7;2;2;2
2020-12-23 10:56:00;133;43;40;7;6;3;4;7;2;2;2
2020-12-23 10:56:58;133;43;40;7;6;3;4;7;2;2;2
2020-12-23 10:57:59;134;43;41;7;6;3;4;7;2;2;2
2020-12-23 10:58:59;134;43;41;7;6;3;4;7;2;2;2
2020-12-23 10:59:58;135;43;42;7;6;3;4;7;2;2;2
2020-12-23 11:00:59;135;43;42;7;6;3;4;7;2;2;2
2020-12-23 11:01:59;136;44;42;7;6;3;4;7;2;2;2
2020-12-23 11:02:58;136;44;42;7;6;3;4;7;2;2;2
2020-12-23 11:03:59;136;45;41;7;6;3;4;7;2;2;2
2020-12-23 11:04:59;136;45;41;7;6;3;4;7;2;2;2
2020-12-23 11:05:58;138;45;43;7;6;3;4;7;2;2;2
2020-12-23 11:06:59;139;46;43;7;6;3;4;7;2;2;2
2020-12-23 11:07:59;139;46;43;7;6;3;4;7;2;2;2
2020-12-23 11:08:58;139;46;43;7;6;3;4;7;2;2;2
2020-12-23 11:09:59;139;46;43;7;6;3;4;7;2;2;2
2020-12-23 11:10:58;141;46;43;9;6;3;4;7;2;2;2
2020-12-23 11:11:59;141;46;43;9;6;3;4;7;2;2;2
2020-12-23 11:12:58;141;46;43;9;6;3;4;7;2;2;2
2020-12-23 11:13:59;142;46;43;9;6;3;4;7;2;2;2
2020-12-23 11:14:58;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:15:59;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:16:59;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:17:58;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:18:59;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:19:59;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:20:58;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:21:59;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:22:59;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:23:58;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:24:59;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:26:00;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:26:58;143;47;43;9;6;3;4;7;2;2;2
2020-12-23 11:27:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:29:00;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:29:58;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:30:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:31:58;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:32:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:33:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:34:58;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:35:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:36:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:37:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:38:58;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:39:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:40:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:41:58;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:42:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:43:59;145;48;43;9;7;3;4;7;2;2;2
2020-12-23 11:44:58;146;49;43;9;7;3;4;7;2;2;2
2020-12-23 11:45:59;146;49;43;9;7;3;4;7;2;2;2
2020-12-23 11:46:58;146;49;43;9;7;3;4;7;2;2;2
2020-12-23 11:47:59;146;49;43;9;7;3;4;7;2;2;2
2020-12-23 11:48:59;146;49;43;9;7;3;4;7;2;2;2
2020-12-23 11:49:58;146;49;43;9;7;3;4;7;2;2;2
2020-12-23 11:50:59;147;50;43;9;7;3;4;7;2;2;2
2020-12-23 11:51:59;147;50;43;9;7;3;4;7;2;2;2
2020-12-23 11:52:58;147;50;43;9;7;3;4;7;2;2;2
2020-12-23 11:53:59;147;50;43;9;7;3;4;7;2;2;2
2020-12-23 11:54:59;147;50;43;9;7;3;4;7;2;2;2
2020-12-23 11:55:59;147;50;43;9;7;3;4;7;2;2;2
2020-12-23 11:56:58;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 11:57:59;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 11:58:59;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 11:59:58;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 12:00:59;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 12:01:59;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 12:02:58;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 12:03:59;148;51;43;9;7;3;4;7;2;2;2
2020-12-23 12:04:59;149;51;43;9;7;3;4;7;2;2;3
2020-12-23 12:05:58;149;51;43;9;7;3;4;7;2;2;3
2020-12-23 12:06:59;149;51;43;9;7;3;4;7;2;2;3
2020-12-23 12:07:58;149;51;43;9;7;3;4;7;2;2;3
2020-12-23 12:08:59;149;51;43;9;7;3;4;7;2;2;3
2020-12-23 12:09:59;149;51;43;9;7;3;4;7;2;2;3
2020-12-23 12:10:59;150;52;43;9;7;3;4;7;2;2;3
2020-12-23 12:11:58;150;52;43;9;7;3;4;7;2;2;3
2020-12-23 12:12:59;150;52;43;9;7;3;4;7;2;2;3
2020-12-23 12:13:59;150;52;43;9;7;3;4;7;2;2;3
2020-12-23 12:14:58;150;52;43;9;7;3;4;7;2;2;3
2020-12-23 12:15:58;150;52;43;9;7;3;4;7;2;2;3
2020-12-23 12:16:59;151;52;44;9;7;3;4;7;2;2;3
2020-12-23 12:17:59;151;52;44;9;7;3;4;7;2;2;3
2020-12-23 12:18:59;153;53;45;9;7;3;4;7;2;2;3
2020-12-23 12:19:58;153;53;45;9;7;3;4;7;2;2;3
2020-12-23 12:20:59;154;53;46;9;7;3;4;7;2;2;3
2020-12-23 12:21:59;154;53;46;9;7;3;4;7;2;2;3
2020-12-23 12:22:58;154;53;46;9;7;3;4;7;2;2;3
2020-12-23 12:23:59;154;53;46;9;7;3;4;7;2;2;3
2020-12-23 12:24:59;154;53;46;9;7;3;4;7;2;2;3
2020-12-23 12:25:58;154;53;46;9;7;3;4;7;2;2;3
2020-12-23 12:26:59;155;53;47;9;7;3;4;7;2;2;3
2020-12-23 12:27:59;155;53;47;9;7;3;4;7;2;2;3
2020-12-23 12:28:58;156;53;47;9;8;3;4;7;2;2;3
2020-12-23 12:29:59;156;53;47;9;8;3;4;7;2;2;3
2020-12-23 12:30:59;157;54;47;9;8;3;4;7;2;2;3
2020-12-23 12:31:58;157;54;47;9;8;3;4;7;2;2;3
2020-12-23 12:33:00;157;54;47;9;8;3;4;7;2;2;3
2020-12-23 12:33:58;157;54;47;9;8;3;4;7;2;2;3
2020-12-23 12:34:59;157;54;47;9;8;3;4;7;2;2;3
2020-12-23 12:36:00;157;54;47;9;8;3;4;7;2;2;3
2020-12-23 12:36:58;158;55;47;9;8;3;4;7;2;2;3
2020-12-23 12:37:59;159;55;48;9;8;3;4;7;2;2;3
2020-12-23 12:38:58;160;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:39:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:40:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:41:58;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:42:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:43:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:44:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:45:58;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:46:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:47:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:48:58;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:49:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:50:59;161;55;49;9;8;3;4;7;2;2;3
2020-12-23 12:51:58;162;55;49;9;8;4;4;7;2;2;3
2020-12-23 12:52:59;162;55;49;9;8;4;4;7;2;2;3
2020-12-23 12:53:59;163;56;49;9;8;4;4;7;2;2;3
2020-12-23 12:54:58;164;56;49;9;8;4;4;7;2;2;3
2020-12-23 12:55:59;164;56;49;9;8;4;4;7;2;2;3
2020-12-23 12:56:59;164;56;49;9;8;4;4;7;2;2;3
2020-12-23 12:57:58;164;56;49;9;8;4;4;7;2;2;3
2020-12-23 12:58:59;165;56;50;9;8;4;4;7;2;2;3
2020-12-23 12:59:59;165;56;50;9;8;4;4;7;2;2;3
2020-12-23 13:00:58;165;56;50;9;8;4;4;7;2;2;3
2020-12-23 13:01:59;165;57;50;9;8;4;4;7;2;2;2
2020-12-23 13:02:59;166;57;51;9;8;4;4;7;2;2;2
2020-12-23 13:03:58;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:04:59;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:05:59;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:06:58;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:07:59;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:08:59;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:09:58;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:10:59;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:11:59;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:12:58;167;58;51;9;8;4;4;7;2;2;2
2020-12-23 13:13:59;168;58;52;9;8;4;4;7;2;2;2
