datetime;total_votes;mad_crow;akuaku;Terkin;cmapukocmankypum;tutabrain;gelatelno;Fitzmaurice;navalny;Mr_Const;Nosy
2020-01-29 19:45:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:46:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:47:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:48:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:49:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:50:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:51:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:52:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:53:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:54:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:55:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:56:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:57:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:58:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 19:59:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:00:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:01:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:02:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:03:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:04:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:05:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:06:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:07:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:08:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:09:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:10:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:11:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:12:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:13:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:14:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:15:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:16:58;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:17:59;182;72;69;10;5;4;4;2;0;2;1
2020-01-29 20:18:59;183;72;69;10;6;4;4;2;0;2;1
2020-01-29 20:19:58;183;72;69;10;6;4;4;2;0;2;1
2020-01-29 20:20:59;183;72;69;10;6;4;4;2;0;2;1
2020-01-29 20:21:59;183;72;69;10;6;4;4;2;0;2;1
2020-01-29 20:22:58;184;73;69;10;6;4;4;2;0;2;1
2020-01-29 20:23:59;184;73;69;10;6;4;4;2;0;2;1
2020-01-29 20:24:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:25:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:26:58;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:27:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:28:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:29:58;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:30:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:31:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:32:58;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:33:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:34:58;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:35:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:36:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:37:58;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:38:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:39:59;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:40:58;186;73;71;10;6;4;4;2;0;2;1
2020-01-29 20:41:59;187;73;72;10;6;4;4;2;0;2;1
2020-01-29 20:42:59;187;73;72;10;6;4;4;2;0;2;1
2020-01-29 20:43:58;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:44:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:45:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:46:58;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:47:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:48:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:49:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:50:58;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:51:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:52:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:53:58;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:54:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:55:59;188;74;72;10;6;4;4;2;0;2;1
2020-01-29 20:56:58;189;74;73;10;6;4;4;2;0;2;1
2020-01-29 20:57:59;189;74;73;10;6;4;4;2;0;2;1
2020-01-29 20:58:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 20:59:58;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:00:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:01:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:02:58;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:03:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:04:58;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:05:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:06:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:07:58;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:08:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:09:59;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:10:58;190;75;73;10;6;4;4;2;0;2;1
2020-01-29 21:11:59;190;76;72;10;6;4;4;2;0;2;1
2020-01-29 21:12:59;190;76;72;10;6;4;4;2;0;2;1
2020-01-29 21:13:58;190;76;72;10;6;4;4;2;0;2;1
2020-01-29 21:14:59;190;76;72;10;6;4;4;2;0;2;1
2020-01-29 21:15:59;190;76;72;10;6;4;4;2;0;2;1
2020-01-29 21:16:58;191;77;72;10;6;4;4;2;0;2;1
2020-01-29 21:17:59;191;77;72;10;6;4;4;2;0;2;1
2020-01-29 21:18:59;191;77;72;10;6;4;4;2;0;2;1
2020-01-29 21:19:58;191;77;72;10;6;4;4;2;0;2;1
2020-01-29 21:20:59;192;77;73;10;6;4;4;2;0;2;1
2020-01-29 21:21:59;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:22:59;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:23:58;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:24:59;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:25:59;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:26:58;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:27:59;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:28:59;193;77;74;10;6;4;4;2;0;2;1
2020-01-29 21:29:58;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:30:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:31:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:32:58;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:33:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:34:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:35:58;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:36:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:37:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:38:58;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:39:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:40:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:41:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:42:58;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:43:59;195;77;75;10;6;4;4;2;0;2;1
2020-01-29 21:44:59;196;78;75;10;6;4;4;2;0;2;1
2020-01-29 21:45:59;196;78;75;10;6;4;4;2;0;2;1
2020-01-29 21:46:59;196;78;75;10;6;4;4;2;0;2;1
2020-01-29 21:47:58;196;78;75;10;6;4;4;2;0;2;1
2020-01-29 21:48:59;197;78;76;10;6;4;4;2;0;2;1
2020-01-29 21:49:58;197;78;76;10;6;4;4;2;0;2;1
2020-01-29 21:50:59;197;78;76;10;6;4;4;2;0;2;1
2020-01-29 21:51:58;197;78;76;10;6;4;4;2;0;2;1
2020-01-29 21:52:59;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 21:53:59;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 21:54:58;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 21:55:59;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 21:56:59;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 21:57:58;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 21:58:59;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 21:59:59;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 22:00:58;198;78;77;10;6;4;4;2;0;2;1
2020-01-29 22:01:59;199;78;78;10;6;4;4;2;0;2;1
2020-01-29 22:02:59;200;79;78;10;6;4;4;2;0;2;1
2020-01-29 22:03:58;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:04:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:05:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:06:58;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:07:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:08:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:09:58;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:10:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:11:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:12:58;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:13:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:14:59;201;81;77;10;6;4;4;2;0;2;1
2020-01-29 22:15:59;202;82;77;10;6;4;4;2;0;2;1
2020-01-29 22:16:58;203;83;77;10;6;4;4;2;0;2;1
2020-01-29 22:17:59;203;83;77;10;6;4;4;2;0;2;1
2020-01-29 22:18:58;204;83;78;10;6;4;4;2;0;2;1
2020-01-29 22:19:59;204;83;78;10;6;4;4;2;0;2;1
2020-01-29 22:20:59;205;84;78;10;6;4;4;2;0;2;1
2020-01-29 22:21:59;205;84;78;10;6;4;4;2;0;2;1
2020-01-29 22:22:58;207;84;79;10;6;4;4;2;2;2;1
2020-01-29 22:23:59;207;84;79;10;6;4;4;2;2;2;1
2020-01-29 22:24:59;207;84;79;10;6;4;4;2;2;2;1
2020-01-29 22:25:58;207;84;79;10;6;4;4;2;2;2;1
2020-01-29 22:26:59;207;84;79;10;6;4;4;2;2;2;1
2020-01-29 22:27:59;207;84;79;10;6;4;4;2;2;2;1
2020-01-29 22:28:58;208;84;80;10;6;4;4;2;2;2;1
2020-01-29 22:29:59;208;84;80;10;6;4;4;2;2;2;1
2020-01-29 22:30:59;209;84;80;10;6;5;4;2;2;2;1
2020-01-29 22:31:58;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:32:59;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:33:59;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:34:58;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:35:59;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:36:59;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:37:58;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:38:59;210;84;81;10;6;5;4;2;2;2;1
2020-01-29 22:39:58;211;85;81;10;6;5;4;2;2;2;1
2020-01-29 22:40:59;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:41:59;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:42:59;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:43:58;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:44:59;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:45:59;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:46:58;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:47:59;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:48:59;212;85;82;10;6;5;4;2;2;2;1
2020-01-29 22:49:58;213;85;83;10;6;5;4;2;2;2;1
2020-01-29 22:50:59;213;85;83;10;6;5;4;2;2;2;1
2020-01-29 22:51:59;213;85;83;10;6;5;4;2;2;2;1
2020-01-29 22:52:58;213;85;83;10;6;5;4;2;2;2;1
2020-01-29 22:53:59;213;85;83;10;6;5;4;2;2;2;1
2020-01-29 22:54:59;213;85;83;10;6;5;4;2;2;2;1
2020-01-29 22:55:59;213;85;83;10;6;5;4;2;2;2;1
2020-01-29 22:56:59;214;85;84;10;6;5;4;2;2;2;1
2020-01-29 22:57:58;214;85;84;10;6;5;4;2;2;2;1
2020-01-29 22:58:59;214;85;84;10;6;5;4;2;2;2;1
2020-01-29 22:59:59;214;85;84;10;6;5;4;2;2;2;1
2020-01-29 23:00:58;215;85;85;10;6;5;4;2;2;2;1
2020-01-29 23:01:59;215;85;85;10;6;5;4;2;2;2;1
2020-01-29 23:02:59;215;85;85;10;6;5;4;2;2;2;1
2020-01-29 23:04:00;215;85;85;10;6;5;4;2;2;2;1
2020-01-29 23:04:58;215;85;85;10;6;5;4;2;2;2;1
2020-01-29 23:05:59;215;85;85;10;6;5;4;2;2;2;1
2020-01-29 23:06:59;216;85;86;10;6;5;4;2;2;2;1
2020-01-29 23:07:58;216;85;86;10;6;5;4;2;2;2;1
2020-01-29 23:08:59;216;85;86;10;6;5;4;2;2;2;1
2020-01-29 23:09:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:10:58;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:11:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:12:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:13:58;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:14:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:15:58;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:16:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:17:58;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:18:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:19:58;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:20:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:21:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:22:58;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:23:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:24:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:25:58;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:26:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:27:59;217;86;86;10;6;5;4;2;2;2;1
2020-01-29 23:28:58;218;88;85;10;6;5;4;2;2;2;1
2020-01-29 23:29:59;218;88;85;10;6;5;4;2;2;2;1
2020-01-29 23:30:59;218;88;85;10;6;5;4;2;2;2;1
2020-01-29 23:31:58;218;88;85;10;6;5;4;2;2;2;1
2020-01-29 23:32:59;218;88;85;10;6;5;4;2;2;2;1
2020-01-29 23:33:59;218;88;85;10;6;5;4;2;2;2;1
2020-01-29 23:34:58;218;88;85;10;6;5;4;2;2;2;1
2020-01-29 23:35:59;219;88;86;10;6;5;4;2;2;2;1
2020-01-29 23:36:58;219;88;86;10;6;5;4;2;2;2;1
2020-01-29 23:37:59;219;88;86;10;6;5;4;2;2;2;1
2020-01-29 23:38:59;219;88;86;10;6;5;4;2;2;2;1
2020-01-29 23:39:59;219;88;86;10;6;5;4;2;2;2;1
2020-01-29 23:40:58;219;88;86;10;6;5;4;2;2;2;1
2020-01-29 23:41:59;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:42:58;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:43:59;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:44:59;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:45:58;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:46:59;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:47:59;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:48:58;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:49:59;220;89;86;10;6;5;4;2;2;2;1
2020-01-29 23:50:59;221;91;85;10;6;5;4;2;2;2;1
2020-01-29 23:51:58;221;90;86;10;6;5;4;2;2;2;1
2020-01-29 23:52:59;221;90;86;10;6;5;4;2;2;2;1
2020-01-29 23:53:59;221;90;86;10;6;5;4;2;2;2;1
2020-01-29 23:54:58;221;90;86;10;6;5;4;2;2;2;1
2020-01-29 23:55:59;221;89;87;10;6;5;4;2;2;2;1
2020-01-29 23:56:59;221;90;86;10;6;5;4;2;2;2;1
2020-01-29 23:57:58;222;90;87;10;6;5;4;2;2;2;1
2020-01-29 23:58:59;222;91;86;10;6;5;4;2;2;2;1
2020-01-29 23:59:59;221;91;85;10;6;5;4;2;2;2;1
