datetime;total_votes;Jareth;Bf109H;navalny;mahinaci9;shamanka;Yo;megaslowpoke;Rumpelstilzchen;axxl;Есения
2020-09-09 20:12:00;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:12:58;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:13:59;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:14:59;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:15:58;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:16:59;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:17:59;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:18:58;228;59;61;23;19;15;8;5;5;6;0
2020-09-09 20:19:59;228;60;60;23;19;15;8;5;5;6;0
2020-09-09 20:20:58;229;60;60;23;19;15;9;5;5;6;0
2020-09-09 20:21:59;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:22:59;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:23:58;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:24:59;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:25:59;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:26:58;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:27:59;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:28:59;229;60;61;23;19;15;8;5;5;6;0
2020-09-09 20:29:58;230;61;61;23;19;15;8;5;5;6;0
2020-09-09 20:30:59;230;61;61;23;19;15;8;5;5;6;0
2020-09-09 20:31:59;231;62;61;23;19;15;8;5;5;6;0
2020-09-09 20:32:58;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:33:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:34:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:35:58;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:36:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:37:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:38:58;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:39:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:40:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:41:58;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:42:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:43:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:44:58;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:45:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:47:00;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:47:58;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:48:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:50:00;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:50:58;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:51:59;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:53:00;232;62;62;23;19;15;8;5;5;6;0
2020-09-09 20:53:58;233;62;63;23;19;15;8;5;5;6;0
2020-09-09 20:54:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 20:55:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 20:56:58;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 20:57:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 20:58:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 20:59:58;234;63;63;24;19;15;7;5;5;6;0
2020-09-09 21:00:59;234;63;63;24;19;15;7;5;5;6;0
2020-09-09 21:01:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:02:58;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:03:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:04:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:05:58;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:06:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:07:58;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:08:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:09:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:10:58;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:11:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:12:59;233;63;62;24;19;15;7;5;5;6;0
2020-09-09 21:13:58;234;64;62;24;19;15;7;5;5;6;0
2020-09-09 21:14:59;235;65;62;24;19;15;7;5;5;6;0
2020-09-09 21:15:58;236;65;63;24;19;15;7;5;5;6;0
2020-09-09 21:16:59;236;65;63;24;19;15;7;5;5;6;0
2020-09-09 21:17:59;236;65;63;25;19;15;7;5;5;5;0
2020-09-09 21:18:58;236;65;63;25;19;15;7;5;5;5;0
2020-09-09 21:19:59;236;65;63;25;19;15;7;5;5;5;0
2020-09-09 21:20:58;236;65;63;25;19;15;7;5;5;5;0
2020-09-09 21:21:59;237;66;63;25;19;15;7;5;5;5;0
2020-09-09 21:22:59;237;66;63;25;19;15;7;5;5;5;0
2020-09-09 21:23:58;236;66;62;25;19;15;7;5;5;5;0
2020-09-09 21:24:59;237;66;63;25;19;15;7;5;5;5;0
2020-09-09 21:25:59;237;66;63;25;19;15;7;5;5;5;0
2020-09-09 21:26:58;237;66;63;25;19;15;7;5;5;5;0
2020-09-09 21:27:59;239;68;63;25;19;15;7;5;5;5;0
2020-09-09 21:28:58;241;69;64;25;19;15;7;5;5;5;0
2020-09-09 21:29:59;242;69;65;25;19;15;7;5;5;5;0
2020-09-09 21:30:59;242;69;65;25;19;15;7;5;5;5;0
2020-09-09 21:31:59;243;70;65;25;19;15;7;5;5;5;0
2020-09-09 21:32:58;243;70;65;25;19;15;7;5;5;5;0
2020-09-09 21:33:59;243;70;65;25;19;15;7;5;5;5;0
2020-09-09 21:34:59;244;71;65;25;19;15;7;5;5;5;0
2020-09-09 21:35:58;244;71;65;25;19;15;7;5;5;5;0
2020-09-09 21:36:59;245;71;65;26;19;15;7;5;5;5;0
2020-09-09 21:37:59;245;71;65;26;19;15;7;5;5;5;0
2020-09-09 21:38:58;245;71;65;26;19;15;7;5;5;5;0
2020-09-09 21:39:59;245;71;65;26;19;15;7;5;5;5;0
2020-09-09 21:40:59;245;71;65;26;19;15;7;5;5;5;0
2020-09-09 21:41:58;245;71;65;26;19;15;7;5;5;5;0
2020-09-09 21:42:59;245;71;65;26;19;15;7;5;5;5;0
2020-09-09 21:43:59;246;72;65;26;19;15;7;5;5;5;0
2020-09-09 21:44:58;246;72;65;26;19;15;7;5;5;5;0
2020-09-09 21:45:59;246;72;65;26;19;15;7;5;5;5;0
2020-09-09 21:46:59;248;73;65;27;19;15;7;5;5;5;0
2020-09-09 21:48:00;248;73;65;27;19;15;7;5;5;5;0
2020-09-09 21:48:58;248;73;65;27;19;15;7;5;5;5;0
2020-09-09 21:49:59;248;72;66;27;19;15;7;5;5;5;0
2020-09-09 21:50:58;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:51:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:52:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:53:58;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:54:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:55:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:56:58;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:57:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:58:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 21:59:58;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 22:00:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 22:01:59;249;73;66;27;19;15;7;5;5;5;0
2020-09-09 22:02:58;250;74;66;27;19;15;7;5;5;5;0
2020-09-09 22:03:59;250;74;66;27;19;15;7;5;5;5;0
2020-09-09 22:04:59;250;75;66;26;19;15;7;5;5;5;0
2020-09-09 22:05:58;250;75;66;26;19;15;7;5;5;5;0
2020-09-09 22:06:59;250;75;66;26;19;15;7;5;5;5;0
2020-09-09 22:08:00;250;75;66;26;19;15;7;5;5;5;0
2020-09-09 22:08:58;250;75;66;26;19;15;7;5;5;5;0
2020-09-09 22:09:59;250;75;66;26;19;15;7;5;5;5;0
2020-09-09 22:10:59;251;75;66;26;19;15;7;5;5;5;0
2020-09-09 22:11:58;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:12:59;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:13:58;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:14:59;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:15:59;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:16:58;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:17:59;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:18:59;251;76;65;26;19;15;7;5;5;5;0
2020-09-09 22:19:58;251;77;64;26;19;15;7;5;5;5;0
2020-09-09 22:20:59;251;77;64;26;19;15;7;5;5;5;0
2020-09-09 22:21:59;251;77;64;26;19;15;7;5;5;5;0
2020-09-09 22:22:58;251;77;64;26;19;15;7;5;5;5;0
2020-09-09 22:23:59;251;77;64;26;19;15;7;5;5;5;0
2020-09-09 22:25:00;251;77;64;26;19;15;7;5;5;5;0
2020-09-09 22:25:58;252;77;64;26;19;16;7;5;5;5;0
2020-09-09 22:26:59;252;77;64;26;19;16;7;5;5;5;0
2020-09-09 22:27:58;253;77;64;26;19;16;7;6;5;5;0
2020-09-09 22:28:59;253;77;64;26;19;16;7;6;5;5;0
2020-09-09 22:29:59;253;77;64;26;19;16;7;6;5;5;0
2020-09-09 22:30:58;254;78;64;26;19;16;7;6;5;5;0
2020-09-09 22:31:59;254;78;64;26;19;16;7;6;5;5;0
2020-09-09 22:32:59;254;78;64;26;19;16;7;6;5;5;0
2020-09-09 22:33:59;255;78;65;26;19;16;7;6;5;5;0
2020-09-09 22:34:58;255;78;65;26;19;16;7;6;5;5;0
2020-09-09 22:35:59;255;78;65;26;19;16;7;6;5;5;0
2020-09-09 22:36:59;255;78;65;26;19;16;7;6;5;5;0
2020-09-09 22:37:58;255;78;65;26;19;16;7;6;5;5;0
2020-09-09 22:38:59;256;78;65;27;19;16;7;6;5;5;0
2020-09-09 22:39:59;257;78;65;28;19;16;7;6;5;5;0
2020-09-09 22:40:58;257;78;65;28;19;16;7;6;5;5;0
2020-09-09 22:41:59;257;78;65;28;19;16;7;6;5;5;0
2020-09-09 22:42:59;257;78;65;28;19;16;7;6;5;5;0
2020-09-09 22:43:58;257;78;65;28;19;16;7;6;5;5;0
2020-09-09 22:44:59;257;78;65;28;19;16;7;6;5;5;0
2020-09-09 22:45:59;257;78;65;28;19;16;7;6;5;5;0
2020-09-09 22:46:58;258;79;65;28;19;16;7;6;5;5;0
2020-09-09 22:47:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:48:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:49:58;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:50:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:51:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:52:58;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:53:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:54:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:55:58;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:56:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:57:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:58:58;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 22:59:59;258;80;64;28;19;16;7;6;5;5;0
2020-09-09 23:00:59;259;80;64;29;19;16;7;6;5;5;0
2020-09-09 23:01:58;259;80;64;29;19;16;7;6;5;5;0
2020-09-09 23:02:59;259;80;64;29;19;16;7;6;5;5;0
2020-09-09 23:03:58;259;80;64;29;19;16;7;6;5;5;0
2020-09-09 23:04:59;259;80;64;29;19;16;7;6;5;5;0
2020-09-09 23:05:59;259;80;64;29;19;16;7;6;5;5;0
2020-09-09 23:06:58;259;80;64;29;19;16;7;6;5;5;0
2020-09-09 23:07:59;260;80;65;29;19;16;7;6;5;5;0
2020-09-09 23:08:59;261;81;65;29;19;16;7;6;5;5;0
2020-09-09 23:09:58;261;81;65;29;19;16;7;6;5;5;0
2020-09-09 23:10:59;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:11:59;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:12:58;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:13:59;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:14:58;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:15:59;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:16:59;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:17:58;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:18:59;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:19:59;262;81;65;29;19;17;7;6;5;5;0
2020-09-09 23:20:58;263;81;65;29;20;17;7;6;5;5;0
2020-09-09 23:21:59;264;81;65;29;20;17;7;6;5;5;0
2020-09-09 23:22:58;264;81;65;29;20;17;7;6;5;5;0
2020-09-09 23:23:59;266;82;66;29;20;17;7;6;5;5;0
2020-09-09 23:24:58;266;82;66;29;20;17;7;6;5;5;0
2020-09-09 23:25:59;266;82;66;29;20;17;7;6;5;5;0
2020-09-09 23:26:59;266;82;66;29;20;17;7;6;5;5;0
2020-09-09 23:27:58;266;81;67;29;20;17;7;6;5;5;0
2020-09-09 23:28:59;266;81;67;29;20;17;7;6;5;5;0
2020-09-09 23:29:59;267;82;67;29;20;17;7;6;5;5;0
2020-09-09 23:30:58;267;82;67;29;21;17;7;6;5;5;0
2020-09-09 23:31:59;267;82;67;29;21;17;7;6;5;5;0
2020-09-09 23:32:59;267;82;67;29;21;17;7;6;5;5;0
2020-09-09 23:33:58;267;82;67;29;21;17;7;6;5;5;0
2020-09-09 23:34:59;267;82;67;29;21;17;7;6;5;5;0
2020-09-09 23:35:59;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:36:58;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:37:59;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:38:59;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:39:58;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:40:59;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:41:59;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:42:58;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:43:59;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:44:58;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:45:59;270;83;68;29;21;17;7;6;5;5;2
2020-09-09 23:46:59;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:47:58;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:48:59;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:49:59;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:50:58;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:51:59;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:52:58;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:53:59;268;83;66;29;21;17;7;6;5;5;2
2020-09-09 23:54:59;269;84;66;29;21;17;7;6;5;5;2
2020-09-09 23:55:58;270;84;66;29;22;17;7;6;5;5;2
2020-09-09 23:56:59;270;84;66;29;22;17;7;6;5;5;2
2020-09-09 23:57:58;270;84;66;29;22;17;7;6;5;5;2
2020-09-09 23:58:59;270;84;66;29;22;17;7;6;5;5;2
2020-09-09 23:59:59;270;84;66;29;22;17;7;6;5;5;2
