datetime;total_votes;Terkin;Bf109H;Mutafakaz;pupsique;Zippymax;Autumn;DSP_2010;xeitolich;praktik;Есения
2019-01-09 06:38:59;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:39:59;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:40:59;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:41:59;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:42:59;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:43:58;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:44:59;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:45:59;79;46;4;9;2;3;4;0;0;1;0
2019-01-09 06:46:58;80;46;4;9;3;3;4;0;0;0;0
2019-01-09 06:47:59;80;46;4;9;3;3;4;0;0;0;0
2019-01-09 06:48:58;80;46;4;9;3;3;4;0;0;0;0
2019-01-09 06:49:59;80;46;4;9;3;3;4;0;0;0;0
2019-01-09 06:50:59;80;46;4;9;3;3;4;0;0;0;0
2019-01-09 06:51:58;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:52:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:53:58;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:54:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:55:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:56:58;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:57:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:58:58;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 06:59:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 07:00:58;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 07:01:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 07:02:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 07:03:58;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 07:04:59;81;46;4;9;4;3;4;0;0;0;0
2019-01-09 07:05:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:06:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:07:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:08:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:09:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:10:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:11:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:12:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:13:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:14:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:15:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:16:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:17:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:18:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:19:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:20:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:21:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:22:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:23:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:24:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:25:59;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:26:58;83;46;4;9;4;3;4;2;0;1;0
2019-01-09 07:27:59;84;47;4;9;4;3;4;2;0;1;0
2019-01-09 07:28:59;85;47;4;9;5;3;4;2;0;1;0
2019-01-09 07:29:58;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:30:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:31:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:32:58;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:33:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:34:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:35:58;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:36:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:37:58;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:38:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:39:58;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:40:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:41:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:42:58;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:43:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:44:59;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:45:58;86;47;4;9;5;3;4;2;0;2;0
2019-01-09 07:46:59;87;48;4;9;5;3;4;2;0;2;0
2019-01-09 07:47:59;87;48;4;9;5;3;4;2;0;2;0
2019-01-09 07:48:58;87;48;4;9;5;3;4;2;0;2;0
2019-01-09 07:49:59;87;48;4;9;5;3;4;2;0;2;0
2019-01-09 07:50:58;87;48;4;9;5;3;4;2;0;2;0
2019-01-09 07:51:59;87;48;4;9;5;3;4;2;0;2;0
2019-01-09 07:52:58;87;48;4;9;5;3;4;2;0;2;0
2019-01-09 07:53:59;88;48;4;10;5;3;4;2;0;2;0
2019-01-09 07:54:59;88;48;4;10;5;3;4;2;0;2;0
2019-01-09 07:55:58;88;48;4;10;5;3;4;2;0;2;0
2019-01-09 07:56:59;89;49;4;10;5;3;4;2;0;2;0
2019-01-09 07:57:58;89;49;4;10;5;3;4;2;0;2;0
2019-01-09 07:58:59;90;50;4;10;5;3;4;2;0;2;0
2019-01-09 07:59:58;90;50;4;10;5;3;4;2;0;2;0
2019-01-09 08:00:59;90;50;4;10;5;3;4;2;0;2;0
2019-01-09 08:01:59;90;50;4;10;5;3;4;2;0;2;0
2019-01-09 08:02:58;90;50;4;10;5;3;4;2;0;2;0
2019-01-09 08:03:59;90;50;4;10;5;3;4;2;0;2;0
2019-01-09 08:04:59;90;50;4;10;5;3;4;2;0;2;0
2019-01-09 08:05:58;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:06:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:07:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:08:58;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:09:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:10:58;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:11:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:12:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:13:58;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:14:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:15:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:16:58;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:17:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:18:58;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:19:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:20:59;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:21:58;91;51;4;10;5;3;4;2;0;2;0
2019-01-09 08:22:59;93;52;4;10;6;3;4;2;0;2;0
2019-01-09 08:23:59;94;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:24:58;94;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:25:59;94;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:26:59;94;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:27:58;94;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:28:59;94;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:29:59;95;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:30:58;95;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:31:59;95;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:32:58;95;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:33:59;95;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:34:59;95;53;4;10;6;3;4;2;0;2;0
2019-01-09 08:35:58;96;54;4;10;6;3;4;2;0;2;0
2019-01-09 08:36:59;97;54;4;10;7;3;4;2;0;2;0
2019-01-09 08:37:58;98;54;4;10;8;3;4;2;0;2;0
2019-01-09 08:38:59;99;54;4;10;9;3;4;2;0;2;0
2019-01-09 08:39:59;99;54;4;10;9;3;4;2;0;2;0
2019-01-09 08:40:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:41:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:42:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:43:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:44:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:45:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:46:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:47:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:48:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:49:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:50:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:52:00;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:52:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:53:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:54:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:55:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:56:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:57:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:58:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 08:59:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:01:00;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:01:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:02:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:03:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:04:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:05:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:06:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:07:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:08:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:09:58;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:10:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:11:59;101;55;5;10;9;3;4;2;0;2;0
2019-01-09 09:12:58;102;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:13:59;102;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:14:59;102;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:15:58;102;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:16:59;103;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:17:58;103;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:18:59;103;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:19:59;103;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:20:58;103;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:21:59;103;55;6;10;9;3;4;2;0;2;0
2019-01-09 09:22:58;104;56;6;10;9;3;4;2;0;2;0
2019-01-09 09:23:59;104;56;6;10;9;3;4;2;0;2;0
2019-01-09 09:24:59;104;56;6;10;9;3;4;2;0;2;0
2019-01-09 09:25:58;106;57;6;11;9;3;4;2;0;2;0
2019-01-09 09:26:59;106;57;6;11;9;3;4;2;0;2;0
2019-01-09 09:27:59;106;57;6;11;9;3;4;2;0;2;0
2019-01-09 09:28:58;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:29:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:30:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:31:58;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:32:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:33:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:34:58;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:35:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:36:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:37:58;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:38:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:39:58;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:40:59;107;57;6;11;9;3;4;2;0;2;1
2019-01-09 09:41:59;108;58;6;11;9;3;4;2;0;2;1
2019-01-09 09:42:58;108;58;6;11;9;3;4;2;0;2;1
2019-01-09 09:43:59;108;58;6;11;9;3;4;2;0;2;1
2019-01-09 09:44:58;108;58;6;11;9;3;4;2;0;2;1
2019-01-09 09:45:59;109;59;6;11;9;3;4;2;0;2;1
2019-01-09 09:46:59;109;59;6;11;9;3;4;2;0;2;1
2019-01-09 09:47:58;109;59;6;11;9;3;4;2;0;2;1
2019-01-09 09:48:59;109;59;6;11;9;3;4;2;0;2;1
2019-01-09 09:49:59;109;59;6;11;9;3;4;2;0;2;1
2019-01-09 09:50:58;109;59;6;11;9;3;4;2;0;2;1
2019-01-09 09:51:59;109;59;6;11;9;3;4;2;0;2;1
2019-01-09 09:52:59;110;60;6;11;9;3;4;2;0;2;1
2019-01-09 09:53:58;110;60;6;11;9;3;4;2;0;2;1
2019-01-09 09:54:59;111;61;6;11;9;3;4;2;0;2;1
2019-01-09 09:55:59;111;61;6;11;9;3;4;2;0;2;1
2019-01-09 09:56:58;111;61;6;11;9;3;4;2;0;2;1
2019-01-09 09:57:59;113;62;6;11;9;3;4;2;0;2;0
2019-01-09 09:58:58;113;62;6;11;9;3;4;2;0;2;0
2019-01-09 09:59:59;113;62;6;11;9;3;4;2;0;2;0
2019-01-09 10:00:59;114;63;6;11;9;3;4;2;0;2;0
2019-01-09 10:01:58;115;64;6;11;9;3;4;2;0;2;0
2019-01-09 10:02:59;117;66;6;11;9;3;4;2;0;2;0
2019-01-09 10:03:58;117;66;6;11;9;3;4;2;0;2;0
2019-01-09 10:04:59;117;66;6;11;9;3;4;2;0;2;0
2019-01-09 10:05:59;117;66;6;11;9;3;4;2;1;2;0
2019-01-09 10:06:58;118;66;6;12;9;3;4;2;1;2;0
2019-01-09 10:07:59;119;66;6;12;9;3;4;2;2;2;0
2019-01-09 10:08:59;119;66;6;12;9;3;4;2;2;2;0
2019-01-09 10:09:58;119;66;6;12;9;3;4;2;2;2;0
2019-01-09 10:10:59;119;66;6;12;9;3;4;2;2;2;0
2019-01-09 10:11:59;119;66;6;12;9;3;4;2;2;2;0
2019-01-09 10:12:58;119;66;6;12;9;3;4;2;2;2;0
2019-01-09 10:13:59;120;67;6;12;9;3;4;2;2;2;0
2019-01-09 10:14:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:15:58;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:16:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:17:58;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:18:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:19:58;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:20:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:21:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:22:58;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:23:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:24:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:25:58;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:26:59;122;69;6;12;9;3;4;2;2;2;0
2019-01-09 10:27:59;123;70;6;12;9;3;4;2;2;2;0
2019-01-09 10:28:58;125;71;6;13;9;3;4;2;2;2;0
2019-01-09 10:29:59;125;71;6;13;9;3;4;2;2;2;0
2019-01-09 10:30:58;125;71;6;13;9;3;4;2;2;2;0
2019-01-09 10:31:59;125;71;6;13;9;3;4;2;2;2;0
2019-01-09 10:32:59;126;72;6;13;9;3;4;2;2;2;0
2019-01-09 10:33:58;126;72;6;13;9;3;4;2;2;2;0
2019-01-09 10:34:59;126;72;6;13;9;3;4;2;2;2;0
2019-01-09 10:35:59;127;73;6;13;9;3;4;2;2;2;0
2019-01-09 10:36:58;127;73;6;13;9;3;4;2;2;2;0
2019-01-09 10:37:59;127;73;6;13;9;3;4;2;2;2;0
2019-01-09 10:38:58;127;73;6;13;9;3;4;2;2;2;0
2019-01-09 10:39:59;127;73;6;13;9;3;4;2;2;2;0
