datetime;total_votes;Bf109H;Duran;Rumpelstilzchen;KOCTOPE3;vjik;Есения;dma4004;EMAILWARENFABRIK;Ejik;kiLstrom
2021-03-31 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2021-03-31 00:01:58;0;0;0;0;0;0;0;0;0;0;0
2021-03-31 00:02:59;0;1;0;0;0;0;0;0;0;0;0
2021-03-31 00:03:59;0;1;0;0;0;0;0;0;0;0;0
2021-03-31 00:04:58;0;1;0;0;0;0;0;0;0;0;0
2021-03-31 00:05:59;0;1;0;0;0;0;0;0;0;0;0
2021-03-31 00:06:59;0;1;0;0;0;0;0;0;0;0;0
2021-03-31 00:07:58;0;1;0;0;0;0;0;0;0;0;0
2021-03-31 00:08:59;0;1;0;0;0;0;0;0;0;0;0
2021-03-31 00:09:59;2;2;0;0;0;0;0;0;0;0;0
2021-03-31 00:10:59;2;2;0;0;0;0;0;0;0;0;0
2021-03-31 00:11:58;2;2;0;0;0;0;0;0;0;0;0
2021-03-31 00:12:59;3;2;0;1;0;0;0;0;0;0;0
2021-03-31 00:13:59;5;2;0;2;0;0;0;0;0;0;0
2021-03-31 00:15:00;5;2;0;2;0;0;0;0;0;0;0
2021-03-31 00:15:58;5;2;0;2;0;0;0;0;0;0;0
2021-03-31 00:16:59;5;2;0;2;0;0;0;0;0;0;0
2021-03-31 00:17:58;5;2;0;2;0;0;0;0;0;0;0
2021-03-31 00:18:59;7;3;0;2;0;0;0;0;0;0;0
2021-03-31 00:19:59;7;3;0;2;0;0;0;0;0;0;0
2021-03-31 00:20:58;7;3;0;2;0;0;0;0;0;0;0
2021-03-31 00:21:59;7;3;0;2;0;0;0;0;0;0;0
2021-03-31 00:22:59;8;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:23:58;8;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:24:59;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:25:59;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:26:58;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:27:59;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:28:58;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:29:59;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:30:59;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:31:58;9;3;1;2;0;0;0;0;0;0;0
2021-03-31 00:32:59;10;3;1;3;0;0;0;0;0;0;0
2021-03-31 00:33:59;11;3;1;3;0;1;0;0;0;0;0
2021-03-31 00:34:58;11;3;1;3;0;1;0;0;0;0;0
2021-03-31 00:35:59;11;3;1;3;0;1;0;0;0;0;0
2021-03-31 00:36:58;11;3;1;3;0;1;0;0;0;0;0
2021-03-31 00:37:59;11;3;1;3;0;1;0;0;0;0;0
2021-03-31 00:38:59;11;3;1;3;0;1;0;0;0;0;0
2021-03-31 00:39:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:40:58;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:41:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:42:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:43:58;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:44:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:45:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:46:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:47:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:48:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:49:58;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:50:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:51:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:52:58;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:53:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:54:59;13;4;1;3;0;1;0;0;0;0;0
2021-03-31 00:55:59;14;4;1;3;0;2;0;0;0;0;0
2021-03-31 00:56:58;14;4;1;3;0;2;0;0;0;0;0
2021-03-31 00:57:59;14;4;1;3;0;2;0;0;0;0;0
2021-03-31 00:58:59;14;4;1;3;0;2;0;0;0;0;0
2021-03-31 00:59:58;14;4;1;3;0;2;0;0;0;0;0
2021-03-31 01:00:59;15;4;1;3;0;2;0;0;0;0;0
2021-03-31 01:01:59;15;4;1;3;0;2;0;0;0;0;0
2021-03-31 01:02:58;15;4;1;3;0;2;0;0;0;0;0
2021-03-31 01:03:59;15;4;1;3;0;2;0;0;0;0;0
2021-03-31 01:04:59;15;4;1;3;0;2;0;0;0;0;0
2021-03-31 01:05:59;15;4;1;3;0;2;0;0;0;0;0
2021-03-31 01:06:58;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:07:59;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:08:59;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:10:00;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:10:58;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:11:59;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:13:00;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:13:58;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:14:59;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:15:58;16;5;1;3;0;2;0;0;0;0;0
2021-03-31 01:16:59;17;5;1;3;0;3;0;0;0;0;0
2021-03-31 01:17:59;18;5;1;3;0;3;0;0;0;0;0
2021-03-31 01:18:58;18;5;1;3;0;3;0;0;0;0;0
2021-03-31 01:19:59;18;5;1;3;0;3;0;0;0;0;0
2021-03-31 01:20:59;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:22:00;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:22:58;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:23:59;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:24:58;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:25:59;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:26:59;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:27:58;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:28:59;19;6;1;3;0;3;0;0;0;0;0
2021-03-31 01:29:59;20;6;1;4;0;3;0;0;0;0;0
2021-03-31 01:30:59;20;6;1;4;0;3;0;0;0;0;0
2021-03-31 01:31:58;21;6;1;4;0;3;0;0;0;0;0
2021-03-31 01:32:59;21;6;1;4;0;3;0;0;0;0;0
2021-03-31 01:33:59;21;6;1;4;0;3;0;0;0;0;0
2021-03-31 01:34:58;21;6;1;4;0;3;0;0;0;0;0
2021-03-31 01:35:59;21;6;1;4;0;3;0;0;0;0;0
2021-03-31 01:36:59;22;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:37:58;22;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:38:59;22;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:39:58;22;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:40:59;22;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:41:59;22;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:42:58;22;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:43:59;23;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:44:59;23;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:45:59;23;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:46:58;23;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:47:59;23;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:48:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:49:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:50:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:52:00;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:52:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:53:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:54:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:55:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:56:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:58:00;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:58:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 01:59:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:00:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:01:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:02:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:03:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:04:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:05:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:06:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:07:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:08:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:09:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:10:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:11:59;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:12:58;24;6;1;4;0;4;0;0;0;0;0
2021-03-31 02:13:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:14:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:15:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:16:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:17:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:18:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:19:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:20:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:21:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:22:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:23:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:24:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:25:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:26:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:27:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:28:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:29:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:30:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:31:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:32:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:33:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:34:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:35:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:36:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:37:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:38:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:39:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:40:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:41:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:42:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:43:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:44:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:45:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:46:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:47:58;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:48:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:49:59;25;6;1;5;0;4;0;0;0;0;0
2021-03-31 02:50:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:51:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:52:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:53:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:54:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:55:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:56:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:57:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:58:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 02:59:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:00:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:01:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:02:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:03:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:04:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:05:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:06:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:07:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:08:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:09:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:10:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:11:59;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:12:58;26;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:13:59;27;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:14:59;27;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:15:59;27;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:16:58;27;7;1;5;0;4;0;0;0;0;0
2021-03-31 03:17:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:18:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:19:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:20:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:21:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:22:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:23:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:24:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:25:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:26:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:27:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:28:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:29:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:30:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:31:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:32:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:33:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:34:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:35:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:36:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:37:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:38:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:39:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:40:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:41:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:42:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:43:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:44:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:45:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:46:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:47:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:48:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:49:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:50:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:52:00;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:52:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:53:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:54:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:55:59;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:56:58;27;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:57:59;28;7;1;5;0;5;0;0;0;0;0
2021-03-31 03:58:59;28;7;1;5;0;5;0;0;0;0;0
2021-03-31 04:00:00;28;7;1;5;0;5;0;0;0;0;0
2021-03-31 04:00:58;28;7;1;5;0;5;0;0;0;0;0
2021-03-31 04:01:59;28;7;1;5;0;5;0;0;0;0;0
2021-03-31 04:02:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:03:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:04:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:05:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:06:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:07:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:08:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:09:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:11:00;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:11:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:12:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:13:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:14:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:15:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:16:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:17:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:18:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:19:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:20:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:21:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:22:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:23:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:24:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:25:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:26:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:27:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:28:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:29:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:30:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:31:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:32:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:33:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:34:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:35:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:36:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:37:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:38:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:39:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:40:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:41:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:42:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:43:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:44:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:45:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:46:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:47:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:48:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:49:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:50:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:51:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:52:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:53:58;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:54:59;28;7;1;5;0;4;0;0;0;0;0
2021-03-31 04:56:00;29;7;2;5;0;4;0;0;0;0;0
2021-03-31 04:56:58;29;7;2;5;0;4;0;0;0;0;0
2021-03-31 04:57:59;29;7;2;5;0;4;0;0;0;0;0
2021-03-31 04:58:58;29;7;2;5;0;4;0;0;0;0;0
2021-03-31 04:59:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:00:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:01:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:02:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:03:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:04:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:06:00;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:06:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:07:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:08:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:09:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:10:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:11:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:12:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:13:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:14:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:15:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:16:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:17:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:18:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:19:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:20:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:21:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:22:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:23:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:24:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:25:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:26:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:27:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:28:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:29:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:30:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:31:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:32:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:33:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:34:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:35:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:36:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:37:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:38:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:39:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:40:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:41:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:42:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:43:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:44:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:46:00;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:46:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:47:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:48:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:49:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:50:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:51:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:52:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:53:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:54:58;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:55:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:56:59;30;7;2;5;0;4;0;1;0;0;0
2021-03-31 05:57:58;31;7;2;6;0;4;0;1;0;0;0
2021-03-31 05:58:59;31;7;2;6;0;4;0;1;0;0;0
2021-03-31 06:00:00;31;7;2;6;0;4;0;1;0;0;0
2021-03-31 06:00:58;31;7;2;6;0;4;0;1;0;0;0
2021-03-31 06:01:59;31;7;2;6;0;4;0;1;0;0;0
2021-03-31 06:02:59;32;8;2;6;0;4;0;1;0;0;0
2021-03-31 06:03:58;32;8;2;6;0;4;0;1;0;0;0
2021-03-31 06:04:59;32;8;2;6;0;4;0;1;0;0;0
2021-03-31 06:06:00;32;8;2;6;0;4;0;1;0;0;0
2021-03-31 06:06:58;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:07:59;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:08:59;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:09:58;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:10:59;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:12:00;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:12:58;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:13:59;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:15:00;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:15:58;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:16:59;33;9;2;6;0;4;0;1;0;0;0
2021-03-31 06:17:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:18:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:19:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:20:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:21:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:22:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:23:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:24:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:25:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:26:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:27:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:28:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:29:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:30:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:31:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:32:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:34:00;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:34:58;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:35:59;34;9;2;7;0;4;0;1;0;0;0
2021-03-31 06:36:58;34;9;2;7;0;4;0;1;0;0;0
