datetime;total_votes;SuokSuok;cofee;Der_Sturmer;brammator;asap;DrumBox;Z-L-O;rockamark;voklo;kotophalk
2019-09-11 19:44:59;156;57;25;17;10;6;6;4;3;3;3
2019-09-11 19:45:59;157;58;25;17;10;6;6;4;3;3;3
2019-09-11 19:46:59;157;58;25;17;10;6;6;4;3;3;3
2019-09-11 19:47:58;157;58;25;17;10;6;6;4;3;3;3
2019-09-11 19:48:59;157;58;25;17;10;6;6;4;3;3;3
2019-09-11 19:49:59;157;58;25;17;10;6;6;4;3;3;3
2019-09-11 19:50:58;158;58;26;17;10;6;6;4;3;3;3
2019-09-11 19:51:59;159;58;26;17;10;6;6;4;3;3;3
2019-09-11 19:52:59;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 19:53:59;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 19:54:58;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 19:55:59;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 19:56:59;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 19:57:59;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 19:58:58;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 19:59:59;160;58;26;17;10;6;6;4;4;3;3
2019-09-11 20:00:59;161;58;27;17;10;6;6;4;4;3;3
2019-09-11 20:01:58;162;59;27;17;10;6;6;4;4;3;3
2019-09-11 20:02:59;162;59;27;17;10;6;6;4;4;3;3
2019-09-11 20:03:59;162;59;27;17;10;6;6;4;4;3;3
2019-09-11 20:04:58;162;59;27;17;10;6;6;4;4;3;3
2019-09-11 20:05:59;163;59;28;17;10;6;6;4;4;3;3
2019-09-11 20:06:59;163;59;28;17;10;6;6;4;4;3;3
2019-09-11 20:07:59;163;59;28;17;10;6;6;4;4;3;3
2019-09-11 20:08:58;163;59;28;17;10;6;6;4;4;3;3
