datetime;total_votes;shamanka;Zippymax;slavik831;quick_justice;navalny;jovan;LumberJack;Volodya_FM;megaslowpoke;yogrin
2020-06-24 00:00:59;2;0;0;0;2;0;0;0;0;0;0
2020-06-24 00:01:59;3;0;0;0;2;0;0;0;0;0;0
2020-06-24 00:02:58;3;0;0;0;2;0;0;0;0;0;0
2020-06-24 00:03:59;4;0;0;0;2;0;0;0;0;0;0
2020-06-24 00:04:58;4;0;0;0;2;0;0;0;0;0;0
2020-06-24 00:05:59;5;0;0;0;2;0;0;0;0;0;0
2020-06-24 00:06:58;7;0;0;0;2;0;0;0;0;0;0
2020-06-24 00:07:59;8;0;0;0;3;0;0;0;0;0;0
2020-06-24 00:08:59;10;0;0;0;3;0;0;1;0;0;1
2020-06-24 00:09:58;11;1;0;0;3;0;0;1;0;0;1
2020-06-24 00:11:00;11;1;0;0;3;0;0;1;0;0;1
2020-06-24 00:11:58;11;1;0;0;3;0;0;1;0;0;1
2020-06-24 00:12:59;11;1;0;0;3;0;0;1;0;0;1
2020-06-24 00:13:59;13;2;0;0;3;0;0;2;0;0;1
2020-06-24 00:14:58;14;2;1;0;3;0;0;2;0;0;1
2020-06-24 00:15:59;14;2;1;0;3;0;0;2;0;0;1
2020-06-24 00:16:59;14;2;1;0;3;0;0;2;0;0;1
2020-06-24 00:17:58;14;2;1;0;3;0;0;2;0;0;1
2020-06-24 00:18:59;14;2;1;0;3;0;0;2;0;0;1
2020-06-24 00:19:58;15;2;1;0;3;0;0;3;0;0;1
2020-06-24 00:20:59;16;3;1;0;3;0;0;3;0;0;1
2020-06-24 00:21:59;16;3;1;0;3;0;0;3;0;0;1
2020-06-24 00:22:58;18;3;1;0;5;0;0;3;0;0;1
2020-06-24 00:23:59;18;3;1;0;5;0;0;3;0;0;1
2020-06-24 00:24:59;21;3;1;0;6;1;0;4;0;0;1
2020-06-24 00:25:58;23;3;1;0;6;2;0;5;0;0;1
2020-06-24 00:26:59;23;3;1;0;5;2;0;5;0;0;1
2020-06-24 00:27:59;23;3;1;0;5;2;0;5;0;0;1
2020-06-24 00:28:58;24;3;1;0;6;2;0;5;0;0;1
2020-06-24 00:29:59;24;3;1;0;6;2;0;5;0;0;1
2020-06-24 00:30:59;26;3;1;0;6;2;0;5;0;1;2
2020-06-24 00:31:59;26;3;1;0;6;2;0;5;0;1;2
2020-06-24 00:32:59;27;3;2;0;6;2;0;5;0;0;2
2020-06-24 00:33:58;28;3;2;0;6;2;0;5;0;1;2
2020-06-24 00:34:59;28;3;2;0;6;2;0;5;0;1;2
2020-06-24 00:35:59;28;3;2;0;6;2;0;5;0;1;2
2020-06-24 00:36:59;30;3;3;0;6;2;0;6;0;1;2
2020-06-24 00:37:58;31;3;3;0;7;2;0;6;0;1;2
2020-06-24 00:38:59;31;3;3;0;7;2;0;6;0;1;2
2020-06-24 00:39:58;32;3;3;0;8;2;0;6;0;1;2
2020-06-24 00:40:59;33;3;3;0;8;2;0;6;0;1;2
2020-06-24 00:41:59;35;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:42:58;36;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:43:59;36;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:44:58;36;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:45:59;36;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:46:58;36;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:47:59;36;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:48:59;36;4;3;0;8;2;0;6;0;1;2
2020-06-24 00:49:58;37;4;3;0;9;2;0;6;0;1;2
2020-06-24 00:50:59;38;4;3;0;10;2;0;6;0;1;2
2020-06-24 00:51:58;39;4;3;0;10;3;0;6;0;1;2
2020-06-24 00:52:59;39;4;3;0;10;3;0;6;0;1;2
2020-06-24 00:53:59;39;4;3;0;10;3;0;6;0;1;2
2020-06-24 00:54:58;40;5;3;0;10;3;0;6;0;1;2
2020-06-24 00:55:59;41;6;3;0;10;3;0;6;0;1;2
2020-06-24 00:56:59;41;6;3;0;10;3;0;6;0;1;2
2020-06-24 00:57:58;41;6;3;0;10;3;0;6;0;1;2
2020-06-24 00:58:59;41;6;3;0;10;3;0;6;0;1;2
2020-06-24 00:59:58;41;6;3;0;10;3;0;6;0;1;2
2020-06-24 01:00:59;41;6;3;0;10;3;0;6;0;1;2
2020-06-24 01:01:59;42;7;3;0;10;3;0;6;0;1;2
2020-06-24 01:02:58;41;7;3;0;10;3;1;6;0;1;2
2020-06-24 01:03:59;41;7;3;0;10;3;1;6;0;1;2
2020-06-24 01:04:59;41;7;3;0;10;3;1;6;0;1;2
2020-06-24 01:05:58;41;7;3;0;10;3;1;6;0;1;2
2020-06-24 01:06:59;43;7;3;0;11;3;1;7;0;1;2
2020-06-24 01:07:58;43;7;3;0;11;3;1;7;0;1;2
2020-06-24 01:08:59;44;7;3;0;11;3;1;7;0;2;2
2020-06-24 01:09:58;45;8;3;0;11;3;1;7;0;2;2
2020-06-24 01:10:59;46;8;5;0;10;3;1;7;0;2;2
2020-06-24 01:11:59;46;8;5;0;10;3;1;7;0;2;2
2020-06-24 01:12:58;46;8;5;0;10;3;1;7;0;2;2
2020-06-24 01:13:59;46;8;5;0;10;3;1;7;0;2;2
2020-06-24 01:14:59;46;8;5;0;10;3;1;7;0;2;2
2020-06-24 01:15:58;46;8;5;0;10;3;1;7;0;2;2
2020-06-24 01:16:59;47;8;5;0;11;3;1;7;0;2;2
2020-06-24 01:17:59;49;8;6;0;11;3;2;7;0;2;2
2020-06-24 01:18:58;49;8;6;0;11;3;2;7;0;2;2
2020-06-24 01:19:59;49;8;6;0;11;3;2;7;0;2;2
2020-06-24 01:20:58;49;8;6;0;11;3;2;7;0;2;2
2020-06-24 01:21:59;50;8;6;0;12;3;2;7;0;2;2
2020-06-24 01:22:58;51;8;6;0;13;3;2;7;0;2;2
2020-06-24 01:23:59;52;8;7;0;13;3;2;7;0;2;2
2020-06-24 01:24:59;52;8;7;0;13;3;2;7;0;2;2
2020-06-24 01:25:58;52;8;7;0;13;3;2;7;0;2;2
2020-06-24 01:26:59;52;8;7;0;13;3;2;7;0;2;2
2020-06-24 01:27:58;52;8;7;0;13;3;2;7;0;2;2
2020-06-24 01:28:59;53;8;8;0;13;3;2;8;0;2;2
2020-06-24 01:29:59;53;8;8;0;13;3;2;8;0;2;2
2020-06-24 01:30:58;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:32:00;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:32:58;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:33:59;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:34:59;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:35:58;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:36:59;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:37:58;54;8;9;0;13;3;2;8;0;2;2
2020-06-24 01:38:59;55;8;10;0;13;3;2;8;0;2;2
2020-06-24 01:39:59;56;9;10;0;13;3;2;8;0;2;2
2020-06-24 01:40:58;56;9;10;0;13;3;2;8;0;2;2
2020-06-24 01:41:59;56;9;10;0;13;3;2;8;0;2;2
2020-06-24 01:42:58;56;9;10;0;13;3;2;8;0;2;2
2020-06-24 01:43:59;56;9;10;0;13;3;2;8;0;2;2
2020-06-24 01:44:59;56;9;10;0;13;3;2;8;0;2;2
2020-06-24 01:45:58;56;9;10;0;13;3;2;8;0;2;2
2020-06-24 01:46:59;57;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:47:58;57;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:48:59;57;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:49:59;57;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:50:58;57;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:51:59;58;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:52:59;58;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:53:58;58;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:54:59;58;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:55:58;59;9;11;0;13;3;2;8;0;2;2
2020-06-24 01:56:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 01:57:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 01:58:58;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 01:59:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:00:58;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:02:00;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:02:58;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:03:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:04:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:05:58;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:06:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:07:58;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:08:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:09:59;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:10:58;60;10;11;0;13;3;2;8;0;2;2
2020-06-24 02:11:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:12:58;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:13:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:14:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:15:58;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:16:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:17:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:18:58;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:19:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:20:58;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:21:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:22:59;61;10;11;0;14;3;2;8;0;2;2
2020-06-24 02:23:58;61;10;12;0;13;3;2;8;0;2;2
2020-06-24 02:24:59;61;10;12;0;13;3;2;8;0;2;2
2020-06-24 02:25:59;61;10;12;0;13;3;2;8;0;2;2
2020-06-24 02:26:58;61;10;12;0;13;3;2;8;0;2;2
2020-06-24 02:27:59;61;10;12;0;13;3;2;8;0;2;2
2020-06-24 02:28:59;61;10;12;0;13;3;2;8;0;2;2
2020-06-24 02:29:58;61;10;12;0;13;3;2;8;0;2;2
2020-06-24 02:30:59;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:31:59;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:32:58;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:33:59;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:34:58;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:35:59;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:36:59;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:37:58;62;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:38:59;63;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:39:58;63;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:40:59;63;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:41:58;63;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:42:59;63;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:43:58;63;11;12;0;13;3;2;8;0;2;2
2020-06-24 02:44:59;64;11;12;0;13;3;2;9;0;2;2
2020-06-24 02:45:58;64;11;12;0;13;3;2;9;0;2;2
2020-06-24 02:46:59;64;11;12;0;13;3;2;9;0;2;2
2020-06-24 02:47:59;64;11;12;0;13;3;2;9;0;2;2
2020-06-24 02:48:58;64;11;12;0;13;3;2;9;0;2;2
2020-06-24 02:49:59;64;11;12;0;13;3;2;9;0;2;2
2020-06-24 02:50:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:51:58;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:52:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:53:58;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:54:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:55:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:56:58;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:58:00;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:58:58;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 02:59:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 03:00:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 03:01:58;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 03:02:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 03:03:59;65;11;13;0;13;3;2;9;0;2;2
2020-06-24 03:04:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:05:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:06:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:07:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:08:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:09:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:10:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:11:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:12:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:13:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:14:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:15:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:16:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:17:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:19:00;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:19:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:20:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:21:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:22:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:23:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:24:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:25:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:26:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:27:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:28:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:29:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:30:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:31:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:32:58;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:33:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:34:59;66;11;14;0;13;3;2;9;0;2;2
2020-06-24 03:35:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:36:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:37:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:38:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:39:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:40:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:41:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:42:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:43:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:44:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:45:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:46:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:47:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:48:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:49:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:50:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:51:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:52:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:53:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:54:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:55:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:56:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:57:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:58:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 03:59:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 04:00:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 04:01:59;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 04:02:58;68;11;15;0;13;3;2;9;0;2;2
2020-06-24 04:03:59;69;12;15;0;13;3;2;9;0;2;2
2020-06-24 04:04:59;69;12;15;0;13;3;2;9;0;2;2
2020-06-24 04:05:58;70;13;15;0;13;3;2;9;0;2;2
2020-06-24 04:06:59;70;13;15;0;13;3;2;9;0;2;2
2020-06-24 04:07:59;71;14;14;0;13;3;2;9;0;2;2
2020-06-24 04:08:58;70;14;13;0;13;3;2;9;0;2;2
2020-06-24 04:09:59;70;14;13;0;13;3;2;9;0;2;2
2020-06-24 04:10:59;71;14;13;2;13;3;2;9;0;2;2
2020-06-24 04:11:58;72;14;13;3;13;3;2;9;0;2;2
2020-06-24 04:12:59;72;14;13;3;13;3;2;9;0;2;2
2020-06-24 04:13:58;72;14;13;3;13;3;2;9;0;2;2
2020-06-24 04:14:59;73;14;13;4;13;3;2;9;0;2;2
2020-06-24 04:16:00;74;14;14;4;13;3;2;9;0;2;2
2020-06-24 04:16:58;74;14;14;4;13;3;2;9;0;2;2
2020-06-24 04:17:59;74;14;14;4;13;3;2;9;0;2;2
2020-06-24 04:18:59;74;14;14;4;13;3;2;9;0;2;2
2020-06-24 04:19:58;75;14;14;4;13;3;3;9;0;2;2
2020-06-24 04:20:59;75;14;14;4;13;3;3;9;0;2;2
2020-06-24 04:21:58;76;14;15;4;13;3;3;9;0;2;2
2020-06-24 04:22:59;76;14;15;4;13;3;3;9;0;2;2
2020-06-24 04:23:59;76;14;15;4;13;3;3;9;0;2;2
2020-06-24 04:24:58;76;14;15;4;13;3;3;9;0;2;2
2020-06-24 04:25:59;77;15;15;4;13;3;3;9;0;2;2
2020-06-24 04:26:59;77;15;15;4;13;3;3;9;0;2;2
2020-06-24 04:27:58;77;15;15;4;13;3;3;9;0;2;2
2020-06-24 04:28:59;78;15;15;5;13;3;3;9;0;2;2
2020-06-24 04:29:58;78;15;15;5;13;3;3;9;0;2;2
2020-06-24 04:30:59;79;15;15;6;13;3;3;9;0;2;2
2020-06-24 04:31:59;79;15;15;6;13;3;3;9;0;2;2
2020-06-24 04:32:58;79;15;15;6;13;3;3;9;0;2;2
2020-06-24 04:33:59;80;15;15;6;14;3;3;9;0;2;2
2020-06-24 04:34:58;81;15;16;6;14;3;3;9;0;2;2
2020-06-24 04:35:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:36:58;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:37:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:38:58;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:39:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:40:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:41:58;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:42:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:43:58;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:44:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:45:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:46:58;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:47:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:48:59;82;15;17;6;14;3;3;9;0;2;2
2020-06-24 04:49:59;83;16;17;6;14;3;3;9;0;2;2
2020-06-24 04:50:59;83;16;17;6;14;3;3;9;0;2;2
2020-06-24 04:51:58;83;16;17;6;14;3;3;9;0;2;2
2020-06-24 04:52:59;83;16;17;6;14;3;3;9;0;2;2
2020-06-24 04:53:58;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 04:54:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 04:55:58;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 04:56:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 04:57:58;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 04:58:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 04:59:58;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:00:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:01:58;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:02:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:03:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:04:58;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:05:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:06:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:07:58;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:08:59;84;16;18;6;14;3;3;9;0;2;2
2020-06-24 05:09:58;85;16;18;7;14;3;3;9;0;2;2
2020-06-24 05:10:59;85;16;18;7;14;3;3;9;0;2;2
2020-06-24 05:11:59;85;16;18;7;14;3;3;9;0;2;2
2020-06-24 05:12:58;87;18;18;7;14;3;3;9;0;2;2
2020-06-24 05:13:59;87;18;18;7;14;3;3;9;0;2;2
2020-06-24 05:14:58;88;18;18;8;14;3;3;9;0;2;2
2020-06-24 05:15:59;89;18;18;9;14;3;3;9;0;2;2
2020-06-24 05:16:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:17:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:18:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:19:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:20:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:21:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:22:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:23:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:24:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:25:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:26:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:27:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:28:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:29:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:30:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:31:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:32:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:33:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:34:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:35:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:36:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:37:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:38:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:39:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:40:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:41:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:42:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:43:59;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:44:58;90;18;18;10;14;3;3;9;0;2;2
2020-06-24 05:45:59;91;18;19;10;14;3;3;9;0;2;2
2020-06-24 05:46:59;91;18;19;10;14;3;3;9;0;2;2
2020-06-24 05:47:58;91;18;19;10;14;3;3;9;0;2;2
2020-06-24 05:48:59;91;18;19;10;14;3;3;9;0;2;2
2020-06-24 05:49:59;91;18;19;10;14;3;3;9;0;2;2
2020-06-24 05:50:58;91;18;19;10;14;3;3;9;0;2;2
2020-06-24 05:51:59;91;18;19;10;14;3;3;9;0;2;2
2020-06-24 05:52:59;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 05:53:58;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 05:54:59;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 05:55:58;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 05:56:59;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 05:57:59;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 05:58:58;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 05:59:59;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 06:00:59;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 06:01:58;92;18;19;10;14;3;3;10;0;2;2
2020-06-24 06:02:59;93;19;19;10;14;3;3;10;0;2;2
2020-06-24 06:03:58;93;19;19;10;14;3;3;10;0;2;2
2020-06-24 06:04:59;93;19;19;10;14;3;3;10;0;2;2
2020-06-24 06:05:59;93;19;19;10;14;3;3;10;0;2;2
2020-06-24 06:06:58;93;19;19;10;14;3;3;10;0;2;2
2020-06-24 06:07:59;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:08:58;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:09:59;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:10:59;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:11:58;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:12:59;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:13:59;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:14:58;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:15:59;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:16:58;93;20;19;10;14;3;3;10;0;2;2
2020-06-24 06:17:59;94;20;19;10;14;3;3;11;0;2;2
2020-06-24 06:18:59;94;20;19;10;14;3;3;11;0;2;2
2020-06-24 06:19:58;94;20;19;10;14;3;3;11;0;2;2
2020-06-24 06:20:59;94;20;19;10;14;3;3;11;0;2;2
2020-06-24 06:21:58;94;20;19;10;14;3;3;11;0;2;2
2020-06-24 06:22:59;94;20;19;10;14;3;3;11;0;2;2
2020-06-24 06:23:59;95;20;20;10;14;3;3;11;0;2;2
2020-06-24 06:24:58;95;20;20;10;14;3;3;11;0;2;2
2020-06-24 06:26:00;95;20;20;10;14;3;3;11;0;2;2
2020-06-24 06:26:58;95;20;20;10;14;3;3;11;0;2;2
2020-06-24 06:27:59;95;20;20;10;14;3;3;11;0;2;2
2020-06-24 06:28:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:29:58;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:30:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:31:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:32:58;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:33:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:34:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:35:58;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:36:59;95;20;21;10;14;3;3;11;0;2;2
2020-06-24 06:37:58;95;20;21;10;14;3;3;11;0;2;2
