datetime;total_votes;Deneo;akuaku;navalny;gelatelno;XASSA;lublu-zubi;Bleak;Есения;BoobkaGop;xiro
2019-10-02 19:46:00;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:46:58;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:47:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:48:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:49:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:50:58;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:51:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:52:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:53:58;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:54:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:55:59;183;81;45;13;12;6;4;4;2;2;2
2019-10-02 19:56:59;184;82;45;13;12;6;4;4;2;2;2
2019-10-02 19:57:58;184;82;45;13;12;6;4;4;2;2;2
2019-10-02 19:58:59;184;82;45;13;12;6;4;4;2;2;2
2019-10-02 19:59:59;184;82;45;13;12;6;4;4;2;2;2
2019-10-02 20:00:58;185;83;45;13;12;6;4;4;2;2;2
2019-10-02 20:01:59;185;83;45;13;12;6;4;4;2;2;2
2019-10-02 20:02:59;186;83;46;13;12;6;4;4;2;2;2
2019-10-02 20:03:59;186;83;46;13;12;6;4;4;2;2;2
2019-10-02 20:04:58;186;83;46;13;12;6;4;4;2;2;2
2019-10-02 20:05:59;186;83;46;13;12;6;4;4;2;2;2
2019-10-02 20:06:59;186;83;46;13;12;6;4;4;2;2;2
2019-10-02 20:07:59;186;83;46;13;12;6;4;4;2;2;2
2019-10-02 20:08:58;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:09:59;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:10:59;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:11:58;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:12:59;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:13:59;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:14:59;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:15:58;188;83;47;14;12;6;4;4;2;2;2
2019-10-02 20:16:59;189;83;47;15;12;6;4;4;2;2;2
2019-10-02 20:17:59;189;83;47;15;12;6;4;4;2;2;2
2019-10-02 20:18:58;190;83;47;16;12;6;4;4;2;2;2
2019-10-02 20:19:59;191;84;47;16;12;6;4;4;2;2;2
2019-10-02 20:20:59;191;84;47;16;12;6;4;4;2;2;2
2019-10-02 20:21:59;191;84;47;16;12;6;4;4;2;2;2
2019-10-02 20:22:58;191;84;47;16;12;6;4;4;2;2;2
2019-10-02 20:23:59;191;84;47;16;12;6;4;4;2;2;2
2019-10-02 20:24:59;191;84;47;16;12;6;4;4;2;2;2
2019-10-02 20:25:59;191;84;47;16;12;6;4;4;2;2;2
2019-10-02 20:26:58;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:27:59;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:28:59;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:29:59;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:30:58;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:31:59;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:32:59;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:33:59;192;85;47;16;12;6;4;4;2;2;2
2019-10-02 20:34:58;193;86;47;16;12;6;4;4;2;2;2
2019-10-02 20:35:59;193;86;47;16;12;6;4;4;2;2;2
2019-10-02 20:36:58;193;86;47;16;12;6;4;4;2;2;2
2019-10-02 20:37:59;194;86;48;16;12;6;4;4;2;2;2
2019-10-02 20:38:59;194;86;48;16;12;6;4;4;2;2;2
2019-10-02 20:39:59;195;87;48;16;12;6;4;4;2;2;2
2019-10-02 20:40:58;195;87;48;16;12;6;4;4;2;2;2
2019-10-02 20:41:59;195;87;48;16;12;6;4;4;2;2;2
2019-10-02 20:42:59;195;87;48;16;12;6;4;4;2;2;2
2019-10-02 20:43:58;195;87;48;16;12;6;4;4;2;2;2
2019-10-02 20:44:59;195;87;48;16;12;6;4;4;2;2;2
2019-10-02 20:45:59;196;87;49;16;12;6;4;4;2;2;2
2019-10-02 20:46:59;196;87;49;16;12;6;4;4;2;2;2
2019-10-02 20:47:58;196;87;49;16;12;6;4;4;2;2;2
2019-10-02 20:48:59;196;87;49;16;12;6;4;4;2;2;2
2019-10-02 20:49:59;196;87;49;16;12;6;4;4;2;2;2
2019-10-02 20:50:59;196;87;49;16;12;6;4;4;2;2;2
2019-10-02 20:51:58;197;88;49;16;12;6;4;4;2;2;2
2019-10-02 20:52:59;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 20:53:59;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 20:54:58;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 20:55:59;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 20:56:59;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 20:57:58;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 20:58:59;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 20:59:59;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 21:00:59;198;88;49;16;12;7;4;4;2;2;2
2019-10-02 21:01:58;199;88;50;16;12;7;4;4;2;2;2
2019-10-02 21:02:59;199;88;50;16;12;7;4;4;2;2;2
2019-10-02 21:03:59;200;89;50;16;12;7;4;4;2;2;2
2019-10-02 21:04:59;200;89;50;16;12;7;4;4;2;2;2
2019-10-02 21:05:58;200;89;50;16;12;7;4;4;2;2;2
2019-10-02 21:06:59;200;89;50;16;12;7;4;4;2;2;2
2019-10-02 21:07:59;200;89;50;16;12;7;4;4;2;2;2
2019-10-02 21:08:58;200;89;50;16;12;7;4;4;2;2;2
2019-10-02 21:09:59;199;89;50;16;11;7;4;4;2;2;2
2019-10-02 21:10:59;199;89;50;16;11;7;4;4;2;2;2
2019-10-02 21:11:58;199;89;50;16;11;7;4;4;2;2;2
2019-10-02 21:12:59;199;89;50;16;11;7;4;4;2;2;2
2019-10-02 21:13:59;199;89;50;16;11;7;4;4;2;2;2
2019-10-02 21:14:59;199;89;50;16;11;7;4;4;2;2;2
2019-10-02 21:15:58;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:16:59;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:17:59;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:18:59;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:19:58;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:20:59;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:21:59;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:22:58;203;91;51;17;11;7;4;4;2;2;2
2019-10-02 21:23:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:24:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:25:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:26:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:27:58;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:28:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:29:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:30:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:31:58;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:32:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:33:59;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:35:00;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:35:58;204;91;51;18;11;7;4;4;2;2;2
2019-10-02 21:36:59;205;91;51;18;11;7;5;4;2;2;2
2019-10-02 21:37:59;205;91;51;18;11;7;5;4;2;2;2
2019-10-02 21:38:58;205;91;51;18;11;7;5;4;2;2;2
2019-10-02 21:39:59;205;91;51;18;11;7;5;4;2;2;2
2019-10-02 21:40:59;205;91;51;18;11;7;5;4;2;2;2
2019-10-02 21:41:59;205;91;51;18;11;7;5;4;2;2;2
2019-10-02 21:42:58;205;91;51;18;11;7;5;4;2;2;2
2019-10-02 21:43:59;206;92;51;18;11;7;5;4;2;2;2
2019-10-02 21:44:58;206;92;51;18;11;7;5;4;2;2;2
2019-10-02 21:45:59;206;92;51;18;11;7;5;4;2;2;2
2019-10-02 21:46:59;206;92;51;18;11;7;5;4;2;2;2
2019-10-02 21:47:59;207;93;51;18;11;7;5;4;2;2;2
2019-10-02 21:48:58;207;93;51;18;11;7;5;4;2;2;2
2019-10-02 21:49:59;207;93;51;18;11;7;5;4;2;2;2
2019-10-02 21:50:59;207;93;51;18;11;7;5;4;2;2;2
2019-10-02 21:51:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 21:52:58;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 21:53:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 21:54:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 21:55:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 21:56:58;207;94;50;18;11;7;5;4;2;2;2
2019-10-02 21:57:59;207;94;50;18;11;7;5;4;2;2;2
2019-10-02 21:58:59;207;94;50;18;11;7;5;4;2;2;2
2019-10-02 21:59:59;207;94;50;18;11;7;5;4;2;2;2
2019-10-02 22:00:58;207;94;50;18;11;7;5;4;2;2;2
2019-10-02 22:01:59;207;94;50;18;11;7;5;4;2;2;2
2019-10-02 22:02:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:03:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:04:58;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:05:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:06:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:07:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:08:58;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:09:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:10:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:11:58;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:12:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:13:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:14:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:15:58;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:16:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:17:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:18:59;208;94;51;18;11;7;5;4;2;2;2
2019-10-02 22:19:58;209;95;51;18;11;7;5;4;2;2;2
2019-10-02 22:20:59;209;95;51;18;11;7;5;4;2;2;2
2019-10-02 22:21:59;209;95;51;18;11;7;5;4;2;2;2
2019-10-02 22:23:00;209;95;51;18;11;7;5;4;2;2;2
2019-10-02 22:23:58;209;95;51;18;11;7;5;4;2;2;2
2019-10-02 22:24:59;211;96;52;18;11;7;5;4;2;2;2
2019-10-02 22:25:59;211;96;52;18;11;7;5;4;2;2;2
2019-10-02 22:26:59;211;96;52;18;11;7;5;4;2;2;2
2019-10-02 22:27:58;211;96;52;18;11;7;5;4;2;2;2
2019-10-02 22:28:59;211;96;52;18;11;7;5;4;2;2;2
2019-10-02 22:29:59;211;96;52;18;11;7;5;4;2;2;2
2019-10-02 22:30:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:31:58;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:32:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:33:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:34:58;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:35:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:36:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:37:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:38:58;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:39:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:40:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:41:58;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:42:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:43:59;212;97;52;18;11;7;5;4;2;2;2
2019-10-02 22:44:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:46:00;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:46:58;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:47:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:48:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:49:58;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:50:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:51:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:52:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:53:58;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:54:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:55:59;213;97;53;18;11;7;5;4;2;2;2
2019-10-02 22:56:58;214;97;53;18;11;8;5;4;2;2;2
2019-10-02 22:57:59;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 22:58:59;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:00:00;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:00:58;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:01:59;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:02:59;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:03:58;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:04:59;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:05:59;215;98;53;18;11;8;5;4;2;2;2
2019-10-02 23:06:59;214;98;53;17;11;8;5;4;2;2;2
2019-10-02 23:07:58;214;98;53;17;11;8;5;4;2;2;2
2019-10-02 23:08:59;214;98;53;17;11;8;5;4;2;2;2
2019-10-02 23:09:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:10:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:12:00;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:12:58;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:13:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:14:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:15:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:16:58;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:17:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:18:58;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:19:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:20:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:21:58;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:22:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:23:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:24:59;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:25:58;215;98;54;17;11;8;5;4;2;2;2
2019-10-02 23:26:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:27:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:28:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:29:58;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:30:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:31:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:32:58;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:33:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:34:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:35:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:36:58;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:37:59;216;99;54;17;11;8;5;4;2;2;2
2019-10-02 23:38:59;217;100;54;17;11;8;5;4;2;2;2
2019-10-02 23:39:59;217;100;54;17;11;8;5;4;2;2;2
2019-10-02 23:40:58;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:41:59;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:42:59;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:43:59;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:44:58;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:45:59;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:46:59;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:47:58;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:48:59;218;100;55;17;11;8;5;4;2;2;2
2019-10-02 23:49:59;219;100;55;17;11;8;5;5;2;2;2
2019-10-02 23:50:59;219;100;55;17;11;8;5;5;2;2;2
2019-10-02 23:51:58;219;100;55;17;11;8;5;5;2;2;2
2019-10-02 23:52:59;219;100;55;17;11;8;5;5;2;2;2
2019-10-02 23:53:59;219;100;55;17;11;8;5;5;2;2;2
2019-10-02 23:54:59;219;100;55;17;11;8;5;5;2;2;2
2019-10-02 23:55:58;219;100;55;17;11;8;5;5;2;2;2
2019-10-02 23:56:59;220;101;55;17;11;8;5;5;2;2;2
2019-10-02 23:57:59;220;101;55;17;11;8;5;5;2;2;2
2019-10-02 23:58:58;221;102;55;17;11;8;5;5;2;2;2
2019-10-02 23:59:59;222;102;55;17;11;8;6;5;2;2;2
