datetime;total_votes;zotov;Shambala;nzr;brammator;Oleum;DeDMazay;denkoshka;kotophalk;minddiffuzion;wRAR
2019-07-24 21:54:59;144;37;46;15;14;6;4;4;2;2;2
2019-07-24 21:55:58;144;37;46;15;14;6;4;4;2;2;2
2019-07-24 21:56:59;144;37;46;15;14;6;4;4;2;2;2
2019-07-24 21:57:59;145;37;47;15;14;6;4;4;2;2;2
2019-07-24 21:58:58;145;37;47;15;14;6;4;4;2;2;2
2019-07-24 21:59:59;146;38;47;15;14;6;4;4;2;2;2
2019-07-24 22:00:59;147;38;47;15;15;6;4;4;2;2;2
2019-07-24 22:02:00;147;38;47;15;15;6;4;4;2;2;2
2019-07-24 22:02:58;147;38;47;15;15;6;4;4;2;2;2
2019-07-24 22:03:59;147;38;47;15;15;6;4;4;2;2;2
2019-07-24 22:04:59;147;38;47;15;15;6;4;4;2;2;2
2019-07-24 22:05:58;148;38;47;15;15;7;4;4;2;2;2
2019-07-24 22:06:59;148;38;47;15;15;7;4;4;2;2;2
2019-07-24 22:07:59;149;39;47;15;15;7;4;4;2;2;2
2019-07-24 22:08:58;149;39;47;15;15;7;4;4;2;2;2
2019-07-24 22:09:59;150;40;47;15;15;7;4;4;2;2;2
2019-07-24 22:11:00;150;40;47;15;15;7;4;4;2;2;2
2019-07-24 22:11:58;152;41;48;15;15;7;4;4;2;2;2
2019-07-24 22:12:59;152;41;48;15;15;7;4;4;2;2;2
2019-07-24 22:13:58;153;42;48;15;15;7;4;4;2;2;2
2019-07-24 22:14:59;153;42;49;14;15;7;4;4;2;2;2
2019-07-24 22:15:58;153;42;49;14;15;7;4;4;2;2;2
2019-07-24 22:16:59;154;43;49;14;15;7;4;4;2;2;2
2019-07-24 22:17:59;154;43;49;14;15;7;4;4;2;2;2
2019-07-24 22:18:58;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:19:59;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:20:58;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:21:59;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:22:59;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:23:58;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:24:59;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:25:59;155;44;49;14;15;7;4;4;2;2;2
2019-07-24 22:26:58;156;44;50;14;15;7;4;4;2;2;2
2019-07-24 22:27:59;157;45;50;14;15;7;4;4;2;2;2
2019-07-24 22:28:59;157;45;50;14;15;7;4;4;2;2;2
2019-07-24 22:29:58;158;46;50;14;15;7;4;4;2;2;2
2019-07-24 22:30:59;158;46;50;14;15;7;4;4;2;2;2
2019-07-24 22:31:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:32:58;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:33:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:34:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:35:58;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:36:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:37:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:38:58;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:39:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:40:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:41:58;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:42:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:43:59;160;48;50;14;15;7;4;4;2;2;2
2019-07-24 22:44:58;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:45:59;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:46:59;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:47:58;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:48:59;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:49:58;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:50:59;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:51:59;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:52:58;161;48;50;14;15;8;4;4;2;2;2
2019-07-24 22:53:59;162;49;50;14;15;8;4;4;2;2;2
2019-07-24 22:54:59;163;50;50;14;15;8;4;4;2;2;2
2019-07-24 22:55:58;163;50;50;14;15;8;4;4;2;2;2
2019-07-24 22:56:59;163;50;50;14;15;8;4;4;2;2;2
2019-07-24 22:57:59;163;50;50;14;15;8;4;4;2;2;2
2019-07-24 22:58:58;163;50;50;14;15;8;4;4;2;2;2
2019-07-24 22:59:59;163;50;50;14;15;8;4;4;2;2;2
2019-07-24 23:00:59;162;50;49;14;15;8;4;4;2;2;2
2019-07-24 23:01:58;163;51;49;14;15;8;4;4;2;2;2
2019-07-24 23:02:59;163;51;49;14;15;8;4;4;2;2;2
2019-07-24 23:03:59;164;51;50;14;15;8;4;4;2;2;2
2019-07-24 23:04:58;165;51;50;15;15;8;4;4;2;2;2
2019-07-24 23:05:59;166;52;50;15;15;8;4;4;2;2;2
2019-07-24 23:06:59;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:07:58;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:08:59;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:09:59;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:10:58;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:11:59;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:12:58;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:13:59;166;52;51;15;14;8;4;4;2;2;2
2019-07-24 23:14:59;167;52;52;15;14;8;4;4;2;2;2
2019-07-24 23:15:58;169;53;53;15;14;8;4;4;2;2;2
2019-07-24 23:16:59;169;53;53;15;14;8;4;4;2;2;2
2019-07-24 23:17:59;169;53;53;15;14;8;4;4;2;2;2
2019-07-24 23:18:58;169;53;53;15;14;8;4;4;2;2;2
2019-07-24 23:19:59;169;53;53;15;14;8;4;4;2;2;2
2019-07-24 23:20:59;170;54;53;15;14;8;4;4;2;2;2
2019-07-24 23:21:58;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:22:59;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:23:59;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:24:58;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:25:59;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:26:58;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:27:59;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:28:59;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:30:00;171;55;53;15;14;8;4;4;2;2;2
2019-07-24 23:30:58;172;55;54;15;14;8;4;4;2;2;2
2019-07-24 23:31:59;172;55;54;15;14;8;4;4;2;2;2
2019-07-24 23:32:58;172;55;54;15;14;8;4;4;2;2;2
2019-07-24 23:33:59;172;55;54;15;14;8;4;4;2;2;2
2019-07-24 23:34:59;173;56;54;15;14;8;4;4;2;2;2
2019-07-24 23:35:59;173;56;54;15;14;8;4;4;2;2;2
2019-07-24 23:36:58;174;57;54;15;14;8;4;4;2;2;2
2019-07-24 23:37:59;175;58;54;15;14;8;4;4;2;2;2
2019-07-24 23:38:58;175;58;54;15;14;8;4;4;2;2;2
2019-07-24 23:39:59;176;60;54;15;13;8;4;4;2;2;2
2019-07-24 23:40:59;176;60;54;15;13;8;4;4;2;2;2
2019-07-24 23:41:58;176;60;54;15;13;8;4;4;2;2;2
2019-07-24 23:42:59;177;61;54;15;13;8;4;4;2;2;2
2019-07-24 23:43:59;177;61;54;15;13;8;4;4;2;2;2
2019-07-24 23:44:58;178;62;54;15;13;8;4;4;2;2;2
2019-07-24 23:45:59;178;62;54;15;13;8;4;4;2;2;2
2019-07-24 23:46:59;178;62;54;15;13;8;4;4;2;2;2
2019-07-24 23:47:58;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:48:59;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:49:59;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:50:58;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:51:59;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:52:59;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:53:58;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:54:59;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:55:58;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:56:59;180;63;55;15;13;8;4;4;2;2;2
2019-07-24 23:57:59;181;64;55;15;13;8;4;4;2;2;2
2019-07-24 23:58:58;182;64;55;15;14;8;4;4;2;2;2
2019-07-24 23:59:59;181;64;54;15;14;8;4;4;2;2;2
