datetime;total_votes;jakesnake;Bf109H;pavelomg;XASSA;Dirtylieutenant;diliago;kotophalk;kaiL;Lavarana;Goinsane
2020-01-01 00:01:00;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 00:01:58;0;0;0;0;0;0;0;0;0;0;0
2020-01-01 00:02:59;2;0;0;1;0;0;0;0;0;0;0
2020-01-01 00:03:58;2;0;0;1;0;0;0;0;0;0;0
2020-01-01 00:04:59;2;0;0;1;0;0;0;0;0;0;0
2020-01-01 00:05:59;2;0;0;1;0;0;0;0;0;0;0
2020-01-01 00:06:58;2;0;0;1;0;0;0;0;0;0;0
2020-01-01 00:07:59;3;0;1;1;0;0;0;0;0;0;0
2020-01-01 00:08:59;3;0;1;1;0;0;0;0;0;0;0
2020-01-01 00:09:59;3;0;1;1;0;0;0;0;0;0;0
2020-01-01 00:10:58;3;0;1;1;0;0;0;0;0;0;0
2020-01-01 00:11:59;3;0;1;1;0;0;0;0;0;0;0
2020-01-01 00:12:59;4;0;1;1;0;0;0;0;0;0;0
2020-01-01 00:13:58;4;0;2;1;0;0;0;0;0;0;0
2020-01-01 00:14:59;4;0;2;1;0;0;0;0;0;0;0
2020-01-01 00:15:59;5;0;2;1;0;0;0;0;0;0;0
2020-01-01 00:16:59;5;0;3;1;0;0;0;0;0;0;0
2020-01-01 00:17:58;5;0;3;1;0;0;0;0;0;0;0
2020-01-01 00:18:59;5;0;3;1;0;0;0;0;0;0;0
2020-01-01 00:19:59;5;0;3;1;0;0;0;0;0;0;0
2020-01-01 00:20:58;5;0;3;1;0;0;0;0;0;0;0
2020-01-01 00:21:59;6;0;3;1;0;0;0;0;0;0;0
2020-01-01 00:22:58;7;0;3;1;0;0;1;0;0;0;0
2020-01-01 00:23:59;7;0;3;1;0;0;1;0;0;0;0
2020-01-01 00:24:59;7;0;3;1;0;0;1;0;0;0;0
2020-01-01 00:25:58;7;0;3;1;0;0;1;0;0;0;0
2020-01-01 00:26:59;7;0;3;1;0;0;1;0;0;0;0
2020-01-01 00:27:59;8;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:28:58;8;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:29:59;8;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:30:59;9;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:31:59;9;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:32:58;9;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:33:59;9;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:34:59;9;0;3;1;0;0;1;0;1;0;0
2020-01-01 00:35:58;10;0;4;1;0;0;1;0;1;0;0
2020-01-01 00:36:59;10;0;4;1;0;0;1;0;1;0;0
2020-01-01 00:37:59;12;0;5;1;0;0;1;0;1;0;0
2020-01-01 00:38:58;12;0;5;1;0;0;1;0;1;0;0
2020-01-01 00:39:59;12;0;5;1;0;0;1;0;1;0;0
2020-01-01 00:40:58;13;0;6;1;0;0;1;0;1;0;0
2020-01-01 00:41:59;13;0;6;1;0;0;1;0;1;0;0
2020-01-01 00:42:59;13;0;6;1;0;0;1;0;1;0;0
2020-01-01 00:43:58;13;0;6;1;0;0;1;0;1;0;0
2020-01-01 00:44:59;14;0;7;1;0;0;1;0;1;0;0
2020-01-01 00:45:59;14;0;7;1;0;0;1;0;1;0;0
2020-01-01 00:46:59;14;0;7;1;0;0;1;0;1;0;0
2020-01-01 00:47:58;14;0;7;1;0;0;1;0;1;0;0
2020-01-01 00:48:59;14;0;7;1;0;0;1;0;1;0;0
2020-01-01 00:49:59;14;0;7;1;0;0;1;0;1;0;0
2020-01-01 00:50:58;15;0;7;1;0;0;2;0;1;0;0
2020-01-01 00:51:59;15;0;7;1;0;0;2;0;1;0;0
2020-01-01 00:52:59;15;0;7;1;0;0;2;0;1;0;0
2020-01-01 00:53:58;15;0;7;1;0;0;2;0;1;0;0
2020-01-01 00:54:59;15;0;7;1;0;0;2;0;1;0;0
2020-01-01 00:55:59;16;0;8;1;0;0;2;0;1;0;0
2020-01-01 00:56:58;16;0;8;1;0;0;2;0;1;0;0
2020-01-01 00:57:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 00:58:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 00:59:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:00:58;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:01:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:02:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:03:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:04:58;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:05:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:06:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:07:58;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:08:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:09:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:10:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:11:58;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:12:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:13:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:14:58;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:15:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:16:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:17:59;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:18:58;17;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:19:59;18;0;8;1;0;0;2;0;2;0;0
2020-01-01 01:20:59;19;0;8;1;0;0;3;0;2;0;0
2020-01-01 01:21:58;19;0;8;1;0;0;3;0;2;0;0
2020-01-01 01:22:59;19;0;8;1;0;0;3;0;2;0;0
2020-01-01 01:23:59;19;0;8;1;0;0;3;0;2;0;0
2020-01-01 01:24:59;20;0;8;1;0;0;3;0;2;0;0
2020-01-01 01:25:58;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:26:59;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:27:59;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:28:59;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:29:58;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:30:59;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:31:59;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:32:58;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:33:59;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:34:59;21;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:35:58;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:36:59;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:37:59;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:38:58;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:39:59;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:40:59;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:41:59;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:42:58;22;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:43:59;23;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:44:59;23;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:45:58;23;0;8;1;0;0;4;0;2;0;0
2020-01-01 01:46:59;24;0;8;1;0;1;4;0;2;0;0
2020-01-01 01:47:59;27;0;9;1;0;3;4;0;2;0;0
2020-01-01 01:48:59;27;0;9;1;0;3;4;0;2;0;0
2020-01-01 01:49:58;27;0;9;1;0;3;4;0;2;0;0
2020-01-01 01:50:59;27;0;9;1;0;3;4;0;2;0;0
2020-01-01 01:51:58;27;0;9;1;0;3;4;0;2;0;0
2020-01-01 01:52:59;27;0;9;1;0;3;4;0;2;0;0
2020-01-01 01:53:59;27;0;9;1;0;3;4;0;2;0;0
2020-01-01 01:54:59;28;0;10;1;0;3;4;0;2;0;0
2020-01-01 01:55:58;28;0;10;1;0;3;4;0;2;0;0
2020-01-01 01:56:59;29;0;11;1;0;3;4;0;2;0;0
2020-01-01 01:57:59;29;0;11;1;0;3;4;0;2;0;0
2020-01-01 01:58:58;29;0;11;1;0;3;4;0;2;0;0
2020-01-01 01:59:59;29;0;11;1;0;3;4;0;2;0;0
2020-01-01 02:00:59;29;0;11;1;0;3;4;0;2;0;0
2020-01-01 02:01:58;29;0;11;1;0;3;4;0;2;0;0
2020-01-01 02:02:59;29;0;11;1;0;3;4;0;2;0;0
2020-01-01 02:03:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:04:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:05:58;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:06:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:07:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:08:58;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:09:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:10:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:11:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:12:58;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:13:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:14:59;30;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:15:59;31;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:16:58;31;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:17:59;31;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:18:59;31;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:19:58;31;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:20:59;31;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:21:59;31;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:22:58;32;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:23:59;32;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:24:59;33;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:25:58;34;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:26:59;34;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:27:59;34;0;11;1;0;3;5;0;2;0;0
2020-01-01 02:28:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:29:58;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:30:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:31:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:32:58;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:33:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:34:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:35:58;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:36:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:37:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:38:58;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:39:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:40:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:41:59;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:43:00;35;0;11;1;0;3;6;0;2;0;0
2020-01-01 02:43:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:44:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:45:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:46:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:47:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:48:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:49:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:50:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:51:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:52:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:53:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:54:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:55:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:56:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:57:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:58:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 02:59:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:00:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:01:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:02:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:03:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:04:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:05:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:06:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:07:58;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:08:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:09:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:10:59;36;0;11;1;0;3;6;0;2;0;1
2020-01-01 03:11:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:12:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:13:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:14:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:15:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:16:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:17:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:18:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:19:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:20:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:21:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:22:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:23:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:24:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:25:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:26:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:27:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:28:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:29:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:30:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:31:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:32:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:33:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:34:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:35:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:37:00;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:37:58;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:38:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:39:59;37;1;11;1;0;3;6;0;2;0;1
2020-01-01 03:40:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:41:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:42:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:43:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:44:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:45:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:46:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:47:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:48:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:49:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:50:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:51:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:52:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:53:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:54:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:55:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:56:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:57:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:59:00;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 03:59:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:00:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:02:00;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:02:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:03:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:04:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:05:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:06:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:07:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:08:59;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:09:58;38;2;11;1;0;3;6;0;2;0;0
2020-01-01 04:10:59;38;2;11;1;0;3;6;0;2;0;0
