datetime;total_votes;ruweb;shamanka;aeroplanchik;quick_justice;Hexadecachoron;navalny;Terkin;BlackIrony;Ucsus;Archie_RU
2020-04-01 00:00:59;0;0;0;0;0;0;0;0;0;0;0
2020-04-01 00:01:58;3;0;0;0;0;1;0;0;0;1;0
2020-04-01 00:02:59;3;0;0;0;0;1;0;0;0;1;0
2020-04-01 00:03:58;5;0;0;0;1;1;0;0;0;1;0
2020-04-01 00:04:59;6;0;0;0;1;1;0;1;0;1;0
2020-04-01 00:05:59;7;0;0;0;1;1;0;1;0;1;0
2020-04-01 00:06:59;9;0;1;0;1;1;0;1;0;1;0
2020-04-01 00:07:58;9;0;1;0;1;1;0;1;0;1;0
2020-04-01 00:08:59;12;0;1;1;2;2;0;1;0;1;0
2020-04-01 00:09:59;13;0;2;1;2;2;0;1;0;1;0
2020-04-01 00:10:59;13;0;2;1;2;2;0;1;0;1;0
2020-04-01 00:11:58;14;0;2;1;2;2;0;1;0;1;0
2020-04-01 00:12:59;14;0;2;1;2;2;0;1;0;1;0
2020-04-01 00:13:59;14;0;2;1;2;2;0;1;0;1;0
2020-04-01 00:15:00;14;0;2;1;2;2;0;1;0;1;0
2020-04-01 00:15:58;15;0;2;1;2;2;0;1;0;2;0
2020-04-01 00:16:59;15;0;2;1;2;2;0;1;0;2;0
2020-04-01 00:17:59;16;1;2;1;2;2;0;1;0;2;0
2020-04-01 00:18:58;16;1;2;1;2;2;0;1;0;2;0
2020-04-01 00:19:59;18;3;2;1;2;2;0;1;0;2;0
2020-04-01 00:20:59;19;3;2;1;2;3;0;1;0;2;0
2020-04-01 00:21:58;21;5;2;1;2;3;0;1;0;2;0
2020-04-01 00:22:59;23;7;2;1;2;3;0;1;0;2;0
2020-04-01 00:23:59;23;7;2;1;2;3;0;1;0;2;0
2020-04-01 00:24:58;23;7;2;1;2;3;0;1;0;2;0
2020-04-01 00:25:59;24;7;2;1;3;3;0;1;0;2;0
2020-04-01 00:26:59;26;9;2;1;3;3;0;1;0;2;0
2020-04-01 00:27:59;26;9;2;1;3;3;0;1;0;2;0
2020-04-01 00:28:59;27;9;2;1;3;4;0;1;0;2;0
2020-04-01 00:29:58;27;9;2;1;3;4;0;1;0;2;0
2020-04-01 00:30:59;27;9;2;1;3;4;0;1;0;2;0
2020-04-01 00:31:59;29;10;3;1;3;4;0;1;0;2;0
2020-04-01 00:32:58;30;10;3;1;3;5;0;1;0;2;0
2020-04-01 00:33:59;30;10;3;1;3;5;0;1;0;2;0
2020-04-01 00:34:59;30;10;3;1;3;5;0;1;0;2;0
2020-04-01 00:35:58;30;10;3;1;3;5;0;1;0;2;0
2020-04-01 00:36:59;30;10;3;1;3;5;0;1;0;2;0
2020-04-01 00:37:59;30;10;3;1;3;5;0;1;0;2;0
2020-04-01 00:38:58;31;10;3;1;3;6;0;1;0;2;0
2020-04-01 00:39:59;31;10;3;1;3;6;0;1;0;2;0
2020-04-01 00:40:59;31;10;3;1;3;6;0;1;0;2;0
2020-04-01 00:41:58;31;10;3;1;3;6;0;1;0;2;0
2020-04-01 00:42:59;35;10;3;0;3;6;0;2;2;2;0
2020-04-01 00:43:59;35;10;3;0;3;6;0;2;2;2;0
2020-04-01 00:44:58;35;10;3;0;3;6;0;2;2;2;0
2020-04-01 00:45:59;37;11;3;0;3;7;0;2;2;2;0
2020-04-01 00:46:59;38;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:47:59;38;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:48:58;38;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:49:59;38;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:50:59;38;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:51:58;38;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:52:59;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:53:59;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:55:00;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:55:58;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:56:59;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:57:59;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:58:58;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 00:59:59;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 01:00:59;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 01:01:58;40;12;3;0;3;7;0;2;2;2;0
2020-04-01 01:02:59;41;12;3;0;3;7;0;2;2;2;0
2020-04-01 01:03:59;42;12;3;0;3;7;0;2;2;2;0
2020-04-01 01:04:59;42;12;3;0;3;7;0;2;2;2;0
2020-04-01 01:05:58;42;12;3;0;3;7;0;2;2;2;0
2020-04-01 01:06:59;43;12;3;0;4;7;0;2;2;2;0
2020-04-01 01:07:59;43;12;3;0;4;7;0;2;2;2;0
2020-04-01 01:08:58;44;13;3;0;4;7;0;2;2;2;0
2020-04-01 01:09:59;44;13;3;0;4;7;0;2;2;2;0
2020-04-01 01:10:59;44;13;3;0;4;7;0;2;2;2;0
2020-04-01 01:11:59;44;13;3;0;4;7;0;2;2;2;0
2020-04-01 01:12:58;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:13:59;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:14:59;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:15:59;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:16:58;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:17:59;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:18:59;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:19:59;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:20:58;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:21:59;45;14;3;0;4;7;0;2;2;2;0
2020-04-01 01:23:00;47;15;4;0;4;7;0;2;2;2;0
2020-04-01 01:23:58;47;15;4;0;4;7;0;2;2;2;0
2020-04-01 01:24:59;48;15;4;1;4;7;0;2;2;2;0
2020-04-01 01:25:59;48;15;4;1;4;7;0;2;2;2;0
2020-04-01 01:26:58;48;15;4;1;4;7;0;2;2;2;0
2020-04-01 01:27:59;49;15;5;1;4;7;0;2;2;2;0
2020-04-01 01:28:59;49;15;5;1;4;7;0;2;2;2;0
2020-04-01 01:29:59;49;15;5;1;4;7;0;2;2;2;0
2020-04-01 01:30:58;49;15;5;1;4;7;0;2;2;2;0
2020-04-01 01:31:59;50;15;6;1;4;7;0;2;2;2;0
2020-04-01 01:32:58;51;15;6;1;4;7;0;2;2;2;0
2020-04-01 01:33:59;51;15;6;1;4;7;0;2;2;2;0
2020-04-01 01:34:59;51;15;6;1;4;7;0;2;2;2;0
2020-04-01 01:35:58;51;15;6;1;4;7;0;2;2;2;0
2020-04-01 01:36:59;52;15;6;1;4;8;0;2;2;2;0
2020-04-01 01:37:59;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:38:58;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:39:59;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:40:59;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:41:59;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:42:58;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:43:59;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:44:59;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:46:00;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:46:58;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:47:59;53;16;6;1;4;8;0;2;2;2;0
2020-04-01 01:48:59;54;16;7;1;4;8;0;2;2;2;0
2020-04-01 01:49:58;54;16;7;1;4;8;0;2;2;2;0
2020-04-01 01:50:59;54;16;7;1;4;8;0;2;2;2;0
2020-04-01 01:51:59;55;17;7;1;4;8;0;2;2;2;0
2020-04-01 01:52:59;55;17;7;1;4;8;0;2;2;2;0
2020-04-01 01:53:58;55;17;7;1;4;8;0;2;2;2;0
2020-04-01 01:54:59;55;17;7;1;4;8;0;2;2;2;0
2020-04-01 01:55:59;55;17;7;1;4;8;0;2;2;2;0
2020-04-01 01:56:59;56;17;7;1;4;9;0;2;2;2;0
2020-04-01 01:57:58;57;17;7;1;4;10;0;2;2;2;0
2020-04-01 01:58:59;58;17;7;1;4;10;0;2;3;2;0
2020-04-01 01:59:59;60;17;7;1;4;10;0;2;5;2;0
2020-04-01 02:00:58;61;17;7;1;4;10;0;2;6;2;0
2020-04-01 02:01:59;61;17;7;1;4;10;0;2;6;2;0
2020-04-01 02:02:59;62;17;7;2;4;11;0;2;6;2;0
2020-04-01 02:03:58;63;17;8;2;4;11;0;2;6;2;0
2020-04-01 02:04:59;63;17;8;2;4;11;0;2;6;2;0
2020-04-01 02:05:59;63;17;8;2;4;11;0;2;6;2;0
2020-04-01 02:06:58;63;17;8;2;4;11;0;2;6;2;0
2020-04-01 02:07:59;64;17;8;3;4;11;0;2;6;2;0
2020-04-01 02:08:59;64;17;8;3;4;11;0;2;6;2;0
2020-04-01 02:09:59;65;17;8;3;5;11;0;2;6;2;0
2020-04-01 02:10:58;65;17;8;3;5;11;0;2;6;2;0
2020-04-01 02:11:59;66;17;9;3;5;11;0;2;6;2;0
2020-04-01 02:12:59;66;17;9;3;5;11;0;2;6;2;0
2020-04-01 02:13:58;66;17;9;3;5;11;0;2;6;2;0
2020-04-01 02:14:59;66;17;9;3;5;11;0;2;6;2;0
2020-04-01 02:15:59;66;17;9;3;5;11;0;2;6;2;0
2020-04-01 02:16:59;66;17;9;3;5;11;0;2;6;2;0
2020-04-01 02:17:58;66;17;9;3;5;11;0;2;6;2;0
2020-04-01 02:18:59;67;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:19:59;67;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:20:58;67;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:21:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:22:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:23:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:24:58;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:25:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:26:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:27:58;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:28:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:29:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:30:58;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:31:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:32:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:33:59;68;17;9;3;5;12;0;2;6;2;0
2020-04-01 02:34:58;69;17;9;4;5;12;0;2;6;2;0
2020-04-01 02:35:59;69;17;9;4;5;12;0;2;6;2;0
2020-04-01 02:36:59;70;17;10;4;5;12;0;2;6;2;0
2020-04-01 02:37:58;70;17;10;4;5;12;0;2;6;2;0
2020-04-01 02:38:59;70;17;10;4;5;12;0;2;6;2;0
2020-04-01 02:39:59;71;17;10;5;5;12;0;2;6;2;0
2020-04-01 02:40:58;71;17;10;5;5;12;0;2;6;2;0
2020-04-01 02:41:59;71;17;10;5;5;12;0;2;6;2;0
2020-04-01 02:42:59;71;17;10;5;5;12;0;2;6;2;0
2020-04-01 02:43:58;71;17;10;5;5;12;0;2;6;2;0
2020-04-01 02:44:59;71;17;10;5;5;12;0;2;6;2;0
2020-04-01 02:45:59;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:46:59;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:47:58;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:48:59;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:49:59;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:50:58;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:51:59;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:52:59;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:54:00;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:54:58;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:55:59;72;17;10;5;5;12;0;2;6;3;0
2020-04-01 02:56:59;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 02:57:58;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 02:58:59;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 02:59:59;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:00:58;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:01:59;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:02:59;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:03:59;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:04:58;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:05:59;73;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:06:59;74;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:07:58;74;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:08:59;74;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:09:59;74;18;10;5;5;12;0;2;6;3;0
2020-04-01 03:10:58;75;18;10;5;6;12;0;2;6;3;0
2020-04-01 03:11:59;75;18;10;5;6;12;0;2;6;3;0
2020-04-01 03:12:59;75;18;10;5;6;12;0;2;6;3;0
2020-04-01 03:13:58;76;18;11;5;6;12;0;2;6;3;0
2020-04-01 03:14:59;76;18;11;5;6;12;0;2;6;3;0
2020-04-01 03:15:59;76;18;11;5;6;12;0;2;6;3;0
2020-04-01 03:16:58;76;18;11;5;6;12;0;2;6;3;0
2020-04-01 03:17:59;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:18:59;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:19:59;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:20:58;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:21:59;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:22:59;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:23:58;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:24:59;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:25:59;77;18;12;5;6;12;0;2;6;3;0
2020-04-01 03:26:58;78;19;12;5;6;12;0;2;6;3;0
2020-04-01 03:27:59;79;20;12;5;6;12;0;2;6;3;0
2020-04-01 03:28:59;79;20;12;5;6;12;0;2;6;3;0
2020-04-01 03:29:58;79;20;12;5;6;12;0;2;6;3;0
2020-04-01 03:30:59;79;20;12;5;6;12;0;2;6;3;0
2020-04-01 03:31:59;79;20;12;5;6;12;0;2;6;3;0
2020-04-01 03:32:59;80;20;12;5;6;12;2;2;6;3;0
2020-04-01 03:33:58;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:34:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:35:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:36:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:37:58;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:38:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:39:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:41:00;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:41:58;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:42:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:43:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:44:58;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:45:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:46:59;81;21;12;5;6;12;2;2;6;3;0
2020-04-01 03:47:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:48:58;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:49:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:50:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:51:58;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:52:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:53:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:54:58;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:55:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:56:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:57:59;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:58:58;82;21;12;6;6;12;2;2;6;3;0
2020-04-01 03:59:59;83;21;12;6;7;12;2;2;6;3;0
2020-04-01 04:00:59;83;21;12;6;7;12;2;2;6;3;0
2020-04-01 04:01:58;83;21;12;6;7;12;2;2;6;3;0
2020-04-01 04:02:59;83;21;12;6;7;12;2;2;6;3;0
2020-04-01 04:03:59;83;21;12;6;7;12;2;2;6;3;0
2020-04-01 04:04:59;83;21;12;6;7;12;2;2;6;3;0
2020-04-01 04:05:58;83;21;12;6;7;12;2;2;6;3;0
2020-04-01 04:06:59;84;22;12;6;7;12;2;2;6;3;0
2020-04-01 04:07:59;84;22;12;6;7;12;2;2;6;3;0
2020-04-01 04:08:59;84;22;12;6;7;12;2;2;6;3;0
2020-04-01 04:09:58;85;22;12;6;7;12;2;2;6;3;0
2020-04-01 04:10:59;85;22;12;6;7;12;2;2;6;3;0
2020-04-01 04:11:59;85;22;12;6;7;12;2;2;6;3;0
2020-04-01 04:12:58;85;22;12;6;7;12;2;2;6;3;0
2020-04-01 04:13:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:14:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:15:58;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:16:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:17:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:18:58;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:19:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:20:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:21:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:22:58;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:23:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:24:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:25:58;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:26:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:27:59;86;22;13;6;7;12;2;2;6;3;0
2020-04-01 04:28:58;86;22;13;7;7;12;2;2;6;3;0
2020-04-01 04:29:59;86;22;14;6;7;12;2;2;6;3;0
2020-04-01 04:30:59;86;23;13;6;7;12;2;2;6;3;0
2020-04-01 04:31:58;86;22;13;7;7;12;2;2;6;3;0
2020-04-01 04:32:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:33:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:34:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:35:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:36:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:37:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:38:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:39:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:40:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:41:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:42:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:43:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:44:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:45:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:46:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:47:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:48:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:49:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:50:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:51:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:52:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:53:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:54:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:55:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:56:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:57:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:58:58;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 04:59:59;87;22;14;7;7;12;2;2;6;3;0
2020-04-01 05:00:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:01:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:02:58;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:03:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:04:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:05:58;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:06:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:07:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:08:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:09:58;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:10:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:11:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:12:58;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:13:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:14:59;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:15:58;88;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:16:59;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:17:59;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:18:58;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:19:59;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:20:59;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:21:58;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:22:59;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:23:59;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:24:58;89;22;14;8;7;12;2;2;6;3;0
2020-04-01 05:25:59;89;21;15;8;7;12;2;2;6;3;0
2020-04-01 05:26:59;89;21;15;8;7;12;2;2;6;3;0
2020-04-01 05:27:59;89;21;15;8;7;12;2;2;6;3;0
2020-04-01 05:28:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:29:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:30:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:31:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:32:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:33:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:34:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:35:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:36:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:37:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:38:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:39:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:40:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:41:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:42:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:43:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:44:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:45:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:46:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:47:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:48:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:49:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:50:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:51:58;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:52:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:53:59;90;22;15;8;7;12;2;2;6;3;0
2020-04-01 05:54:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 05:55:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 05:56:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 05:57:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 05:58:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 05:59:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:00:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:01:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:02:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:03:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:04:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:05:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:06:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:07:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:08:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:09:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:10:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:11:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:12:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:13:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:14:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:15:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:16:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:17:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:18:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:19:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:20:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:21:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:22:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:23:58;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:24:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:25:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:26:59;91;23;15;8;7;12;2;2;6;3;0
2020-04-01 06:27:58;91;23;15;8;7;12;2;2;6;3;0
