datetime;total_votes;Fill;kross;navalny;Hexadecachoron;KOCTOPE3;Der_Sturmer;Jey;ksolotl;Shady;Есения
2020-08-05 19:46:58;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:47:59;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:48:59;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:49:58;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:50:59;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:51:58;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:52:59;156;40;35;28;11;6;6;4;3;3;3
2020-08-05 19:53:59;156;41;35;27;11;6;6;4;3;3;3
2020-08-05 19:54:58;156;41;35;27;11;6;6;4;3;3;3
2020-08-05 19:55:59;156;41;35;27;11;6;6;4;3;3;3
2020-08-05 19:56:58;156;41;35;27;11;6;6;4;3;3;3
2020-08-05 19:57:59;156;41;35;27;11;6;6;4;3;3;3
2020-08-05 19:58:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 19:59:58;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:00:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:01:58;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:02:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:03:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:04:58;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:05:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:06:58;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:07:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:08:58;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:09:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:10:59;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:11:58;157;42;35;27;11;6;6;4;3;3;3
2020-08-05 20:12:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:13:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:14:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:15:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:16:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:17:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:18:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:19:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:20:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:21:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:22:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:23:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:24:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:25:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:26:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:27:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:28:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:29:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:30:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:31:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:32:59;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:33:58;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:35:00;157;42;35;28;11;6;6;4;3;3;2
2020-08-05 20:35:58;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:36:59;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:37:59;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:38:58;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:39:59;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:40:58;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:41:59;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:42:58;158;43;35;28;11;6;6;4;3;3;2
2020-08-05 20:43:59;159;44;35;28;11;6;6;4;3;3;2
2020-08-05 20:44:59;159;43;35;29;11;6;6;4;3;3;2
2020-08-05 20:45:58;159;43;35;29;11;6;6;4;3;3;2
2020-08-05 20:46:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:47:58;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:48:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:49:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:50:58;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:51:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:52:58;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:53:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:54:58;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:55:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:56:58;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:57:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:58:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 20:59:58;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 21:00:59;160;43;36;29;11;6;6;4;3;3;2
2020-08-05 21:01:58;160;44;36;29;11;6;6;3;3;3;2
2020-08-05 21:02:59;162;45;36;29;11;6;6;4;3;3;2
2020-08-05 21:03:58;162;45;36;29;11;6;6;4;3;3;2
2020-08-05 21:04:59;162;45;36;29;11;6;6;4;3;3;2
2020-08-05 21:05:58;163;46;36;29;11;6;6;4;3;3;2
2020-08-05 21:06:59;163;46;36;29;11;6;6;4;3;3;2
2020-08-05 21:07:59;163;46;36;29;11;6;6;4;3;3;2
2020-08-05 21:08:58;164;46;36;30;11;6;6;4;3;3;2
2020-08-05 21:09:59;164;46;36;30;11;6;6;4;3;3;2
2020-08-05 21:10:58;165;46;36;30;11;7;6;4;3;3;2
2020-08-05 21:11:59;165;46;36;30;11;7;6;4;3;3;2
2020-08-05 21:12:59;165;46;36;30;11;7;6;4;3;3;2
2020-08-05 21:13:58;165;46;36;30;11;7;6;4;3;3;2
2020-08-05 21:14:59;166;46;37;30;11;7;6;4;3;3;2
2020-08-05 21:15:59;166;46;37;30;11;7;6;4;3;3;2
2020-08-05 21:16:58;166;46;37;30;11;7;6;4;3;3;2
2020-08-05 21:17:59;166;46;37;30;11;7;6;4;3;3;2
2020-08-05 21:18:58;166;46;37;30;11;7;6;4;3;3;2
2020-08-05 21:19:59;166;46;37;30;11;7;6;4;3;3;2
2020-08-05 21:20:59;166;46;37;30;11;7;6;4;3;3;2
2020-08-05 21:21:58;167;46;38;30;11;7;6;4;3;3;2
2020-08-05 21:22:59;169;48;38;30;11;7;6;4;3;3;2
2020-08-05 21:23:59;169;48;38;30;11;7;6;4;3;3;2
2020-08-05 21:24:58;170;48;39;30;11;7;6;4;3;3;2
2020-08-05 21:25:59;170;48;39;30;11;7;6;4;3;3;2
2020-08-05 21:26:58;170;48;39;30;11;7;6;4;3;3;2
2020-08-05 21:27:59;170;48;39;30;11;7;6;4;3;3;2
2020-08-05 21:28:58;171;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:29:59;171;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:30:59;171;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:31:58;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:32:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:33:58;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:34:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:35:58;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:36:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:37:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:38:58;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:39:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:40:58;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:41:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:42:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:43:58;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:44:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:45:59;172;49;39;30;11;7;6;4;3;3;2
2020-08-05 21:46:58;172;49;39;31;10;7;6;4;3;3;2
2020-08-05 21:47:59;174;49;40;32;10;7;6;4;3;3;2
2020-08-05 21:48:58;174;49;40;32;10;7;6;4;3;3;2
2020-08-05 21:49:59;174;49;40;32;10;7;6;4;3;3;2
2020-08-05 21:50:58;175;50;40;32;10;7;6;4;3;3;2
2020-08-05 21:51:59;176;50;41;32;10;7;6;4;3;3;2
2020-08-05 21:52:58;178;52;41;32;10;7;6;4;3;3;2
2020-08-05 21:53:59;179;52;42;32;10;7;6;4;3;3;2
2020-08-05 21:54:58;179;52;42;32;10;7;6;4;3;3;2
2020-08-05 21:55:59;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 21:56:59;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 21:57:58;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 21:58:59;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 21:59:58;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 22:01:00;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 22:01:58;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 22:02:59;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 22:03:59;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 22:04:58;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 22:05:59;181;52;42;32;11;8;6;4;3;3;2
2020-08-05 22:06:58;182;53;42;32;11;8;6;4;3;3;2
2020-08-05 22:07:59;182;53;42;32;11;8;6;4;3;3;2
2020-08-05 22:08:59;183;54;42;32;11;8;6;4;3;3;2
2020-08-05 22:09:58;183;54;42;32;11;8;6;4;3;3;2
2020-08-05 22:10:59;183;54;42;32;11;8;6;4;3;3;2
2020-08-05 22:11:59;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:12:58;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:13:59;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:14:59;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:15:58;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:16:59;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:17:58;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:18:59;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:19:59;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:20:58;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:21:59;184;54;43;32;11;8;6;4;3;3;2
2020-08-05 22:22:58;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:23:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:24:58;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:25:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:26:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:27:58;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:28:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:29:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:30:58;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:31:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:32:58;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:33:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:34:59;184;55;43;31;11;8;6;4;3;3;2
2020-08-05 22:35:58;185;56;43;31;11;8;6;4;3;3;2
2020-08-05 22:36:59;185;56;43;31;11;8;6;4;3;3;2
2020-08-05 22:37:58;185;56;43;31;11;8;6;4;3;3;2
2020-08-05 22:38:59;186;56;43;31;11;8;6;4;3;3;2
2020-08-05 22:39:58;186;56;43;31;11;8;6;4;3;3;2
2020-08-05 22:40:59;186;56;43;31;11;8;6;4;3;3;2
2020-08-05 22:41:59;186;56;43;31;11;8;6;4;3;3;2
2020-08-05 22:42:58;187;57;43;31;11;8;6;4;3;3;2
2020-08-05 22:43:59;187;57;43;31;11;8;6;4;3;3;2
2020-08-05 22:44:58;187;57;43;31;11;8;6;4;3;3;2
2020-08-05 22:45:59;187;57;43;31;11;8;6;4;3;3;2
2020-08-05 22:46:59;187;57;43;31;11;8;6;4;3;3;2
2020-08-05 22:47:58;187;57;43;31;11;8;6;4;3;3;2
2020-08-05 22:48:59;187;57;43;31;11;8;6;4;3;3;2
2020-08-05 22:49:58;187;56;43;31;11;9;6;4;3;3;2
2020-08-05 22:50:59;187;56;43;31;11;9;6;4;3;3;2
2020-08-05 22:51:58;187;56;43;31;11;9;6;4;3;3;2
2020-08-05 22:53:00;188;57;43;31;11;9;6;4;3;3;2
2020-08-05 22:53:58;188;57;43;31;11;9;6;4;3;3;2
2020-08-05 22:54:59;189;57;43;31;11;9;6;5;3;3;2
2020-08-05 22:55:59;190;58;43;31;11;9;6;5;3;3;2
2020-08-05 22:56:58;190;58;43;31;11;9;6;5;3;3;2
2020-08-05 22:57:59;190;58;43;31;11;9;6;5;3;3;2
2020-08-05 22:58:58;190;58;43;31;11;9;6;5;3;3;2
2020-08-05 22:59:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:00:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:01:58;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:02:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:03:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:04:58;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:05:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:06:58;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:07:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:08:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:09:58;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:10:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:11:58;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:12:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:13:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:14:58;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:15:59;191;59;43;31;11;9;6;5;3;3;2
2020-08-05 23:16:59;192;59;44;31;11;9;6;5;3;3;2
2020-08-05 23:17:58;193;59;44;32;11;9;6;5;3;3;2
2020-08-05 23:18:59;193;59;44;32;11;9;6;5;3;3;2
2020-08-05 23:19:59;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:20:58;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:21:59;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:22:59;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:23:58;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:24:59;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:25:59;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:26:58;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:27:59;194;60;44;32;11;9;6;5;3;3;2
2020-08-05 23:28:59;195;61;44;32;11;9;6;5;3;3;2
2020-08-05 23:29:58;195;61;44;32;11;9;6;5;3;3;2
2020-08-05 23:30:59;196;61;44;33;11;9;6;5;3;3;2
2020-08-05 23:31:58;196;61;44;33;11;9;6;5;3;3;2
2020-08-05 23:32:59;196;61;44;33;11;9;6;5;3;3;2
2020-08-05 23:33:59;196;61;44;33;11;9;6;5;3;3;2
2020-08-05 23:34:58;196;61;44;33;11;9;6;5;3;3;2
2020-08-05 23:35:59;196;61;44;33;11;9;6;5;3;3;2
2020-08-05 23:36:58;196;61;44;33;11;9;6;5;3;3;2
2020-08-05 23:37:59;196;60;44;33;12;9;6;5;3;3;2
2020-08-05 23:38:58;196;60;44;33;12;9;6;5;3;3;2
2020-08-05 23:40:00;196;60;44;33;12;9;6;5;3;3;2
2020-08-05 23:40:58;196;60;44;33;12;9;6;5;3;3;2
2020-08-05 23:41:59;196;60;44;33;12;9;6;5;3;3;2
2020-08-05 23:42:59;196;60;44;33;12;9;6;5;3;3;2
2020-08-05 23:43:58;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:44:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:45:58;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:46:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:47:58;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:48:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:49:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:50:58;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:51:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:52:58;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:53:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:54:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:55:58;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:56:59;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:57:58;195;60;43;33;12;9;6;5;3;3;2
2020-08-05 23:58:59;196;61;43;33;12;9;6;5;3;3;2
2020-08-05 23:59:59;196;61;43;33;12;9;6;5;3;3;2
