datetime;total_votes;xromota;1917;KOCTOPE3;paramed;nzr;Schopenhauer;kiLstrom;bf6;Salt;Hexadecachoron
2019-11-27 15:18:58;111;27;41;6;4;3;6;5;0;0;0
2019-11-27 15:19:59;111;27;41;6;4;3;6;5;0;0;0
2019-11-27 15:20:59;111;27;41;6;4;3;6;5;0;0;0
2019-11-27 15:21:59;112;28;41;6;4;3;6;5;0;0;0
2019-11-27 15:22:58;112;28;41;6;4;3;6;5;0;0;0
2019-11-27 15:23:59;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:24:59;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:25:59;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:26:58;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:27:59;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:28:59;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:29:58;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:30:59;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:31:58;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:32:59;113;28;42;6;4;3;6;5;0;0;0
2019-11-27 15:33:58;113;28;42;7;4;3;6;5;1;0;0
2019-11-27 15:34:59;113;28;42;7;4;3;6;5;1;0;0
2019-11-27 15:35:59;113;28;42;7;4;3;6;5;1;0;0
2019-11-27 15:36:59;114;28;43;7;4;3;6;5;1;0;0
2019-11-27 15:37:58;114;28;43;7;4;3;6;5;1;0;0
2019-11-27 15:38:59;114;28;43;7;4;3;6;5;1;0;0
2019-11-27 15:39:58;114;28;43;7;4;3;6;5;1;0;0
2019-11-27 15:40:59;115;29;43;7;4;3;6;5;1;0;0
2019-11-27 15:41:58;115;29;43;7;4;3;6;5;1;0;0
2019-11-27 15:42:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:43:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:44:58;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:45:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:46:58;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:47:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:48:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:50:00;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:50:58;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:51:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:52:58;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:53:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:54:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:55:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:56:58;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:57:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:58:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 15:59:58;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 16:00:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 16:01:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 16:02:58;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 16:03:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 16:04:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 16:05:59;116;30;43;7;4;3;6;5;1;0;0
2019-11-27 16:06:58;117;30;43;7;4;4;6;5;1;0;0
2019-11-27 16:07:59;117;30;43;7;4;4;6;5;1;0;0
2019-11-27 16:08:59;118;31;43;7;4;4;6;5;1;0;0
2019-11-27 16:09:59;118;31;43;7;4;4;6;5;1;0;0
2019-11-27 16:10:58;119;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:11:59;119;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:12:59;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:13:59;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:14:58;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:15:59;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:16:59;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:17:58;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:18:59;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:19:59;120;31;43;7;4;5;6;5;1;0;0
2019-11-27 16:20:58;121;31;44;7;4;5;6;5;1;0;0
2019-11-27 16:21:59;122;31;44;8;4;5;6;5;1;0;0
2019-11-27 16:22:59;122;31;44;8;4;5;6;5;1;0;0
2019-11-27 16:23:59;122;31;44;8;4;5;6;5;1;0;0
2019-11-27 16:24:58;122;31;44;8;4;5;6;5;1;0;0
2019-11-27 16:25:59;122;31;44;8;4;5;6;5;1;0;0
2019-11-27 16:26:59;123;31;44;8;4;5;6;5;1;1;0
2019-11-27 16:27:58;123;31;44;8;4;5;6;5;1;1;0
2019-11-27 16:28:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:29:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:30:58;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:31:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:32:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:33:58;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:34:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:35:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:36:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:37:58;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:38:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:39:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:40:58;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:41:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:42:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:43:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:44:58;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:45:59;124;31;45;8;4;5;6;5;1;1;0
2019-11-27 16:46:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:47:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:49:00;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:49:58;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:50:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:51:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:52:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:53:58;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:54:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:55:58;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:56:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:57:59;125;31;46;8;4;5;6;5;1;1;0
2019-11-27 16:59:00;126;32;46;8;4;5;6;5;1;1;0
2019-11-27 16:59:58;128;33;47;8;4;5;6;5;1;1;0
2019-11-27 17:00:59;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:01:58;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:02:59;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:03:59;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:04:58;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:05:59;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:06:59;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:07:58;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:08:59;129;34;47;8;4;5;6;5;1;1;0
2019-11-27 17:09:59;130;35;47;8;4;5;6;5;1;1;0
2019-11-27 17:10:59;130;35;47;8;4;5;6;5;1;1;0
2019-11-27 17:11:58;130;35;47;8;4;5;6;5;1;1;0
2019-11-27 17:12:59;131;36;47;8;4;5;6;5;1;1;0
2019-11-27 17:13:58;131;36;47;8;4;5;6;5;1;1;0
2019-11-27 17:14:59;131;36;47;8;4;5;6;5;1;1;0
2019-11-27 17:15:59;131;36;47;8;4;5;6;5;1;1;0
2019-11-27 17:16:59;132;36;47;8;4;5;6;5;1;1;0
2019-11-27 17:17:58;135;38;48;8;4;5;6;5;1;1;0
2019-11-27 17:18:59;135;37;49;8;4;5;6;5;1;1;0
2019-11-27 17:19:59;135;37;49;8;4;5;6;5;1;1;0
2019-11-27 17:20:58;137;38;49;9;4;5;6;5;1;1;0
2019-11-27 17:21:59;137;38;49;9;4;5;6;5;1;1;0
2019-11-27 17:22:58;137;38;49;9;4;5;6;5;1;1;0
2019-11-27 17:23:59;137;38;49;9;4;5;6;5;1;1;0
2019-11-27 17:24:59;138;38;50;9;4;5;6;5;1;1;0
2019-11-27 17:25:59;138;38;50;9;4;5;6;5;1;1;0
2019-11-27 17:26:58;138;38;50;9;4;5;6;5;1;1;0
2019-11-27 17:27:59;138;38;50;9;4;5;6;5;1;1;0
2019-11-27 17:28:59;139;39;50;9;4;5;6;5;1;1;0
2019-11-27 17:29:58;139;39;50;9;4;5;6;5;1;1;0
2019-11-27 17:30:59;139;39;50;9;4;5;6;5;1;1;0
2019-11-27 17:31:59;139;39;50;9;4;5;6;5;1;1;0
2019-11-27 17:32:58;139;39;50;9;4;5;6;5;1;1;0
2019-11-27 17:33:59;139;39;50;9;4;5;6;5;1;1;0
2019-11-27 17:34:59;140;39;51;9;4;5;6;5;1;1;0
2019-11-27 17:35:59;141;39;51;9;4;5;6;5;1;1;0
2019-11-27 17:36:58;141;39;51;9;4;5;6;5;1;1;0
2019-11-27 17:37:59;141;39;51;9;4;5;6;5;1;1;0
2019-11-27 17:38:59;141;39;51;9;4;5;6;5;1;1;0
2019-11-27 17:39:58;141;39;51;9;4;5;6;5;1;1;0
2019-11-27 17:40:59;142;40;51;9;4;5;6;5;1;1;0
2019-11-27 17:41:59;142;40;51;9;4;5;6;5;1;1;0
2019-11-27 17:42:59;142;40;51;9;4;5;6;5;1;1;0
2019-11-27 17:43:59;142;40;51;9;4;5;6;5;1;1;0
2019-11-27 17:44:59;142;40;51;9;4;5;6;5;1;1;0
2019-11-27 17:45:59;142;40;51;9;4;5;6;5;1;1;0
2019-11-27 17:47:00;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:47:58;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:48:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:49:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:50:58;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:51:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:52:58;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:53:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:54:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:55:58;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:56:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:57:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:58:59;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 17:59:58;143;41;51;9;4;5;6;5;1;1;0
2019-11-27 18:00:59;144;41;51;9;4;6;6;5;1;1;0
2019-11-27 18:01:59;144;41;51;9;4;6;6;5;1;1;0
2019-11-27 18:02:58;144;41;51;9;4;6;6;5;1;1;0
2019-11-27 18:03:59;145;41;51;9;5;6;6;5;1;1;0
2019-11-27 18:04:59;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:05:59;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:06:58;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:07:59;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:08:59;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:09:58;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:10:59;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:11:59;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:12:58;146;42;51;9;5;6;6;5;1;1;0
2019-11-27 18:13:59;147;43;51;9;5;6;6;5;1;1;0
2019-11-27 18:14:59;148;43;52;9;5;6;6;5;1;1;0
2019-11-27 18:15:59;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:16:58;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:17:59;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:18:59;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:19:58;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:20:59;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:21:59;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:22:58;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:23:59;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:24:58;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:25:59;150;44;52;11;5;6;6;5;1;1;0
2019-11-27 18:26:59;151;45;52;11;5;6;6;5;1;1;0
2019-11-27 18:27:59;151;45;52;11;5;6;6;5;1;1;0
2019-11-27 18:28:58;151;45;52;11;5;6;6;5;1;1;0
2019-11-27 18:29:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:30:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:31:58;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:32:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:33:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:34:58;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:35:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:36:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:37:58;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:38:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:39:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:40:58;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:41:59;152;46;52;11;5;6;6;5;1;1;0
2019-11-27 18:42:59;153;47;52;11;5;6;6;5;1;1;0
2019-11-27 18:43:58;153;47;52;11;5;6;6;5;1;1;0
2019-11-27 18:44:59;154;47;52;12;5;6;6;5;1;1;0
2019-11-27 18:45:59;154;47;52;12;5;6;6;5;1;1;0
2019-11-27 18:46:58;154;47;52;12;5;6;6;5;1;1;0
2019-11-27 18:47:59;155;47;53;12;5;6;6;5;1;1;0
2019-11-27 18:48:59;155;47;53;12;5;6;6;5;1;1;0
2019-11-27 18:49:58;155;47;53;12;5;6;6;5;1;1;0
2019-11-27 18:50:59;155;47;53;12;5;6;6;5;1;1;0
2019-11-27 18:51:58;155;47;53;12;5;6;6;5;1;1;0
2019-11-27 18:52:59;155;47;53;12;5;6;6;5;1;1;0
2019-11-27 18:53:59;156;48;53;12;5;6;6;5;1;1;0
2019-11-27 18:54:59;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 18:55:59;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 18:56:58;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 18:57:59;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 18:58:59;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 18:59:59;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 19:00:58;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 19:01:59;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 19:03:00;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 19:03:58;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 19:04:59;157;48;54;12;5;6;6;5;1;1;0
2019-11-27 19:05:59;158;49;54;12;5;6;6;5;1;1;0
2019-11-27 19:06:58;158;49;54;12;5;6;6;5;1;1;0
2019-11-27 19:07:59;158;49;54;12;5;6;6;5;1;1;0
2019-11-27 19:08:59;158;49;54;12;5;6;6;5;1;1;0
2019-11-27 19:09:58;159;49;54;12;5;6;7;5;1;1;0
2019-11-27 19:10:59;159;49;54;12;5;6;7;5;1;1;0
2019-11-27 19:11:59;160;50;54;12;5;6;7;5;1;1;0
2019-11-27 19:12:59;160;50;54;12;5;6;7;5;1;1;0
2019-11-27 19:13:59;161;50;54;12;6;6;7;5;1;1;0
2019-11-27 19:14:59;161;50;54;12;6;6;7;5;1;1;0
2019-11-27 19:15:58;161;50;54;12;6;6;7;5;1;1;0
2019-11-27 19:16:59;161;50;54;12;6;6;7;5;1;1;0
2019-11-27 19:17:59;161;50;54;12;6;6;7;5;1;1;0
2019-11-27 19:18:58;161;50;54;12;6;6;7;5;1;1;0
2019-11-27 19:19:59;161;50;54;12;6;6;7;5;1;1;0
2019-11-27 19:20:59;162;51;54;12;6;6;7;5;1;1;0
2019-11-27 19:21:58;162;51;54;12;6;6;7;5;1;1;0
2019-11-27 19:22:59;162;51;54;12;6;6;7;5;1;1;0
2019-11-27 19:23:59;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:24:58;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:25:59;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:26:59;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:27:58;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:28:59;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:29:59;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:31:00;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:31:58;163;52;54;12;6;6;7;5;1;1;0
2019-11-27 19:32:59;164;53;54;12;6;6;7;5;1;1;0
2019-11-27 19:33:58;164;53;54;12;6;6;7;5;1;1;0
2019-11-27 19:34:59;164;53;54;12;6;6;7;5;1;1;0
2019-11-27 19:35:59;164;53;54;12;6;6;7;5;1;1;0
2019-11-27 19:36:59;164;53;54;12;6;6;7;5;1;1;0
2019-11-27 19:37:58;164;53;54;12;6;6;7;5;1;1;0
2019-11-27 19:38:59;164;53;54;12;6;6;7;5;1;1;0
2019-11-27 19:39:59;166;55;54;12;6;6;7;5;1;1;0
2019-11-27 19:40:58;166;55;54;12;6;6;7;5;1;1;0
2019-11-27 19:41:59;167;56;54;12;6;6;7;5;1;1;0
2019-11-27 19:42:59;167;56;54;12;6;6;7;5;1;1;0
2019-11-27 19:43:58;167;56;54;12;6;6;7;5;1;1;0
2019-11-27 19:44:59;167;56;54;12;6;6;7;5;1;1;0
2019-11-27 19:45:58;167;56;54;12;6;6;7;5;1;1;0
2019-11-27 19:46:59;167;56;54;12;6;6;7;5;1;1;0
2019-11-27 19:47:59;168;57;54;12;6;6;7;5;1;1;0
2019-11-27 19:48:59;168;57;54;12;6;6;7;5;1;1;0
2019-11-27 19:49:58;168;57;54;12;6;6;7;5;1;1;0
2019-11-27 19:50:59;168;57;54;12;6;6;7;5;1;1;0
2019-11-27 19:51:59;168;57;54;12;6;6;7;5;1;1;0
2019-11-27 19:52:58;168;57;54;12;6;6;7;5;1;1;0
2019-11-27 19:53:59;167;56;54;12;6;6;7;5;1;1;0
2019-11-27 19:54:59;168;56;55;12;6;6;7;5;1;1;0
2019-11-27 19:55:58;169;56;56;12;6;6;7;5;1;1;0
2019-11-27 19:56:59;169;56;56;12;6;6;7;5;1;1;0
2019-11-27 19:57:58;170;56;56;12;6;6;7;5;1;1;0
2019-11-27 19:58:59;170;56;56;12;6;6;7;5;1;1;0
2019-11-27 19:59:59;170;56;56;12;6;6;7;5;1;1;0
2019-11-27 20:00:58;170;56;56;12;6;6;7;5;1;1;0
2019-11-27 20:01:59;170;56;56;12;6;6;7;5;1;1;0
2019-11-27 20:02:59;170;56;56;12;6;6;7;5;1;1;0
2019-11-27 20:03:59;171;56;56;12;7;6;7;5;1;1;0
2019-11-27 20:04:58;172;57;56;12;7;6;7;5;1;1;0
2019-11-27 20:05:59;172;57;56;12;7;6;7;5;1;1;0
2019-11-27 20:06:59;172;57;56;12;7;6;7;5;1;1;0
2019-11-27 20:07:59;172;57;56;12;7;6;7;5;1;1;0
2019-11-27 20:08:58;172;57;56;12;7;6;7;5;1;1;0
2019-11-27 20:09:59;172;57;56;12;7;6;7;5;1;1;0
2019-11-27 20:10:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:11:58;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:12:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:13:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:14:58;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:15:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:16:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:17:58;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:18:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:19:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:20:58;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:21:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:22:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:23:58;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:24:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:25:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:26:58;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:27:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:28:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:29:58;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:30:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:31:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:32:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:33:59;173;58;56;12;7;6;7;5;1;1;0
2019-11-27 20:34:59;174;58;56;12;7;7;7;5;1;1;0
2019-11-27 20:35:58;174;58;56;12;7;7;7;5;1;1;0
2019-11-27 20:36:59;174;58;56;12;7;7;7;5;1;1;0
2019-11-27 20:37:59;174;58;56;12;7;7;7;5;1;1;0
2019-11-27 20:38:58;174;58;56;12;7;7;7;5;1;1;0
2019-11-27 20:39:59;174;58;56;12;7;7;7;5;1;1;0
2019-11-27 20:40:59;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:41:58;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:42:59;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:43:59;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:44:58;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:45:59;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:46:58;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:47:59;175;58;56;13;7;7;7;5;1;1;0
2019-11-27 20:48:59;175;58;56;14;7;7;7;4;1;1;0
2019-11-27 20:49:59;175;58;56;14;7;7;7;4;1;1;0
2019-11-27 20:50:58;175;58;56;14;7;7;7;4;1;1;0
2019-11-27 20:51:59;175;58;56;14;7;7;7;4;1;1;0
2019-11-27 20:52:58;177;59;56;14;8;7;7;4;1;1;0
2019-11-27 20:53:59;177;59;56;14;8;7;7;4;1;1;0
2019-11-27 20:54:59;177;59;56;14;8;7;7;4;1;1;0
2019-11-27 20:55:58;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 20:56:59;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 20:57:59;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 20:58:59;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 20:59:58;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:00:59;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:01:59;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:02:58;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:03:59;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:04:59;178;60;57;14;8;7;7;3;1;1;0
2019-11-27 21:05:58;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:07:00;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:07:58;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:08:59;178;60;56;14;8;7;7;4;1;1;0
2019-11-27 21:09:59;180;60;58;13;8;7;7;4;1;1;0
2019-11-27 21:10:58;179;60;58;13;8;7;7;4;1;1;0
2019-11-27 21:11:59;179;60;58;13;8;7;7;4;1;1;0
2019-11-27 21:12:59;179;60;58;13;8;7;7;4;1;1;0
2019-11-27 21:13:58;179;60;58;13;8;7;7;4;1;1;0
2019-11-27 21:14:59;179;60;58;13;8;7;7;4;1;1;0
2019-11-27 21:15:59;180;61;58;13;8;7;7;4;1;1;0
2019-11-27 21:16:58;180;61;58;13;8;7;7;4;1;1;0
2019-11-27 21:17:59;180;61;58;13;8;7;7;4;1;1;0
2019-11-27 21:18:59;180;60;59;13;8;7;7;4;1;1;0
2019-11-27 21:19:58;179;59;59;13;8;7;7;4;1;1;0
2019-11-27 21:20:59;179;59;59;13;8;7;7;4;1;1;0
2019-11-27 21:21:59;179;59;59;13;8;7;7;4;1;1;0
2019-11-27 21:22:58;180;60;59;13;8;7;7;4;1;1;0
2019-11-27 21:23:59;180;60;59;13;8;7;7;4;1;1;0
2019-11-27 21:24:59;181;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:25:59;181;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:26:58;181;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:27:59;181;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:28:59;181;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:29:58;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:30:59;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:31:59;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:32:58;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:33:59;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:34:58;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:35:59;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:37:00;180;60;60;13;8;7;7;4;1;1;0
2019-11-27 21:37:58;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:38:59;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:39:58;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:40:59;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:41:58;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:42:59;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:43:59;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:44:58;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:45:59;181;60;61;13;8;7;7;4;1;1;0
2019-11-27 21:46:59;183;61;62;13;8;7;7;4;1;1;0
2019-11-27 21:47:59;183;61;62;13;8;7;7;4;1;1;0
2019-11-27 21:48:59;183;61;62;13;8;7;7;4;1;1;0
2019-11-27 21:49:58;183;61;62;13;8;7;7;4;1;1;0
2019-11-27 21:50:59;183;62;62;13;8;7;7;4;1;1;0
2019-11-27 21:51:59;183;62;62;13;8;7;7;4;1;1;0
2019-11-27 21:52:58;183;62;62;13;8;7;7;4;1;1;0
2019-11-27 21:53:59;183;62;62;13;8;7;7;4;1;1;0
2019-11-27 21:54:59;183;62;62;13;8;7;7;4;1;1;0
2019-11-27 21:55:58;183;62;62;13;8;7;7;4;1;1;0
